symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,thrust_atr,ext_pct,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
PCBL,EOD_CHALL_C_EXTENSION,2026-05-04,VAL,NEUTRAL,305.24,286.63,342.46,2.0,85.0,0.68,2.23,-1.0,SL_HIT,2026-05-12,6,0.19,1.75,0,0,0,0,0,-0.31
PCBL,EOD_CHALL_D_THRUST_030,2026-05-04,VAL,NEUTRAL,305.24,286.63,342.46,2.0,85.0,0.68,2.23,-1.0,SL_HIT,2026-05-12,6,0.19,1.75,0,0,0,0,0,-0.31
PCBL,EOD_CHALL_E_COMBINED,2026-05-04,VAL,NEUTRAL,305.24,286.63,342.46,2.0,85.0,0.68,2.23,-1.0,SL_HIT,2026-05-12,6,0.19,1.75,0,0,0,0,0,-0.31
PCBL,EOD_CHALL_F_CALIBRATED_SCORE,2026-05-04,VAL,NEUTRAL,305.24,286.63,342.46,2.0,85.0,0.68,2.23,-1.0,SL_HIT,2026-05-12,6,0.19,1.75,0,0,0,0,0,-0.31
PCBL,EOD_CHALL_H_THRUST_CALIBRATED,2026-05-04,VAL,NEUTRAL,305.24,286.63,342.46,2.0,85.0,0.68,2.23,-1.0,SL_HIT,2026-05-12,6,0.19,1.75,0,0,0,0,0,-0.31
PCBL,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-05-04,VAL,NEUTRAL,305.24,286.63,342.46,2.0,75.0,0.68,2.23,-1.0,SL_HIT,2026-05-12,6,0.19,1.75,0,0,0,0,0,-0.31
TINNARUBR,EOD_CHAMPION_V1,2026-05-04,VAL,NEUTRAL,775.2,719.95,885.7,2.0,70.0,0.78,3.37,-1.0,SL_HIT,2026-05-15,9,1.89,1.27,1,1,0,1,0,1.8
TINNARUBR,EOD_CHALL_A_THRUST,2026-05-04,VAL,NEUTRAL,775.2,719.95,885.7,2.0,70.0,0.78,3.37,-1.0,SL_HIT,2026-05-15,9,1.89,1.27,1,1,0,1,0,1.8
TINNARUBR,EOD_CHALL_D_THRUST_030,2026-05-04,VAL,NEUTRAL,775.2,719.95,885.7,2.0,70.0,0.78,3.37,-1.0,SL_HIT,2026-05-15,9,1.89,1.27,1,1,0,1,0,1.8
TINNARUBR,EOD_CHALL_G_SWEET_SPOT,2026-05-04,VAL,NEUTRAL,775.2,719.95,885.7,2.0,70.0,0.78,3.37,-1.0,SL_HIT,2026-05-15,9,1.89,1.27,1,1,0,1,0,1.8
FORTIS,EOD_CHAMPION_V1,2026-05-11,VAL,BULL,974.15,928.03,1066.39,2.0,70.0,0.32,0.77,-1.0,SL_HIT,2026-05-29,14,0.4,1.17,0,0,0,1,0,0.66
FORTIS,EOD_CHALL_C_EXTENSION,2026-05-11,VAL,BULL,974.15,928.03,1066.39,2.0,70.0,0.32,0.77,-1.0,SL_HIT,2026-05-29,14,0.4,1.17,0,0,0,1,0,0.66
FORTIS,EOD_CHALL_D_THRUST_030,2026-05-11,VAL,BULL,974.15,928.03,1066.39,2.0,70.0,0.32,0.77,-1.0,SL_HIT,2026-05-29,14,0.4,1.17,0,0,0,1,0,0.66
FORTIS,EOD_CHALL_F_CALIBRATED_SCORE,2026-05-11,VAL,BULL,974.15,928.03,1066.39,2.0,70.0,0.32,0.77,-1.0,SL_HIT,2026-05-29,14,0.4,1.17,0,0,0,1,0,0.66
FORTIS,EOD_CHALL_G_SWEET_SPOT,2026-05-11,VAL,BULL,974.15,928.03,1066.39,2.0,70.0,0.32,0.77,-1.0,SL_HIT,2026-05-29,14,0.4,1.17,0,0,0,1,0,0.66
FORTIS,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-05-11,VAL,BULL,974.15,928.03,1066.39,2.0,75.0,0.32,0.77,-1.0,SL_HIT,2026-05-29,14,0.4,1.17,0,0,0,1,0,0.66
GREAVESCOT,EOD_CHAMPION_V1,2026-05-11,VAL,NEUTRAL,175.64,166.44,194.04,2.0,85.0,0.39,1.3,-1.0,SL_HIT,2026-05-12,1,0.1,1.07,0,0,0,1,1,2.03
GREAVESCOT,EOD_CHALL_B_SCORE80,2026-05-11,VAL,NEUTRAL,175.64,166.44,194.04,2.0,85.0,0.39,1.3,-1.0,SL_HIT,2026-05-12,1,0.1,1.07,0,0,0,1,1,2.03
GREAVESCOT,EOD_CHALL_C_EXTENSION,2026-05-11,VAL,NEUTRAL,175.64,166.44,194.04,2.0,85.0,0.39,1.3,-1.0,SL_HIT,2026-05-12,1,0.1,1.07,0,0,0,1,1,2.03
GREAVESCOT,EOD_CHALL_D_THRUST_030,2026-05-11,VAL,NEUTRAL,175.64,166.44,194.04,2.0,85.0,0.39,1.3,-1.0,SL_HIT,2026-05-12,1,0.1,1.07,0,0,0,1,1,2.03
GREAVESCOT,EOD_CHALL_E_COMBINED,2026-05-11,VAL,NEUTRAL,175.64,166.44,194.04,2.0,85.0,0.39,1.3,-1.0,SL_HIT,2026-05-12,1,0.1,1.07,0,0,0,1,1,2.03
GREAVESCOT,EOD_CHALL_F_CALIBRATED_SCORE,2026-05-11,VAL,NEUTRAL,175.64,166.44,194.04,2.0,85.0,0.39,1.3,-1.0,SL_HIT,2026-05-12,1,0.1,1.07,0,0,0,1,1,2.03
GREAVESCOT,EOD_CHALL_G_SWEET_SPOT,2026-05-11,VAL,NEUTRAL,175.64,166.44,194.04,2.0,85.0,0.39,1.3,-1.0,SL_HIT,2026-05-12,1,0.1,1.07,0,0,0,1,1,2.03
GREAVESCOT,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-05-11,VAL,NEUTRAL,175.64,166.44,194.04,2.0,85.0,0.39,1.3,-1.0,SL_HIT,2026-05-12,1,0.1,1.07,0,0,0,1,1,2.03
HEXT,EOD_CHAMPION_V1,2026-05-11,VAL,BEAR,502.25,476.75,553.25,2.0,70.0,0.37,1.13,-1.0,SL_HIT,2026-05-14,3,0.11,1.27,0,0,0,1,0,1.97
HEXT,EOD_CHALL_C_EXTENSION,2026-05-11,VAL,BEAR,502.25,476.75,553.25,2.0,70.0,0.37,1.13,-1.0,SL_HIT,2026-05-14,3,0.11,1.27,0,0,0,1,0,1.97
HEXT,EOD_CHALL_D_THRUST_030,2026-05-11,VAL,BEAR,502.25,476.75,553.25,2.0,70.0,0.37,1.13,-1.0,SL_HIT,2026-05-14,3,0.11,1.27,0,0,0,1,0,1.97
HEXT,EOD_CHALL_F_CALIBRATED_SCORE,2026-05-11,VAL,BEAR,502.25,476.75,553.25,2.0,70.0,0.37,1.13,-1.0,SL_HIT,2026-05-14,3,0.11,1.27,0,0,0,1,0,1.97
HEXT,EOD_CHALL_G_SWEET_SPOT,2026-05-11,VAL,BEAR,502.25,476.75,553.25,2.0,70.0,0.37,1.13,-1.0,SL_HIT,2026-05-14,3,0.11,1.27,0,0,0,1,0,1.97
HEXT,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-05-11,VAL,BEAR,502.25,476.75,553.25,2.0,70.0,0.37,1.13,-1.0,SL_HIT,2026-05-14,3,0.11,1.27,0,0,0,1,0,1.97
JSLL,EOD_CHAMPION_V1,2026-05-11,VAL,BULL,773.7,738.05,845.0,2.0,70.0,0.18,0.64,-1.0,SL_HIT,2026-05-12,1,0.08,1.2,0,0,0,0,0,-0.61
JSLL,EOD_CHALL_C_EXTENSION,2026-05-11,VAL,BULL,773.7,738.05,845.0,2.0,70.0,0.18,0.64,-1.0,SL_HIT,2026-05-12,1,0.08,1.2,0,0,0,0,0,-0.61
JSLL,EOD_CHALL_F_CALIBRATED_SCORE,2026-05-11,VAL,BULL,773.7,738.05,845.0,2.0,70.0,0.18,0.64,-1.0,SL_HIT,2026-05-12,1,0.08,1.2,0,0,0,0,0,-0.61
JSLL,EOD_CHALL_G_SWEET_SPOT,2026-05-11,VAL,BULL,773.7,738.05,845.0,2.0,70.0,0.18,0.64,-1.0,SL_HIT,2026-05-12,1,0.08,1.2,0,0,0,0,0,-0.61
JSLL,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-05-11,VAL,BULL,773.7,738.05,845.0,2.0,75.0,0.18,0.64,-1.0,SL_HIT,2026-05-12,1,0.08,1.2,0,0,0,0,0,-0.61
NH,EOD_CHAMPION_V1,2026-05-11,VAL,BULL,1882.23,1804.64,2037.41,2.0,85.0,0.05,0.13,-1.0,SL_HIT,2026-05-14,3,0.1,1.06,0,0,0,1,0,1.49
NH,EOD_CHALL_B_SCORE80,2026-05-11,VAL,BULL,1882.23,1804.64,2037.41,2.0,85.0,0.05,0.13,-1.0,SL_HIT,2026-05-14,3,0.1,1.06,0,0,0,1,0,1.49
NH,EOD_CHALL_C_EXTENSION,2026-05-11,VAL,BULL,1882.23,1804.64,2037.41,2.0,85.0,0.05,0.13,-1.0,SL_HIT,2026-05-14,3,0.1,1.06,0,0,0,1,0,1.49
NH,EOD_CHALL_F_CALIBRATED_SCORE,2026-05-11,VAL,BULL,1882.23,1804.64,2037.41,2.0,85.0,0.05,0.13,-1.0,SL_HIT,2026-05-14,3,0.1,1.06,0,0,0,1,0,1.49
NH,EOD_CHALL_G_SWEET_SPOT,2026-05-11,VAL,BULL,1882.23,1804.64,2037.41,2.0,85.0,0.05,0.13,-1.0,SL_HIT,2026-05-14,3,0.1,1.06,0,0,0,1,0,1.49
NH,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-05-11,VAL,BULL,1882.23,1804.64,2037.41,2.0,90.0,0.05,0.13,-1.0,SL_HIT,2026-05-14,3,0.1,1.06,0,0,0,1,0,1.49
TORNTPHARM,EOD_CHAMPION_V1,2026-05-11,VAL,BULL,4508.14,4334.15,4856.12,2.0,55.0,0.92,1.81,-1.0,SL_HIT,2026-05-13,2,0.0,1.45,0,0,0,1,0,1.12
TORNTPHARM,EOD_CHALL_A_THRUST,2026-05-11,VAL,BULL,4508.14,4334.15,4856.12,2.0,55.0,0.92,1.81,-1.0,SL_HIT,2026-05-13,2,0.0,1.45,0,0,0,1,0,1.12
TORNTPHARM,EOD_CHALL_C_EXTENSION,2026-05-11,VAL,BULL,4508.14,4334.15,4856.12,2.0,55.0,0.92,1.81,-1.0,SL_HIT,2026-05-13,2,0.0,1.45,0,0,0,1,0,1.12
TORNTPHARM,EOD_CHALL_D_THRUST_030,2026-05-11,VAL,BULL,4508.14,4334.15,4856.12,2.0,55.0,0.92,1.81,-1.0,SL_HIT,2026-05-13,2,0.0,1.45,0,0,0,1,0,1.12
TORNTPHARM,EOD_CHALL_H_THRUST_CALIBRATED,2026-05-11,VAL,BULL,4508.14,4334.15,4856.12,2.0,55.0,0.92,1.81,-1.0,SL_HIT,2026-05-13,2,0.0,1.45,0,0,0,1,0,1.12
SOLARINDS,EOD_CHAMPION_V1,2026-05-18,VAL,BULL,18019.0,17009.1,20038.8,2.0,45.0,1.09,3.15,-0.73,EXPIRED_NEG,2026-06-15,20,0.85,0.95,0,0,0,0,0,0.0
SOLARINDS,EOD_CHALL_A_THRUST,2026-05-18,VAL,BULL,18019.0,17009.1,20038.8,2.0,45.0,1.09,3.15,-0.73,EXPIRED_NEG,2026-06-15,20,0.85,0.95,0,0,0,0,0,0.0
SOLARINDS,EOD_CHALL_D_THRUST_030,2026-05-18,VAL,BULL,18019.0,17009.1,20038.8,2.0,45.0,1.09,3.15,-0.73,EXPIRED_NEG,2026-06-15,20,0.85,0.95,0,0,0,0,0,0.0
DEEPINDS,EOD_CHAMPION_V1,2026-06-01,HOLDOUT,BULL,503.95,475.39,561.07,2.0,85.0,0.38,1.77,-1.0,SL_HIT,2026-06-25,18,1.38,1.15,1,0,0,0,0,-0.92
DEEPINDS,EOD_CHALL_B_SCORE80,2026-06-01,HOLDOUT,BULL,503.95,475.39,561.07,2.0,85.0,0.38,1.77,-1.0,SL_HIT,2026-06-25,18,1.38,1.15,1,0,0,0,0,-0.92
DEEPINDS,EOD_CHALL_C_EXTENSION,2026-06-01,HOLDOUT,BULL,503.95,475.39,561.07,2.0,85.0,0.38,1.77,-1.0,SL_HIT,2026-06-25,18,1.38,1.15,1,0,0,0,0,-0.92
DEEPINDS,EOD_CHALL_D_THRUST_030,2026-06-01,HOLDOUT,BULL,503.95,475.39,561.07,2.0,85.0,0.38,1.77,-1.0,SL_HIT,2026-06-25,18,1.38,1.15,1,0,0,0,0,-0.92
DEEPINDS,EOD_CHALL_E_COMBINED,2026-06-01,HOLDOUT,BULL,503.95,475.39,561.07,2.0,85.0,0.38,1.77,-1.0,SL_HIT,2026-06-25,18,1.38,1.15,1,0,0,0,0,-0.92
DEEPINDS,EOD_CHALL_F_CALIBRATED_SCORE,2026-06-01,HOLDOUT,BULL,503.95,475.39,561.07,2.0,85.0,0.38,1.77,-1.0,SL_HIT,2026-06-25,18,1.38,1.15,1,0,0,0,0,-0.92
DEEPINDS,EOD_CHALL_G_SWEET_SPOT,2026-06-01,HOLDOUT,BULL,503.95,475.39,561.07,2.0,85.0,0.38,1.77,-1.0,SL_HIT,2026-06-25,18,1.38,1.15,1,0,0,0,0,-0.92
DEEPINDS,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-06-01,HOLDOUT,BULL,503.95,475.39,561.07,2.0,85.0,0.38,1.77,-1.0,SL_HIT,2026-06-25,18,1.38,1.15,1,0,0,0,0,-0.92
SHAILY,EOD_CHAMPION_V1,2026-06-01,HOLDOUT,BULL,3144.8,2899.1,3636.2,2.0,60.0,0.83,4.14,-1.0,SL_HIT,2026-06-11,8,0.36,1.01,0,0,0,0,0,-0.39
SHAILY,EOD_CHALL_A_THRUST,2026-06-01,HOLDOUT,BULL,3144.8,2899.1,3636.2,2.0,60.0,0.83,4.14,-1.0,SL_HIT,2026-06-11,8,0.36,1.01,0,0,0,0,0,-0.39
SHAILY,EOD_CHALL_D_THRUST_030,2026-06-01,HOLDOUT,BULL,3144.8,2899.1,3636.2,2.0,60.0,0.83,4.14,-1.0,SL_HIT,2026-06-11,8,0.36,1.01,0,0,0,0,0,-0.39
THYROCARE,EOD_CHAMPION_V1,2026-06-08,HOLDOUT,BULL,534.39,502.26,598.65,2.0,70.0,0.6,2.14,0.34,EXPIRED_POS,2026-07-06,20,1.26,0.74,1,0,0,0,0,0.0
THYROCARE,EOD_CHALL_A_THRUST,2026-06-08,HOLDOUT,BULL,534.39,502.26,598.65,2.0,70.0,0.6,2.14,0.34,EXPIRED_POS,2026-07-06,20,1.26,0.74,1,0,0,0,0,0.0
THYROCARE,EOD_CHALL_C_EXTENSION,2026-06-08,HOLDOUT,BULL,534.39,502.26,598.65,2.0,70.0,0.6,2.14,0.34,EXPIRED_POS,2026-07-06,20,1.26,0.74,1,0,0,0,0,0.0
THYROCARE,EOD_CHALL_D_THRUST_030,2026-06-08,HOLDOUT,BULL,534.39,502.26,598.65,2.0,70.0,0.6,2.14,0.34,EXPIRED_POS,2026-07-06,20,1.26,0.74,1,0,0,0,0,0.0
THYROCARE,EOD_CHALL_F_CALIBRATED_SCORE,2026-06-08,HOLDOUT,BULL,534.39,502.26,598.65,2.0,70.0,0.6,2.14,0.34,EXPIRED_POS,2026-07-06,20,1.26,0.74,1,0,0,0,0,0.0
THYROCARE,EOD_CHALL_G_SWEET_SPOT,2026-06-08,HOLDOUT,BULL,534.39,502.26,598.65,2.0,70.0,0.6,2.14,0.34,EXPIRED_POS,2026-07-06,20,1.26,0.74,1,0,0,0,0,0.0
THYROCARE,EOD_CHALL_H_THRUST_CALIBRATED,2026-06-08,HOLDOUT,BULL,534.39,502.26,598.65,2.0,70.0,0.6,2.14,0.34,EXPIRED_POS,2026-07-06,20,1.26,0.74,1,0,0,0,0,0.0
AADHARHFC,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,NEUTRAL,488.95,466.94,532.97,2.0,85.0,0.19,0.52,2.0,T1_HIT,2026-06-25,8,2.41,0.33,1,1,1,0,0,0.0
AADHARHFC,EOD_CHALL_B_SCORE80,2026-06-15,HOLDOUT,NEUTRAL,488.95,466.94,532.97,2.0,85.0,0.19,0.52,2.0,T1_HIT,2026-06-25,8,2.41,0.33,1,1,1,0,0,0.0
AADHARHFC,EOD_CHALL_C_EXTENSION,2026-06-15,HOLDOUT,NEUTRAL,488.95,466.94,532.97,2.0,85.0,0.19,0.52,2.0,T1_HIT,2026-06-25,8,2.41,0.33,1,1,1,0,0,0.0
AADHARHFC,EOD_CHALL_F_CALIBRATED_SCORE,2026-06-15,HOLDOUT,NEUTRAL,488.95,466.94,532.97,2.0,85.0,0.19,0.52,2.0,T1_HIT,2026-06-25,8,2.41,0.33,1,1,1,0,0,0.0
AADHARHFC,EOD_CHALL_G_SWEET_SPOT,2026-06-15,HOLDOUT,NEUTRAL,488.95,466.94,532.97,2.0,85.0,0.19,0.52,2.0,T1_HIT,2026-06-25,8,2.41,0.33,1,1,1,0,0,0.0
AADHARHFC,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-06-15,HOLDOUT,NEUTRAL,488.95,466.94,532.97,2.0,90.0,0.19,0.52,2.0,T1_HIT,2026-06-25,8,2.41,0.33,1,1,1,0,0,0.0
ABSLAMC,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,85.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
ABSLAMC,EOD_CHALL_A_THRUST,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,85.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
ABSLAMC,EOD_CHALL_B_SCORE80,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,85.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
ABSLAMC,EOD_CHALL_C_EXTENSION,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,85.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
ABSLAMC,EOD_CHALL_D_THRUST_030,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,85.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
ABSLAMC,EOD_CHALL_E_COMBINED,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,85.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
ABSLAMC,EOD_CHALL_F_CALIBRATED_SCORE,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,85.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
ABSLAMC,EOD_CHALL_H_THRUST_CALIBRATED,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,85.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
ABSLAMC,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-06-15,HOLDOUT,BULL,1118.08,1048.63,1256.98,2.0,75.0,0.68,2.36,0.39,EXPIRED_POS,2026-07-13,20,1.11,0.78,1,0,0,0,0,0.0
AEROFLEX,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,BULL,477.55,431.01,570.63,2.0,70.0,1.1,6.36,-1.0,SL_HIT,2026-07-07,16,0.94,1.39,0,0,0,0,0,-0.97
AEROFLEX,EOD_CHALL_A_THRUST,2026-06-15,HOLDOUT,BULL,477.55,431.01,570.63,2.0,70.0,1.1,6.36,-1.0,SL_HIT,2026-07-07,16,0.94,1.39,0,0,0,0,0,-0.97
AEROFLEX,EOD_CHALL_D_THRUST_030,2026-06-15,HOLDOUT,BULL,477.55,431.01,570.63,2.0,70.0,1.1,6.36,-1.0,SL_HIT,2026-07-07,16,0.94,1.39,0,0,0,0,0,-0.97
AEROFLEX,EOD_CHALL_G_SWEET_SPOT,2026-06-15,HOLDOUT,BULL,477.55,431.01,570.63,2.0,70.0,1.1,6.36,-1.0,SL_HIT,2026-07-07,16,0.94,1.39,0,0,0,0,0,-0.97
AVL,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,BULL,567.4,539.9,622.4,2.0,85.0,0.25,0.89,2.0,T1_HIT,2026-06-19,4,2.53,0.01,1,1,1,0,0,0.0
AVL,EOD_CHALL_B_SCORE80,2026-06-15,HOLDOUT,BULL,567.4,539.9,622.4,2.0,85.0,0.25,0.89,2.0,T1_HIT,2026-06-19,4,2.53,0.01,1,1,1,0,0,0.0
AVL,EOD_CHALL_C_EXTENSION,2026-06-15,HOLDOUT,BULL,567.4,539.9,622.4,2.0,85.0,0.25,0.89,2.0,T1_HIT,2026-06-19,4,2.53,0.01,1,1,1,0,0,0.0
AVL,EOD_CHALL_F_CALIBRATED_SCORE,2026-06-15,HOLDOUT,BULL,567.4,539.9,622.4,2.0,85.0,0.25,0.89,2.0,T1_HIT,2026-06-19,4,2.53,0.01,1,1,1,0,0,0.0
AVL,EOD_CHALL_G_SWEET_SPOT,2026-06-15,HOLDOUT,BULL,567.4,539.9,622.4,2.0,85.0,0.25,0.89,2.0,T1_HIT,2026-06-19,4,2.53,0.01,1,1,1,0,0,0.0
AVL,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-06-15,HOLDOUT,BULL,567.4,539.9,622.4,2.0,90.0,0.25,0.89,2.0,T1_HIT,2026-06-19,4,2.53,0.01,1,1,1,0,0,0.0
CEATLTD,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,NEUTRAL,3455.3,3298.19,3769.52,2.0,70.0,1.09,2.54,2.0,T1_HIT,2026-07-02,13,2.38,0.49,1,1,1,0,0,0.0
CEATLTD,EOD_CHALL_A_THRUST,2026-06-15,HOLDOUT,NEUTRAL,3455.3,3298.19,3769.52,2.0,70.0,1.09,2.54,2.0,T1_HIT,2026-07-02,13,2.38,0.49,1,1,1,0,0,0.0
CEATLTD,EOD_CHALL_D_THRUST_030,2026-06-15,HOLDOUT,NEUTRAL,3455.3,3298.19,3769.52,2.0,70.0,1.09,2.54,2.0,T1_HIT,2026-07-02,13,2.38,0.49,1,1,1,0,0,0.0
CEATLTD,EOD_CHALL_G_SWEET_SPOT,2026-06-15,HOLDOUT,NEUTRAL,3455.3,3298.19,3769.52,2.0,70.0,1.09,2.54,2.0,T1_HIT,2026-07-02,13,2.38,0.49,1,1,1,0,0,0.0
CHOICEIN,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,85.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOICEIN,EOD_CHALL_B_SCORE80,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,85.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOICEIN,EOD_CHALL_C_EXTENSION,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,85.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOICEIN,EOD_CHALL_D_THRUST_030,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,85.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOICEIN,EOD_CHALL_E_COMBINED,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,85.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOICEIN,EOD_CHALL_F_CALIBRATED_SCORE,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,85.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOICEIN,EOD_CHALL_G_SWEET_SPOT,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,85.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOICEIN,EOD_CHALL_H_THRUST_CALIBRATED,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,85.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOICEIN,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-06-15,HOLDOUT,BEAR,702.25,671.79,763.17,2.0,95.0,0.41,0.9,2.0,T1_HIT,2026-07-01,12,2.09,0.0,1,1,1,0,0,0.0
CHOLAFIN,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,BULL,1652.95,1564.09,1830.67,2.0,60.0,0.51,1.45,2.0,T1_HIT,2026-07-06,15,2.3,0.04,1,1,1,0,0,0.0
CHOLAFIN,EOD_CHALL_A_THRUST,2026-06-15,HOLDOUT,BULL,1652.95,1564.09,1830.67,2.0,60.0,0.51,1.45,2.0,T1_HIT,2026-07-06,15,2.3,0.04,1,1,1,0,0,0.0
CHOLAFIN,EOD_CHALL_C_EXTENSION,2026-06-15,HOLDOUT,BULL,1652.95,1564.09,1830.67,2.0,60.0,0.51,1.45,2.0,T1_HIT,2026-07-06,15,2.3,0.04,1,1,1,0,0,0.0
CHOLAFIN,EOD_CHALL_D_THRUST_030,2026-06-15,HOLDOUT,BULL,1652.95,1564.09,1830.67,2.0,60.0,0.51,1.45,2.0,T1_HIT,2026-07-06,15,2.3,0.04,1,1,1,0,0,0.0
CHOLAFIN,EOD_CHALL_H_THRUST_CALIBRATED,2026-06-15,HOLDOUT,BULL,1652.95,1564.09,1830.67,2.0,60.0,0.51,1.45,2.0,T1_HIT,2026-07-06,15,2.3,0.04,1,1,1,0,0,0.0
CRAFTSMAN,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,BULL,9325.62,8917.12,10142.62,2.0,85.0,0.12,0.4,-0.01,EXPIRED_NEG,2026-07-13,20,1.47,0.93,1,0,0,0,0,0.0
CRAFTSMAN,EOD_CHALL_B_SCORE80,2026-06-15,HOLDOUT,BULL,9325.62,8917.12,10142.62,2.0,85.0,0.12,0.4,-0.01,EXPIRED_NEG,2026-07-13,20,1.47,0.93,1,0,0,0,0,0.0
CRAFTSMAN,EOD_CHALL_C_EXTENSION,2026-06-15,HOLDOUT,BULL,9325.62,8917.12,10142.62,2.0,85.0,0.12,0.4,-0.01,EXPIRED_NEG,2026-07-13,20,1.47,0.93,1,0,0,0,0,0.0
CRAFTSMAN,EOD_CHALL_F_CALIBRATED_SCORE,2026-06-15,HOLDOUT,BULL,9325.62,8917.12,10142.62,2.0,85.0,0.12,0.4,-0.01,EXPIRED_NEG,2026-07-13,20,1.47,0.93,1,0,0,0,0,0.0
CRAFTSMAN,EOD_CHALL_G_SWEET_SPOT,2026-06-15,HOLDOUT,BULL,9325.62,8917.12,10142.62,2.0,85.0,0.12,0.4,-0.01,EXPIRED_NEG,2026-07-13,20,1.47,0.93,1,0,0,0,0,0.0
CRAFTSMAN,EOD_CHALL_I_MONOTONIC_RUBRIC,2026-06-15,HOLDOUT,BULL,9325.62,8917.12,10142.62,2.0,90.0,0.12,0.4,-0.01,EXPIRED_NEG,2026-07-13,20,1.47,0.93,1,0,0,0,0,0.0
DIACABS,EOD_CHAMPION_V1,2026-06-15,HOLDOUT,BULL,215.34,203.9,238.22,2.0,85.0,0.28,1.38,-1.0,SL_HIT,2026-06-17,2,0.32,1.17,0,0,0,1,1,3.19
