symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,exit_reason,holding_period_bars
ADANIENT,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-04,VAL,BULL,2484.59,2344.91,3043.31,4.0,T1_HIT,24
ADANIENT,MULTIBAGGER_CHAMPION_V1,2026-05-04,VAL,BULL,2484.59,2344.91,3043.31,4.0,T1_HIT,24
AADHARHFC,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-03,HOLDOUT,BULL,555.6,520.06,697.74,-1.0,SL_HIT,7
AADHARHFC,MULTIBAGGER_CHAMPION_V1,2026-07-03,HOLDOUT,BULL,555.6,520.06,697.74,-1.0,SL_HIT,7
KRISHANA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-08,VAL,BULL,119.7,110.57,156.22,1.874,HORIZON_REACHED,40
KRISHANA,MULTIBAGGER_CHAMPION_V1,2026-04-08,VAL,BULL,119.7,110.57,156.22,1.874,HORIZON_REACHED,40
KRISHANA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-16,VAL,BULL,127.95,115.78,176.59,0.435,HORIZON_REACHED,40
KRISHANA,MULTIBAGGER_CHAMPION_V1,2026-04-16,VAL,BULL,127.95,115.78,176.59,0.435,HORIZON_REACHED,40
KRISHANA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-23,HOLDOUT,BULL,155.75,139.83,219.44,1.783,HORIZON_REACHED,31
KRISHANA,MULTIBAGGER_CHAMPION_V1,2026-07-23,HOLDOUT,BULL,155.75,139.83,219.44,1.783,HORIZON_REACHED,31
KRISHANA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-30,HOLDOUT,BULL,180.05,162.36,250.82,0.231,HORIZON_REACHED,26
KRISHANA,MULTIBAGGER_CHAMPION_V1,2026-07-30,HOLDOUT,BULL,180.05,162.36,250.82,0.231,HORIZON_REACHED,26
ANGELONE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-21,VAL,BULL,338.6,313.99,437.04,-0.196,HORIZON_REACHED,40
ANGELONE,MULTIBAGGER_CHAMPION_V1,2026-05-21,VAL,BULL,338.6,313.99,437.04,-0.196,HORIZON_REACHED,40
BALKRISIND,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-30,HOLDOUT,BULL,2303.2,2230.49,2594.02,-1.0,SL_HIT,1
BALKRISIND,MULTIBAGGER_CHAMPION_V1,2026-07-30,HOLDOUT,BULL,2303.2,2230.49,2594.02,-1.0,SL_HIT,1
CPPLUS,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-01,VAL,BULL,998.32,979.89,1072.01,-1.0,SL_HIT,7
CPPLUS,MULTIBAGGER_CHAMPION_V1,2026-05-01,VAL,BULL,998.32,979.89,1072.01,-1.0,SL_HIT,7
POLYMED,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-02,HOLDOUT,BULL,1732.3,1615.91,2197.84,-1.0,SL_HIT,4
POLYMED,MULTIBAGGER_CHAMPION_V1,2026-07-02,HOLDOUT,BULL,1732.3,1615.91,2197.84,-1.0,SL_HIT,4
ASKAUTOLTD,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-12-19,DEV,BULL,2330.72,2291.06,2489.34,-1.0,SL_HIT,4
ASKAUTOLTD,MULTIBAGGER_CHAMPION_V1,2025-12-19,DEV,BULL,2330.72,2291.06,2489.34,-1.0,SL_HIT,4
MODISONLTD,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-29,VAL,BULL,281.72,259.42,370.94,-0.243,HORIZON_REACHED,40
MODISONLTD,MULTIBAGGER_CHAMPION_V1,2026-05-29,VAL,BULL,281.72,259.42,370.94,-0.243,HORIZON_REACHED,40
DEEPAKFERT,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-21,VAL,BULL,1383.7,1275.69,1815.76,2.013,HORIZON_REACHED,40
DEEPAKFERT,MULTIBAGGER_CHAMPION_V1,2026-05-21,VAL,BULL,1383.7,1275.69,1815.76,2.013,HORIZON_REACHED,40
NRBBEARING,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-17,VAL,BULL,293.05,268.57,390.99,4.0,T1_HIT,34
NRBBEARING,MULTIBAGGER_CHAMPION_V1,2026-04-17,VAL,BULL,293.05,268.57,390.99,4.0,T1_HIT,34
NRBBEARING,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-08,HOLDOUT,BULL,428.35,393.28,568.64,-1.0,SL_HIT,32
NRBBEARING,MULTIBAGGER_CHAMPION_V1,2026-06-08,HOLDOUT,BULL,428.35,393.28,568.64,-1.0,SL_HIT,32
OLECTRA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-08,VAL,BULL,1340.7,1249.39,1705.93,-1.0,SL_HIT,4
OLECTRA,MULTIBAGGER_CHAMPION_V1,2026-05-08,VAL,BULL,1340.7,1249.39,1705.93,-1.0,SL_HIT,4
OLECTRA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-19,HOLDOUT,BULL,1520.3,1389.3,2044.3,-1.0,SL_HIT,13
OLECTRA,MULTIBAGGER_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,1520.3,1389.3,2044.3,-1.0,SL_HIT,13
ITCHOTELS,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-10-24,DEV,BULL,1698.98,1667.87,1823.45,4.0,T1_HIT,7
ITCHOTELS,MULTIBAGGER_CHAMPION_V1,2025-10-24,DEV,BULL,1698.98,1667.87,1823.45,4.0,T1_HIT,7
INDIGO,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-02-06,VAL,BULL,1122.46,1105.63,1189.75,-1.0,SL_HIT,3
INDIGO,MULTIBAGGER_CHAMPION_V1,2026-02-06,VAL,BULL,1122.46,1105.63,1189.75,-1.0,SL_HIT,3
INDIGO,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-08-07,HOLDOUT,BULL,1360.6,1338.92,1447.35,4.0,T1_HIT,7
INDIGO,MULTIBAGGER_CHAMPION_V1,2026-08-07,HOLDOUT,BULL,1360.6,1338.92,1447.35,4.0,T1_HIT,7
BHARTIARTL,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-11-04,DEV,BULL,2113.3,2041.7,2399.7,-1.0,SL_HIT,2
BHARTIARTL,MULTIBAGGER_CHAMPION_V1,2025-11-04,DEV,BULL,2113.3,2041.7,2399.7,-1.0,SL_HIT,2
FEDFINA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-08-29,DEV,BULL,1984.74,1953.7,2108.91,-1.0,SL_HIT,1
FEDFINA,MULTIBAGGER_CHAMPION_V1,2025-08-29,DEV,BULL,1984.74,1953.7,2108.91,-1.0,SL_HIT,1
SYRMA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-11-12,DEV,BULL,892.9,818.88,1188.99,-1.0,SL_HIT,8
SYRMA,MULTIBAGGER_CHAMPION_V1,2025-11-12,DEV,BULL,892.9,818.88,1188.99,-1.0,SL_HIT,8
TATASTEEL,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-10-28,DEV,BULL,178.14,171.34,205.31,-1.0,SL_HIT,12
TATASTEEL,MULTIBAGGER_CHAMPION_V1,2025-10-28,DEV,BULL,178.14,171.34,205.31,-1.0,SL_HIT,12
NORTHARC,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-10,HOLDOUT,BULL,325.3,300.51,424.47,-1.0,SL_HIT,5
NORTHARC,MULTIBAGGER_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,325.3,300.51,424.47,-1.0,SL_HIT,5
ENDURANCE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-22,VAL,BULL,2721.8,2510.73,3566.09,-1.0,SL_HIT,11
ENDURANCE,MULTIBAGGER_CHAMPION_V1,2026-05-22,VAL,BULL,2721.8,2510.73,3566.09,-1.0,SL_HIT,11
SUZLON,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-16,VAL,NEUTRAL,50.25,47.15,62.64,0.982,HORIZON_REACHED,40
SUZLON,MULTIBAGGER_CHAMPION_V1,2026-04-16,VAL,NEUTRAL,50.25,47.15,62.64,0.982,HORIZON_REACHED,40
NATCOPHARM,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-11-26,DEV,BULL,925.83,868.6,1154.72,-1.0,SL_HIT,2
NATCOPHARM,MULTIBAGGER_CHAMPION_V1,2025-11-26,DEV,BULL,925.83,868.6,1154.72,-1.0,SL_HIT,2
NATCOPHARM,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-08,VAL,BULL,1174.7,1109.27,1436.41,-1.0,SL_HIT,15
NATCOPHARM,MULTIBAGGER_CHAMPION_V1,2026-05-08,VAL,BULL,1174.7,1109.27,1436.41,-1.0,SL_HIT,15
KARURVYSYA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-10-20,DEV,BULL,241.31,227.81,295.29,0.654,HORIZON_REACHED,40
KARURVYSYA,MULTIBAGGER_CHAMPION_V1,2025-10-20,DEV,BULL,241.31,227.81,295.29,0.654,HORIZON_REACHED,40
KIRLPNU,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-22,HOLDOUT,BULL,2081.96,1904.56,2791.57,-1.0,SL_HIT,2
KIRLPNU,MULTIBAGGER_CHAMPION_V1,2026-06-22,HOLDOUT,BULL,2081.96,1904.56,2791.57,-1.0,SL_HIT,2
CCAVENUE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-25,HOLDOUT,NEUTRAL,16.07,15.06,20.13,-1.0,SL_HIT,38
CCAVENUE,MULTIBAGGER_CHAMPION_V1,2026-06-25,HOLDOUT,NEUTRAL,16.07,15.06,20.13,-1.0,SL_HIT,38
ASIANPAINT,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-11-12,DEV,BULL,2741.7,2646.22,3123.61,0.218,HORIZON_REACHED,40
ASIANPAINT,MULTIBAGGER_CHAMPION_V1,2025-11-12,DEV,BULL,2741.7,2646.22,3123.61,0.218,HORIZON_REACHED,40
ASIANPAINT,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-08,VAL,BULL,2577.54,2468.94,3011.94,1.476,HORIZON_REACHED,40
ASIANPAINT,MULTIBAGGER_CHAMPION_V1,2026-05-08,VAL,BULL,2577.54,2468.94,3011.94,1.476,HORIZON_REACHED,40
JGCHEM,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-29,VAL,BULL,436.2,401.14,576.43,1.972,HORIZON_REACHED,40
JGCHEM,MULTIBAGGER_CHAMPION_V1,2026-05-29,VAL,BULL,436.2,401.14,576.43,1.972,HORIZON_REACHED,40
JGCHEM,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-10,HOLDOUT,BULL,456.35,429.79,562.58,4.0,T1_HIT,21
JGCHEM,MULTIBAGGER_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,456.35,429.79,562.58,4.0,T1_HIT,21
TVSMOTOR,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-31,HOLDOUT,BULL,4313.1,4107.16,5136.87,-1.0,SL_HIT,23
TVSMOTOR,MULTIBAGGER_CHAMPION_V1,2026-07-31,HOLDOUT,BULL,4313.1,4107.16,5136.87,-1.0,SL_HIT,23
ONESOURCE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-02-27,VAL,BULL,1521.48,1495.32,1626.14,4.0,T1_HIT,11
ONESOURCE,MULTIBAGGER_CHAMPION_V1,2026-02-27,VAL,BULL,1521.48,1495.32,1626.14,4.0,T1_HIT,11
INDIANB,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-10-28,DEV,BULL,835.11,790.65,1012.95,-1.0,SL_HIT,25
INDIANB,MULTIBAGGER_CHAMPION_V1,2025-10-28,DEV,BULL,835.11,790.65,1012.95,-1.0,SL_HIT,25
INDIANB,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-01-22,VAL,BULL,878.05,828.92,1074.55,-1.0,SL_HIT,6
INDIANB,MULTIBAGGER_CHAMPION_V1,2026-01-22,VAL,BULL,878.05,828.92,1074.55,-1.0,SL_HIT,6
INDIANB,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-08-07,HOLDOUT,BULL,889.5,853.46,1033.67,-0.272,HORIZON_REACHED,20
INDIANB,MULTIBAGGER_CHAMPION_V1,2026-08-07,HOLDOUT,BULL,889.5,853.46,1033.67,-0.272,HORIZON_REACHED,20
KANSAINER,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-09-05,DEV,BULL,1057.68,1038.83,1133.11,4.0,T1_HIT,11
KANSAINER,MULTIBAGGER_CHAMPION_V1,2025-09-05,DEV,BULL,1057.68,1038.83,1133.11,4.0,T1_HIT,11
BHARATFORG,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-11-19,DEV,BULL,1440.18,1367.97,1729.03,-1.0,SL_HIT,13
BHARATFORG,MULTIBAGGER_CHAMPION_V1,2025-11-19,DEV,BULL,1440.18,1367.97,1729.03,-1.0,SL_HIT,13
BHARATFORG,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-29,HOLDOUT,BULL,2164.33,2047.36,2632.23,-1.0,SL_HIT,31
BHARATFORG,MULTIBAGGER_CHAMPION_V1,2026-06-29,HOLDOUT,BULL,2164.33,2047.36,2632.23,-1.0,SL_HIT,31
LODHA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-03,HOLDOUT,BULL,1057.0,1002.06,1276.74,4.0,T1_HIT,17
LODHA,MULTIBAGGER_CHAMPION_V1,2026-07-03,HOLDOUT,BULL,1057.0,1002.06,1276.74,4.0,T1_HIT,17
EIEL,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-11-21,DEV,BULL,1308.98,1288.33,1391.59,-1.0,SL_HIT,4
EIEL,MULTIBAGGER_CHAMPION_V1,2025-11-21,DEV,BULL,1308.98,1288.33,1391.59,-1.0,SL_HIT,4
IIFL,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-12-24,DEV,BULL,597.73,564.59,730.29,-1.0,SL_HIT,20
IIFL,MULTIBAGGER_CHAMPION_V1,2025-12-24,DEV,BULL,597.73,564.59,730.29,-1.0,SL_HIT,20
TRITURBINE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-21,VAL,BULL,705.6,639.09,971.66,-1.0,SL_HIT,15
TRITURBINE,MULTIBAGGER_CHAMPION_V1,2026-05-21,VAL,BULL,705.6,639.09,971.66,-1.0,SL_HIT,15
PREMIERENE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-01,VAL,NEUTRAL,937.01,863.91,1229.39,1.696,HORIZON_REACHED,40
PREMIERENE,MULTIBAGGER_CHAMPION_V1,2026-04-01,VAL,NEUTRAL,937.01,863.91,1229.39,1.696,HORIZON_REACHED,40
PREMIERENE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-17,VAL,BULL,1033.84,967.5,1299.19,-1.0,SL_HIT,5
PREMIERENE,MULTIBAGGER_CHAMPION_V1,2026-04-17,VAL,BULL,1033.84,967.5,1299.19,-1.0,SL_HIT,5
PREMIERENE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-29,VAL,BULL,1061.0,997.29,1315.86,-0.654,HORIZON_REACHED,40
PREMIERENE,MULTIBAGGER_CHAMPION_V1,2026-05-29,VAL,BULL,1061.0,997.29,1315.86,-0.654,HORIZON_REACHED,40
PREMIERENE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-10,HOLDOUT,BULL,1117.2,1055.43,1364.29,-1.0,SL_HIT,6
PREMIERENE,MULTIBAGGER_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,1117.2,1055.43,1364.29,-1.0,SL_HIT,6
POWERINDIA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-09,VAL,BULL,27315.0,25492.86,34603.57,4.0,T1_HIT,19
POWERINDIA,MULTIBAGGER_CHAMPION_V1,2026-04-09,VAL,BULL,27315.0,25492.86,34603.57,4.0,T1_HIT,19
POWERINDIA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-29,VAL,BULL,38445.0,35692.14,49456.43,-1.0,SL_HIT,2
POWERINDIA,MULTIBAGGER_CHAMPION_V1,2026-05-29,VAL,BULL,38445.0,35692.14,49456.43,-1.0,SL_HIT,2
SBIN,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-10-28,DEV,BULL,913.78,887.24,1019.95,1.432,HORIZON_REACHED,40
SBIN,MULTIBAGGER_CHAMPION_V1,2025-10-28,DEV,BULL,913.78,887.24,1019.95,1.432,HORIZON_REACHED,40
SBIN,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-08-07,HOLDOUT,BULL,1097.2,1057.21,1257.14,-1.0,SL_HIT,6
SBIN,MULTIBAGGER_CHAMPION_V1,2026-08-07,HOLDOUT,BULL,1097.2,1057.21,1257.14,-1.0,SL_HIT,6
CHOICEIN,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-29,HOLDOUT,NEUTRAL,745.2,709.77,886.91,1.48,HORIZON_REACHED,40
CHOICEIN,MULTIBAGGER_CHAMPION_V1,2026-06-29,HOLDOUT,NEUTRAL,745.2,709.77,886.91,1.48,HORIZON_REACHED,40
WEWORK,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-03-13,VAL,BULL,2021.22,1987.79,2154.97,4.0,T1_HIT,10
WEWORK,MULTIBAGGER_CHAMPION_V1,2026-03-13,VAL,BULL,2021.22,1987.79,2154.97,4.0,T1_HIT,10
MINDACORP,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-08-03,HOLDOUT,BULL,726.78,687.99,881.96,-1.0,SL_HIT,18
MINDACORP,MULTIBAGGER_CHAMPION_V1,2026-08-03,HOLDOUT,BULL,726.78,687.99,881.96,-1.0,SL_HIT,18
ADANIPORTS,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-11-12,DEV,BULL,1500.58,1440.47,1740.99,-0.691,HORIZON_REACHED,40
ADANIPORTS,MULTIBAGGER_CHAMPION_V1,2025-11-12,DEV,BULL,1500.58,1440.47,1740.99,-0.691,HORIZON_REACHED,40
SIGNPOST,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-20,VAL,BULL,270.41,247.99,360.11,-0.591,HORIZON_REACHED,40
SIGNPOST,MULTIBAGGER_CHAMPION_V1,2026-04-20,VAL,BULL,270.41,247.99,360.11,-0.591,HORIZON_REACHED,40
KIRLOSBROS,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-19,HOLDOUT,BULL,1933.6,1810.13,2427.49,-1.0,SL_HIT,10
KIRLOSBROS,MULTIBAGGER_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,1933.6,1810.13,2427.49,-1.0,SL_HIT,10
RENUKA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-03-30,VAL,NEUTRAL,27.5,24.86,38.08,-1.0,SL_HIT,29
RENUKA,MULTIBAGGER_CHAMPION_V1,2026-03-30,VAL,NEUTRAL,27.5,24.86,38.08,-1.0,SL_HIT,29
BANKBARODA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-08-15,DEV,BULL,759.53,748.86,802.2,-1.0,SL_HIT,1
BANKBARODA,MULTIBAGGER_CHAMPION_V1,2025-08-15,DEV,BULL,759.53,748.86,802.2,-1.0,SL_HIT,1
ARVINDFASN,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-12-05,DEV,BULL,890.14,878.1,938.27,-1.0,SL_HIT,1
ARVINDFASN,MULTIBAGGER_CHAMPION_V1,2025-12-05,DEV,BULL,890.14,878.1,938.27,-1.0,SL_HIT,1
NAVINFLUOR,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-02-09,VAL,BULL,6590.07,6160.95,8306.58,-1.0,SL_HIT,15
NAVINFLUOR,MULTIBAGGER_CHAMPION_V1,2026-02-09,VAL,BULL,6590.07,6160.95,8306.58,-1.0,SL_HIT,15
NAVINFLUOR,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-20,HOLDOUT,BULL,7861.5,7422.79,9616.36,-1.0,SL_HIT,8
NAVINFLUOR,MULTIBAGGER_CHAMPION_V1,2026-07-20,HOLDOUT,BULL,7861.5,7422.79,9616.36,-1.0,SL_HIT,8
AVALON,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-08,VAL,BULL,1387.0,1260.24,1894.03,-1.0,SL_HIT,4
AVALON,MULTIBAGGER_CHAMPION_V1,2026-05-08,VAL,BULL,1387.0,1260.24,1894.03,-1.0,SL_HIT,4
AVALON,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-08-07,HOLDOUT,BULL,1965.3,1777.24,2717.53,1.231,HORIZON_REACHED,20
AVALON,MULTIBAGGER_CHAMPION_V1,2026-08-07,HOLDOUT,BULL,1965.3,1777.24,2717.53,1.231,HORIZON_REACHED,20
IGIL,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-16,VAL,BULL,368.95,345.05,464.55,-1.0,SL_HIT,6
IGIL,MULTIBAGGER_CHAMPION_V1,2026-04-16,VAL,BULL,368.95,345.05,464.55,-1.0,SL_HIT,6
AARTIIND,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-09-03,DEV,BULL,1770.68,1746.6,1867.02,-1.0,SL_HIT,1
AARTIIND,MULTIBAGGER_CHAMPION_V1,2025-09-03,DEV,BULL,1770.68,1746.6,1867.02,-1.0,SL_HIT,1
ADANIGREEN,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-08,VAL,BULL,1029.65,951.11,1343.82,4.0,T1_HIT,19
ADANIGREEN,MULTIBAGGER_CHAMPION_V1,2026-04-08,VAL,BULL,1029.65,951.11,1343.82,4.0,T1_HIT,19
AVANTIFEED,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-11-19,DEV,BULL,841.65,788.57,1053.96,-1.0,SL_HIT,8
AVANTIFEED,MULTIBAGGER_CHAMPION_V1,2025-11-19,DEV,BULL,841.65,788.57,1053.96,-1.0,SL_HIT,8
AVANTIFEED,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-01-01,VAL,BULL,878.5,826.08,1088.19,-1.0,SL_HIT,5
AVANTIFEED,MULTIBAGGER_CHAMPION_V1,2026-01-01,VAL,BULL,878.5,826.08,1088.19,-1.0,SL_HIT,5
APARINDS,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-02-27,VAL,BULL,11180.5,10288.57,14748.21,-1.0,SL_HIT,2
APARINDS,MULTIBAGGER_CHAMPION_V1,2026-02-27,VAL,BULL,11180.5,10288.57,14748.21,-1.0,SL_HIT,2
APARINDS,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-12,HOLDOUT,BULL,15221.0,13997.86,20113.57,-1.0,SL_HIT,14
APARINDS,MULTIBAGGER_CHAMPION_V1,2026-06-12,HOLDOUT,BULL,15221.0,13997.86,20113.57,-1.0,SL_HIT,14
DIXON,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-22,VAL,BEAR,11722.0,10771.57,15523.71,2.743,HORIZON_REACHED,40
DIXON,MULTIBAGGER_CHAMPION_V1,2026-05-22,VAL,BEAR,11722.0,10771.57,15523.71,2.743,HORIZON_REACHED,40
TECHM,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-17,HOLDOUT,BULL,1572.9,1480.34,1943.12,0.206,HORIZON_REACHED,28
TECHM,MULTIBAGGER_CHAMPION_V1,2026-07-17,HOLDOUT,BULL,1572.9,1480.34,1943.12,0.206,HORIZON_REACHED,28
BLSE,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-30,VAL,BULL,197.57,181.53,261.74,1.726,HORIZON_REACHED,40
BLSE,MULTIBAGGER_CHAMPION_V1,2026-04-30,VAL,BULL,197.57,181.53,261.74,1.726,HORIZON_REACHED,40
JYOTICNC,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-12-02,DEV,BULL,1684.96,1640.82,1861.51,-1.0,SL_HIT,1
JYOTICNC,MULTIBAGGER_CHAMPION_V1,2025-12-02,DEV,BULL,1684.96,1640.82,1861.51,-1.0,SL_HIT,1
JYOTICNC,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-12-16,DEV,BULL,1722.99,1669.7,1936.15,-1.0,SL_HIT,1
JYOTICNC,MULTIBAGGER_CHAMPION_V1,2025-12-16,DEV,BULL,1722.99,1669.7,1936.15,-1.0,SL_HIT,1
ACMESOLAR,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-05,HOLDOUT,BULL,356.65,328.23,470.34,-1.0,SL_HIT,9
ACMESOLAR,MULTIBAGGER_CHAMPION_V1,2026-06-05,HOLDOUT,BULL,356.65,328.23,470.34,-1.0,SL_HIT,9
ANUP,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-19,HOLDOUT,BULL,2231.52,2039.41,2999.96,-1.0,SL_HIT,24
ANUP,MULTIBAGGER_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,2231.52,2039.41,2999.96,-1.0,SL_HIT,24
KIRLOSENG,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2025-12-16,DEV,BULL,1222.36,1110.32,1670.51,-1.0,SL_HIT,18
KIRLOSENG,MULTIBAGGER_CHAMPION_V1,2025-12-16,DEV,BULL,1222.36,1110.32,1670.51,-1.0,SL_HIT,18
KIRLOSENG,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-29,VAL,BULL,1923.93,1755.67,2596.97,4.0,T1_HIT,17
KIRLOSENG,MULTIBAGGER_CHAMPION_V1,2026-05-29,VAL,BULL,1923.93,1755.67,2596.97,4.0,T1_HIT,17
BERGEPAINT,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-05-08,VAL,NEUTRAL,515.75,491.38,613.24,-1.0,SL_HIT,1
BERGEPAINT,MULTIBAGGER_CHAMPION_V1,2026-05-08,VAL,NEUTRAL,515.75,491.38,613.24,-1.0,SL_HIT,1
BERGEPAINT,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-19,HOLDOUT,BULL,550.7,514.47,695.61,-1.0,SL_HIT,6
BERGEPAINT,MULTIBAGGER_CHAMPION_V1,2026-06-19,HOLDOUT,BULL,550.7,514.47,695.61,-1.0,SL_HIT,6
MAPMYINDIA,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-07-13,HOLDOUT,BEAR,1184.9,1069.15,1647.9,-1.0,SL_HIT,6
MAPMYINDIA,MULTIBAGGER_CHAMPION_V1,2026-07-13,HOLDOUT,BEAR,1184.9,1069.15,1647.9,-1.0,SL_HIT,6
POWERMECH,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-06-15,HOLDOUT,BULL,2852.3,2661.57,3615.21,-1.0,SL_HIT,14
POWERMECH,MULTIBAGGER_CHAMPION_V1,2026-06-15,HOLDOUT,BULL,2852.3,2661.57,3615.21,-1.0,SL_HIT,14
INDIAGLYCO,MULTIBAGGER_CHALL_A_CONVEX_CATALYST,2026-04-30,VAL,BULL,1042.05,975.71,1307.39,-1.0,SL_HIT,12
INDIAGLYCO,MULTIBAGGER_CHAMPION_V1,2026-04-30,VAL,BULL,1042.05,975.71,1307.39,-1.0,SL_HIT,12
