scanner,ctype,combo,be,n,nc,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v512_wr,v512_er,v58_wr,v58_er
ACCUMULATION_VCP,SINGLE,G19_BULL_TIGHT,0.5,3592,3592,40.95,0.0711,1.144,271.76,0.0,929,0.1502,1.37,-3.31,-0.0469,0.029,0.1132,-0.0148,-0.1008,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G19_BULL_TIGHT,0.8,3592,3592,40.95,0.0578,1.114,271.76,0.0,929,0.1329,1.314,-3.31,-0.0602,0.0155,0.1001,-0.0285,-0.1147,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G19_BULL_TIGHT,1.0,3592,3592,40.95,0.0493,1.096,271.76,0.0,929,0.1192,1.273,-3.31,-0.0687,0.0069,0.0918,-0.0371,-0.1236,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G19_BULL_TIGHT,1.2,3592,3592,40.95,0.0376,1.071,271.76,0.0,929,0.1135,1.256,-3.31,-0.0804,-0.0051,0.0803,-0.0492,-0.136,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G19_BULL_TIGHT,1.5,3592,3592,40.95,0.021,1.039,271.76,0.0,929,0.1007,1.221,-3.31,-0.097,-0.022,0.064,-0.0662,-0.1535,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G20_BULL_FAST,0.0,3302,3302,20.56,-0.4789,0.502,1637.83,0.0,819,-0.4147,0.559,-23.7,-0.5969,-0.5281,-0.4298,-0.5782,-0.6776,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G20_BULL_FAST,0.5,3302,3302,20.56,-0.2853,0.629,1276.88,0.0,819,-0.1688,0.757,-23.7,-0.4033,-0.3331,-0.2376,-0.3792,-0.473,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G20_BULL_FAST,0.8,3302,3302,20.56,-0.3107,0.609,1323.58,0.0,819,-0.1998,0.725,-23.7,-0.4287,-0.3587,-0.2627,-0.4053,-0.4998,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G20_BULL_FAST,1.0,3302,3302,20.56,-0.3274,0.596,1341.14,0.0,819,-0.2076,0.717,-23.7,-0.4454,-0.3755,-0.2793,-0.4224,-0.5175,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G20_BULL_FAST,1.2,3302,3302,20.56,-0.3444,0.584,1352.94,0.0,819,-0.2309,0.695,-23.7,-0.4624,-0.3927,-0.2961,-0.4399,-0.5355,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G20_BULL_FAST,1.5,3302,3302,20.56,-0.3698,0.566,1400.56,0.0,819,-0.271,0.66,-23.7,-0.4878,-0.4182,-0.3213,-0.466,-0.5623,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G21_NONBEAR_ASYM,0.0,4429,4429,38.99,-0.0647,0.896,460.93,0.0,1100,0.088,1.17,-5.27,-0.1827,-0.1044,-0.0249,-0.1537,-0.2427,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G21_NONBEAR_ASYM,0.5,4429,4429,38.99,0.0542,1.108,303.7,0.0,1100,0.2104,1.534,-5.27,-0.0638,0.0162,0.0923,-0.0317,-0.1177,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G21_NONBEAR_ASYM,0.8,4429,4429,38.99,0.0387,1.075,303.7,0.0,1100,0.1959,1.48,-5.27,-0.0793,0.0004,0.077,-0.0477,-0.134,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G21_NONBEAR_ASYM,1.0,4429,4429,38.99,0.0267,1.05,318.76,0.0,1100,0.1795,1.422,-5.27,-0.0913,-0.0118,0.0652,-0.06,-0.1467,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G21_NONBEAR_ASYM,1.2,4429,4429,38.99,0.0147,1.027,358.33,0.0,1100,0.1542,1.342,-5.27,-0.1033,-0.024,0.0534,-0.0723,-0.1594,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G21_NONBEAR_ASYM,1.5,4429,4429,38.99,-0.0005,0.999,368.93,0.0,1100,0.1347,1.287,-5.27,-0.1185,-0.0394,0.0383,-0.088,-0.1754,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G22_TRIPLE_BULL,0.0,1855,1855,22.32,-0.4168,0.557,796.3,0.0,369,-0.5003,0.483,-21.94,-0.5348,-0.4843,-0.3493,-0.5156,-0.6144,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G22_TRIPLE_BULL,0.5,1855,1855,22.32,-0.2277,0.697,619.8,0.0,369,-0.2935,0.614,-21.94,-0.3457,-0.2931,-0.1622,-0.3211,-0.4146,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G22_TRIPLE_BULL,0.8,1855,1855,22.32,-0.2522,0.675,656.57,0.0,369,-0.328,0.588,-21.94,-0.3702,-0.318,-0.1865,-0.3464,-0.4405,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G22_TRIPLE_BULL,1.0,1855,1855,22.32,-0.2688,0.661,669.29,0.0,369,-0.3624,0.563,-21.94,-0.3868,-0.3348,-0.2028,-0.3634,-0.458,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G22_TRIPLE_BULL,1.2,1855,1855,22.32,-0.2854,0.647,681.63,0.0,369,-0.3711,0.558,-21.94,-0.4034,-0.3516,-0.2192,-0.3805,-0.4755,44.26,0.118,40.76,-0.053
ACCUMULATION_VCP,SINGLE,G22_TRIPLE_BULL,1.5,1855,1855,22.32,-0.3099,0.628,726.44,0.0,369,-0.3854,0.548,-21.94,-0.4279,-0.3764,-0.2435,-0.4057,-0.5015,44.26,0.118,40.76,-0.053
REVERSAL,SINGLE,G1_RISK_TIGHT,0.0,9424,9424,40.34,0.0686,1.1,275.37,0.0,1721,0.2317,1.363,-1.46,-0.1834,0.0373,0.0999,-0.0219,-0.1125,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G1_RISK_TIGHT,0.5,9424,9424,40.34,0.2083,1.38,197.52,0.0,1721,0.3474,1.665,-1.46,-0.0437,0.1785,0.2381,0.1218,0.0352,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G1_RISK_TIGHT,0.8,9424,9424,40.34,0.191,1.338,199.64,0.0,1721,0.3369,1.632,-1.46,-0.061,0.161,0.221,0.104,0.0169,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G1_RISK_TIGHT,1.0,9424,9424,40.34,0.179,1.31,199.82,0.0,1721,0.3198,1.581,-1.46,-0.073,0.1489,0.2091,0.0916,0.0042,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G1_RISK_TIGHT,1.2,9424,9424,40.34,0.1665,1.282,223.63,0.0,1721,0.313,1.562,-1.46,-0.0855,0.1362,0.1968,0.0788,-0.009,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G1_RISK_TIGHT,1.5,9424,9424,40.34,0.148,1.243,275.37,0.0,1721,0.3001,1.527,-1.46,-0.104,0.1175,0.1785,0.0597,-0.0285,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G2_TARGET_HIGH,0.0,20987,20987,40.57,0.0691,1.101,428.55,0.0,3826,0.183,1.281,-1.23,-0.1829,0.0481,0.0901,-0.0214,-0.112,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G2_TARGET_HIGH,0.5,20987,20987,40.57,0.206,1.377,388.29,0.0,3826,0.2895,1.532,-1.23,-0.046,0.186,0.226,0.1195,0.0329,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G2_TARGET_HIGH,0.8,20987,20987,40.57,0.1882,1.334,388.29,0.0,3826,0.2829,1.514,-1.23,-0.0638,0.168,0.2083,0.1012,0.0141,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G2_TARGET_HIGH,1.0,20987,20987,40.57,0.1762,1.306,388.29,0.0,3826,0.2767,1.497,-1.23,-0.0758,0.156,0.1965,0.0889,0.0015,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G2_TARGET_HIGH,1.2,20987,20987,40.57,0.1643,1.28,418.05,0.0,3826,0.2655,1.468,-1.23,-0.0877,0.144,0.1846,0.0766,-0.0111,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G2_TARGET_HIGH,1.5,20987,20987,40.57,0.1469,1.243,428.55,0.0,3826,0.252,1.434,-1.23,-0.1051,0.1264,0.1673,0.0586,-0.0296,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G3_TIGHT_PCTSTOP,0.0,8249,8249,42.07,0.1222,1.183,395.18,0.0,1386,0.1017,1.151,0.27,-0.1298,0.0885,0.1558,0.0321,-0.058,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G3_TIGHT_PCTSTOP,0.5,8249,8249,42.07,0.2577,1.485,282.75,0.0,1386,0.1926,1.331,0.27,0.0057,0.2256,0.2897,0.1715,0.0854,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G3_TIGHT_PCTSTOP,0.8,8249,8249,42.07,0.2401,1.437,339.1,0.0,1386,0.1857,1.315,0.27,-0.0119,0.2078,0.2723,0.1534,0.0667,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G3_TIGHT_PCTSTOP,1.0,8249,8249,42.07,0.2281,1.407,395.18,0.0,1386,0.1827,1.308,0.27,-0.0239,0.1957,0.2605,0.1411,0.0541,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G3_TIGHT_PCTSTOP,1.2,8249,8249,42.07,0.2162,1.378,395.18,0.0,1386,0.1704,1.282,0.27,-0.0358,0.1837,0.2488,0.1289,0.0415,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G3_TIGHT_PCTSTOP,1.5,8249,8249,42.07,0.1991,1.337,395.18,0.0,1386,0.1684,1.277,0.27,-0.0529,0.1663,0.2319,0.1112,0.0234,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G4_HIGH_R_TGT,0.0,10535,10535,40.98,0.0723,1.106,172.16,0.0,1926,0.2114,1.331,-0.82,-0.1797,0.0429,0.1018,-0.0181,-0.1085,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G4_HIGH_R_TGT,0.5,10535,10535,40.98,0.2088,1.384,172.16,0.0,1926,0.3176,1.596,-0.82,-0.0432,0.1807,0.2368,0.1224,0.036,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G4_HIGH_R_TGT,0.8,10535,10535,40.98,0.1909,1.34,172.16,0.0,1926,0.3059,1.562,-0.82,-0.0611,0.1626,0.2191,0.104,0.017,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G4_HIGH_R_TGT,1.0,10535,10535,40.98,0.1788,1.312,172.16,0.0,1926,0.2998,1.545,-0.82,-0.0732,0.1504,0.2072,0.0915,0.0042,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G4_HIGH_R_TGT,1.2,10535,10535,40.98,0.1671,1.286,172.16,0.0,1926,0.2902,1.518,-0.82,-0.0849,0.1386,0.1956,0.0795,-0.0081,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G4_HIGH_R_TGT,1.5,10535,10535,40.98,0.1497,1.248,172.16,0.0,1926,0.278,1.486,-0.82,-0.1023,0.121,0.1784,0.0616,-0.0266,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G5_FAST_RESOLVE,0.0,8286,8286,40.74,0.0645,1.094,125.01,0.0,1507,0.164,1.25,-1.06,-0.1875,0.0313,0.0977,-0.026,-0.1165,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G5_FAST_RESOLVE,0.5,8286,8286,40.74,0.2018,1.369,125.01,0.0,1507,0.2698,1.492,-1.06,-0.0502,0.1702,0.2335,0.1153,0.0289,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G5_FAST_RESOLVE,0.8,8286,8286,40.74,0.1841,1.326,125.01,0.0,1507,0.264,1.476,-1.06,-0.0679,0.1522,0.2159,0.0971,0.0101,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G5_FAST_RESOLVE,1.0,8286,8286,40.74,0.1721,1.298,125.01,0.0,1507,0.2591,1.463,-1.06,-0.0799,0.1401,0.2041,0.0847,-0.0026,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G5_FAST_RESOLVE,1.2,8286,8286,40.74,0.1602,1.272,125.01,0.0,1507,0.249,1.437,-1.06,-0.0918,0.1281,0.1923,0.0725,-0.0152,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G5_FAST_RESOLVE,1.5,8286,8286,40.74,0.1424,1.235,125.01,0.0,1507,0.2348,1.402,-1.06,-0.1096,0.11,0.1747,0.0541,-0.0341,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G6_NO_STALL,0.0,15213,15213,41.09,0.0799,1.118,275.67,0.0,2810,0.1847,1.285,-0.71,-0.1721,0.0553,0.1044,-0.0105,-0.1009,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G6_NO_STALL,0.5,15213,15213,41.09,0.216,1.398,230.9,0.0,2810,0.2886,1.53,-0.71,-0.036,0.1926,0.2394,0.1296,0.0432,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G6_NO_STALL,0.8,15213,15213,41.09,0.1984,1.354,230.9,0.0,2810,0.2832,1.515,-0.71,-0.0536,0.1748,0.2219,0.1115,0.0245,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G6_NO_STALL,1.0,15213,15213,41.09,0.1864,1.326,230.9,0.0,2810,0.2735,1.489,-0.71,-0.0656,0.1627,0.2101,0.0991,0.0119,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G6_NO_STALL,1.2,15213,15213,41.09,0.1746,1.299,260.52,0.0,2810,0.2638,1.463,-0.71,-0.0774,0.1508,0.1984,0.087,-0.0006,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G6_NO_STALL,1.5,15213,15213,41.09,0.1571,1.261,275.67,0.0,2810,0.2521,1.434,-0.71,-0.0949,0.1332,0.1811,0.069,-0.0191,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G11_NOT_IMMEDIATE,0.0,23559,23559,40.9,0.0712,1.105,461.45,0.0,4283,0.1814,1.28,-0.9,-0.1808,0.0516,0.0909,-0.0192,-0.1097,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G11_NOT_IMMEDIATE,0.5,23559,23559,40.9,0.2076,1.382,406.72,0.0,4283,0.2868,1.529,-0.9,-0.0444,0.1889,0.2264,0.1212,0.0348,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G11_NOT_IMMEDIATE,0.8,23559,23559,40.9,0.19,1.338,406.72,0.0,4283,0.2804,1.511,-0.9,-0.062,0.1711,0.2089,0.103,0.0161,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G11_NOT_IMMEDIATE,1.0,23559,23559,40.9,0.1781,1.311,415.36,0.0,4283,0.2741,1.494,-0.9,-0.0739,0.1592,0.1971,0.0908,0.0035,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G11_NOT_IMMEDIATE,1.2,23559,23559,40.9,0.1662,1.284,456.49,0.0,4283,0.2636,1.467,-0.9,-0.0858,0.1471,0.1852,0.0785,-0.0092,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G11_NOT_IMMEDIATE,1.5,23559,23559,40.9,0.1488,1.247,461.45,0.0,4283,0.2503,1.433,-0.9,-0.1032,0.1296,0.168,0.0606,-0.0276,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G12_EARLY_CYCLE,0.0,9494,9494,40.51,0.0623,1.091,248.56,0.0,1730,0.1792,1.276,-1.29,-0.1897,0.0313,0.0933,-0.0283,-0.1188,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G12_EARLY_CYCLE,0.5,9494,9494,40.51,0.1996,1.364,151.95,0.0,1730,0.2792,1.509,-1.29,-0.0524,0.17,0.2291,0.1131,0.0265,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G12_EARLY_CYCLE,0.8,9494,9494,40.51,0.1819,1.322,151.95,0.0,1730,0.2736,1.494,-1.29,-0.0701,0.1522,0.2117,0.0949,0.0078,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G12_EARLY_CYCLE,1.0,9494,9494,40.51,0.1699,1.294,206.14,0.0,1730,0.2674,1.478,-1.29,-0.0821,0.14,0.1998,0.0825,-0.0049,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G12_EARLY_CYCLE,1.2,9494,9494,40.51,0.1577,1.268,247.02,0.0,1730,0.258,1.453,-1.29,-0.0943,0.1277,0.1878,0.07,-0.0178,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G12_EARLY_CYCLE,1.5,9494,9494,40.51,0.14,1.231,248.56,0.0,1730,0.2494,1.432,-1.29,-0.112,0.1098,0.1702,0.0517,-0.0366,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G7_BULL,0.0,10845,10845,41.28,0.0748,1.111,252.17,0.0,2317,0.0817,1.12,-0.52,-0.1772,0.0457,0.1039,-0.0155,-0.1059,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G7_BULL,0.5,10845,10845,41.28,0.2097,1.388,252.17,0.0,2317,0.2034,1.365,-0.52,-0.0423,0.1821,0.2374,0.1234,0.037,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G7_BULL,0.8,10845,10845,41.28,0.1922,1.344,252.17,0.0,2317,0.1962,1.347,-0.52,-0.0598,0.1643,0.2201,0.1053,0.0185,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G7_BULL,1.0,10845,10845,41.28,0.1802,1.316,252.17,0.0,2317,0.1889,1.33,-0.52,-0.0718,0.1521,0.2082,0.0929,0.0057,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G7_BULL,1.2,10845,10845,41.28,0.1679,1.288,252.17,0.0,2317,0.1722,1.292,-0.52,-0.0841,0.1398,0.1961,0.0804,-0.0072,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G7_BULL,1.5,10845,10845,41.28,0.1518,1.253,252.17,0.0,2317,0.167,1.281,-0.52,-0.1002,0.1235,0.1801,0.0637,-0.0244,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G8_NON_BEAR,0.0,19716,19716,40.32,0.0542,1.079,535.08,0.0,3693,0.125,1.187,-1.48,-0.1978,0.0327,0.0757,-0.0364,-0.1271,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G8_NON_BEAR,0.5,19716,19716,40.32,0.1919,1.35,437.56,0.0,3693,0.2339,1.418,-1.48,-0.0601,0.1714,0.2124,0.1053,0.0187,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G8_NON_BEAR,0.8,19716,19716,40.32,0.174,1.307,437.56,0.0,3693,0.228,1.403,-1.48,-0.078,0.1533,0.1946,0.0869,-0.0002,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G8_NON_BEAR,1.0,19716,19716,40.32,0.162,1.28,464.94,0.0,3693,0.2199,1.383,-1.48,-0.09,0.1412,0.1827,0.0745,-0.0129,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G8_NON_BEAR,1.2,19716,19716,40.32,0.1499,1.254,527.0,0.0,3693,0.2113,1.363,-1.48,-0.1021,0.1291,0.1708,0.0621,-0.0257,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G8_NON_BEAR,1.5,19716,19716,40.32,0.1324,1.218,535.08,0.0,3693,0.1973,1.331,-1.48,-0.1196,0.1114,0.1534,0.0441,-0.0443,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G9_BEAR_NEUTRAL,0.0,12714,12714,40.58,0.0682,1.1,337.61,0.0,1966,0.299,1.491,-1.22,-0.1838,0.0414,0.095,-0.0223,-0.1129,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G9_BEAR_NEUTRAL,0.5,12714,12714,40.58,0.2058,1.376,230.48,0.0,1966,0.385,1.736,-1.22,-0.0462,0.1803,0.2313,0.1192,0.0327,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G9_BEAR_NEUTRAL,0.8,12714,12714,40.58,0.1882,1.334,230.48,0.0,1966,0.3742,1.701,-1.22,-0.0638,0.1625,0.2139,0.1011,0.0141,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G9_BEAR_NEUTRAL,1.0,12714,12714,40.58,0.1763,1.306,230.48,0.0,1966,0.369,1.684,-1.22,-0.0757,0.1505,0.2021,0.0889,0.0015,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G9_BEAR_NEUTRAL,1.2,12714,12714,40.58,0.1643,1.279,246.36,0.0,1966,0.3561,1.645,-1.22,-0.0877,0.1384,0.1902,0.0766,-0.0112,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G9_BEAR_NEUTRAL,1.5,12714,12714,40.58,0.1471,1.243,337.61,0.0,1966,0.3463,1.616,-1.22,-0.1049,0.1211,0.1732,0.0589,-0.0294,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G13_UPPER_CLOSE,0.0,9426,9426,39.31,0.0206,1.03,284.42,0.0,1754,0.3695,1.643,-2.49,-0.2314,-0.0101,0.0513,-0.0703,-0.1612,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G13_UPPER_CLOSE,0.5,9426,9426,39.31,0.1587,1.286,284.42,0.0,1754,0.5063,2.156,-2.49,-0.0933,0.1294,0.1879,0.0719,-0.0149,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G13_UPPER_CLOSE,0.8,9426,9426,39.31,0.1414,1.247,284.42,0.0,1754,0.4982,2.117,-2.49,-0.1106,0.1119,0.1709,0.0541,-0.0332,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G13_UPPER_CLOSE,1.0,9426,9426,39.31,0.1293,1.221,284.42,0.0,1754,0.4796,2.032,-2.49,-0.1227,0.0997,0.1589,0.0417,-0.046,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G13_UPPER_CLOSE,1.2,9426,9426,39.31,0.1177,1.198,284.42,0.0,1754,0.4735,2.006,-2.49,-0.1343,0.0879,0.1474,0.0296,-0.0584,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G13_UPPER_CLOSE,1.5,9426,9426,39.31,0.1,1.163,284.42,0.0,1754,0.4586,1.944,-2.49,-0.152,0.0701,0.1299,0.0114,-0.0772,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G14_ASYMMETRIC,0.0,8184,8184,40.05,0.0702,1.102,227.19,0.0,1500,0.2383,1.373,-1.75,-0.1818,0.0363,0.104,-0.0204,-0.1111,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G14_ASYMMETRIC,0.5,8184,8184,40.05,0.2104,1.383,189.17,0.0,1500,0.3526,1.672,-1.75,-0.0416,0.1782,0.2427,0.1239,0.0373,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G14_ASYMMETRIC,0.8,8184,8184,40.05,0.1926,1.34,189.17,0.0,1500,0.3427,1.641,-1.75,-0.0594,0.1601,0.225,0.1055,0.0183,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G14_ASYMMETRIC,1.0,8184,8184,40.05,0.1806,1.312,189.17,0.0,1500,0.3316,1.607,-1.75,-0.0714,0.148,0.2132,0.0931,0.0057,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G14_ASYMMETRIC,1.2,8184,8184,40.05,0.1683,1.285,189.17,0.0,1500,0.3182,1.569,-1.75,-0.0837,0.1355,0.201,0.0805,-0.0074,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G14_ASYMMETRIC,1.5,8184,8184,40.05,0.1497,1.245,227.19,0.0,1500,0.3054,1.534,-1.75,-0.1023,0.1167,0.1827,0.0614,-0.027,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G16_FAST_TIGHT,0.0,10689,10689,40.8,0.0688,1.101,240.06,0.0,1928,0.1671,1.256,-1.0,-0.1832,0.0395,0.098,-0.0217,-0.1122,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G16_FAST_TIGHT,0.5,10689,10689,40.8,0.2055,1.377,193.5,0.0,1928,0.2697,1.49,-1.0,-0.0465,0.1777,0.2334,0.1191,0.0326,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G16_FAST_TIGHT,0.8,10689,10689,40.8,0.1876,1.333,193.5,0.0,1928,0.261,1.467,-1.0,-0.0644,0.1596,0.2157,0.1006,0.0137,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G16_FAST_TIGHT,1.0,10689,10689,40.8,0.1756,1.305,240.06,0.0,1928,0.2538,1.448,-1.0,-0.0764,0.1474,0.2038,0.0883,0.0009,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G16_FAST_TIGHT,1.2,10689,10689,40.8,0.1636,1.279,240.06,0.0,1928,0.2464,1.429,-1.0,-0.0884,0.1353,0.1919,0.0759,-0.0117,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G16_FAST_TIGHT,1.5,10689,10689,40.8,0.1464,1.242,240.06,0.0,1928,0.2328,1.396,-1.0,-0.1056,0.1179,0.1749,0.0582,-0.03,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G17_MID_PRICE,0.0,14135,14135,41.5,0.0947,1.14,411.03,0.0,2363,0.1349,1.202,-0.3,-0.1573,0.0691,0.1204,0.0045,-0.0858,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G17_MID_PRICE,0.5,14135,14135,41.5,0.2307,1.427,269.43,0.0,2363,0.242,1.432,-0.3,-0.0213,0.2063,0.2551,0.1444,0.0581,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G17_MID_PRICE,0.8,14135,14135,41.5,0.2128,1.381,326.65,0.0,2363,0.2322,1.407,-0.3,-0.0392,0.1882,0.2374,0.1259,0.0391,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G17_MID_PRICE,1.0,14135,14135,41.5,0.2008,1.352,411.03,0.0,2363,0.2255,1.391,-0.3,-0.0512,0.1761,0.2256,0.1137,0.0265,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G17_MID_PRICE,1.2,14135,14135,41.5,0.1888,1.324,411.03,0.0,2363,0.2129,1.361,-0.3,-0.0632,0.164,0.2136,0.1013,0.0137,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G17_MID_PRICE,1.5,14135,14135,41.5,0.1714,1.286,411.03,0.0,2363,0.2093,1.353,-0.3,-0.0806,0.1464,0.1964,0.0833,-0.0047,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G18_ACTIVE_NAME,0.0,23517,23517,40.89,0.071,1.104,462.54,0.0,4278,0.1814,1.28,-0.91,-0.181,0.0513,0.0907,-0.0194,-0.1099,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G18_ACTIVE_NAME,0.5,23517,23517,40.89,0.2074,1.381,406.72,0.0,4278,0.2863,1.528,-0.91,-0.0446,0.1886,0.2262,0.121,0.0345,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G18_ACTIVE_NAME,0.8,23517,23517,40.89,0.1897,1.338,406.72,0.0,4278,0.28,1.51,-0.91,-0.0623,0.1708,0.2086,0.1028,0.0158,41.8,0.252,41.8,0.252
REVERSAL,SINGLE,G18_ACTIVE_NAME,1.0,23517,23517,40.89,0.1779,1.31,415.36,0.0,4278,0.2736,1.493,-0.91,-0.0741,0.1589,0.1969,0.0906,0.0033,41.8,0.252,41.8,0.252
