symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,hit_sl,hit_t1,signal_rr,score,support_type,stop_width_pct
ALIVUS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-03-20,VAL,BULL,949.7999877929688,862.49,1168.07,1.28,0,0,2.5,75.0,EMA20_SHELF,9.192460403779243
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-04-30,VAL,BULL,1038.1500244140625,956.85,1241.4,0.4,0,0,2.5,75.0,EMA20_SHELF,7.831240427889856
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-04-30,VAL,BULL,1038.1500244140625,977.18,1190.58,0.53,0,0,2.5,75.0,EMA20_SHELF,5.872949282881764
ALIVUS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-04-30,VAL,BULL,1038.1500244140625,956.85,1241.4,0.4,0,0,2.5,75.0,EMA20_SHELF,7.831240427889856
ALIVUS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-04-30,VAL,BULL,1038.1500244140625,977.18,1190.58,0.53,0,0,2.5,75.0,EMA20_SHELF,5.872949282881764
ALIVUS,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-04-30,VAL,BULL,1038.1500244140625,956.85,1241.4,0.4,0,0,2.5,75.0,EMA20_SHELF,7.831240427889856
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-01,VAL,BULL,1038.1500244140625,960.88,1231.33,0.22,0,0,2.5,75.0,EMA20_SHELF,7.44304990578545
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-01,VAL,BULL,1038.1500244140625,980.2,1183.03,0.3,0,0,2.5,75.0,EMA20_SHELF,5.582047204282422
ALIVUS,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-05-01,VAL,BULL,1038.1500244140625,960.88,1231.33,0.22,0,0,2.5,75.0,EMA20_SHELF,7.44304990578545
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-18,VAL,BULL,1055.300048828125,972.52,1262.25,-0.05,0,0,2.5,75.0,EMA20_SHELF,7.844219179185054
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-18,VAL,BULL,1055.300048828125,993.21,1210.53,-0.07,0,0,2.5,75.0,EMA20_SHELF,5.883639340022192
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-19,VAL,BULL,1061.5999755859375,980.92,1263.3,-0.21,0,0,2.5,75.0,EMA20_SHELF,7.599847159134229
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-19,VAL,BULL,1061.5999755859375,1001.09,1212.87,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.699884794415119
ALIVUS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-05-19,VAL,BULL,1061.5999755859375,980.92,1263.3,-0.21,0,0,2.5,75.0,EMA20_SHELF,7.599847159134229
ALIVUS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-05-19,VAL,BULL,1061.5999755859375,1001.09,1212.87,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.699884794415119
ALIVUS,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-05-19,VAL,BULL,1061.5999755859375,1001.09,1212.87,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.699884794415119
ALIVUS,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-05-19,VAL,BULL,1061.5999755859375,980.92,1263.3,-0.21,0,0,2.5,75.0,EMA20_SHELF,7.599847159134229
ALIVUS,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-05-19,VAL,BULL,1061.5999755859375,980.92,1263.3,-0.21,0,0,2.5,75.0,EMA20_SHELF,7.599847159134229
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-25,VAL,BULL,1049.699951171875,971.19,1245.97,0.4,0,0,2.5,75.0,EMA20_SHELF,7.479275490508234
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-25,VAL,BULL,1049.699951171875,990.82,1196.9,0.53,0,0,2.5,75.0,EMA20_SHELF,5.60921729167863
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-26,VAL,BULL,1090.699951171875,1011.38,1289.0,-1.0,1,0,2.5,75.0,EMA20_SHELF,7.272389724291423
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-26,VAL,BULL,1090.699951171875,1011.88,1287.75,-1.0,1,0,2.5,75.0,EMA20_SHELF,7.22654760249956
ALIVUS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-05-26,VAL,BULL,1090.699951171875,1011.38,1289.0,-1.0,1,0,2.5,75.0,EMA20_SHELF,7.272389724291423
ALIVUS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-05-26,VAL,BULL,1090.699951171875,1011.88,1287.75,-1.0,1,0,2.5,75.0,EMA20_SHELF,7.22654760249956
ALIVUS,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-05-26,VAL,BULL,1090.699951171875,1011.38,1289.0,-1.0,1,0,2.5,75.0,EMA20_SHELF,7.272389724291423
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-05-28,VAL,BULL,1070.300048828125,995.84,1256.45,0.51,0,0,2.5,75.0,EMA20_SHELF,6.95693220883728
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-05-28,VAL,BULL,1070.300048828125,1011.88,1216.35,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.458287037554498
ALIVUS,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-05-28,VAL,BULL,1070.300048828125,995.84,1256.45,0.51,0,0,2.5,75.0,EMA20_SHELF,6.95693220883728
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-06-18,HOLDOUT,BULL,1060.0,989.12,1237.2,1.47,0,0,2.5,75.0,EMA20_SHELF,6.686792452830188
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-06-18,HOLDOUT,BULL,1060.0,986.44,1243.9,1.42,0,0,2.5,75.0,EMA20_SHELF,6.939622641509429
ALIVUS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-06-18,HOLDOUT,BULL,1060.0,989.12,1237.2,1.47,0,0,2.5,75.0,EMA20_SHELF,6.686792452830188
ALIVUS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-06-18,HOLDOUT,BULL,1060.0,986.44,1243.9,1.42,0,0,2.5,75.0,EMA20_SHELF,6.939622641509429
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-06-19,HOLDOUT,BULL,1070.300048828125,1000.56,1244.65,0.9,0,0,2.5,75.0,EMA20_SHELF,6.515934377886244
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-06-19,HOLDOUT,BULL,1070.300048828125,986.44,1279.95,0.75,0,0,2.5,75.0,EMA20_SHELF,7.835190600985545
ALIVUS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-06-19,HOLDOUT,BULL,1070.300048828125,1000.56,1244.65,0.9,0,0,2.5,75.0,EMA20_SHELF,6.515934377886244
ALIVUS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-06-19,HOLDOUT,BULL,1070.300048828125,986.44,1279.95,0.75,0,0,2.5,75.0,EMA20_SHELF,7.835190600985545
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-09,HOLDOUT,BULL,1142.9000244140625,1073.53,1316.33,2.5,0,1,2.5,75.0,EMA20_SHELF,6.069649394716469
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-09,HOLDOUT,BULL,1142.9000244140625,1090.87,1272.98,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.552456321867449
ALIVUS,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-09,HOLDOUT,BULL,1142.9000244140625,1073.53,1316.33,2.5,0,1,2.5,75.0,EMA20_SHELF,6.069649394716469
ALIVUS,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2026-07-09,HOLDOUT,BULL,1142.9000244140625,1073.53,1316.33,2.5,0,1,2.5,75.0,EMA20_SHELF,6.069649394716469
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1074.71,1322.13,2.5,0,1,2.5,75.0,EMA20_SHELF,6.171645094055629
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1092.38,1277.95,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.628952617770823
ALIVUS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1074.71,1322.13,2.5,0,1,2.5,75.0,EMA20_SHELF,6.171645094055629
ALIVUS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1092.38,1277.95,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.628952617770823
ALIVUS,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1074.71,1322.13,2.5,0,1,2.5,75.0,EMA20_SHELF,6.171645094055629
ALIVUS,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1092.38,1277.95,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.628952617770823
ALIVUS,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1074.71,1322.13,2.5,0,1,2.5,75.0,EMA20_SHELF,6.171645094055629
ALIVUS,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1074.71,1322.13,2.5,0,1,2.5,75.0,EMA20_SHELF,6.171645094055629
ALIVUS,PULLBACK_CHALL_I_STAGE2_PRIOR_HIGH,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1074.71,1322.13,2.5,0,1,2.5,75.0,EMA20_SHELF,6.171645094055629
ALIVUS,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2026-07-21,HOLDOUT,BULL,1145.4000244140625,1074.71,1322.13,2.5,0,1,2.5,75.0,EMA20_SHELF,6.171645094055629
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-27,HOLDOUT,BULL,1132.5,1056.07,1323.58,2.5,0,1,2.5,75.0,EMA20_SHELF,6.748785871964685
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-27,HOLDOUT,BULL,1132.5,1075.18,1275.8,2.5,0,1,2.5,75.0,EMA20_SHELF,5.061368653421628
ALIVUS,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-07-27,HOLDOUT,BULL,1132.5,1056.07,1323.58,2.5,0,1,2.5,75.0,EMA20_SHELF,6.748785871964685
ALIVUS,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-07-27,HOLDOUT,BULL,1132.5,1075.18,1275.8,2.5,0,1,2.5,75.0,EMA20_SHELF,5.061368653421628
ALIVUS,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-07-27,HOLDOUT,BULL,1132.5,1056.07,1323.58,2.5,0,1,2.5,75.0,EMA20_SHELF,6.748785871964685
ALIVUS,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2026-07-27,HOLDOUT,BULL,1132.5,1075.18,1275.8,2.5,0,1,2.5,75.0,EMA20_SHELF,5.061368653421628
ALIVUS,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-27,HOLDOUT,BULL,1132.5,1056.07,1323.58,2.5,0,1,2.5,75.0,EMA20_SHELF,6.748785871964685
ALIVUS,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2026-07-27,HOLDOUT,BULL,1132.5,1056.07,1323.58,2.5,0,1,2.5,75.0,EMA20_SHELF,6.748785871964685
ALIVUS,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-07-29,HOLDOUT,BULL,1119.5999755859375,1049.51,1294.82,2.5,0,1,2.5,75.0,EMA20_SHELF,6.26026948145084
ALIVUS,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-07-29,HOLDOUT,BULL,1119.5999755859375,1067.03,1251.02,2.5,0,1,2.5,75.0,EMA20_SHELF,4.695424859975124
ALIVUS,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2026-07-29,HOLDOUT,BULL,1119.5999755859375,1049.51,1294.82,2.5,0,1,2.5,75.0,EMA20_SHELF,6.26026948145084
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-13,DEV,BULL,5448.576171875,5270.61,5893.49,1.53,0,0,2.5,75.0,EMA20_SHELF,3.2662876733493005
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-13,DEV,BULL,5448.576171875,5266.42,5903.97,1.5,0,0,2.5,75.0,EMA20_SHELF,3.343188497855122
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-10-13,DEV,BULL,5448.576171875,5257.88,5925.32,1.43,0,0,2.5,75.0,EMA20_SHELF,3.499926693864615
ALKEM,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2025-10-13,DEV,BULL,5448.576171875,5257.88,5925.32,1.43,0,0,2.5,75.0,EMA20_SHELF,3.499926693864615
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-10-29,DEV,BULL,5490.736328125,5297.15,5974.7,0.78,0,0,2.5,75.0,EMA20_SHELF,3.525689753729388
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-10-29,DEV,BULL,5490.736328125,5225.66,6153.43,0.57,0,0,2.5,75.0,EMA20_SHELF,4.82770091813022
ALKEM,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-10-29,DEV,BULL,5490.736328125,5297.15,5974.7,0.78,0,0,2.5,75.0,EMA20_SHELF,3.525689753729388
ALKEM,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-10-29,DEV,BULL,5490.736328125,5225.66,6153.43,0.57,0,0,2.5,75.0,EMA20_SHELF,4.82770091813022
ALKEM,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-10-29,DEV,BULL,5490.736328125,5297.15,5974.7,0.78,0,0,2.5,75.0,EMA20_SHELF,3.525689753729388
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-07,DEV,BULL,5623.1689453125,5431.27,6102.92,0.04,0,0,2.5,75.0,EMA20_SHELF,3.412647693476601
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-07,DEV,BULL,5623.1689453125,5225.66,6616.94,0.02,0,0,2.5,75.0,EMA20_SHELF,7.069126842505158
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-11,DEV,BULL,5650.94482421875,5457.16,6135.41,-0.15,0,0,2.5,75.0,EMA20_SHELF,3.42924644013917
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-11,DEV,BULL,5650.94482421875,5225.66,6714.16,-0.07,0,0,2.5,75.0,EMA20_SHELF,7.525906506750333
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-25,DEV,BULL,5655.40869140625,5430.03,6218.86,-0.46,0,0,2.5,75.0,EMA20_SHELF,3.98518840466344
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-25,DEV,BULL,5655.40869140625,5486.37,6078.01,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.9889739297376523
ALKEM,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-11-25,DEV,BULL,5655.40869140625,5430.03,6218.86,-0.46,0,0,2.5,75.0,EMA20_SHELF,3.98518840466344
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-11-25,DEV,BULL,5655.40869140625,5430.03,6218.86,-0.46,0,0,2.5,75.0,EMA20_SHELF,3.98518840466344
ALKEM,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2025-11-25,DEV,BULL,5655.40869140625,5430.03,6218.86,-0.46,0,0,2.5,75.0,EMA20_SHELF,3.98518840466344
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-11-26,DEV,BULL,5726.8330078125,5502.44,6287.82,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.918273983306048
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-11-26,DEV,BULL,5726.8330078125,5489.84,6319.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.138290875413966
ALKEM,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-11-26,DEV,BULL,5726.8330078125,5502.44,6287.82,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.918273983306048
ALKEM,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-11-26,DEV,BULL,5726.8330078125,5489.84,6319.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.138290875413966
ALKEM,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2025-11-26,DEV,BULL,5726.8330078125,5489.84,6319.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.138290875413966
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-11-26,DEV,BULL,5726.8330078125,5489.84,6319.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.138290875413966
ALKEM,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2025-11-26,DEV,BULL,5726.8330078125,5489.84,6319.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.138290875413966
ALKEM,PULLBACK_CHALL_I_STAGE2_PRIOR_HIGH,2025-11-26,DEV,BULL,5726.8330078125,5489.84,6319.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.138290875413966
ALKEM,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2025-11-26,DEV,BULL,5726.8330078125,5489.84,6319.32,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.138290875413966
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-12-02,DEV,BULL,5593.40869140625,5370.46,6150.78,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.985918135193479
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-12-02,DEV,BULL,5593.40869140625,5426.19,6011.46,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.989566838968272
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-12-02,DEV,BULL,5593.40869140625,5370.46,6150.78,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.985918135193479
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-12-03,DEV,BULL,5602.3369140625,5379.83,6158.6,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.971680344750108
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-12-03,DEV,BULL,5602.3369140625,5435.46,6019.53,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.978701863567327
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-12-03,DEV,BULL,5602.3369140625,5379.83,6158.6,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.971680344750108
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-12-05,DEV,BULL,5630.11279296875,5410.53,6179.07,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.90014909191481
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-12-05,DEV,BULL,5630.11279296875,5465.43,6041.82,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.925035412690422
ALKEM,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-12-05,DEV,BULL,5630.11279296875,5410.53,6179.07,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.90014909191481
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-12-05,DEV,BULL,5630.11279296875,5410.53,6179.07,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.90014909191481
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-12-09,DEV,BULL,5622.1767578125,5397.64,6183.52,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.9937690948703537
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-12-09,DEV,BULL,5622.1767578125,5453.77,6043.19,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.995401337720018
ALKEM,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-12-09,DEV,BULL,5622.1767578125,5397.64,6183.52,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.9937690948703537
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-12-09,DEV,BULL,5622.1767578125,5397.64,6183.52,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.9937690948703537
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-12-11,DEV,BULL,5581.0087890625,5364.01,6123.51,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.888164259618579
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-12-11,DEV,BULL,5581.0087890625,5418.26,5987.88,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.9161177703473635
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-12-11,DEV,BULL,5581.0087890625,5364.01,6123.51,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.888164259618579
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-12-16,DEV,BULL,5618.208984375,5418.47,6117.56,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5552074501055566
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-12-16,DEV,BULL,5618.208984375,5450.56,6037.33,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.9840289822121986
ALKEM,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-12-16,DEV,BULL,5618.208984375,5418.47,6117.56,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5552074501055566
ALKEM,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-12-16,DEV,BULL,5618.208984375,5450.56,6037.33,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.9840289822121986
ALKEM,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2025-12-16,DEV,BULL,5618.208984375,5418.47,6117.56,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5552074501055566
ALKEM,PULLBACK_CHALL_F_VOL_DRY_PRIOR_HIGH_SHELF,2025-12-16,DEV,BULL,5618.208984375,5450.56,6037.33,-1.0,1,0,2.5,75.0,EMA20_SHELF,2.9840289822121986
ALKEM,PULLBACK_CHALL_G_VOL_DRY_HYBRID,2025-12-16,DEV,BULL,5618.208984375,5418.47,6117.56,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5552074501055566
ALKEM,PULLBACK_CHALL_H_VOL_DRY_PRIOR_HIGH,2025-12-16,DEV,BULL,5618.208984375,5418.47,6117.56,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5552074501055566
ALKEM,PULLBACK_CHALL_I_STAGE2_PRIOR_HIGH,2025-12-16,DEV,BULL,5618.208984375,5418.47,6117.56,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5552074501055566
ALKEM,PULLBACK_CHALL_J_STAGE2_VOL_DRY_HYBRID,2025-12-16,DEV,BULL,5618.208984375,5418.47,6117.56,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.5552074501055566
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2025-12-22,DEV,BULL,5579.02490234375,5374.97,6089.16,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.657537041249381
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2025-12-22,DEV,BULL,5579.02490234375,5400.47,6025.41,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.2004679217104552
ALKEM,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2025-12-22,DEV,BULL,5579.02490234375,5374.97,6089.16,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.657537041249381
ALKEM,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2025-12-22,DEV,BULL,5579.02490234375,5400.47,6025.41,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.2004679217104552
ALKEM,PULLBACK_CHAMPION_V1,2026-01-06,VAL,BULL,5610.27294921875,5329.76,6311.56,0.02,0,0,2.5,75.0,EMA20_SHELF,4.99998755422073
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-01-06,VAL,BULL,5610.27294921875,5405.82,6121.41,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.64426028946098
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-01-06,VAL,BULL,5610.27294921875,5287.53,6417.13,0.02,0,0,2.5,75.0,EMA20_SHELF,5.752713854389087
ALKEM,PULLBACK_CHALL_C_PRIOR_HIGH_2ATR,2026-01-06,VAL,BULL,5610.27294921875,5405.82,6121.41,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.64426028946098
ALKEM,PULLBACK_CHALL_D_PRIOR_HIGH_SHELF,2026-01-06,VAL,BULL,5610.27294921875,5287.53,6417.13,0.02,0,0,2.5,75.0,EMA20_SHELF,5.752713854389087
ALKEM,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-01-06,VAL,BULL,5610.27294921875,5405.82,6121.41,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.64426028946098
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-01-16,VAL,BULL,5789.8251953125,5569.75,6340.01,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.8010680441729927
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-01-16,VAL,BULL,5789.8251953125,5287.53,7045.56,-0.7,0,0,2.5,75.0,EMA20_SHELF,8.675481182388086
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-01-22,VAL,BULL,5712.44921875,5477.1,6300.82,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.119935420651299
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-01-22,VAL,BULL,5712.44921875,5486.41,6277.55,-1.0,1,0,2.5,75.0,EMA20_SHELF,3.956958041886316
ALKEM,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-01-22,VAL,BULL,5712.44921875,5477.1,6300.82,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.119935420651299
ALKEM,PULLBACK_CHALL_E_EMA20_RECLAIM_2ATR,2026-02-03,VAL,BULL,5656.89697265625,5401.41,6295.61,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.516380161972153
ALKEM,PULLBACK_CHALL_A_BULL_CLOSE_2ATR,2026-02-05,VAL,BULL,5617.216796875,5361.97,6255.33,-1.0,1,0,2.5,75.0,EMA20_SHELF,4.544008289247444
ALKEM,PULLBACK_CHALL_B_BULL_CLOSE_SHELF,2026-02-05,VAL,BULL,5617.216796875,5309.14,6387.41,-1.0,1,0,2.5,75.0,EMA20_SHELF,5.4845096426826645
