symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,exit_reason,holding_period_bars
BIRLACORPN,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-02-27,VAL,BULL,2230.48,2165.62,2360.19,-1.0,SL_HIT,6
BIRLACORPN,MULTITF_5M_CHAMPION_V1,2026-02-27,VAL,BULL,2230.48,2165.62,2360.19,-1.0,SL_HIT,6
BIRLACORPN,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-06-26,HOLDOUT,NEUTRAL,2027.28,1970.62,2140.59,2.0,T1_HIT,2
BIRLACORPN,MULTITF_5M_CHAMPION_V1,2026-06-26,HOLDOUT,NEUTRAL,2027.28,1970.62,2140.59,2.0,T1_HIT,2
CENTRALBK,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-12-31,DEV,NEUTRAL,36.6,35.41,38.97,-1.0,SL_HIT,15
CENTRALBK,MULTITF_5M_CHAMPION_V1,2025-12-31,DEV,NEUTRAL,36.6,35.41,38.97,-1.0,SL_HIT,15
CENTRALBK,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-05-07,VAL,NEUTRAL,36.64,34.78,40.36,-1.0,SL_HIT,3
CENTRALBK,MULTITF_5M_CHAMPION_V1,2026-05-07,VAL,NEUTRAL,36.64,34.78,40.36,-1.0,SL_HIT,3
GARUDA,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-11-04,DEV,BULL,224.88,195.33,283.99,-0.47,HORIZON_REACHED,20
GARUDA,MULTITF_5M_CHAMPION_V1,2025-11-04,DEV,BULL,224.88,195.33,283.99,-0.47,HORIZON_REACHED,20
PARAS,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-12-23,DEV,NEUTRAL,676.75,614.14,801.97,-0.848,HORIZON_REACHED,20
PARAS,MULTITF_5M_CHAMPION_V1,2025-12-23,DEV,NEUTRAL,676.75,614.14,801.97,-0.848,HORIZON_REACHED,20
PARAS,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-05-07,VAL,BULL,869.5,766.53,1075.44,-1.0,SL_HIT,6
PARAS,MULTITF_5M_CHAMPION_V1,2026-05-07,VAL,BULL,869.5,766.53,1075.44,-1.0,SL_HIT,6
PARAS,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-06-04,HOLDOUT,BULL,893.8,801.58,1078.24,2.0,T1_HIT,6
PARAS,MULTITF_5M_CHAMPION_V1,2026-06-04,HOLDOUT,BULL,893.8,801.58,1078.24,2.0,T1_HIT,6
WOCKPHARMA,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-08-15,DEV,BULL,2379.47,2330.39,2477.62,-1.0,SL_HIT,17
WOCKPHARMA,MULTITF_5M_CHAMPION_V1,2025-08-15,DEV,BULL,2379.47,2330.39,2477.62,-1.0,SL_HIT,17
ALKEM,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-02-09,VAL,BULL,5704.51,5349.95,6413.63,-1.0,SL_HIT,4
ALKEM,MULTITF_5M_CHAMPION_V1,2026-02-09,VAL,BULL,5704.51,5349.95,6413.63,-1.0,SL_HIT,4
NEOGEN,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-02-26,VAL,BULL,1450.5,1306.31,1738.87,-1.0,SL_HIT,14
NEOGEN,MULTITF_5M_CHAMPION_V1,2026-02-26,VAL,BULL,1450.5,1306.31,1738.87,-1.0,SL_HIT,14
NEOGEN,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-04-08,VAL,NEUTRAL,1328.06,1092.89,1798.39,2.0,T1_HIT,20
NEOGEN,MULTITF_5M_CHAMPION_V1,2026-04-08,VAL,NEUTRAL,1328.06,1092.89,1798.39,2.0,T1_HIT,20
ESCORTS,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-01-01,VAL,BULL,3758.89,3592.43,4091.81,-1.0,SL_HIT,12
ESCORTS,MULTITF_5M_CHAMPION_V1,2026-01-01,VAL,BULL,3758.89,3592.43,4091.81,-1.0,SL_HIT,12
PNGJL,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-07-10,HOLDOUT,BULL,981.72,958.22,1028.73,-1.0,SL_HIT,8
PNGJL,MULTITF_5M_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,981.72,958.22,1028.73,-1.0,SL_HIT,8
ACE,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-02-06,VAL,BEAR,919.45,815.86,1126.62,-0.682,HORIZON_REACHED,20
ACE,MULTITF_5M_CHAMPION_V1,2026-02-06,VAL,BEAR,919.45,815.86,1126.62,-0.682,HORIZON_REACHED,20
ACE,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-05-08,VAL,NEUTRAL,947.25,874.25,1093.25,-1.0,SL_HIT,4
ACE,MULTITF_5M_CHAMPION_V1,2026-05-08,VAL,NEUTRAL,947.25,874.25,1093.25,-1.0,SL_HIT,4
ACE,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-06-12,HOLDOUT,NEUTRAL,931.05,859.1,1074.96,0.805,HORIZON_REACHED,20
ACE,MULTITF_5M_CHAMPION_V1,2026-06-12,HOLDOUT,NEUTRAL,931.05,859.1,1074.96,0.805,HORIZON_REACHED,20
FIVESTAR,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-06-15,HOLDOUT,BEAR,466.8,413.69,573.02,1.455,HORIZON_REACHED,20
FIVESTAR,MULTITF_5M_CHAMPION_V1,2026-06-15,HOLDOUT,BEAR,466.8,413.69,573.02,1.455,HORIZON_REACHED,20
MOIL,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-12-23,DEV,NEUTRAL,337.33,312.14,387.72,-0.328,HORIZON_REACHED,20
MOIL,MULTITF_5M_CHAMPION_V1,2025-12-23,DEV,NEUTRAL,337.33,312.14,387.72,-0.328,HORIZON_REACHED,20
MOIL,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-04-16,VAL,NEUTRAL,326.6,294.84,390.12,-0.381,HORIZON_REACHED,20
MOIL,MULTITF_5M_CHAMPION_V1,2026-04-16,VAL,NEUTRAL,326.6,294.84,390.12,-0.381,HORIZON_REACHED,20
MOIL,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-07-30,HOLDOUT,BEAR,287.95,257.14,349.58,-1.0,SL_HIT,13
MOIL,MULTITF_5M_CHAMPION_V1,2026-07-30,HOLDOUT,BEAR,287.95,257.14,349.58,-1.0,SL_HIT,13
JWL,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-07-25,DEV,BULL,2816.89,2748.51,2953.64,-0.45,HORIZON_REACHED,20
JWL,MULTITF_5M_CHAMPION_V1,2025-07-25,DEV,BULL,2816.89,2748.51,2953.64,-0.45,HORIZON_REACHED,20
IMFA,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-11-04,DEV,BULL,1225.95,1084.7,1508.43,0.854,HORIZON_REACHED,20
IMFA,MULTITF_5M_CHAMPION_V1,2025-11-04,DEV,BULL,1225.95,1084.7,1508.43,0.854,HORIZON_REACHED,20
IMFA,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-05-08,VAL,BULL,1548.1,1373.22,1897.86,-0.281,HORIZON_REACHED,20
IMFA,MULTITF_5M_CHAMPION_V1,2026-05-08,VAL,BULL,1548.1,1373.22,1897.86,-0.281,HORIZON_REACHED,20
IMFA,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-07-31,HOLDOUT,BULL,1448.6,1287.74,1770.32,-0.479,HORIZON_REACHED,20
IMFA,MULTITF_5M_CHAMPION_V1,2026-07-31,HOLDOUT,BULL,1448.6,1287.74,1770.32,-0.479,HORIZON_REACHED,20
WIPRO,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-12-03,DEV,BULL,248.28,239.07,266.71,1.339,HORIZON_REACHED,20
WIPRO,MULTITF_5M_CHAMPION_V1,2025-12-03,DEV,BULL,248.28,239.07,266.71,1.339,HORIZON_REACHED,20
THOMASCOOK,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-11-18,DEV,NEUTRAL,157.8,143.96,185.48,-1.0,SL_HIT,10
THOMASCOOK,MULTITF_5M_CHAMPION_V1,2025-11-18,DEV,NEUTRAL,157.8,143.96,185.48,-1.0,SL_HIT,10
THOMASCOOK,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-12-31,DEV,BEAR,148.73,137.04,172.11,-1.0,SL_HIT,6
THOMASCOOK,MULTITF_5M_CHAMPION_V1,2025-12-31,DEV,BEAR,148.73,137.04,172.11,-1.0,SL_HIT,6
THOMASCOOK,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-03-20,VAL,BEAR,103.34,85.85,138.33,-0.206,HORIZON_REACHED,20
THOMASCOOK,MULTITF_5M_CHAMPION_V1,2026-03-20,VAL,BEAR,103.34,85.85,138.33,-0.206,HORIZON_REACHED,20
THOMASCOOK,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-05-07,VAL,BEAR,99.69,91.21,116.64,-1.0,SL_HIT,3
THOMASCOOK,MULTITF_5M_CHAMPION_V1,2026-05-07,VAL,BEAR,99.69,91.21,116.64,-1.0,SL_HIT,3
KAJARIACER,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-04-01,VAL,BEAR,991.8,873.15,1229.1,2.0,T1_HIT,16
KAJARIACER,MULTITF_5M_CHAMPION_V1,2026-04-01,VAL,BEAR,991.8,873.15,1229.1,2.0,T1_HIT,16
KAJARIACER,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-04-09,VAL,NEUTRAL,1094.4,940.86,1401.48,0.063,HORIZON_REACHED,20
KAJARIACER,MULTITF_5M_CHAMPION_V1,2026-04-09,VAL,NEUTRAL,1094.4,940.86,1401.48,0.063,HORIZON_REACHED,20
GUJENERGY,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2025-12-31,DEV,NEUTRAL,412.2,385.21,466.18,0.487,HORIZON_REACHED,20
GUJENERGY,MULTITF_5M_CHAMPION_V1,2025-12-31,DEV,NEUTRAL,412.2,385.21,466.18,0.487,HORIZON_REACHED,20
GUJENERGY,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-04-17,VAL,BEAR,362.8,311.92,464.57,0.14,HORIZON_REACHED,20
GUJENERGY,MULTITF_5M_CHAMPION_V1,2026-04-17,VAL,BEAR,362.8,311.92,464.57,0.14,HORIZON_REACHED,20
GUJENERGY,MULTITF_5M_CHALL_A_TIGHT_COIL_IGNITION,2026-05-29,VAL,NEUTRAL,401.15,366.97,469.51,-1.0,SL_HIT,18
