symbol,timestamp,mfe_pct,mae_pct,mfe_r,mae_r,target_hit_3r,target_hit_2r,target_hit_1r,sl_hit_1r
WAAREERTL,2026-07-23 13:10:00+05:30,0.7089210009636723,-0.8570496027063936,0.7089210009636723,-0.8570496027063936,0,0,0,0
WAAREERTL,2026-07-23 13:15:00+05:30,0.5068624913377772,-1.1615628299894403,0.5068624913377772,-1.1615628299894403,0,0,0,1
WAAREERTL,2026-07-23 13:20:00+05:30,1.072525799619193,-0.7645759916851672,1.072525799619193,-0.7645759916851672,0,0,1,0
WAAREERTL,2026-07-23 13:50:00+05:30,35.13474376885742,-8.759616470582394,35.13474376885742,-8.759616470582392,1,1,1,1
WAAREERTL,2026-07-23 14:30:00+05:30,36.21699527251651,-8.730510770269733,36.21699527251651,-8.730510770269733,1,1,1,1
WAAREERTL,2026-07-23 14:35:00+05:30,36.28945882807257,-8.681958005688934,36.28945882807257,-8.681958005688934,1,1,1,1
WAAREERTL,2026-07-23 14:45:00+05:30,35.611337064057196,-9.136320010322974,35.611337064057196,-9.136320010322974,1,1,1,1
WAAREERTL,2026-07-23 15:00:00+05:30,34.95413404181989,-9.576665827963664,34.95413404181989,-9.576665827963664,1,1,1,1
WAAREERTL,2026-07-23 15:05:00+05:30,34.868885371903005,-9.633785004210816,34.868885371903,-9.633785004210816,1,1,1,1
WAAREERTL,2026-07-23 15:10:00+05:30,35.41064025357798,-9.270792917656072,35.41064025357798,-9.27079291765607,1,1,1,1
WAAREERTL,2026-07-23 15:15:00+05:30,36.057849898974794,-8.837142963465368,36.057849898974794,-8.837142963465366,1,1,1,1
WAAREERTL,2026-07-23 15:20:00+05:30,36.56552844337396,-8.49698304914994,36.56552844337396,-8.49698304914994,1,1,1,1
WAAREERTL,2026-07-23 15:25:00+05:30,35.74066337066255,-9.049667490024579,35.74066337066255,-9.049667490024579,1,1,1,1
WAAREERTL,2026-08-20 07:38:34.265213+05:30,48.461412231800324,-0.1816152045518126,48.461412231800324,-0.1816152045518126,1,1,1,0
