symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,stage,engine_path,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
VEDL,REVERSAL_V2A_SWEEP_RECLAIM,2025-10-24,DEV,NEUTRAL,1053.11,1040.6,1107.39,4.34,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.24,SL_HIT,2025-10-24,1,0.0,1.48,0,0,0,1,0,0.05
VEDL,REVERSAL_V21A_SWEEP_RECLAIM,2025-10-24,DEV,NEUTRAL,1053.11,1039.73,1107.39,4.06,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.16,SL_HIT,2025-10-24,1,0.0,1.39,0,0,0,1,0,0.04
VEDL,REVERSAL_V22A_NO_BEAR,2025-10-24,DEV,NEUTRAL,1053.11,1039.73,1107.39,4.06,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.16,SL_HIT,2025-10-24,1,0.0,1.39,0,0,0,1,0,0.04
VEDL,REVERSAL_V22C_WIDER_SL,2025-10-24,DEV,NEUTRAL,1053.11,1035.56,1088.21,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-10-24,1,0.0,1.06,0,0,0,1,0,0.03
CLEAN,REVERSAL_V2A_SWEEP_RECLAIM,2025-11-03,DEV,NEUTRAL,1012.39,999.49,1067.16,4.25,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-11-04,1,0.55,2.77,0,0,0,0,0,-1.76
CLEAN,REVERSAL_V21A_SWEEP_RECLAIM,2025-11-03,DEV,NEUTRAL,1012.39,977.65,1067.16,1.58,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-11-04,1,0.2,1.03,0,0,0,0,0,-0.65
CLEAN,REVERSAL_V22A_NO_BEAR,2025-11-03,DEV,NEUTRAL,1012.39,977.65,1067.16,1.58,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-11-04,1,0.2,1.03,0,0,0,0,0,-0.65
CLEAN,REVERSAL_V22B_CAPITULATION,2025-11-03,DEV,NEUTRAL,1012.39,977.65,1067.16,1.58,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-11-04,1,0.2,1.03,0,0,0,0,0,-0.65
CLEAN,REVERSAL_V22C_WIDER_SL,2025-11-03,DEV,NEUTRAL,1012.39,966.2,1104.77,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-11-06,2,0.15,1.19,0,0,0,0,0,-0.97
EMAMILTD,REVERSAL_V2A_SWEEP_RECLAIM,2025-11-10,DEV,NEUTRAL,515.55,500.09,545.36,1.93,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-11-24,10,0.46,1.13,0,0,0,1,0,1.07
SPAL,REVERSAL_V2A_SWEEP_RECLAIM,2025-11-10,DEV,NEUTRAL,690.4,663.76,771.7,3.05,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,3.05,T1_HIT,2025-11-14,4,4.34,0.17,1,1,1,0,0,0.0
SPAL,REVERSAL_V21A_SWEEP_RECLAIM,2025-11-10,DEV,NEUTRAL,690.4,662.67,771.7,2.93,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.93,T1_HIT,2025-11-14,4,4.17,0.16,1,1,1,0,0,0.0
SPAL,REVERSAL_V22A_NO_BEAR,2025-11-10,DEV,NEUTRAL,690.4,662.67,771.7,2.93,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.93,T1_HIT,2025-11-14,4,4.17,0.16,1,1,1,0,0,0.0
SPAL,REVERSAL_V22B_CAPITULATION,2025-11-10,DEV,NEUTRAL,690.4,662.67,771.7,2.93,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.93,T1_HIT,2025-11-14,4,4.17,0.16,1,1,1,0,0,0.0
SPAL,REVERSAL_V22C_WIDER_SL,2025-11-10,DEV,NEUTRAL,690.4,648.85,773.5,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.0,T1_HIT,2025-11-14,4,2.78,0.11,1,1,1,0,0,0.0
MANKIND,REVERSAL_V2A_SWEEP_RECLAIM,2025-11-12,DEV,NEUTRAL,2270.0,2202.13,2458.0,2.77,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-03,15,0.45,1.36,0,0,0,0,0,-0.71
MANKIND,REVERSAL_V21A_SWEEP_RECLAIM,2025-11-12,DEV,NEUTRAL,2270.0,2187.51,2458.0,2.28,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-03,15,0.37,1.12,0,0,0,0,0,-0.59
MANKIND,REVERSAL_V22A_NO_BEAR,2025-11-12,DEV,NEUTRAL,2270.0,2187.51,2458.0,2.28,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-03,15,0.37,1.12,0,0,0,0,0,-0.59
MANKIND,REVERSAL_V22B_CAPITULATION,2025-11-12,DEV,NEUTRAL,2270.0,2187.51,2458.0,2.28,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-03,15,0.37,1.12,0,0,0,0,0,-0.59
MANKIND,REVERSAL_V22C_WIDER_SL,2025-11-12,DEV,NEUTRAL,2270.0,2161.98,2486.04,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,19,0.28,1.02,0,0,0,0,0,-0.73
MAXHEALTH,REVERSAL_V2A_SWEEP_RECLAIM,2025-11-12,DEV,NEUTRAL,1101.64,1074.58,1192.28,3.35,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-04,16,3.02,1.24,1,1,1,1,0,0.2
MAXHEALTH,REVERSAL_V21A_SWEEP_RECLAIM,2025-11-12,DEV,NEUTRAL,1101.64,1067.83,1192.28,2.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,19,2.42,1.25,1,1,1,0,0,-0.45
MAXHEALTH,REVERSAL_V22A_NO_BEAR,2025-11-12,DEV,NEUTRAL,1101.64,1067.83,1192.28,2.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,19,2.42,1.25,1,1,1,0,0,-0.45
MAXHEALTH,REVERSAL_V22B_CAPITULATION,2025-11-12,DEV,NEUTRAL,1101.64,1067.83,1192.28,2.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,19,2.42,1.25,1,1,1,0,0,-0.45
MAXHEALTH,REVERSAL_V22C_WIDER_SL,2025-11-12,DEV,NEUTRAL,1101.64,1054.73,1195.46,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-0.56,EXPIRED_NEG,2025-12-10,20,1.74,0.9,1,1,0,0,0,0.0
PAGEIND,REVERSAL_V2A_SWEEP_RECLAIM,2025-11-14,DEV,NEUTRAL,39340.51,38602.4,41056.99,2.33,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-11-18,2,0.81,1.37,0,0,0,0,0,-0.5
GVT&D,REVERSAL_V21A_SWEEP_RECLAIM,2025-11-24,DEV,NEUTRAL,2863.9,2781.62,3181.8,3.86,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-02,6,1.81,1.02,1,1,0,1,0,2.66
GVT&D,REVERSAL_V22A_NO_BEAR,2025-11-24,DEV,NEUTRAL,2863.9,2781.62,3181.8,3.86,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-02,6,1.81,1.02,1,1,0,1,0,2.66
GVT&D,REVERSAL_V22C_WIDER_SL,2025-11-24,DEV,NEUTRAL,2863.9,2722.94,3145.82,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-05,9,1.06,1.08,1,0,0,1,0,1.55
KAJARIACER,REVERSAL_V2A_SWEEP_RECLAIM,2025-11-24,DEV,NEUTRAL,1090.7,1067.73,1141.0,2.19,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-11-28,4,0.76,1.21,0,0,0,1,0,0.05
VMM,REVERSAL_V2A_SWEEP_RECLAIM,2025-11-24,DEV,NEUTRAL,133.59,129.35,143.7,2.38,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-08,10,1.04,1.08,1,0,0,1,0,1.39
VMM,REVERSAL_V21A_SWEEP_RECLAIM,2025-11-24,DEV,NEUTRAL,133.59,127.93,143.7,1.79,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,11,0.78,1.46,0,0,0,1,0,1.04
VMM,REVERSAL_V22A_NO_BEAR,2025-11-24,DEV,NEUTRAL,133.59,127.93,143.7,1.79,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,11,0.78,1.46,0,0,0,1,0,1.04
VMM,REVERSAL_V22B_CAPITULATION,2025-11-24,DEV,NEUTRAL,133.59,127.93,143.7,1.79,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,11,0.78,1.46,0,0,0,1,0,1.04
VMM,REVERSAL_V22C_WIDER_SL,2025-11-24,DEV,NEUTRAL,133.59,125.78,149.21,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,11,0.56,1.06,0,0,0,1,0,0.76
SHYAMMETL,REVERSAL_V21A_SWEEP_RECLAIM,2025-11-26,DEV,NEUTRAL,827.1,799.18,873.95,1.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-03,5,0.25,1.1,0,0,0,0,0,-0.1
SHYAMMETL,REVERSAL_V22A_NO_BEAR,2025-11-26,DEV,NEUTRAL,827.1,799.18,873.95,1.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-03,5,0.25,1.1,0,0,0,0,0,-0.1
SHYAMMETL,REVERSAL_V22B_CAPITULATION,2025-11-26,DEV,NEUTRAL,827.1,799.18,873.95,1.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-03,5,0.25,1.1,0,0,0,0,0,-0.1
SHYAMMETL,REVERSAL_V22C_WIDER_SL,2025-11-26,DEV,NEUTRAL,827.1,785.94,909.42,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-05,7,0.17,1.05,0,0,0,0,0,-0.07
THELEELA,REVERSAL_V21A_SWEEP_RECLAIM,2025-11-26,DEV,NEUTRAL,414.25,392.78,448.0,1.57,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-08,8,0.24,1.24,0,0,0,1,0,0.29
THELEELA,REVERSAL_V22A_NO_BEAR,2025-11-26,DEV,NEUTRAL,414.25,392.78,448.0,1.57,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-08,8,0.24,1.24,0,0,0,1,0,0.29
THELEELA,REVERSAL_V22C_WIDER_SL,2025-11-26,DEV,NEUTRAL,414.25,385.84,471.07,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,9,0.18,1.05,0,0,0,1,0,0.23
WEBELSOLAR,REVERSAL_V2A_SWEEP_RECLAIM,2025-12-02,DEV,NEUTRAL,107.88,99.6,126.9,2.3,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-08,4,0.63,1.48,0,0,0,0,0,-1.01
WEBELSOLAR,REVERSAL_V21A_SWEEP_RECLAIM,2025-12-02,DEV,NEUTRAL,107.88,98.46,126.9,2.02,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-08,4,0.55,1.3,0,0,0,0,0,-0.89
WEBELSOLAR,REVERSAL_V22A_NO_BEAR,2025-12-02,DEV,NEUTRAL,107.88,98.46,126.9,2.02,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-08,4,0.55,1.3,0,0,0,0,0,-0.89
WEBELSOLAR,REVERSAL_V22B_CAPITULATION,2025-12-02,DEV,NEUTRAL,107.88,98.46,126.9,2.02,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-08,4,0.55,1.3,0,0,0,0,0,-0.89
WEBELSOLAR,REVERSAL_V22C_WIDER_SL,2025-12-02,DEV,NEUTRAL,107.88,95.06,133.52,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.24,SL_HIT,2025-12-09,5,0.41,1.58,0,0,0,0,0,-0.65
AMBUJACEM,REVERSAL_V2A_SWEEP_RECLAIM,2025-12-04,DEV,NEUTRAL,534.26,528.37,559.23,4.24,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-08,2,0.62,1.75,0,0,0,1,0,3.28
AMBUJACEM,REVERSAL_V21A_SWEEP_RECLAIM,2025-12-04,DEV,NEUTRAL,534.26,522.38,559.23,2.1,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,3,0.31,1.13,0,0,0,1,1,2.23
AMBUJACEM,REVERSAL_V22A_NO_BEAR,2025-12-04,DEV,NEUTRAL,534.26,522.38,559.23,2.1,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,3,0.31,1.13,0,0,0,1,1,2.23
AMBUJACEM,REVERSAL_V22B_CAPITULATION,2025-12-04,DEV,NEUTRAL,534.26,522.38,559.23,2.1,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-09,3,0.31,1.13,0,0,0,1,1,2.23
AMBUJACEM,REVERSAL_V22C_WIDER_SL,2025-12-04,DEV,NEUTRAL,534.26,518.2,566.38,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,1.77,EXPIRED_POS,2026-01-02,20,1.83,0.84,1,1,0,0,0,0.0
NEOGEN,REVERSAL_V2A_SWEEP_RECLAIM,2025-12-10,DEV,NEUTRAL,986.92,972.34,1208.82,15.22,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,9.12,EXPIRED_POS,2026-01-08,20,14.51,0.0,1,1,1,0,0,0.0
NEOGEN,REVERSAL_V21A_SWEEP_RECLAIM,2025-12-10,DEV,NEUTRAL,986.92,961.4,1208.82,8.7,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,5.21,EXPIRED_POS,2026-01-08,20,8.29,0.0,1,1,1,0,0,0.0
NEOGEN,REVERSAL_V22A_NO_BEAR,2025-12-10,DEV,NEUTRAL,986.92,961.4,1208.82,8.7,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,5.21,EXPIRED_POS,2026-01-08,20,8.29,0.0,1,1,1,0,0,0.0
NEOGEN,REVERSAL_V22B_CAPITULATION,2025-12-10,DEV,NEUTRAL,986.92,961.4,1208.82,8.7,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,5.21,EXPIRED_POS,2026-01-08,20,8.29,0.0,1,1,1,0,0,0.0
NEOGEN,REVERSAL_V22C_WIDER_SL,2025-12-10,DEV,NEUTRAL,986.92,935.91,1088.94,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.0,T1_HIT,2025-12-11,1,3.13,0.0,1,1,1,0,0,0.0
TTKPRESTIG,REVERSAL_V21A_SWEEP_RECLAIM,2025-12-10,DEV,NEUTRAL,628.66,613.02,659.83,1.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-18,6,0.6,1.48,0,0,0,1,0,0.1
TTKPRESTIG,REVERSAL_V22A_NO_BEAR,2025-12-10,DEV,NEUTRAL,628.66,613.02,659.83,1.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-18,6,0.6,1.48,0,0,0,1,0,0.1
TTKPRESTIG,REVERSAL_V22B_CAPITULATION,2025-12-10,DEV,NEUTRAL,628.66,613.02,659.83,1.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-18,6,0.6,1.48,0,0,0,1,0,0.1
TTKPRESTIG,REVERSAL_V22C_WIDER_SL,2025-12-10,DEV,NEUTRAL,628.66,607.06,671.86,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-18,6,0.43,1.07,0,0,0,1,0,0.07
SHILPAMED,REVERSAL_V2A_SWEEP_RECLAIM,2025-12-12,DEV,NEUTRAL,331.15,320.59,353.45,2.11,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-16,2,0.15,1.14,0,0,0,1,0,0.08
SHILPAMED,REVERSAL_V21A_SWEEP_RECLAIM,2025-12-12,DEV,NEUTRAL,331.15,320.44,353.45,2.08,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-16,2,0.14,1.13,0,0,0,1,0,0.08
SHILPAMED,REVERSAL_V22A_NO_BEAR,2025-12-12,DEV,NEUTRAL,331.15,320.44,353.45,2.08,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-16,2,0.14,1.13,0,0,0,1,0,0.08
SHILPAMED,REVERSAL_V22C_WIDER_SL,2025-12-12,DEV,NEUTRAL,331.15,314.99,363.47,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2025-12-30,11,0.1,1.11,0,0,0,0,0,-0.41
AXISCADES,REVERSAL_V2A_SWEEP_RECLAIM,2025-12-18,DEV,NEUTRAL,1251.5,1192.11,1400.0,2.5,78.0,DISPLACEMENT_BURST,STAGE4_DISPLACEMENT,2.5,T1_HIT,2026-01-05,11,3.21,0.43,1,1,1,0,0,0.0
AXISCADES,REVERSAL_V2B_DISPLACEMENT,2025-12-18,DEV,NEUTRAL,1251.5,1192.11,1400.0,2.5,78.0,DISPLACEMENT_BURST,STAGE4_DISPLACEMENT,2.5,T1_HIT,2026-01-05,11,3.21,0.43,1,1,1,0,0,0.0
LGEINDIA,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-02,VAL,BEAR,676.32,669.03,697.63,2.92,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,2.92,T1_HIT,2026-01-09,6,3.9,0.92,1,1,1,0,0,0.0
LGEINDIA,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-02,VAL,BEAR,676.32,668.37,697.63,2.68,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.68,T1_HIT,2026-01-09,6,3.58,0.84,1,1,1,0,0,0.0
LGEINDIA,REVERSAL_V22C_WIDER_SL,2026-01-02,VAL,BEAR,676.32,665.7,697.56,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,2.0,T1_HIT,2026-01-09,6,2.68,0.63,1,1,1,0,0,0.0
IXIGO,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-08,VAL,NEUTRAL,1705.68,1662.56,1834.73,2.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.26,SL_HIT,2026-01-16,7,0.98,1.46,0,0,0,1,0,0.14
IXIGO,REVERSAL_V22A_NO_BEAR,2026-01-08,VAL,NEUTRAL,1705.68,1662.56,1834.73,2.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.26,SL_HIT,2026-01-16,7,0.98,1.46,0,0,0,1,0,0.14
IXIGO,REVERSAL_V22B_CAPITULATION,2026-01-08,VAL,NEUTRAL,1705.68,1662.56,1834.73,2.99,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.26,SL_HIT,2026-01-16,7,0.98,1.46,0,0,0,1,0,0.14
IXIGO,REVERSAL_V22C_WIDER_SL,2026-01-08,VAL,NEUTRAL,1705.68,1655.72,1805.6,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.09,SL_HIT,2026-01-16,7,0.84,1.26,0,0,0,1,0,0.12
JGCHEM,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-12,VAL,NEUTRAL,326.55,318.4,364.9,4.71,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-20,6,2.37,1.0,1,1,1,1,0,1.89
JGCHEM,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-12,VAL,NEUTRAL,326.55,307.06,364.9,1.97,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-27,10,0.99,1.44,0,0,0,1,1,2.57
JGCHEM,REVERSAL_V22A_NO_BEAR,2026-01-12,VAL,NEUTRAL,326.55,307.06,364.9,1.97,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-27,10,0.99,1.44,0,0,0,1,1,2.57
JGCHEM,REVERSAL_V22B_CAPITULATION,2026-01-12,VAL,NEUTRAL,326.55,307.06,364.9,1.97,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-27,10,0.99,1.44,0,0,0,1,1,2.57
JGCHEM,REVERSAL_V22C_WIDER_SL,2026-01-12,VAL,NEUTRAL,326.55,300.67,378.31,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-27,10,0.75,1.09,0,0,0,1,0,1.93
RELTD,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-12,VAL,NEUTRAL,148.37,136.91,168.51,1.76,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,0.39,EXPIRED_POS,2026-02-10,20,1.19,0.98,1,0,0,0,0,0.0
RELTD,REVERSAL_V22A_NO_BEAR,2026-01-12,VAL,NEUTRAL,148.37,136.91,168.51,1.76,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,0.39,EXPIRED_POS,2026-02-10,20,1.19,0.98,1,0,0,0,0,0.0
RELTD,REVERSAL_V22B_CAPITULATION,2026-01-12,VAL,NEUTRAL,148.37,136.91,168.51,1.76,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,0.39,EXPIRED_POS,2026-02-10,20,1.19,0.98,1,0,0,0,0,0.0
RELTD,REVERSAL_V22C_WIDER_SL,2026-01-12,VAL,NEUTRAL,148.37,133.39,178.33,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,0.3,EXPIRED_POS,2026-02-10,20,0.91,0.75,0,0,0,0,0,0.0
SIGNPOST,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-12,VAL,NEUTRAL,206.75,203.08,224.87,4.94,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-13,1,0.36,2.38,0,0,0,1,0,1.18
SIGNPOST,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-12,VAL,NEUTRAL,206.75,197.71,224.87,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-14,2,0.15,1.04,0,0,0,1,0,0.48
SIGNPOST,REVERSAL_V22A_NO_BEAR,2026-01-12,VAL,NEUTRAL,206.75,197.71,224.87,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-14,2,0.15,1.04,0,0,0,1,0,0.48
SIGNPOST,REVERSAL_V22B_CAPITULATION,2026-01-12,VAL,NEUTRAL,206.75,197.71,224.87,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-14,2,0.15,1.04,0,0,0,1,0,0.48
SIGNPOST,REVERSAL_V22C_WIDER_SL,2026-01-12,VAL,NEUTRAL,206.75,194.48,231.29,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,6,0.11,1.25,0,0,0,1,0,0.51
WAAREEENER,REVERSAL_V2A_SWEEP_RECLAIM,2026-01-12,VAL,NEUTRAL,2576.9,2512.38,3043.0,7.22,65.0,RECLAIM_CONFIRMED,STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-20,6,1.1,1.33,1,0,0,1,1,9.58
WAAREEENER,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-12,VAL,NEUTRAL,2576.9,2499.44,3043.0,6.02,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-20,6,0.92,1.11,0,0,0,1,1,7.98
WAAREEENER,REVERSAL_V22A_NO_BEAR,2026-01-12,VAL,NEUTRAL,2576.9,2499.44,3043.0,6.02,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-20,6,0.92,1.11,0,0,0,1,1,7.98
WAAREEENER,REVERSAL_V22B_CAPITULATION,2026-01-12,VAL,NEUTRAL,2576.9,2499.44,3043.0,6.02,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-20,6,0.92,1.11,0,0,0,1,1,7.98
WAAREEENER,REVERSAL_V22C_WIDER_SL,2026-01-12,VAL,NEUTRAL,2576.9,2453.13,2824.44,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,7,0.57,1.41,0,0,0,1,1,4.99
SIGNPOST,REVERSAL_V21A_SWEEP_RECLAIM,2026-01-14,VAL,NEUTRAL,200.78,196.32,224.87,5.4,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,4,1.57,2.1,1,1,0,1,0,2.74
SIGNPOST,REVERSAL_V22A_NO_BEAR,2026-01-14,VAL,NEUTRAL,200.78,196.32,224.87,5.4,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,4,1.57,2.1,1,1,0,1,0,2.74
SIGNPOST,REVERSAL_V22B_CAPITULATION,2026-01-14,VAL,NEUTRAL,200.78,196.32,224.87,5.4,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,4,1.57,2.1,1,1,0,1,0,2.74
SIGNPOST,REVERSAL_V22C_WIDER_SL,2026-01-14,VAL,NEUTRAL,200.78,192.93,216.48,2.0,65.0,RECLAIM_CONFIRMED,V21_STAGE3_RECLAIM,-1.0,SL_HIT,2026-01-21,4,0.89,1.19,0,0,0,1,0,1.56
