symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,bb_pctile,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
SUNPHARMA,MULTITF_CHALL_B_CONSOLIDATION,2026-07-03,HOLDOUT,BULL,1900.0,1861.05,1977.9,2.0,90.0,0.58,0.84,EXPIRED_POS,2026-07-17,10,1.61,0.64,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_C_REGIME,2026-07-03,HOLDOUT,BULL,1900.0,1861.05,1977.9,2.0,90.0,0.58,0.84,EXPIRED_POS,2026-07-17,10,1.61,0.64,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_D_EXT_22,2026-07-03,HOLDOUT,BULL,1900.0,1861.05,1977.9,2.0,90.0,0.58,0.84,EXPIRED_POS,2026-07-17,10,1.61,0.64,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_E_EXT_25,2026-07-03,HOLDOUT,BULL,1900.0,1861.05,1977.9,2.0,90.0,0.58,0.84,EXPIRED_POS,2026-07-17,10,1.61,0.64,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_F_EXT_30,2026-07-03,HOLDOUT,BULL,1900.0,1861.05,1977.9,2.0,90.0,0.58,0.84,EXPIRED_POS,2026-07-17,10,1.61,0.64,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_G_COMPOSITE,2026-07-03,HOLDOUT,BULL,1900.0,1861.05,1977.9,2.0,90.0,0.58,0.84,EXPIRED_POS,2026-07-17,10,1.61,0.64,1,1,0,0,0,0.0
SUNPHARMA,MULTITF_CHALL_H_TIGHT_BASE,2026-07-03,HOLDOUT,BULL,1900.0,1871.4,1957.2,2.0,100.0,0.58,2.0,T1_HIT,2026-07-15,8,2.19,0.87,1,1,1,0,0,0.0
SUNPHARMA,MULTITF_CHALL_I_EARLY_IGNITION,2026-07-03,HOLDOUT,BULL,1900.0,1871.4,1957.2,2.0,100.0,0.58,2.0,T1_HIT,2026-07-15,8,2.19,0.87,1,1,1,0,0,0.0
GRANULES,MULTITF_CHALL_H_TIGHT_BASE,2026-08-20,HOLDOUT,BULL,883.15,872.81,903.83,2.0,100.0,0.04,-3.82,SL_HIT,2026-08-21,1,0.0,3.82,0,0,0,0,0,-1.45
GRANULES,MULTITF_CHALL_I_EARLY_IGNITION,2026-08-20,HOLDOUT,BULL,883.15,872.81,903.83,2.0,100.0,0.04,-3.82,SL_HIT,2026-08-21,1,0.0,3.82,0,0,0,0,0,-1.45
GRANULES,MULTITF_CHALL_H_TIGHT_BASE,2026-08-24,HOLDOUT,BULL,883.15,872.87,903.71,2.0,100.0,0.03,-3.52,SL_HIT,2026-08-25,1,0.0,4.0,0,0,0,0,0,-1.89
GRANULES,MULTITF_CHALL_I_EARLY_IGNITION,2026-08-24,HOLDOUT,BULL,883.15,872.87,903.71,2.0,100.0,0.03,-3.52,SL_HIT,2026-08-25,1,0.0,4.0,0,0,0,0,0,-1.89
