scanner,combo,ctype,be,n_candidates,n_confirmed,n_executed,funnel_pct,wr,er,pf,dwr,der
MULTITF_5M,G5_G13_FAST_CLV,PAIR,0.8,1824,164,164,9.0,21.95,-0.3021,0.581,-22.25,-0.3921
MULTITF_5M,G5_G13_FAST_CLV,PAIR,1.0,1824,164,164,9.0,21.95,-0.3148,0.571,-22.25,-0.4048
MULTITF_5M,G5_G13_FAST_CLV,PAIR,1.2,1824,164,164,9.0,21.95,-0.3339,0.557,-22.25,-0.4239
MULTITF_5M,G5_G13_FAST_CLV,PAIR,1.5,1824,164,164,9.0,21.95,-0.3592,0.539,-22.25,-0.4492
MULTITF_5M,G7_G13_BULL_CLV,PAIR,0.0,1824,450,450,24.7,44.89,-0.01,0.976,0.69,-0.1
MULTITF_5M,G7_G13_BULL_CLV,PAIR,0.5,1824,450,450,24.7,44.89,0.0887,1.273,0.69,-0.0013
MULTITF_5M,G7_G13_BULL_CLV,PAIR,0.8,1824,450,450,24.7,44.89,0.0725,1.213,0.69,-0.0175
MULTITF_5M,G7_G13_BULL_CLV,PAIR,1.0,1824,450,450,24.7,44.89,0.0641,1.184,0.69,-0.0259
MULTITF_5M,G7_G13_BULL_CLV,PAIR,1.2,1824,450,450,24.7,44.89,0.0561,1.157,0.69,-0.0339
MULTITF_5M,G7_G13_BULL_CLV,PAIR,1.5,1824,450,450,24.7,44.89,0.0423,1.114,0.69,-0.0477
MULTITF_5M,G7_G14_BULL_ASYM,PAIR,0.0,1824,212,212,11.6,47.17,0.1778,1.366,2.97,0.0878
MULTITF_5M,G7_G14_BULL_ASYM,PAIR,0.5,1824,212,212,11.6,47.17,0.2844,1.749,2.97,0.1944
MULTITF_5M,G7_G14_BULL_ASYM,PAIR,0.8,1824,212,212,11.6,47.17,0.2696,1.684,2.97,0.1796
MULTITF_5M,G7_G14_BULL_ASYM,PAIR,1.0,1824,212,212,11.6,47.17,0.2598,1.643,2.97,0.1698
MULTITF_5M,G7_G14_BULL_ASYM,PAIR,1.2,1824,212,212,11.6,47.17,0.25,1.604,2.97,0.16
MULTITF_5M,G7_G14_BULL_ASYM,PAIR,1.5,1824,212,212,11.6,47.17,0.2353,1.549,2.97,0.1453
MULTITF_5M,G8_G14_NBEAR_ASYM,PAIR,0.0,1824,316,316,17.3,42.41,0.0537,1.102,-1.79,-0.0363
MULTITF_5M,G8_G14_NBEAR_ASYM,PAIR,0.5,1824,316,316,17.3,42.41,0.1477,1.342,-1.79,0.0577
MULTITF_5M,G8_G14_NBEAR_ASYM,PAIR,0.8,1824,316,316,17.3,42.41,0.1362,1.307,-1.79,0.0462
MULTITF_5M,G8_G14_NBEAR_ASYM,PAIR,1.0,1824,316,316,17.3,42.41,0.1321,1.295,-1.79,0.0421
MULTITF_5M,G8_G14_NBEAR_ASYM,PAIR,1.2,1824,316,316,17.3,42.41,0.1239,1.271,-1.79,0.0339
MULTITF_5M,G8_G14_NBEAR_ASYM,PAIR,1.5,1824,316,316,17.3,42.41,0.1137,1.244,-1.79,0.0237
MULTITF_5M,G12_G7_EARLY_BULL,PAIR,0.0,1824,172,172,9.4,20.93,-0.4917,0.449,-23.27,-0.5817
MULTITF_5M,G12_G7_EARLY_BULL,PAIR,0.5,1824,172,172,9.4,20.93,-0.3043,0.568,-23.27,-0.3943
MULTITF_5M,G12_G7_EARLY_BULL,PAIR,0.8,1824,172,172,9.4,20.93,-0.3285,0.549,-23.27,-0.4185
MULTITF_5M,G12_G7_EARLY_BULL,PAIR,1.0,1824,172,172,9.4,20.93,-0.3466,0.536,-23.27,-0.4366
MULTITF_5M,G12_G7_EARLY_BULL,PAIR,1.2,1824,172,172,9.4,20.93,-0.3647,0.523,-23.27,-0.4547
MULTITF_5M,G12_G7_EARLY_BULL,PAIR,1.5,1824,172,172,9.4,20.93,-0.3889,0.507,-23.27,-0.4789
MULTITF_5M,G13_G7_CLV_BULL,PAIR,0.0,1824,450,450,24.7,44.89,-0.01,0.976,0.69,-0.1
MULTITF_5M,G13_G7_CLV_BULL,PAIR,0.5,1824,450,450,24.7,44.89,0.0887,1.273,0.69,-0.0013
MULTITF_5M,G13_G7_CLV_BULL,PAIR,0.8,1824,450,450,24.7,44.89,0.0725,1.213,0.69,-0.0175
MULTITF_5M,G13_G7_CLV_BULL,PAIR,1.0,1824,450,450,24.7,44.89,0.0641,1.184,0.69,-0.0259
MULTITF_5M,G13_G7_CLV_BULL,PAIR,1.2,1824,450,450,24.7,44.89,0.0561,1.157,0.69,-0.0339
MULTITF_5M,G13_G7_CLV_BULL,PAIR,1.5,1824,450,450,24.7,44.89,0.0423,1.114,0.69,-0.0477
MULTITF_5M,G1_G2_TIGHT_HRTGT,PAIR,0.0,1824,420,420,23.0,40.95,0.01,1.018,-3.25,-0.08
MULTITF_5M,G1_G2_TIGHT_HRTGT,PAIR,0.5,1824,420,420,23.0,40.95,0.1125,1.25,-3.25,0.0225
MULTITF_5M,G1_G2_TIGHT_HRTGT,PAIR,0.8,1824,420,420,23.0,40.95,0.0964,1.207,-3.25,0.0064
MULTITF_5M,G1_G2_TIGHT_HRTGT,PAIR,1.0,1824,420,420,23.0,40.95,0.0923,1.197,-3.25,0.0023
MULTITF_5M,G1_G2_TIGHT_HRTGT,PAIR,1.2,1824,420,420,23.0,40.95,0.0861,1.181,-3.25,-0.0039
MULTITF_5M,G1_G2_TIGHT_HRTGT,PAIR,1.5,1824,420,420,23.0,40.95,0.071,1.145,-3.25,-0.019
MULTITF_5M,G3_G5_PCTSTOP_FAST,PAIR,0.0,1824,348,348,19.1,32.18,-0.1496,0.804,-12.02,-0.2396
MULTITF_5M,G3_G5_PCTSTOP_FAST,PAIR,0.5,1824,348,348,19.1,32.18,0.0118,1.02,-12.02,-0.0782
MULTITF_5M,G3_G5_PCTSTOP_FAST,PAIR,0.8,1824,348,348,19.1,32.18,-0.0091,0.985,-12.02,-0.0991
MULTITF_5M,G3_G5_PCTSTOP_FAST,PAIR,1.0,1824,348,348,19.1,32.18,-0.0241,0.962,-12.02,-0.1141
MULTITF_5M,G3_G5_PCTSTOP_FAST,PAIR,1.2,1824,348,348,19.1,32.18,-0.039,0.94,-12.02,-0.129
MULTITF_5M,G3_G5_PCTSTOP_FAST,PAIR,1.5,1824,348,348,19.1,32.18,-0.06,0.911,-12.02,-0.15
MULTITF_5M,G14_G5_ASYM_FAST,PAIR,0.0,1824,188,188,10.3,28.72,-0.2548,0.683,-15.48,-0.3448
MULTITF_5M,G14_G5_ASYM_FAST,PAIR,0.5,1824,188,188,10.3,28.72,-0.0889,0.861,-15.48,-0.1789
MULTITF_5M,G14_G5_ASYM_FAST,PAIR,0.8,1824,188,188,10.3,28.72,-0.111,0.832,-15.48,-0.201
MULTITF_5M,G14_G5_ASYM_FAST,PAIR,1.0,1824,188,188,10.3,28.72,-0.122,0.818,-15.48,-0.212
MULTITF_5M,G14_G5_ASYM_FAST,PAIR,1.2,1824,188,188,10.3,28.72,-0.1386,0.798,-15.48,-0.2286
MULTITF_5M,G14_G5_ASYM_FAST,PAIR,1.5,1824,188,188,10.3,28.72,-0.1608,0.774,-15.48,-0.2508
MULTITF_5M,G14_G12_ASYM_EARLY,PAIR,0.0,1824,102,102,5.6,23.53,-0.4127,0.522,-20.67,-0.5027
MULTITF_5M,G14_G12_ASYM_EARLY,PAIR,0.5,1824,102,102,5.6,23.53,-0.2394,0.653,-20.67,-0.3294
MULTITF_5M,G14_G12_ASYM_EARLY,PAIR,0.8,1824,102,102,5.6,23.53,-0.2598,0.634,-20.67,-0.3498
MULTITF_5M,G14_G12_ASYM_EARLY,PAIR,1.0,1824,102,102,5.6,23.53,-0.27,0.625,-20.67,-0.36
MULTITF_5M,G14_G12_ASYM_EARLY,PAIR,1.2,1824,102,102,5.6,23.53,-0.2904,0.608,-20.67,-0.3804
MULTITF_5M,G14_G12_ASYM_EARLY,PAIR,1.5,1824,102,102,5.6,23.53,-0.3107,0.591,-20.67,-0.4007
MULTITF_5M,G16_G7_FASTTIGHT_B,PAIR,0.0,1824,158,158,8.7,31.65,-0.166,0.785,-12.55,-0.256
MULTITF_5M,G16_G7_FASTTIGHT_B,PAIR,0.5,1824,158,158,8.7,31.65,-0.008,0.987,-12.55,-0.098
MULTITF_5M,G16_G7_FASTTIGHT_B,PAIR,0.8,1824,158,158,8.7,31.65,-0.0277,0.956,-12.55,-0.1177
MULTITF_5M,G16_G7_FASTTIGHT_B,PAIR,1.0,1824,158,158,8.7,31.65,-0.0409,0.937,-12.55,-0.1309
MULTITF_5M,G16_G7_FASTTIGHT_B,PAIR,1.2,1824,158,158,8.7,31.65,-0.0541,0.918,-12.55,-0.1441
MULTITF_5M,G16_G7_FASTTIGHT_B,PAIR,1.5,1824,158,158,8.7,31.65,-0.0738,0.891,-12.55,-0.1638
MULTITF_5M,G20_G2_BULLFAST_TGT,PAIR,0.0,1824,230,230,12.6,31.3,-0.1763,0.772,-12.9,-0.2663
MULTITF_5M,G20_G2_BULLFAST_TGT,PAIR,0.5,1824,230,230,12.6,31.3,-0.0136,0.978,-12.9,-0.1036
MULTITF_5M,G20_G2_BULLFAST_TGT,PAIR,0.8,1824,230,230,12.6,31.3,-0.0362,0.943,-12.9,-0.1262
MULTITF_5M,G20_G2_BULLFAST_TGT,PAIR,1.0,1824,230,230,12.6,31.3,-0.0497,0.923,-12.9,-0.1397
MULTITF_5M,G20_G2_BULLFAST_TGT,PAIR,1.2,1824,230,230,12.6,31.3,-0.0633,0.904,-12.9,-0.1533
MULTITF_5M,G20_G2_BULLFAST_TGT,PAIR,1.5,1824,230,230,12.6,31.3,-0.0859,0.874,-12.9,-0.1759
MULTITF_5M,G22_G2_TRIPLE_TGT,PAIR,0.0,1824,92,92,5.0,32.61,-0.1367,0.82,-11.59,-0.2267
MULTITF_5M,G22_G2_TRIPLE_TGT,PAIR,0.5,1824,92,92,5.0,32.61,0.0216,1.036,-11.59,-0.0684
MULTITF_5M,G22_G2_TRIPLE_TGT,PAIR,0.8,1824,92,92,5.0,32.61,-0.001,0.998,-11.59,-0.091
MULTITF_5M,G22_G2_TRIPLE_TGT,PAIR,1.0,1824,92,92,5.0,32.61,-0.0123,0.981,-11.59,-0.1023
MULTITF_5M,G22_G2_TRIPLE_TGT,PAIR,1.2,1824,92,92,5.0,32.61,-0.035,0.947,-11.59,-0.125
MULTITF_5M,G22_G2_TRIPLE_TGT,PAIR,1.5,1824,92,92,5.0,32.61,-0.0463,0.931,-11.59,-0.1363
MULTITF_5M,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.0,1824,158,158,8.7,31.65,-0.166,0.785,-12.55,-0.256
MULTITF_5M,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.5,1824,158,158,8.7,31.65,-0.008,0.987,-12.55,-0.098
MULTITF_5M,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.8,1824,158,158,8.7,31.65,-0.0277,0.956,-12.55,-0.1177
MULTITF_5M,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.0,1824,158,158,8.7,31.65,-0.0409,0.937,-12.55,-0.1309
MULTITF_5M,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.2,1824,158,158,8.7,31.65,-0.0541,0.918,-12.55,-0.1441
MULTITF_5M,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.5,1824,158,158,8.7,31.65,-0.0738,0.891,-12.55,-0.1638
MULTITF_5M,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.0,1824,212,212,11.6,47.17,0.1778,1.366,2.97,0.0878
MULTITF_5M,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.5,1824,212,212,11.6,47.17,0.2844,1.749,2.97,0.1944
MULTITF_5M,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.8,1824,212,212,11.6,47.17,0.2696,1.684,2.97,0.1796
MULTITF_5M,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.0,1824,212,212,11.6,47.17,0.2598,1.643,2.97,0.1698
MULTITF_5M,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.2,1824,212,212,11.6,47.17,0.25,1.604,2.97,0.16
MULTITF_5M,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.5,1824,212,212,11.6,47.17,0.2353,1.549,2.97,0.1453
MULTITF_5M,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.0,1824,170,170,9.3,24.71,-0.3769,0.556,-19.49,-0.4669
MULTITF_5M,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.5,1824,170,170,9.3,24.71,-0.1995,0.703,-19.49,-0.2895
MULTITF_5M,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.8,1824,170,170,9.3,24.71,-0.224,0.678,-19.49,-0.314
MULTITF_5M,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.0,1824,170,170,9.3,24.71,-0.2362,0.667,-19.49,-0.3262
MULTITF_5M,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.2,1824,170,170,9.3,24.71,-0.2546,0.65,-19.49,-0.3446
MULTITF_5M,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.5,1824,170,170,9.3,24.71,-0.2791,0.629,-19.49,-0.3691
MULTITF_5M,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.0,1824,230,230,12.6,31.3,-0.1763,0.772,-12.9,-0.2663
MULTITF_5M,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.5,1824,230,230,12.6,31.3,-0.0136,0.978,-12.9,-0.1036
MULTITF_5M,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.8,1824,230,230,12.6,31.3,-0.0362,0.943,-12.9,-0.1262
MULTITF_5M,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.0,1824,230,230,12.6,31.3,-0.0497,0.923,-12.9,-0.1397
MULTITF_5M,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.2,1824,230,230,12.6,31.3,-0.0633,0.904,-12.9,-0.1533
MULTITF_5M,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.5,1824,230,230,12.6,31.3,-0.0859,0.874,-12.9,-0.1759
MULTITF_5M,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.0,1824,212,212,11.6,30.19,-0.2103,0.733,-14.01,-0.3003
MULTITF_5M,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.5,1824,212,212,11.6,30.19,-0.0435,0.93,-14.01,-0.1335
MULTITF_5M,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.8,1824,212,212,11.6,30.19,-0.068,0.895,-14.01,-0.158
MULTITF_5M,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.0,1824,212,212,11.6,30.19,-0.0827,0.875,-14.01,-0.1727
MULTITF_5M,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.2,1824,212,212,11.6,30.19,-0.0974,0.856,-14.01,-0.1874
MULTITF_5M,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.5,1824,212,212,11.6,30.19,-0.1171,0.831,-14.01,-0.2071
MULTITF_5M,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.0,1824,106,106,5.8,47.17,0.059,1.136,2.97,-0.031
MULTITF_5M,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.5,1824,106,106,5.8,47.17,0.1446,1.415,2.97,0.0546
MULTITF_5M,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.8,1824,106,106,5.8,47.17,0.1348,1.377,2.97,0.0448
MULTITF_5M,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.0,1824,106,106,5.8,47.17,0.125,1.34,2.97,0.035
MULTITF_5M,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.2,1824,106,106,5.8,47.17,0.1152,1.305,2.97,0.0252
MULTITF_5M,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.5,1824,106,106,5.8,47.17,0.1063,1.275,2.97,0.0163
MULTITF_5M,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.0,1824,92,92,5.0,32.61,-0.1367,0.82,-11.59,-0.2267
MULTITF_5M,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.5,1824,92,92,5.0,32.61,0.0216,1.036,-11.59,-0.0684
MULTITF_5M,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.8,1824,92,92,5.0,32.61,-0.001,0.998,-11.59,-0.091
MULTITF_5M,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.0,1824,92,92,5.0,32.61,-0.0123,0.981,-11.59,-0.1023
MULTITF_5M,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.2,1824,92,92,5.0,32.61,-0.035,0.947,-11.59,-0.125
MULTITF_5M,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.5,1824,92,92,5.0,32.61,-0.0463,0.931,-11.59,-0.1363
MULTITF_5M,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.0,1824,50,50,2.7,28.0,-0.2768,0.659,-16.2,-0.3668
MULTITF_5M,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.5,1824,50,50,2.7,28.0,-0.1104,0.829,-16.2,-0.2004
MULTITF_5M,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.8,1824,50,50,2.7,28.0,-0.1312,0.803,-16.2,-0.2212
MULTITF_5M,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.0,1824,50,50,2.7,28.0,-0.152,0.779,-16.2,-0.242
MULTITF_5M,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.2,1824,50,50,2.7,28.0,-0.1728,0.756,-16.2,-0.2628
MULTITF_5M,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.5,1824,50,50,2.7,28.0,-0.1936,0.734,-16.2,-0.2836
MULTITF_5M,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.0,1824,188,188,10.3,28.72,-0.2548,0.683,-15.48,-0.3448
MULTITF_5M,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.5,1824,188,188,10.3,28.72,-0.0889,0.861,-15.48,-0.1789
MULTITF_5M,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.8,1824,188,188,10.3,28.72,-0.111,0.832,-15.48,-0.201
MULTITF_5M,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.0,1824,188,188,10.3,28.72,-0.122,0.818,-15.48,-0.212
MULTITF_5M,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.2,1824,188,188,10.3,28.72,-0.1386,0.798,-15.48,-0.2286
MULTITF_5M,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.5,1824,188,188,10.3,28.72,-0.1608,0.774,-15.48,-0.2508
MULTITF_5M,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.0,1824,184,184,10.1,45.65,0.1638,1.296,1.45,0.0738
MULTITF_5M,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.5,1824,184,184,10.1,45.65,0.2881,1.671,1.45,0.1981
MULTITF_5M,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.8,1824,184,184,10.1,45.65,0.2711,1.608,1.45,0.1811
MULTITF_5M,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.0,1824,184,184,10.1,45.65,0.2598,1.568,1.45,0.1698
MULTITF_5M,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.2,1824,184,184,10.1,45.65,0.2485,1.53,1.45,0.1585
MULTITF_5M,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.5,1824,184,184,10.1,45.65,0.2316,1.477,1.45,0.1416
MULTITF_5M,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.0,1824,181,181,9.9,29.83,-0.221,0.721,-14.37,-0.311
MULTITF_5M,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.5,1824,181,181,9.9,29.83,-0.0544,0.913,-14.37,-0.1444
MULTITF_5M,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.8,1824,181,181,9.9,29.83,-0.0774,0.881,-14.37,-0.1674
MULTITF_5M,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.0,1824,181,181,9.9,29.83,-0.0946,0.858,-14.37,-0.1846
MULTITF_5M,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.2,1824,181,181,9.9,29.83,-0.1061,0.843,-14.37,-0.1961
MULTITF_5M,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.5,1824,181,181,9.9,29.83,-0.1291,0.815,-14.37,-0.2191
MULTITF_5M,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.0,1824,102,102,5.6,23.53,-0.4127,0.522,-20.67,-0.5027
MULTITF_5M,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.5,1824,102,102,5.6,23.53,-0.2394,0.653,-20.67,-0.3294
MULTITF_5M,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.8,1824,102,102,5.6,23.53,-0.2598,0.634,-20.67,-0.3498
MULTITF_5M,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.0,1824,102,102,5.6,23.53,-0.27,0.625,-20.67,-0.36
MULTITF_5M,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.2,1824,102,102,5.6,23.53,-0.2904,0.608,-20.67,-0.3804
MULTITF_5M,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.5,1824,102,102,5.6,23.53,-0.3107,0.591,-20.67,-0.4007
MULTITF_5M,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.0,1824,138,138,7.6,30.43,-0.2028,0.742,-13.77,-0.2928
MULTITF_5M,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.5,1824,138,138,7.6,30.43,-0.037,0.94,-13.77,-0.127
MULTITF_5M,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.8,1824,138,138,7.6,30.43,-0.0596,0.907,-13.77,-0.1496
MULTITF_5M,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.0,1824,138,138,7.6,30.43,-0.0747,0.886,-13.77,-0.1647
MULTITF_5M,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.2,1824,138,138,7.6,30.43,-0.0897,0.866,-13.77,-0.1797
MULTITF_5M,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.5,1824,138,138,7.6,30.43,-0.1123,0.838,-13.77,-0.2023
MULTITF_5M,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.0,1824,50,50,2.7,28.0,-0.2768,0.659,-16.2,-0.3668
MULTITF_5M,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.5,1824,50,50,2.7,28.0,-0.1104,0.829,-16.2,-0.2004
MULTITF_5M,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.8,1824,50,50,2.7,28.0,-0.1312,0.803,-16.2,-0.2212
MULTITF_5M,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.0,1824,50,50,2.7,28.0,-0.152,0.779,-16.2,-0.242
MULTITF_5M,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.2,1824,50,50,2.7,28.0,-0.1728,0.756,-16.2,-0.2628
MULTITF_5M,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.5,1824,50,50,2.7,28.0,-0.1936,0.734,-16.2,-0.2836
MULTITF_5M,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.0,1824,360,360,19.7,47.22,0.1416,1.286,3.02,0.0516
MULTITF_5M,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.5,1824,360,360,19.7,47.22,0.2564,1.673,3.02,0.1664
MULTITF_5M,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.8,1824,360,360,19.7,47.22,0.2391,1.601,3.02,0.1491
MULTITF_5M,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,1.0,1824,360,360,19.7,47.22,0.2304,1.566,3.02,0.1404
MULTITF_5M,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,1.2,1824,360,360,19.7,47.22,0.2188,1.523,3.02,0.1288
MULTITF_5M,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,1.5,1824,360,360,19.7,47.22,0.2015,1.463,3.02,0.1115
MULTITF_5M,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,0.0,1824,164,164,9.0,21.95,-0.4607,0.477,-22.25,-0.5507
MULTITF_5M,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,0.5,1824,164,164,9.0,21.95,-0.2768,0.603,-22.25,-0.3668
MULTITF_5M,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,0.8,1824,164,164,9.0,21.95,-0.3021,0.581,-22.25,-0.3921
MULTITF_5M,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.0,1824,164,164,9.0,21.95,-0.3148,0.571,-22.25,-0.4048
MULTITF_5M,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.2,1824,164,164,9.0,21.95,-0.3339,0.557,-22.25,-0.4239
MULTITF_5M,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.5,1824,164,164,9.0,21.95,-0.3592,0.539,-22.25,-0.4492
MULTITF_1H,G1_RISK_TIGHT,SINGLE,0.0,6588,2635,2635,40.0,34.19,-0.1149,0.84,-14.77,-0.5699
MULTITF_1H,G1_RISK_TIGHT,SINGLE,0.5,6588,2635,2635,40.0,34.19,0.0324,1.057,-14.77,-0.4226
MULTITF_1H,G1_RISK_TIGHT,SINGLE,0.8,6588,2635,2635,40.0,34.19,0.0122,1.021,-14.77,-0.4428
MULTITF_1H,G1_RISK_TIGHT,SINGLE,1.0,6588,2635,2635,40.0,34.19,0.0014,1.002,-14.77,-0.4536
MULTITF_1H,G1_RISK_TIGHT,SINGLE,1.2,6588,2635,2635,40.0,34.19,-0.0121,0.98,-14.77,-0.4671
MULTITF_1H,G1_RISK_TIGHT,SINGLE,1.5,6588,2635,2635,40.0,34.19,-0.0321,0.95,-14.77,-0.4871
MULTITF_1H,G2_TARGET_HIGH,SINGLE,0.0,6588,5602,5602,85.0,37.18,-0.0727,0.892,-11.78,-0.5277
MULTITF_1H,G2_TARGET_HIGH,SINGLE,0.5,6588,5602,5602,85.0,37.18,0.0675,1.127,-11.78,-0.3875
MULTITF_1H,G2_TARGET_HIGH,SINGLE,0.8,6588,5602,5602,85.0,37.18,0.0494,1.09,-11.78,-0.4056
MULTITF_1H,G2_TARGET_HIGH,SINGLE,1.0,6588,5602,5602,85.0,37.18,0.0366,1.065,-11.78,-0.4184
MULTITF_1H,G2_TARGET_HIGH,SINGLE,1.2,6588,5602,5602,85.0,37.18,0.024,1.042,-11.78,-0.431
MULTITF_1H,G2_TARGET_HIGH,SINGLE,1.5,6588,5602,5602,85.0,37.18,0.005,1.008,-11.78,-0.45
MULTITF_1H,G3_TIGHT_PCTSTOP,SINGLE,0.0,6588,2307,2307,35.0,32.73,-0.1437,0.809,-16.23,-0.5987
MULTITF_1H,G3_TIGHT_PCTSTOP,SINGLE,0.5,6588,2307,2307,35.0,32.73,0.013,1.022,-16.23,-0.442
MULTITF_1H,G3_TIGHT_PCTSTOP,SINGLE,0.8,6588,2307,2307,35.0,32.73,-0.0043,0.993,-16.23,-0.4593
MULTITF_1H,G3_TIGHT_PCTSTOP,SINGLE,1.0,6588,2307,2307,35.0,32.73,-0.0184,0.971,-16.23,-0.4734
MULTITF_1H,G3_TIGHT_PCTSTOP,SINGLE,1.2,6588,2307,2307,35.0,32.73,-0.0324,0.949,-16.23,-0.4874
