symbol,timestamp,population,ret_5m,rvol,mfe_pct,mae_pct,r_5m,r_15m,r_30m,r_60m,r_eod,expectancy_r
LLOYDSME,296,E_SIMPLE_BREAKOUT,-0.19951597208938712,1.7942588837904172,0.6924103195720707,-1.511605191238128,-0.00488090763929902,0.09752291556375019,-0.07314218667281265,-0.3413302044731256,-1.2677979023287524,-0.8191948716660573
LLOYDSME,297,E_SIMPLE_BREAKOUT,-0.00488090763929902,2.2031531793588925,0.6973252630134028,-1.506797829009174,0.16092304611599484,0.3267153328816488,-0.5266458777472964,-0.13165998128259132,-1.00940906347835,-0.8094725659957711
LLOYDSME,298,E_SIMPLE_BREAKOUT,0.16092304611599484,2.8056833763764693,0.5355404089581305,-1.6650414397212754,-0.05842021284688413,-0.915289621622444,-0.5550157942581548,-0.4381694255111977,-1.2414800389483933,-1.1295010307631452
LLOYDSME,299,E_SIMPLE_BREAKOUT,-0.05842021284688413,1.6397956088569494,0.5943078176970789,-1.6075603670624716,0.22407703654580982,-0.17049882680965608,-0.4335553489071294,-0.1802392383021999,-1.383477383989499,-1.0132525493653926
LLOYDSME,301,D_UNWINDING,-1.079029465617513,6.244160272804774,1.2578664637599553,-0.7419406421095325,0.692811418756723,0.3636018372446177,0.48643989050618996,1.19398827688321,-0.5060891806665859,0.5159258216504227
LLOYDSME,302,E_SIMPLE_BREAKOUT,0.692811418756723,4.924886948862076,0.5611672144631128,-1.4248803272554118,-0.4586943927238876,-0.2635057963888918,-0.2683843199606192,0.47332996343906963,-1.1564960072947927,-0.863713112792299
LLOYDSME,311,E_SIMPLE_BREAKOUT,0.20049377292176038,1.7420774647887325,0.5709799723916534,-3.1282072422702707,0.043916953826672676,0.4831341502093264,0.09271886453585641,-1.0053241264207777,-2.9281205998155153,-2.5572272698786174
LLOYDSME,313,E_SIMPLE_BREAKOUT,0.46341463414634143,3.165333508043622,0.06312448789147851,-3.6173828599174556,-0.024277737314882253,-0.014569013261714009,-0.9322627420186939,-1.7334280734098082,-3.0347171643602815,-3.5542583720259775
LLOYDSME,314,E_SIMPLE_BREAKOUT,-0.024277737314882253,1.6667048225180572,0.04856726566294317,-3.5939776590577948,-0.04856726566294317,-0.38853812530354537,-1.0150570380797717,-1.656142573382103,-2.525497814473045,-3.545410393394852
LLOYDSME,315,E_SIMPLE_BREAKOUT,-0.04856726566294317,3.48563879904032,0.09718172983479105,-3.5471331389698735,0.058306665300048584,-0.9621014979652575,-1.6132143426567054,-1.574345209624028,-2.4003899132197524,-3.4499514091350822
LLOYDSME,321,E_SIMPLE_BREAKOUT,-0.652564982931658,1.6543606315961712,0.37040694484083536,-1.9656285987922466,0.2568130702527654,-0.019756242809951457,0.03950645686103506,-1.377915040559681,-1.0568956883642904,-1.5952216539514115
LLOYDSME,329,E_SIMPLE_BREAKOUT,-0.2967359050445104,1.3255867680907685,0.0644865490141369,-1.5376984126984126,-0.0545622810484871,-0.4712301587301587,-0.9672619047619048,-0.1041654556516617,-0.5456349206349206,-1.473211863684276
LLOYDSME,332,E_SIMPLE_BREAKOUT,-0.39217753764475927,1.3061007743212785,0.5382531187702466,-1.071517567904311,-0.4784438368271866,-0.49838026414153996,-0.473461250934463,0.32892975758472465,-0.8622002904622478,-0.5332644491340643
LLOYDSME,333,E_SIMPLE_BREAKOUT,-0.4784438368271866,2.875056187646307,1.021584664462526,-0.6910735970457138,-0.0951487000266832,-0.3906078788503054,0.5057827363641337,0.5758926265411995,-0.6009314363908169,0.33051106741681213
LLOYDSME,336,E_SIMPLE_BREAKOUT,-0.37064985795454547,1.7492695027012632,1.4177303096029894,-0.8395732430168887,0.10054798776068818,0.8999057178505879,1.3976194846584231,0.553013932683785,-0.708862086320423,0.5781570665861006
LLOYDSME,338,E_SIMPLE_BREAKOUT,0.296319847642319,1.2232548968949506,1.016527232254632,-1.2318465491205557,0.5007511266900351,0.8462706266430897,0.806208091434026,-0.11517520421256885,-1.1867777251815224,-0.21531931686592398
LLOYDSME,339,E_SIMPLE_BREAKOUT,0.5007511266900351,1.8323494991633917,0.5132062196375187,-1.9830617253674638,0.07971976013639762,0.4932747590464624,0.06975707095478326,-0.8221225710014948,-1.8883918492308174,-1.4698555057299452
LLOYDSME,340,E_SIMPLE_BREAKOUT,0.07971976013639762,2.295931527728925,0.43314116040699263,-2.170664946524196,0.2638678130312582,0.16927334737573438,-0.25888435901021556,-0.7517661938401956,-1.9366735480873838,-1.7375237861172033
LLOYDSME,355,E_SIMPLE_BREAKOUT,-0.7331646469763092,1.512470353805001,0.27634024343406727,-2.406673528559963,0.20097472249750342,-0.2713171020239886,-0.7687307668576687,-0.4471699842093042,-1.567606515437604,-2.1303332851258956
LLOYDSME,358,E_SIMPLE_BREAKOUT,-0.21616362675252093,1.4682520846189142,0.4433435764811488,-2.760846801052453,-0.4383129192995874,-0.4987669047454903,-0.796012324741098,-0.07053374965198983,-2.2620798963069624,-2.317503224571304
LLOYDSME,359,E_SIMPLE_BREAKOUT,-0.4383129192995874,1.2224574675514865,0.8855379229021134,-2.332758664354813,-0.04047802740497732,-0.04047802740497732,-0.32891408564935637,0.6983123757260318,-1.9785434951939678,-1.4472207414526999
LLOYDSME,360,E_SIMPLE_BREAKOUT,-0.04047802740497732,1.4799883224667398,0.9263909350836711,-2.2932088826698163,-0.02025029913529307,-0.10630634605567492,0.32904727749651674,0.5365989397049661,-2.2425862245934294,-1.3668179475861453
LLOYDSME,364,E_SIMPLE_BREAKOUT,-0.2128451395256276,2.0337916197817645,1.2493004870723936,-2.6611154874688387,0.03046953396863293,0.6246533431835996,0.7312998117212174,-0.9903001493968056,-2.07200890069951,-1.411815000396445
LLOYDSME,365,E_SIMPLE_BREAKOUT,0.03046953396863293,1.519519980881173,1.2184596941133687,-2.690765157833689,0.6193873962848532,0.7310770559493182,1.030616303566818,-0.7615373088208555,-1.680457755316724,-1.4723054637203206
LLOYDSME,366,E_SIMPLE_BREAKOUT,0.6193873962848532,2.5127764928427796,0.5953845608988819,-3.2897760956163027,-0.025228315951397306,0.15641432704729846,0.20687095895009308,-1.5086545257449235,-2.4219183313341413,-2.694391534717421
LLOYDSME,368,E_SIMPLE_BREAKOUT,0.13626481975407398,1.8093795501307504,0.4838453557816545,-3.3970074715694785,0.04536184794804546,0.2973652782955217,0.10584021026044026,-1.2600171517373808,-2.8375549342560826,-2.9131621157878245
LLOYDSME,370,E_SIMPLE_BREAKOUT,-0.07556675062972291,1.3238348811146883,0.5142400389147971,-3.6400277878434584,0.3277035543231661,0.3277035543231661,-1.709101306481598,-1.2150227167097303,-3.30728387123456,-3.125787748928661
LLOYDSME,371,E_SIMPLE_BREAKOUT,0.3277035543231661,2.3784483508132426,0.1859271945665829,-3.9547714156721105,-0.20100502512562815,-0.19095722754396985,-1.7738718004082914,-2.512562814070352,-3.7839220516645726,-3.7688442211055273
LLOYDSME,373,E_SIMPLE_BREAKOUT,0.2014098690835851,1.8454872019822406,0.05025125628140704,-4.1206030150753765,-0.19095722754396985,-2.030151980606156,-1.798997428548995,-2.959800221812186,-4.050250029444095,-4.0703517587939695
LLOYDSME,374,E_SIMPLE_BREAKOUT,-0.19095722754396985,1.7353155293306257,-0.16614272676149824,-3.937164086915638,-1.1982643914461049,-1.5859430457348833,-1.3644132641302442,-2.980563519646978,-3.4437571254290624,-4.103306813677136
LLOYDSME,376,E_SIMPLE_BREAKOUT,-0.6522650157399414,1.9234523938653976,0.7334863052522981,-2.133769804415131,0.26159087247653157,0.23594458573764662,0.5026697246023338,-0.8668457440344051,-1.5798075063350272,-1.4002834991628328
LLOYDSME,380,E_SIMPLE_BREAKOUT,0.25074324718533036,1.3051578044503205,0.24501295941721288,-2.6083393508620847,0.07146263240821968,-0.9749362372497086,-1.6385062521547362,-1.4853747102535761,-2.000916321799804,-2.363326391444872
LLOYDSME,381,E_SIMPLE_BREAKOUT,0.07146263240821968,1.5774210952252494,0.08671008272762051,-2.6778882938026016,-0.05610689038191787,-1.1935743133926293,-1.673045081771232,-1.667939360972966,-2.254524415805917,-2.591178211074981
LLOYDSME,383,E_SIMPLE_BREAKOUT,-0.9901002435612334,1.435556048670439,0.09278602206829896,-2.2783479985502577,-0.14948579453930413,-0.6701030927835051,-0.6030902665914949,-1.1391739992751289,-1.654637916800902,-2.1855619764819583
LLOYDSME,386,E_SIMPLE_BREAKOUT,-0.2123129634804888,1.598651544451994,0.7680357461403736,-1.6190945081408927,0.036323361280487805,0.06746491064478463,0.15568240788790866,-0.9133355259957187,-0.8043591074208614,-0.8510587620005189
LLOYDSME,387,E_SIMPLE_BREAKOUT,0.036323361280487805,2.1145030063795085,0.7314466988328946,-1.6548167843422736,0.25937646556251825,0.4616913751879308,0.005192595257843383,-0.5135603358671932,-0.9233764179426204,-0.923370085509379
LLOYDSME,395,E_SIMPLE_BREAKOUT,-0.3688299005681818,1.5976996908310646,0.2659145691129335,-1.1523007093495012,-0.16685297468334692,-0.4431930701182839,0.046927598029384586,-0.9802413362953369,-0.8394585422071832,-0.8863861402365678
LLOYDSME,407,D_UNWINDING,-0.8975668112468015,4.762377548318772,0.8793677772037755,-0.5844861107174084,0.46337996636590356,0.8003829939230954,0.45811559970681526,0.24748951095833518,-0.5792217440583202,0.29488166648636693
LLOYDSME,408,E_SIMPLE_BREAKOUT,0.46337996636590356,2.1060345324451837,0.41406909759271515,-1.3155812812385692,0.026206823921686127,0.18868785260606583,0.27778849467965006,-0.3197219722144965,-1.2264806391649852,-0.9015121836458542
LLOYDSME,418,E_SIMPLE_BREAKOUT,-0.3972245576905188,3.2460313325344563,0.2728694639987691,-1.401057451644282,-0.09969577543315201,0.15742247346730556,-0.3095924067228928,-0.8185955809226202,-1.348583293821847,-1.128187987645513
LLOYDSME,427,E_SIMPLE_BREAKOUT,-0.2211961835991969,1.4205587101505286,1.8684695909549156,-0.8761731130500873,-0.09500299699179726,-0.23751715707735602,-0.5330927750494618,-0.45392038935700973,1.7734601508978765,0.9922964779048284
LLOYDSME,428,E_SIMPLE_BREAKOUT,-0.09500299699179726,1.8075404505690176,2.097419175176698,-0.781912956801118,-0.04226800546736715,-0.19019957541098445,-0.05283178223812507,-0.4543584866016098,1.658912802923393,1.3155062183755803
LLOYDSME,433,E_SIMPLE_BREAKOUT,-0.19066657658423586,3.2046907199322283,3.1997903331453967,-0.344919076678164,0.3873732463849827,0.29185460334306185,0.07959671000265323,-0.26532236667551073,2.8177222385745555,2.8548712564672325
LLOYDSME,434,E_SIMPLE_BREAKOUT,0.3873732463849827,4.976883410513823,2.8015645751162146,-0.7294665647499817,0.04228389561085033,-0.11629523128252031,-0.40173895021082584,-0.20086947510541292,2.484406321329473,2.0720980103662328
LLOYDSME,436,E_SIMPLE_BREAKOUT,-0.1373758649200322,2.2959138861509336,2.8994734829695767,-0.6349206349206349,-0.021165312913359786,-0.21164021164021166,-0.5291005291005291,0.7989405071924603,2.328042328042328,2.2645528480489414
LLOYDSME,437,E_SIMPLE_BREAKOUT,-0.021165312913359786,2.1293787699251525,2.9212570890868457,-0.6138852527419469,0.026460626929514924,-0.2857760628615605,-0.5080427450238872,0.814988601451859,2.254444122371872,2.307371836344899
LLOYDSME,438,E_SIMPLE_BREAKOUT,0.026460626929514924,1.6054625956670383,2.8940306834949454,-0.6401764849600861,-0.21691845081721106,-0.3333118268444769,-0.5396514101701408,1.5819281942900079,2.338504513682422,2.2538541985348592
LLOYDSME,440,E_SIMPLE_BREAKOUT,-0.09544267381362673,1.533881344027085,3.2162243512722664,-0.3290495346854749,-0.02122398652548958,-0.22290368754456485,0.2016797010190753,2.335208637100021,2.5952672583209235,2.8871748165867914
LLOYDSME,442,E_SIMPLE_BREAKOUT,-0.2017225145783883,2.519339507645364,3.4468111078789896,-0.10638297872340426,0.0,-0.026595744680851064,1.3351050843583778,2.760639596492686,2.909571870844415,3.340428129155585
LLOYDSME,448,E_SIMPLE_BREAKOUT,0.5542066998471641,1.956690243193489,2.083883982517886,-0.02624534178822918,-0.005247786846816333,1.0655634396237639,1.4067528828707432,1.5852224885415311,0.8503529184711139,2.0576386407296563
LLOYDSME,458,E_SIMPLE_BREAKOUT,0.13953956989031588,2.366393633983876,0.12386583630796773,-2.167630085115946,0.0619360681930538,-0.18579560442288165,-0.2580512006090412,-0.06708953211146677,-0.5522270492720921,-2.043764248807978
LLOYDSME,475,D_UNWINDING,-1.4556040941657358,3.363673902992528,1.6828457915653894,0.15298715189981427,1.1816852027094251,1.2344389489047898,1.313569568197837,1.2344389489047898,0.8440599391258347,1.8358329434652036
LLOYDSME,477,E_SIMPLE_BREAKOUT,-0.4327449858250782,3.9118888342200884,0.9320861540160859,-0.481748515845618,0.48699005424480873,0.5184073240399578,0.9006688842209367,0.4555727844496596,-0.1361457638589791,0.4503376381704679
LLOYDSME,485,E_SIMPLE_BREAKOUT,-0.06234470502190372,1.8602462670992468,0.1247608501835465,-1.3307675955568106,-0.18713810247510146,-0.22352377537843576,-0.836927587180618,-1.1124345213354951,-1.2319983247614847,-1.2060067453732641
LLOYDSME,486,E_SIMPLE_BREAKOUT,-0.18713810247510146,1.9698888318918666,-0.005206790646773039,-1.1457736721905059,-0.05728741210997784,-0.08853451348835328,-0.6145475187671744,-0.45830565437755993,-0.9947385984476644,-1.1509804628372788
LLOYDSME,497,E_SIMPLE_BREAKOUT,-0.21506376067098715,2.1282810446235345,0.6202978738859632,-0.6045313412615614,0.4731114844655698,0.4888780170899717,0.1577038281551899,0.0367949931087996,-0.1314198567959916,0.015766532624401974
LLOYDSME,499,E_SIMPLE_BREAKOUT,-0.4813515935307143,2.22734675265455,0.5204786573330784,-0.5940763841465054,0.4994479849605985,0.26286736050557813,0.2470991694713446,-0.05782953577919347,-0.19451927971006036,-0.07359772681342702
LLOYDSME,502,E_SIMPLE_BREAKOUT,-0.11522930843362433,1.4221485322860756,0.0734111704674715,-1.1693108407156825,-0.09438030417149423,-0.015726850278017044,0.04195106907697343,-0.37229173492889917,-0.8179946403252699,-1.0958996702482109
LLOYDSME,510,E_SIMPLE_BREAKOUT,-0.1576458223857068,2.0575708766070138,1.257896021792763,-0.7999974300986842,0.05263157894736842,0.0,-0.1000012849506579,-0.010523745888157894,1.0263157894736843,0.45789859169407887
LLOYDSME,512,E_SIMPLE_BREAKOUT,0.005259104994082062,1.5442459533197719,1.1993082489571756,-0.8573945067138673,-0.057859954766370285,-0.2787821169783042,-0.3524249780609255,-0.1420204727025389,0.831100364579999,0.3419137422433084
LLOYDSME,515,E_SIMPLE_BREAKOUT,-0.22105006167763155,1.7299787076869595,1.4822225373033036,-0.5802299671212463,0.12131694791516556,-0.07384873815822059,0.2109927153168168,-0.22681974456024745,0.9600142790968472,0.9019925701820571
LLOYDSME,517,E_SIMPLE_BREAKOUT,-0.21600419570480478,5.055142269951081,1.578670771597809,-0.48574187813489966,0.02112061320287751,0.31678986272439286,0.2534344682220169,0.10559662090813093,1.4466749954626452,1.0929288934629091
LLOYDSME,519,E_SIMPLE_BREAKOUT,0.10557432296373621,1.2797099807409085,1.4501159906120953,-0.6116840031955592,0.18983207865385876,0.17928835532012913,0.01581558500059445,0.04745962890084774,1.1917303994403974,0.838431987416536
LLOYDSME,520,E_SIMPLE_BREAKOUT,0.18983207865385876,2.115215922000604,1.263157894736842,-0.7999974300986842,-0.010523745888157894,-0.06315532483552631,-0.015792043585526317,-0.036839535361842105,1.263157894736842,0.46316046463815785
LLOYDSME,521,E_SIMPLE_BREAKOUT,-0.010523745888157894,1.9576768167088674,1.7422873320987087,-0.7895567751591868,0.0,-0.07369325076742117,-0.4368906524265441,0.7106010976432682,1.6949126405032604,0.9527305569395216
LLOYDSME,522,E_SIMPLE_BREAKOUT,0.0,1.2048305435697397,1.747549758847206,-0.7895567751591868,-0.052637118343945785,-0.1631802072098202,-0.15791135503183737,0.8527187470001276,1.2843405472486888,0.9579929836880191
LLOYDSME,524,E_SIMPLE_BREAKOUT,-0.021067221601841726,1.7107571147306246,1.8225861325837645,-0.7163914565443132,-0.08955295092309243,-0.36346525101800814,-0.10008556624671024,0.8954909282224128,1.2958267630411686,1.1061946760394512
LLOYDSME,527,E_SIMPLE_BREAKOUT,-0.43164454296146426,1.3941285466759223,2.1940259053661113,0.010571037371134021,0.2802034802075073,0.26434047052603754,1.1525270329434312,1.26883425852498,1.797515199577055,2.2045969427372456
LLOYDSME,533,E_SIMPLE_BREAKOUT,0.7371136545085676,1.4787807267545423,1.0296320843111357,-0.09408084368301302,0.14111488543204134,0.10975673090186308,0.11498202664147975,0.559240626081027,0.4442585994395472,0.9355512406281224
LLOYDSME,535,E_SIMPLE_BREAKOUT,0.18267223382045927,2.7840598303348547,0.7033081531648866,-0.41677520187548844,-0.2135960190642094,-0.19275598707345665,0.026048450117218028,0.24485288730789265,0.16149911882977339,0.2865329512893983
LLOYDSME,546,E_SIMPLE_BREAKOUT,0.4158004158004158,2.71716578295692,0.051759834368530024,-0.6211180124223602,-0.4037292354101967,-0.4658385093167702,-0.3364389233954451,-0.5279477832233437,-0.21738877701216355,-0.5693581780538302
LLOYDSME,547,E_SIMPLE_BREAKOUT,-0.4037292354101967,3.590649266609146,0.24426116627458933,-0.21826999680137965,-0.21826999680137965,-0.07795447656499892,-0.031180521835690894,-0.0883458691930481,0.1663066897095904,0.025991169473209674
LLOYDSME,552,E_SIMPLE_BREAKOUT,0.20817069997397866,1.2207457873933847,0.33757465593352376,-0.23370553103090105,-0.09867693659114515,0.020775092914178134,-0.1921553452025448,0.15580368735393405,0.07790184367696702,0.10386912490262268
LLOYDSME,564,E_SIMPLE_BREAKOUT,0.18181818181818182,1.6186975662430434,0.18148820326678766,-0.5600232734314233,-0.025926886180969663,-0.03629510873087892,-0.04148554981203008,-0.025926886180969663,-0.49779494871337826,-0.37853507016463567
LLOYDSME,573,E_SIMPLE_BREAKOUT,0.16083716647663243,4.8826047476974965,0.0777000777000777,-0.8184433477402226,-0.17612144076987826,-0.12950012950012948,-0.3108003108003108,-0.6423219069703444,-0.8184433477402226,-0.7407432700401451
LLOYDSME,574,E_SIMPLE_BREAKOUT,-0.17612144076987826,1.7941952506596306,0.1297286093960886,-0.7679895669819912,0.041515688768650624,-0.005187877494892411,-0.26464509628706967,-0.4877808382102443,-0.37361586129883295,-0.6382609575859026
LLOYDSME,580,E_SIMPLE_BREAKOUT,-0.12990387113535984,2.671404905680543,0.20811654526534862,-0.676378772112383,0.0,0.010403286778095733,-0.22372782664542143,-0.15608740894901144,-0.48387350822710723,-0.46826222684703434
LLOYDSME,583,E_SIMPLE_BREAKOUT,0.010403286778095733,7.010155528726654,0.19769269194957,-0.6867106184155093,-0.010402204606919232,-0.2341067586260504,-0.17167447932774577,-0.140461514954725,0.1924915896461104,-0.4890179264659393
LLOYDSME,585,E_SIMPLE_BREAKOUT,-0.20291490187630074,4.203389830508475,0.620406890439968,-0.47442655240937887,-0.020855243165325693,0.041710486330651386,0.04692270609031014,0.09905763194027904,0.46400211289006127,0.14598033803058919
LLOYDSME,591,E_SIMPLE_BREAKOUT,0.0,3.549837556855101,0.5732152162584679,-0.5211047420531527,0.0,-0.03126501229481501,0.05211047420531526,-0.22928735873176134,-0.11464049879494528,0.05211047420531534
LLOYDSME,594,E_SIMPLE_BREAKOUT,-0.005211132965207193,1.8425839937919015,0.6046692784775419,-0.48999292610692874,0.057338176185306594,0.08340156200874638,-0.16680948714879731,-0.18244370076407845,0.45871177261375734,0.11467635237061313
LLOYDSME,595,E_SIMPLE_BREAKOUT,0.057338176185306594,1.795976342383458,0.5470174524615785,-0.5470174524615785,0.015631613864287575,-0.2500676649192498,-0.2917413694158635,-0.11982541433315967,0.4376152338662412,0.0
LLOYDSME,598,E_SIMPLE_BREAKOUT,-0.27604420979817706,3.565670093035219,0.7990833664961835,-0.29769422453823097,0.27158684779852016,-0.041778178211312536,-0.24546672020325883,0.6424008534912672,0.5066106173058946,0.5013891419579526
LLOYDSME,599,E_SIMPLE_BREAKOUT,0.27158684779852016,1.4152138404613486,0.5260677877755603,-0.5677391674282152,-0.24480822867961174,-0.343766628574931,-0.3750233423943469,0.12500778079811564,0.2135515148601958,-0.041671379652654994
LLOYDSME,609,E_SIMPLE_BREAKOUT,0.08826788256530578,3.038164811906875,0.10894249909394012,-0.7055393109663991,-0.031125523632315043,-0.3890848773081254,-0.5499053600431488,-0.031125523632315043,-0.13488149091448182,-0.5965968118724589
LLOYDSME,610,E_SIMPLE_BREAKOUT,-0.031125523632315043,1.4243251342442234,0.14011163320576026,-0.6746237675142709,-0.24389990513103268,-0.4566709303645563,-0.5293176529255319,-0.14530611458873896,-0.17644132921964192,-0.5345121343085106
LLOYDSME,631,E_SIMPLE_BREAKOUT,-0.07257773012247279,2.6966353357853152,0.4928408445902922,-0.26976298182896363,-0.031125523632315043,-0.13488149091448182,-0.2023254027525602,-0.13488149091448182,0.2749558464024119,0.22307786276132857
LLOYDSME,642,E_SIMPLE_BREAKOUT,0.17136879637540478,1.2522388628482146,0.9020230385724468,-0.20736132711249353,-0.20736132711249353,-0.015554630799637117,-0.13478359699002074,0.15552099533437014,0.9020230385724468,0.6946617114599534
LLOYDSME,643,E_SIMPLE_BREAKOUT,-0.20736132711249353,1.8754656732304418,1.1428571428571428,0.005193536931818182,0.06753500405844157,0.2025986708603896,0.11428317775974027,0.38961038961038963,1.0857155539772727,1.148050679788961
LLOYDSME,645,E_SIMPLE_BREAKOUT,0.1245861123873196,5.825763294203389,0.9488281895276618,-0.18665296194725162,0.01037347681094386,-0.11924751470103312,0.24887483536298627,0.27479903366538166,0.725877552467071,0.7621752275804102
LLOYDSME,650,E_SIMPLE_BREAKOUT,0.4566235497657595,6.191216160955262,0.5681818181818182,-0.3512421915353822,-0.1291322314049587,-0.18594915216619318,-0.16012270588520144,-0.2066115702479339,-0.04648886436273244,0.216939626646436
LLOYDSME,664,E_SIMPLE_BREAKOUT,0.015524853091814284,1.558335130472288,0.7242628039317124,-1.003622577033756,0.05173305742369374,0.6932242324915934,0.5018081309816348,0.02586652871184687,-0.49663608825336264,-0.2793597731020434
LLOYDSME,666,E_SIMPLE_BREAKOUT,0.09307387942735264,4.34973998230585,0.5785696295779676,-1.1468164418957811,0.5475759540534367,0.4235949460192959,0.4907531646024606,0.1394746928283977,-0.9195189781558594,-0.5682468123178137
LLOYDSME,667,E_SIMPLE_BREAKOUT,0.5475759540534367,7.172969795369929,0.030824885861687887,-1.6851648385073883,-0.02568845015045241,-0.19009829406991285,-0.32881341624464583,-0.7090037327901966,-1.4025918868524117,-1.6543399526457003
LLOYDSME,668,E_SIMPLE_BREAKOUT,-0.02568845015045241,1.9146269725568428,0.056527857142543485,-1.6599027916581168,-0.09764244772208293,-0.24153724154470668,-0.45737315907287796,-1.4492046296509469,-1.423509578840176,-1.6033749345155734
LLOYDSME,669,E_SIMPLE_BREAKOUT,-0.09764244772208293,2.4918725804413504,0.15432098765432098,-1.5637872640978652,-0.0668749397183642,0.0668749397183642,-0.45782018590856477,-1.4146090534979423,-1.2345679012345678,-1.4094662764435442
LLOYDSME,670,E_SIMPLE_BREAKOUT,-0.0668749397183642,2.5140425531914894,0.221343951006491,-1.4979140534998119,-0.07721212939214675,-0.13897931949019385,-0.4735652135228298,-1.1015546858299532,-1.0603786536109803,-1.276570102493321
LLOYDSME,671,E_SIMPLE_BREAKOUT,-0.07721212939214675,3.5901942551169514,0.26272912551698463,-1.4217997259517643,0.2112145971245687,-0.21635850389031533,-0.31938756067514723,-1.1436200149538023,-1.0921054865613864,-1.1590706004347797
LLOYDSME,674,E_SIMPLE_BREAKOUT,-0.15463917525773196,1.9684425403667394,0.3562222206537171,-1.208054951681079,-0.098091090039365,-0.10325245224574084,-0.9963886849832215,-1.1306156124967734,-0.8053678671108674,-0.8518327310273619
LLOYDSME,680,D_UNWINDING,-0.7709833696725066,3.2964343174598807,0.8343328157370324,-0.2137965109417702,-0.06257241499858877,0.06779208746032253,-0.13557780946642342,0.07300539446783466,0.7978333012302259,0.6205363047952621
LLOYDSME,681,E_SIMPLE_BREAKOUT,-0.06257241499858877,4.386542112530204,0.8974667973845551,-0.15131877975802244,0.25045910921601877,0.06261159258413776,0.03130579629206888,0.0887008177341508,0.8818170839583876,0.7461480176265328
LLOYDSME,691,E_SIMPLE_BREAKOUT,-0.26001040041601664,2.597484941350523,0.8185584552593849,0.0,0.05735013482468718,0.10427528675703858,0.10427528675703858,0.4744512818528415,0.6830018553669186,0.8185584552593848
LLOYDSME,701,E_SIMPLE_BREAKOUT,0.28100247443777593,1.5479136157821207,0.3424822619247228,-0.06745507624311269,0.031133599374110133,0.24389358630750002,0.22832361941806711,0.15567433127530633,0.32691862944004557,0.2750271856816101
LLOYDSME,704,E_SIMPLE_BREAKOUT,0.24389358630750002,2.5618883131836503,0.14493874557623088,-0.19671025634512215,0.06211570253365085,-0.015532085129981056,0.005175255378948123,-0.036239425638910236,0.13458823481833465,-0.051771510768891305
LLOYDSME,707,E_SIMPLE_BREAKOUT,-0.09827373487482616,2.212135855308574,0.16049575904413668,-0.18120631633445508,0.06730773119984468,0.020710557290318406,-0.07248379052873415,-0.04142111458063681,0.0051760593288894645,-0.0207105572903184
LLOYDSME,719,E_SIMPLE_BREAKOUT,0.08293896667805044,3.857785684386773,0.4661521845762351,-0.04661016038270406,0.0,-0.03625375198513634,0.010362730991217033,0.02589734358756862,0.45061757197988356,0.41954202419353104
LLOYDSME,724,E_SIMPLE_BREAKOUT,0.025906735751295335,2.6475919212843086,0.4765579472610723,-0.0259000259000259,0.02072128536972287,0.17612144076987826,0.12432138896982647,0.1813001813001813,0.41957915493071746,0.4506579213610464
UNIPARTS,2026-08-12 11:35:00+05:30,E_SIMPLE_BREAKOUT,-0.03151392964161291,1.767230724285939,0.794399834807564,-0.0945715921498498,0.17653671718206826,0.08826835859103413,0.05044126098226852,0.31523864049949935,0.6115675803225517,0.6998282426577142
UNIPARTS,2026-08-12 12:30:00+05:30,E_SIMPLE_BREAKOUT,-0.05027011172635878,1.4104126763015845,2.3385977484177363,-0.2451689484793739,0.02514769763887906,0.012577685819384433,0.17602620947226363,0.18231121538201095,1.4270493455075715,2.0934287999383625
UNIPARTS,2026-08-12 13:05:00+05:30,E_SIMPLE_BREAKOUT,0.09413241292751805,1.8868462305828702,2.3197492163009406,-0.24451563724529782,-0.09404388714733543,0.18808777429467086,0.21316767486285268,0.14420368828369906,1.8181818181818181,2.0752335790556424
UNIPARTS,2026-08-12 13:15:00+05:30,E_SIMPLE_BREAKOUT,0.26984931459836836,2.570666666666667,2.1404399879045117,-0.3630021686617754,0.012514154823167659,-0.26286601037895585,-0.11891503041673052,-0.07510784863648427,1.646008634002838,1.7774378192427362
UNIPARTS,2026-08-12 13:25:00+05:30,E_SIMPLE_BREAKOUT,-0.15644555694618273,3.9181286549707606,2.7890943277969287,-0.21936696960200563,-0.11908645653791915,0.018805943473832656,-0.043870333555311815,0.15669069257286117,1.7486696592956752,2.569727358194923
UNIPARTS,2026-08-12 13:35:00+05:30,E_SIMPLE_BREAKOUT,0.3012078879055022,1.7276287593290476,2.6026010354439975,-0.4004019216909487,-0.16266113277185368,-0.14389694650862797,-0.06881729036138662,0.9384384241046708,1.3388403457956195,2.2021991137530486
UNIPARTS,2026-08-12 13:45:00+05:30,E_SIMPLE_BREAKOUT,0.006264919343179431,3.17759490310592,2.763329463706781,-0.17545264648724113,0.012529053751246882,0.11905660661670191,0.04385933712432822,1.0902953911822233,2.280846159359314,2.5878768172195397
UNIPARTS,2026-08-12 14:05:00+05:30,E_SIMPLE_BREAKOUT,-0.03129302695707859,1.284975384807129,3.048891860211499,-0.08764943161991648,-0.01878475045093336,0.02503614421369312,1.0079493579023808,1.9157312120779986,2.2412775097626443,2.961242428591582
