symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,signal_rr,score,vol_ratio,t3_depth,dryup_ratio,realized_rr,exit_reason,exit_date,holding_period_bars,max_favorable_excursion_r,max_adverse_excursion_r,r1_hit_before_sl,r1_5_hit_before_sl,r2_hit_before_sl,r3_hit,r5_hit,r10_hit,post_sl_recovered_entry,post_sl_recovered_t1,post_sl_max_recovery_r
FLUOROCHEM,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,3750.8,3149.14,5254.95,2.5,78.0,4.890205920336577,10.31,1.57,-0.23,EXPIRED_NEG,2026-06-01,20,0.21,0.33,0,0,0,0,0,0,0,0,0.0
FLUOROCHEM,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,3750.8,3149.14,5254.95,2.5,78.0,4.890205920336577,10.31,1.57,-0.23,EXPIRED_NEG,2026-06-01,20,0.21,0.33,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_A_VOL_DRYUP,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_B_TIGHTNESS,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_D_T3_MODERATE,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_E_EXPANSION_THRUST,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_G_RUNNER_EXPANSION,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_H_TIGHT_THRUST,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
HAL,VCP_CHALL_J_CHANDELIER_TRAIL,2026-05-04,VAL,BULL,4559.5,3964.57,6046.82,2.5,78.0,2.636240524692747,4.01,0.51,-0.51,EXPIRED_NEG,2026-06-01,20,0.47,0.65,0,0,0,0,0,0,0,0,0.0
INOXGREEN,VCP_CHAMPION_V1,2026-05-04,VAL,NEUTRAL,188.98,146.52,295.13,2.5,78.0,1.9108829970803445,13.25,0.71,-0.46,EXPIRED_NEG,2026-06-01,20,0.17,0.59,0,0,0,0,0,0,0,0,0.0
INOXGREEN,VCP_CHALL_A_VOL_DRYUP,2026-05-04,VAL,NEUTRAL,188.98,146.52,295.13,2.5,78.0,1.9108829970803445,13.25,0.71,-0.46,EXPIRED_NEG,2026-06-01,20,0.17,0.59,0,0,0,0,0,0,0,0,0.0
INOXGREEN,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,NEUTRAL,188.98,146.52,295.13,2.5,78.0,1.9108829970803445,13.25,0.71,-0.46,EXPIRED_NEG,2026-06-01,20,0.17,0.59,0,0,0,0,0,0,0,0,0.0
KEI,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,5058.3,4221.35,7150.67,2.5,78.0,1.7568654374264416,5.99,0.88,0.14,EXPIRED_POS,2026-06-01,20,0.5,0.4,0,0,0,0,0,0,0,0,0.0
KEI,VCP_CHALL_B_TIGHTNESS,2026-05-04,VAL,BULL,5058.3,4221.35,7150.67,2.5,78.0,1.7568654374264416,5.99,0.88,0.14,EXPIRED_POS,2026-06-01,20,0.5,0.4,0,0,0,0,0,0,0,0,0.0
KEI,VCP_CHALL_D_T3_MODERATE,2026-05-04,VAL,BULL,5058.3,4221.35,7150.67,2.5,78.0,1.7568654374264416,5.99,0.88,0.14,EXPIRED_POS,2026-06-01,20,0.5,0.4,0,0,0,0,0,0,0,0,0.0
KEI,VCP_CHALL_E_EXPANSION_THRUST,2026-05-04,VAL,BULL,5058.3,4221.35,7150.67,2.5,78.0,1.7568654374264416,5.99,0.88,0.14,EXPIRED_POS,2026-06-01,20,0.5,0.4,0,0,0,0,0,0,0,0,0.0
KEI,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,5058.3,4221.35,7150.67,2.5,78.0,1.7568654374264416,5.99,0.88,0.14,EXPIRED_POS,2026-06-01,20,0.5,0.4,0,0,0,0,0,0,0,0,0.0
KEI,VCP_CHALL_H_TIGHT_THRUST,2026-05-04,VAL,BULL,5058.3,4221.35,7150.67,2.5,78.0,1.7568654374264416,5.99,0.88,0.14,EXPIRED_POS,2026-06-01,20,0.5,0.4,0,0,0,0,0,0,0,0,0.0
KMEW,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,2036.2,1616.72,3084.9,2.5,78.0,9.15579590570352,11.7,1.76,-0.72,EXPIRED_NEG,2026-06-01,20,0.59,0.77,0,0,0,0,0,0,0,0,0.0
KMEW,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,2036.2,1616.72,3084.9,2.5,78.0,9.15579590570352,11.7,1.76,-0.72,EXPIRED_NEG,2026-06-01,20,0.59,0.77,0,0,0,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_B_TIGHTNESS,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_D_T3_MODERATE,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_E_EXPANSION_THRUST,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_G_RUNNER_EXPANSION,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_H_TIGHT_THRUST,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_J_CHANDELIER_TRAIL,2026-05-04,VAL,BULL,1165.24,1056.82,1436.29,2.5,78.0,2.9466980109496923,5.03,0.94,2.06,EXPIRED_POS,2026-06-01,20,2.15,0.08,1,1,1,0,0,0,0,0,0.0
MOTILALOFS,VCP_CHAMPION_V1,2026-05-04,VAL,NEUTRAL,836.6,740.07,1077.92,2.5,78.0,2.148398912094939,7.83,1.25,0.16,EXPIRED_POS,2026-06-01,20,0.75,0.16,0,0,0,0,0,0,0,0,0.0
MOTILALOFS,VCP_CHALL_D_T3_MODERATE,2026-05-04,VAL,NEUTRAL,836.6,740.07,1077.92,2.5,78.0,2.148398912094939,7.83,1.25,0.16,EXPIRED_POS,2026-06-01,20,0.75,0.16,0,0,0,0,0,0,0,0,0.0
MOTILALOFS,VCP_CHALL_E_EXPANSION_THRUST,2026-05-04,VAL,NEUTRAL,836.6,740.07,1077.92,2.5,78.0,2.148398912094939,7.83,1.25,0.16,EXPIRED_POS,2026-06-01,20,0.75,0.16,0,0,0,0,0,0,0,0,0.0
MOTILALOFS,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,NEUTRAL,836.6,740.07,1077.92,2.5,78.0,2.148398912094939,7.83,1.25,0.16,EXPIRED_POS,2026-06-01,20,0.75,0.16,0,0,0,0,0,0,0,0,0.0
MOTILALOFS,VCP_CHALL_G_RUNNER_EXPANSION,2026-05-04,VAL,NEUTRAL,836.6,740.07,1077.92,2.5,78.0,2.148398912094939,7.83,1.25,0.16,EXPIRED_POS,2026-06-01,20,0.75,0.16,0,0,0,0,0,0,0,0,0.0
MOTILALOFS,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-05-04,VAL,NEUTRAL,836.6,740.07,1077.92,2.5,78.0,2.148398912094939,7.83,1.25,0.16,EXPIRED_POS,2026-06-01,20,0.75,0.16,0,0,0,0,0,0,0,0,0.0
MOTILALOFS,VCP_CHALL_J_CHANDELIER_TRAIL,2026-05-04,VAL,NEUTRAL,836.6,740.07,1077.92,2.5,78.0,2.148398912094939,7.83,1.25,0.16,EXPIRED_POS,2026-06-01,20,0.75,0.16,0,0,0,0,0,0,0,0,0.0
NEULANDLAB,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,16124.0,13970.9,21506.75,2.5,78.0,5.2080460388049215,7.8,0.47,0.5,EXPIRED_POS,2026-06-01,20,1.01,0.1,1,0,0,0,0,0,0,0,0.0
NEULANDLAB,VCP_CHALL_A_VOL_DRYUP,2026-05-04,VAL,BULL,16124.0,13970.9,21506.75,2.5,78.0,5.2080460388049215,7.8,0.47,0.5,EXPIRED_POS,2026-06-01,20,1.01,0.1,1,0,0,0,0,0,0,0,0.0
NEULANDLAB,VCP_CHALL_D_T3_MODERATE,2026-05-04,VAL,BULL,16124.0,13970.9,21506.75,2.5,78.0,5.2080460388049215,7.8,0.47,0.5,EXPIRED_POS,2026-06-01,20,1.01,0.1,1,0,0,0,0,0,0,0,0.0
NEULANDLAB,VCP_CHALL_E_EXPANSION_THRUST,2026-05-04,VAL,BULL,16124.0,13970.9,21506.75,2.5,78.0,5.2080460388049215,7.8,0.47,0.5,EXPIRED_POS,2026-06-01,20,1.01,0.1,1,0,0,0,0,0,0,0,0.0
NEULANDLAB,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,16124.0,13970.9,21506.75,2.5,78.0,5.2080460388049215,7.8,0.47,0.5,EXPIRED_POS,2026-06-01,20,1.01,0.1,1,0,0,0,0,0,0,0,0.0
NEULANDLAB,VCP_CHALL_G_RUNNER_EXPANSION,2026-05-04,VAL,BULL,16124.0,13970.9,21506.75,2.5,78.0,5.2080460388049215,7.8,0.47,0.5,EXPIRED_POS,2026-06-01,20,1.01,0.1,1,0,0,0,0,0,0,0,0.0
NEULANDLAB,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-05-04,VAL,BULL,16124.0,13970.9,21506.75,2.5,78.0,5.2080460388049215,7.8,0.47,0.5,EXPIRED_POS,2026-06-01,20,1.01,0.1,1,0,0,0,0,0,0,0,0.0
NEULANDLAB,VCP_CHALL_J_CHANDELIER_TRAIL,2026-05-04,VAL,BULL,16124.0,13970.9,21506.75,2.5,78.0,5.2080460388049215,7.8,0.47,0.5,EXPIRED_POS,2026-06-01,20,1.01,0.1,1,0,0,0,0,0,0,0,0.0
RRKABEL,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,1770.74,1312.47,2916.41,2.5,78.0,13.994798127403373,15.05,2.15,0.55,EXPIRED_POS,2026-06-01,20,0.77,0.05,0,0,0,0,0,0,0,0,0.0
RRKABEL,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,1770.74,1312.47,2916.41,2.5,78.0,13.994798127403373,15.05,2.15,0.55,EXPIRED_POS,2026-06-01,20,0.77,0.05,0,0,0,0,0,0,0,0,0.0
SATIN,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,188.55,148.7,288.18,2.5,78.0,2.749083116004749,9.64,1.31,0.83,EXPIRED_POS,2026-06-01,20,1.43,0.11,1,0,0,0,0,0,0,0,0.0
SATIN,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,188.55,148.7,288.18,2.5,78.0,2.749083116004749,9.64,1.31,0.83,EXPIRED_POS,2026-06-01,20,1.43,0.11,1,0,0,0,0,0,0,0,0.0
SCHNEIDER,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,1305.8,947.75,2200.92,2.5,83.0,1.7667528421323089,18.07,0.84,-0.17,EXPIRED_NEG,2026-06-01,20,0.31,0.37,0,0,0,0,0,0,0,0,0.0
SCHNEIDER,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,1305.8,947.75,2200.92,2.5,83.0,1.7667528421323089,18.07,0.84,-0.17,EXPIRED_NEG,2026-06-01,20,0.31,0.37,0,0,0,0,0,0,0,0,0.0
SOTL,VCP_CHAMPION_V1,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
SOTL,VCP_CHALL_B_TIGHTNESS,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
SOTL,VCP_CHALL_D_T3_MODERATE,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
SOTL,VCP_CHALL_E_EXPANSION_THRUST,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
SOTL,VCP_CHALL_F_REGIME_ALIGNED,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
SOTL,VCP_CHALL_G_RUNNER_EXPANSION,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
SOTL,VCP_CHALL_H_TIGHT_THRUST,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
SOTL,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
SOTL,VCP_CHALL_J_CHANDELIER_TRAIL,2026-05-04,VAL,BULL,378.53,328.54,503.5,2.5,88.0,2.0988297604962947,5.63,0.89,0.77,EXPIRED_POS,2026-06-01,20,1.72,0.02,1,1,0,0,0,0,0,0,0.0
FORTIS,VCP_CHAMPION_V1,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
FORTIS,VCP_CHALL_B_TIGHTNESS,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
FORTIS,VCP_CHALL_D_T3_MODERATE,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
FORTIS,VCP_CHALL_E_EXPANSION_THRUST,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
FORTIS,VCP_CHALL_F_REGIME_ALIGNED,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
FORTIS,VCP_CHALL_G_RUNNER_EXPANSION,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
FORTIS,VCP_CHALL_H_TIGHT_THRUST,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
FORTIS,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
FORTIS,VCP_CHALL_J_CHANDELIER_TRAIL,2026-05-11,VAL,BULL,974.15,879.28,1211.33,2.5,78.0,1.973194922913118,5.81,0.92,0.16,EXPIRED_POS,2026-06-08,20,0.32,0.79,0,0,0,0,0,0,0,0,0.0
GREAVESCOT,VCP_CHAMPION_V1,2026-05-11,VAL,NEUTRAL,175.64,148.85,242.61,2.5,88.0,2.7341845679658947,7.2,1.31,0.45,EXPIRED_POS,2026-06-08,20,0.7,0.72,0,0,0,0,0,0,0,0,0.0
GREAVESCOT,VCP_CHALL_D_T3_MODERATE,2026-05-11,VAL,NEUTRAL,175.64,148.85,242.61,2.5,88.0,2.7341845679658947,7.2,1.31,0.45,EXPIRED_POS,2026-06-08,20,0.7,0.72,0,0,0,0,0,0,0,0,0.0
GREAVESCOT,VCP_CHALL_E_EXPANSION_THRUST,2026-05-11,VAL,NEUTRAL,175.64,148.85,242.61,2.5,88.0,2.7341845679658947,7.2,1.31,0.45,EXPIRED_POS,2026-06-08,20,0.7,0.72,0,0,0,0,0,0,0,0,0.0
GREAVESCOT,VCP_CHALL_F_REGIME_ALIGNED,2026-05-11,VAL,NEUTRAL,175.64,148.85,242.61,2.5,88.0,2.7341845679658947,7.2,1.31,0.45,EXPIRED_POS,2026-06-08,20,0.7,0.72,0,0,0,0,0,0,0,0,0.0
GREAVESCOT,VCP_CHALL_G_RUNNER_EXPANSION,2026-05-11,VAL,NEUTRAL,175.64,148.85,242.61,2.5,88.0,2.7341845679658947,7.2,1.31,0.45,EXPIRED_POS,2026-06-08,20,0.7,0.72,0,0,0,0,0,0,0,0,0.0
GREAVESCOT,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-05-11,VAL,NEUTRAL,175.64,148.85,242.61,2.5,88.0,2.7341845679658947,7.2,1.31,0.45,EXPIRED_POS,2026-06-08,20,0.7,0.72,0,0,0,0,0,0,0,0,0.0
GREAVESCOT,VCP_CHALL_J_CHANDELIER_TRAIL,2026-05-11,VAL,NEUTRAL,175.64,148.85,242.61,2.5,88.0,2.7341845679658947,7.2,1.31,0.45,EXPIRED_POS,2026-06-08,20,0.7,0.72,0,0,0,0,0,0,0,0,0.0
JSLL,VCP_CHAMPION_V1,2026-05-11,VAL,BULL,773.7,617.54,1164.1,2.5,78.0,2.0598783317906824,13.5,2.17,-1.0,SL_HIT,2026-05-18,5,0.02,1.05,0,0,0,0,0,0,0,0,-0.15
JSLL,VCP_CHALL_F_REGIME_ALIGNED,2026-05-11,VAL,BULL,773.7,617.54,1164.1,2.5,78.0,2.0598783317906824,13.5,2.17,-1.0,SL_HIT,2026-05-18,5,0.02,1.05,0,0,0,0,0,0,0,0,-0.15
LAURUSLABS,VCP_CHAMPION_V1,2026-05-11,VAL,BULL,1266.8,1063.26,1775.65,2.5,78.0,1.4755542001828632,12.84,1.76,0.68,EXPIRED_POS,2026-06-08,20,0.93,0.1,0,0,0,0,0,0,0,0,0.0
LAURUSLABS,VCP_CHALL_F_REGIME_ALIGNED,2026-05-11,VAL,BULL,1266.8,1063.26,1775.65,2.5,78.0,1.4755542001828632,12.84,1.76,0.68,EXPIRED_POS,2026-06-08,20,0.93,0.1,0,0,0,0,0,0,0,0,0.0
MEDANTA,VCP_CHAMPION_V1,2026-05-11,VAL,NEUTRAL,1239.2,1056.67,1695.53,2.5,78.0,1.7474496279581155,10.17,1.19,-0.16,EXPIRED_NEG,2026-06-08,20,0.21,0.47,0,0,0,0,0,0,0,0,0.0
MEDANTA,VCP_CHALL_F_REGIME_ALIGNED,2026-05-11,VAL,NEUTRAL,1239.2,1056.67,1695.53,2.5,78.0,1.7474496279581155,10.17,1.19,-0.16,EXPIRED_NEG,2026-06-08,20,0.21,0.47,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHAMPION_V1,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_A_VOL_DRYUP,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_D_T3_MODERATE,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_E_EXPANSION_THRUST,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_F_REGIME_ALIGNED,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_G_RUNNER_EXPANSION,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_H_TIGHT_THRUST,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_I_RUNNER_SCALE_OUT,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
TORNTPHARM,VCP_CHALL_J_CHANDELIER_TRAIL,2026-05-11,VAL,BULL,4508.14,4013.54,5744.64,2.5,78.0,1.8459718354720944,6.55,0.67,-0.2,EXPIRED_NEG,2026-06-08,20,0.4,0.54,0,0,0,0,0,0,0,0,0.0
VMARCIND,VCP_CHAMPION_V1,2026-05-11,VAL,BULL,1133.6,803.16,1959.7,2.5,78.0,5.83771600300526,12.14,0.97,0.75,EXPIRED_POS,2026-06-08,20,1.46,0.33,1,0,0,0,0,0,0,0,0.0
VMARCIND,VCP_CHALL_F_REGIME_ALIGNED,2026-05-11,VAL,BULL,1133.6,803.16,1959.7,2.5,78.0,5.83771600300526,12.14,0.97,0.75,EXPIRED_POS,2026-06-08,20,1.46,0.33,1,0,0,0,0,0,0,0,0.0
ARVIND,VCP_CHAMPION_V1,2026-05-18,VAL,BULL,472.6,375.98,714.15,2.5,78.0,5.430945650339667,15.9,0.86,0.27,EXPIRED_POS,2026-06-15,20,0.47,0.07,0,0,0,0,0,0,0,0,0.0
ARVIND,VCP_CHALL_F_REGIME_ALIGNED,2026-05-18,VAL,BULL,472.6,375.98,714.15,2.5,78.0,5.430945650339667,15.9,0.86,0.27,EXPIRED_POS,2026-06-15,20,0.47,0.07,0,0,0,0,0,0,0,0,0.0
BSE,VCP_CHAMPION_V1,2026-05-18,VAL,BULL,4109.87,3487.25,5666.42,2.5,78.0,1.4296217749905646,9.62,1.27,0.01,EXPIRED_POS,2026-06-15,20,0.52,0.54,0,0,0,0,0,0,0,0,0.0
BSE,VCP_CHALL_F_REGIME_ALIGNED,2026-05-18,VAL,BULL,4109.87,3487.25,5666.42,2.5,78.0,1.4296217749905646,9.62,1.27,0.01,EXPIRED_POS,2026-06-15,20,0.52,0.54,0,0,0,0,0,0,0,0,0.0
GESHIP,VCP_CHAMPION_V1,2026-05-18,VAL,BULL,1684.93,1385.5,2433.51,2.5,78.0,17.481851597923594,10.99,2.24,-1.0,SL_HIT,2026-06-10,17,0.34,1.09,0,0,0,0,0,0,0,0,-0.77
GESHIP,VCP_CHALL_F_REGIME_ALIGNED,2026-05-18,VAL,BULL,1684.93,1385.5,2433.51,2.5,78.0,17.481851597923594,10.99,2.24,-1.0,SL_HIT,2026-06-10,17,0.34,1.09,0,0,0,0,0,0,0,0,-0.77
SANSTAR,VCP_CHAMPION_V1,2026-05-18,VAL,BULL,109.36,83.85,173.14,2.5,78.0,28.952608872251435,12.51,1.95,0.32,EXPIRED_POS,2026-06-15,20,0.5,0.26,0,0,0,0,0,0,0,0,0.0
SANSTAR,VCP_CHALL_F_REGIME_ALIGNED,2026-05-18,VAL,BULL,109.36,83.85,173.14,2.5,78.0,28.952608872251435,12.51,1.95,0.32,EXPIRED_POS,2026-06-15,20,0.5,0.26,0,0,0,0,0,0,0,0,0.0
