symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,exit_reason,holding_period_bars
NEOGEN,SHORT_COVERING_CHAMPION_V1,2025-12-09,DEV,BEAR,979.33,953.72,1030.54,2.0,T1_HIT,1
ESCORTS,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-05-08,VAL,BEAR,3111.39,3054.43,3225.31,-1.0,SL_HIT,1
ESCORTS,SHORT_COVERING_CHAMPION_V1,2026-05-08,VAL,BEAR,3111.39,3054.43,3225.31,-1.0,SL_HIT,1
ESCORTS,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-05-29,VAL,BEAR,2827.8,2683.65,3116.1,-1.0,SL_HIT,2
ESCORTS,SHORT_COVERING_CHAMPION_V1,2026-05-29,VAL,BEAR,2827.8,2683.65,3116.1,-1.0,SL_HIT,2
FIVESTAR,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-30,VAL,BEAR,455.95,427.64,512.58,-1.0,SL_HIT,1
FIVESTAR,SHORT_COVERING_CHAMPION_V1,2026-01-30,VAL,BEAR,455.95,427.64,512.58,-1.0,SL_HIT,1
AGIIL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-12-24,DEV,NEUTRAL,253.7,247.69,265.72,2.0,T1_HIT,5
AGIIL,SHORT_COVERING_CHAMPION_V1,2025-12-24,DEV,NEUTRAL,253.7,247.69,265.72,2.0,T1_HIT,5
AGIIL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-07-10,HOLDOUT,BULL,345.6,320.96,394.88,-1.0,SL_HIT,8
AGIIL,SHORT_COVERING_CHAMPION_V1,2026-07-10,HOLDOUT,BULL,345.6,320.96,394.88,-1.0,SL_HIT,8
IKS,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-08-07,HOLDOUT,BULL,1737.7,1655.05,1903.0,0.269,HORIZON_REACHED,20
IKS,SHORT_COVERING_CHAMPION_V1,2026-08-07,HOLDOUT,BULL,1737.7,1655.05,1903.0,0.269,HORIZON_REACHED,20
REDTAPE,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-16,VAL,NEUTRAL,1205.16,1191.27,1232.92,-1.0,SL_HIT,1
REDTAPE,SHORT_COVERING_CHAMPION_V1,2026-01-16,VAL,NEUTRAL,1205.16,1191.27,1232.92,-1.0,SL_HIT,1
THOMASCOOK,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-05,VAL,BEAR,115.51,111.42,123.69,-1.0,SL_HIT,1
THOMASCOOK,SHORT_COVERING_CHAMPION_V1,2026-02-05,VAL,BEAR,115.51,111.42,123.69,-1.0,SL_HIT,1
KAJARIACER,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-12-24,DEV,BEAR,974.3,951.53,1019.85,-1.0,SL_HIT,2
KAJARIACER,SHORT_COVERING_CHAMPION_V1,2025-12-24,DEV,BEAR,974.3,951.53,1019.85,-1.0,SL_HIT,2
DPABHUSHAN,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-29,VAL,BEAR,1219.0,1138.55,1379.89,2.0,T1_HIT,3
DPABHUSHAN,SHORT_COVERING_CHAMPION_V1,2026-01-29,VAL,BEAR,1219.0,1138.55,1379.89,2.0,T1_HIT,3
GRAVITA,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-12,VAL,BEAR,1618.0,1569.36,1715.29,-1.0,SL_HIT,5
GRAVITA,SHORT_COVERING_CHAMPION_V1,2026-01-12,VAL,BEAR,1618.0,1569.36,1715.29,-1.0,SL_HIT,5
GRAVITA,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-18,VAL,BEAR,1445.9,1383.56,1570.59,-1.0,SL_HIT,3
GRAVITA,SHORT_COVERING_CHAMPION_V1,2026-03-18,VAL,BEAR,1445.9,1383.56,1570.59,-1.0,SL_HIT,3
GRAVITA,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-25,VAL,BEAR,1417.5,1371.99,1508.51,-1.0,SL_HIT,2
GRAVITA,SHORT_COVERING_CHAMPION_V1,2026-03-25,VAL,BEAR,1417.5,1371.99,1508.51,-1.0,SL_HIT,2
GRAVITA,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-05-26,VAL,NEUTRAL,1662.0,1621.34,1743.32,-1.0,SL_HIT,3
GRAVITA,SHORT_COVERING_CHAMPION_V1,2026-05-26,VAL,NEUTRAL,1662.0,1621.34,1743.32,-1.0,SL_HIT,3
NAM-INDIA,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-12-03,DEV,NEUTRAL,811.74,797.03,841.16,-1.0,SL_HIT,3
NAM-INDIA,SHORT_COVERING_CHAMPION_V1,2025-12-03,DEV,NEUTRAL,811.74,797.03,841.16,-1.0,SL_HIT,3
SCHNEIDER,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-22,VAL,BEAR,622.8,572.59,723.22,2.0,T1_HIT,7
SCHNEIDER,SHORT_COVERING_CHAMPION_V1,2026-01-22,VAL,BEAR,622.8,572.59,723.22,2.0,T1_HIT,7
SMSPHARMA,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-05-25,VAL,BULL,369.15,350.82,405.81,0.292,HORIZON_REACHED,20
SMSPHARMA,SHORT_COVERING_CHAMPION_V1,2026-05-25,VAL,BULL,369.15,350.82,405.81,0.292,HORIZON_REACHED,20
SBCL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-10,VAL,BEAR,429.65,404.72,479.51,-1.0,SL_HIT,4
SBCL,SHORT_COVERING_CHAMPION_V1,2026-03-10,VAL,BEAR,429.65,404.72,479.51,-1.0,SL_HIT,4
SBCL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-24,VAL,BEAR,375.25,363.39,398.96,2.0,T1_HIT,3
SBCL,SHORT_COVERING_CHAMPION_V1,2026-03-24,VAL,BEAR,375.25,363.39,398.96,2.0,T1_HIT,3
GLAND,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-11-19,DEV,BEAR,1769.8,1713.13,1883.14,-1.0,SL_HIT,13
GLAND,SHORT_COVERING_CHAMPION_V1,2025-11-19,DEV,BEAR,1769.8,1713.13,1883.14,-1.0,SL_HIT,13
INDHOTEL,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-27,VAL,BEAR,664.09,654.55,683.17,-1.0,SL_HIT,1
INDHOTEL,SHORT_COVERING_CHAMPION_V1,2026-02-27,VAL,BEAR,664.09,654.55,683.17,-1.0,SL_HIT,1
USHAMART,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-30,VAL,NEUTRAL,409.25,397.72,432.32,-1.0,SL_HIT,1
