evaluation_id,scanner_run_id,symbol,scanner,decision_timestamp,terminal_decision,primary_reason,alert_generated,regime_source,stock_sector,sector_rotation_key,sector_rank,sector_blended_score,sector_status,raw_cnxfin_scaling,cnxfin_sanitization_applied,sanitization_method,sanitization_version,close_price,volume,rsi,sma50,sma200,entry_price,sl_price,target_price,rr_ratio,trade_eligibility_status,eligibility_reason,cf_realized_r,cf_mfe_r,cf_mae_r,label_A_t1_hit,label_B_mfe_gt_2r,label_C_mfe_2r_mae_lt_1r,label_D_fast_t1,label_E_sl_hit,bars_to_t1,bars_to_sl,dataset_version,telemetry_source_hash,generated_at
eval_000146_AETHER_run_1787110402,run_1787110402,AETHER,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Process Industries,Chemicals,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:32 IST
eval_000147_LODHA_run_1787110402,run_1787110402,LODHA,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:32 IST
eval_000148_ASHOKA_run_1787110402,run_1787110402,ASHOKA,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:32 IST
eval_000149_VINCOFE_run_1787110402,run_1787110402,VINCOFE,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Distribution Services,Distribution Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:32 IST
eval_000150_KALYANKJIL_run_1787110402,run_1787110402,KALYANKJIL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Retail Trade,Consumption,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000151_ADANIENSOL_run_1787110402,run_1787110402,ADANIENSOL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Utilities,Energy,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000152_SIKA_run_1787110402,run_1787110402,SIKA,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,INSUFFICIENT_BARS_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000153_HSCL_run_1787110402,run_1787110402,HSCL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Process Industries,Chemicals,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000154_TORNTPHARM_run_1787110402,run_1787110402,TORNTPHARM,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Health Technology,Pharma,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000155_SHYAMMETL_run_1787110402,run_1787110402,SHYAMMETL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Producer Manufacturing,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000156_HAVELLS_run_1787110402,run_1787110402,HAVELLS,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Producer Manufacturing,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000157_HAPPYFORGE_run_1787110402,run_1787110402,HAPPYFORGE,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000158_FORTIS_run_1787110402,run_1787110402,FORTIS,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Health Services,Pharma,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000159_M&M_run_1787110402,run_1787110402,M&M,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Durables,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:33 IST
eval_000160_MARICO_run_1787110402,run_1787110402,MARICO,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Non-Durables,FMCG,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000161_TVSMOTOR_run_1787110402,run_1787110402,TVSMOTOR,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Durables,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000162_RELTD_run_1787110402,run_1787110402,RELTD,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000163_KARURVYSYA_run_1787110402,run_1787110402,KARURVYSYA,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000164_SYRMA_run_1787110402,run_1787110402,SYRMA,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Electronic Technology,Electronics,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000165_CRAFTSMAN_run_1787110402,run_1787110402,CRAFTSMAN,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Producer Manufacturing,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000166_HDFCAMC_run_1787110402,run_1787110402,HDFCAMC,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000167_GESHIP_run_1787110402,run_1787110402,GESHIP,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Transportation,Infrastructure,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000168_TITAN_run_1787110402,run_1787110402,TITAN,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Durables,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000169_COLPAL_run_1787110402,run_1787110402,COLPAL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Non-Durables,FMCG,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000170_SBCL_run_1787110402,run_1787110402,SBCL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Non-Energy Minerals,Metal,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000171_YATHARTH_run_1787110402,run_1787110402,YATHARTH,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000172_HINDPETRO_run_1787110402,run_1787110402,HINDPETRO,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000173_CRISIL_run_1787110402,run_1787110402,CRISIL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:34 IST
eval_000174_MARKSANS_run_1787110402,run_1787110402,MARKSANS,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Health Technology,Pharma,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000175_HCLTECH_run_1787110402,run_1787110402,HCLTECH,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000176_BRITANNIA_run_1787110402,run_1787110402,BRITANNIA,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Non-Durables,FMCG,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000177_IPCALAB_run_1787110402,run_1787110402,IPCALAB,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Health Technology,Pharma,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000178_RAILTEL_run_1787110402,run_1787110402,RAILTEL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000179_SUMICHEM_run_1787110402,run_1787110402,SUMICHEM,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Process Industries,Chemicals,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000180_ADANIPORTS_run_1787110402,run_1787110402,ADANIPORTS,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Transportation,Infrastructure,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000181_POWERMECH_run_1787110402,run_1787110402,POWERMECH,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Industrial Services,Infrastructure,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000182_PFIZER_run_1787110402,run_1787110402,PFIZER,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000183_HEXT_run_1787110402,run_1787110402,HEXT,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000184_JKCEMENT_run_1787110402,run_1787110402,JKCEMENT,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:35 IST
eval_000185_AGIIL_run_1787110402,run_1787110402,AGIIL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000186_FSL_run_1787110402,run_1787110402,FSL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Commercial Services,Commercial Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000187_IRCTC_run_1787110402,run_1787110402,IRCTC,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Services,Consumption,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000188_COALINDIA_run_1787110402,run_1787110402,COALINDIA,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Energy Minerals,Energy,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000189_PFC_run_1787110402,run_1787110402,PFC,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000190_BLUEJET_run_1787110402,run_1787110402,BLUEJET,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000191_SAKSOFT_run_1787110402,run_1787110402,SAKSOFT,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000192_BHARTIARTL_run_1787110402,run_1787110402,BHARTIARTL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Communications,Telecom,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000193_INDIAMART_run_1787110402,run_1787110402,INDIAMART,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Retail Trade,Consumption,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000194_NATCOPHARM_run_1787110402,run_1787110402,NATCOPHARM,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000195_AAVAS_run_1787110402,run_1787110402,AAVAS,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:36 IST
eval_000196_CLEAN_run_1787110402,run_1787110402,CLEAN,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000197_GMDCLTD_run_1787110402,run_1787110402,GMDCLTD,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Distribution Services,Distribution Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000198_TCS_run_1787110402,run_1787110402,TCS,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000199_VIMTALABS_run_1787110402,run_1787110402,VIMTALABS,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Commercial Services,Commercial Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000200_IOC_run_1787110402,run_1787110402,IOC,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Energy Minerals,Energy,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000201_AUBANK_run_1787110402,run_1787110402,AUBANK,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000202_NYKAA_run_1787110402,run_1787110402,NYKAA,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Retail Trade,Consumption,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000203_VBL_run_1787110402,run_1787110402,VBL,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Non-Durables,FMCG,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000204_PGHH_run_1787110402,run_1787110402,PGHH,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000205_ABSLAMC_run_1787110402,run_1787110402,ABSLAMC,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000206_IEX_run_1787110402,run_1787110402,IEX,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:37 IST
eval_000207_ITC_run_1787110402,run_1787110402,ITC,PULLBACK,2026-08-19 09:03:35 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Non-Durables,FMCG,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:36:38 IST
