scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,naive_baseline_fired,data_source_flags,gate_oversold,gate_hammer_candle,gate_vol_surge
REVERSAL,TVSMOTOR,2018-05-17 15:30:00 IST,BEAR,2018-05-17 09:15:00 IST,590.25,560.59,634.74,649.57,664.4,679.23,2018-05-18 15:30:00 IST,560.59,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,ULTRACEMCO,2022-09-19 15:30:00 IST,BULL,2022-09-19 09:15:00 IST,6459.85,6184.5,6872.88,7010.55,7148.23,7285.9,2022-09-23 15:30:00 IST,6184.5,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,ULTRACEMCO,2024-03-07 15:30:00 IST,BEAR,2024-03-07 09:15:00 IST,9673.15,9389.0,10099.38,10241.46,10383.53,10525.61,2024-03-19 15:30:00 IST,9484.55,TIME_EXPIRY,-0.6637,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,ULTRACEMCO,2024-04-16 15:30:00 IST,BEAR,2024-04-16 09:15:00 IST,9463.8,9192.5,9870.75,10006.4,10142.05,10277.7,2024-04-26 15:30:00 IST,10006.4,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,UNOMINDA,2024-02-13 15:30:00 IST,BEAR,2024-02-13 09:15:00 IST,632.25,602.61,676.71,691.53,706.35,721.17,2024-02-23 15:30:00 IST,655.05,TIME_EXPIRY,0.7692,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,USHAMART,2025-01-06 15:30:00 IST,BEAR,2025-01-06 09:15:00 IST,368.1,347.23,399.41,409.84,420.28,430.72,2025-01-10 15:30:00 IST,347.23,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,UTIAMC,2024-05-31 15:30:00 IST,BULL,2024-05-31 09:15:00 IST,908.65,876.32,957.14,973.31,989.47,1005.64,2024-06-06 15:30:00 IST,973.31,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,VENUSREM,2026-07-28 15:30:00 IST,BEAR,2026-07-28 09:15:00 IST,1530.7,1373.72,1766.17,1844.66,1923.16,2001.65,2026-08-07 15:30:00 IST,1540.7,TIME_EXPIRY,0.0637,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,VGUARD,2025-06-13 15:30:00 IST,BULL,2025-06-13 09:15:00 IST,375.25,362.41,394.52,400.94,407.36,413.78,2025-06-25 15:30:00 IST,381.9,TIME_EXPIRY,0.5178,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,VINATIORGA,2020-11-06 15:30:00 IST,BEAR,2020-11-06 09:15:00 IST,1135.4,1058.87,1250.19,1288.45,1326.72,1364.98,2020-11-18 15:30:00 IST,1124.05,TIME_EXPIRY,-0.1483,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,VINATIORGA,2026-06-04 15:30:00 IST,BEAR,2026-06-04 09:15:00 IST,1300.0,1228.72,1406.92,1442.56,1478.2,1513.84,2026-06-16 15:30:00 IST,1336.4,TIME_EXPIRY,0.5107,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,WABAG,2024-12-18 15:30:00 IST,BEAR,2024-12-18 09:15:00 IST,1672.05,1549.57,1855.77,1917.02,1978.26,2039.5,2024-12-30 15:30:00 IST,1643.1,TIME_EXPIRY,-0.2364,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,WABAG,2025-12-15 15:30:00 IST,BEAR,2025-12-15 09:15:00 IST,1252.7,1201.42,1329.62,1355.26,1380.89,1406.53,2025-12-25 15:30:00 IST,1286.0,TIME_EXPIRY,0.6494,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,WELCORP,2018-03-23 15:30:00 IST,BEAR,2018-03-23 09:15:00 IST,131.05,118.35,150.11,156.46,162.81,169.16,2018-04-04 15:30:00 IST,138.0,TIME_EXPIRY,0.547,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,WELENT,2019-07-10 15:30:00 IST,BEAR,2019-07-10 09:15:00 IST,117.9,110.73,128.66,132.24,135.82,139.41,2019-07-18 15:30:00 IST,110.73,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,WHEELS,2023-11-24 15:30:00 IST,BEAR,2023-11-24 09:15:00 IST,666.8,643.59,701.61,713.22,724.82,736.43,2023-12-06 15:30:00 IST,713.22,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,WINDLAS,2023-03-22 15:30:00 IST,BEAR,2023-03-22 09:15:00 IST,241.15,231.28,255.96,260.89,265.82,270.76,2023-03-28 15:30:00 IST,231.28,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,ZAGGLE,2025-02-17 15:30:00 IST,BEAR,2025-02-17 09:15:00 IST,345.15,305.67,404.38,424.12,443.86,463.6,2025-02-27 15:30:00 IST,347.1,TIME_EXPIRY,0.0494,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,ZENSARTECH,2017-02-01 15:30:00 IST,BEAR,2017-02-01 09:15:00 IST,176.25,170.73,184.53,187.3,190.06,192.82,2017-02-13 15:30:00 IST,187.3,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,ZFCVINDIA,2019-01-22 15:30:00 IST,BEAR,2019-01-22 09:15:00 IST,1059.0,1020.22,1117.16,1136.55,1155.94,1175.32,2019-01-29 15:30:00 IST,1020.22,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
REVERSAL,ZFCVINDIA,2019-10-18 15:30:00 IST,BULL,2019-10-18 09:15:00 IST,1026.0,997.05,1069.42,1083.9,1098.38,1112.85,2019-10-30 15:30:00 IST,1034.0,TIME_EXPIRY,0.2763,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
