symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_pattern_type,gate_clv_floor,gate_rvol_floor,gate_upper_wick,gate_risk_pct,naive_baseline_fired,data_source_flags
SJS,2025-11-03 15:30:00 IST,BULL,2025-11-03 09:15:00 IST,1629.55,1576.6,1708.98,1735.45,1761.93,1788.4,2025-11-03 15:30:00 IST,1708.98,TARGET_1,1.5,1,96.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.25,True,NONE
SJS,2026-02-11 15:30:00 IST,BULL,2026-02-11 09:15:00 IST,1847.7,1736.84,2013.98,2069.42,2124.85,2180.28,2026-03-01 15:30:00 IST,1736.84,STOP_LOSS,-1.0,13,88.0,BULL_FLAG,True,True,True,6.0,True,NONE
SJS,2026-04-08 15:30:00 IST,SIDEWAYS,2026-04-08 09:15:00 IST,1720.7,1617.46,1875.57,1927.18,1978.8,2030.42,2026-04-23 15:30:00 IST,1617.46,STOP_LOSS,-1.0,11,98.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
SJS,2026-04-29 15:30:00 IST,SIDEWAYS,2026-04-29 09:15:00 IST,1730.19,1626.38,1885.9,1937.81,1989.71,2041.62,2026-05-03 15:30:00 IST,1885.9,TARGET_1,1.5,2,90.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SJS,2026-05-06 15:30:00 IST,BULL,2026-05-06 09:15:00 IST,1946.34,1849.79,2091.16,2139.44,2187.71,2235.99,2026-05-17 15:30:00 IST,1849.79,STOP_LOSS,-1.0,8,92.0,DOUBLE_BOTTOM,True,True,True,4.96,True,NONE
SJS,2026-07-27 15:30:00 IST,BULL,2026-07-27 09:15:00 IST,2419.3,2294.53,2606.46,2668.84,2731.23,2793.61,2026-08-23 15:30:00 IST,2561.7,TIMEOUT_20D,1.14,20,94.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,5.16,True,NONE
SJS,2026-08-03 15:30:00 IST,BULL,2026-08-03 09:15:00 IST,2483.4,2334.4,2706.9,2781.4,2855.9,2930.4,2026-08-30 15:30:00 IST,2488.6,TIMEOUT_20D,0.03,20,87.0,BULL_FLAG,True,True,True,6.0,True,NONE
SIGNATURE,2025-08-19 15:30:00 IST,SIDEWAYS,2025-08-19 09:15:00 IST,1188.36,1123.88,1285.08,1317.32,1349.56,1381.8,2025-09-16 15:30:00 IST,1226.68,TIMEOUT_20D,0.59,20,87.0,WYCKOFF_SPRING_TYPE_2,True,True,True,5.43,True,NONE
SIGNATURE,2025-08-29 15:30:00 IST,SIDEWAYS,2025-08-29 09:15:00 IST,1233.42,1159.41,1344.43,1381.44,1418.45,1455.45,2025-09-26 15:30:00 IST,1247.49,TIMEOUT_20D,0.19,20,85.0,V_REVERSAL,True,True,True,6.0,True,NONE
SIGNATURE,2025-09-26 15:30:00 IST,BULL,2025-09-26 09:15:00 IST,1247.49,1221.57,1286.36,1299.33,1312.29,1325.25,2025-10-15 15:30:00 IST,1221.57,STOP_LOSS,-1.0,13,90.0,CUP_HANDLE,True,True,True,2.08,True,NONE
SIGNATURE,2026-01-01 15:30:00 IST,SIDEWAYS,2026-01-01 09:15:00 IST,1153.72,1128.02,1192.26,1205.12,1217.97,1230.82,2026-01-13 15:30:00 IST,1192.26,TARGET_1,1.5,8,92.0,WYCKOFF_SPRING_TYPE_2,True,True,True,2.23,True,NONE
SIGNATURE,2026-01-07 15:30:00 IST,BEAR,2026-01-07 09:15:00 IST,1152.1,1128.02,1188.21,1200.26,1212.3,1224.34,2026-01-13 15:30:00 IST,1188.21,TARGET_1,1.5,4,85.0,WYCKOFF_SPRING_TYPE_2,True,True,True,2.09,True,NONE
SIGNATURE,2026-02-26 15:30:00 IST,SIDEWAYS,2026-02-26 09:15:00 IST,1180.06,1131.85,1252.39,1276.48,1300.59,1324.69,2026-03-09 15:30:00 IST,1131.85,STOP_LOSS,-1.0,7,83.0,WYCKOFF_SPRING_TYPE_2,True,True,True,4.09,True,NONE
SIGNATURE,2026-04-29 15:30:00 IST,SIDEWAYS,2026-04-29 09:15:00 IST,1120.41,1076.51,1186.26,1208.21,1230.16,1252.11,2026-05-27 15:30:00 IST,1131.79,TIMEOUT_20D,0.26,20,86.0,DOUBLE_BOTTOM,True,True,True,3.92,True,NONE
SKFINDIA,2026-02-04 15:30:00 IST,SIDEWAYS,2026-02-04 09:15:00 IST,1739.91,1635.51,1896.51,1948.71,2000.91,2053.11,2026-02-17 15:30:00 IST,1635.51,STOP_LOSS,-1.0,10,92.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SKFINDIA,2026-02-24 15:30:00 IST,SIDEWAYS,2026-02-24 09:15:00 IST,1853.63,1742.41,2020.46,2076.07,2131.68,2187.29,2026-02-25 15:30:00 IST,1742.41,STOP_LOSS,-1.0,2,95.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
SKFINDIA,2026-03-25 15:30:00 IST,BEAR,2026-03-25 09:15:00 IST,1486.89,1413.21,1597.4,1634.25,1671.09,1707.93,2026-03-29 15:30:00 IST,1413.21,STOP_LOSS,-1.0,2,86.0,SHAKEOUT_RECLAIM,True,True,True,4.96,True,NONE
SKFINDIA,2026-05-08 15:30:00 IST,BULL,2026-05-08 09:15:00 IST,1722.83,1619.46,1877.88,1929.57,1981.25,2032.94,2026-05-12 15:30:00 IST,1619.46,STOP_LOSS,-1.0,3,87.0,CUP_HANDLE,True,True,True,6.0,True,NONE
SKFINDIA,2026-06-30 15:30:00 IST,SIDEWAYS,2026-06-30 09:15:00 IST,1632.63,1595.33,1688.58,1707.23,1725.88,1744.53,2026-07-06 15:30:00 IST,1595.33,STOP_LOSS,-1.0,5,87.0,CUP_HANDLE,True,True,True,2.28,True,NONE
SKFINDIA,2026-08-17 15:30:00 IST,SIDEWAYS,2026-08-17 09:15:00 IST,1652.8,1553.63,1801.56,1851.14,1900.72,1950.31,2026-09-03 15:30:00 IST,1553.63,STOP_LOSS,-1.0,7,92.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SKMEGGPROD,2025-10-29 15:30:00 IST,BULL,2025-10-29 09:15:00 IST,193.35,184.8,206.18,210.45,214.72,219.0,2025-10-30 15:30:00 IST,206.18,TARGET_1,1.5,2,95.0,DOUBLE_BOTTOM,True,True,True,4.42,True,NONE
SKMEGGPROD,2026-04-08 15:30:00 IST,SIDEWAYS,2026-04-08 09:15:00 IST,175.86,165.31,191.69,196.96,202.24,207.51,2026-04-27 15:30:00 IST,165.31,STOP_LOSS,-1.0,13,89.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
SKMEGGPROD,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,179.24,168.49,195.37,200.74,206.12,211.49,2026-05-11 15:30:00 IST,168.49,STOP_LOSS,-1.0,3,89.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
SKMEGGPROD,2026-05-19 15:30:00 IST,BULL,2026-05-19 09:15:00 IST,195.1,183.39,212.67,218.52,224.38,230.23,2026-05-21 15:30:00 IST,183.39,INTRABAR_AMBIGUITY_LOSS,-1.0,3,90.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
SKMEGGPROD,2026-06-02 15:30:00 IST,BULL,2026-06-02 09:15:00 IST,232.77,218.8,253.73,260.71,267.69,274.68,2026-06-04 15:30:00 IST,253.73,TARGET_1,1.5,3,91.0,BULL_FLAG,True,True,True,6.0,True,NONE
SKMEGGPROD,2026-07-01 15:30:00 IST,BULL,2026-07-01 09:15:00 IST,317.3,298.26,345.86,355.38,364.9,374.42,2026-07-02 15:30:00 IST,298.26,STOP_LOSS,-1.0,2,92.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SKMEGGPROD,2026-07-13 15:30:00 IST,BULL,2026-07-13 09:15:00 IST,360.9,339.25,393.37,404.2,415.02,425.85,2026-07-14 15:30:00 IST,339.25,STOP_LOSS,-1.0,2,93.0,BULL_FLAG,True,True,True,6.0,True,NONE
SJVN,2025-02-21 15:30:00 IST,BULL,2025-02-21 09:15:00 IST,1986.63,1867.43,2165.43,2225.03,2284.63,2344.23,2025-03-19 15:30:00 IST,2165.43,TARGET_1,1.5,18,86.0,V_REVERSAL,True,True,True,6.0,True,NONE
SJVN,2025-06-20 15:30:00 IST,SIDEWAYS,2025-06-20 09:15:00 IST,2072.01,2012.88,2160.7,2190.27,2219.84,2249.4,2025-07-10 15:30:00 IST,2160.7,TARGET_1,1.5,14,83.0,HIGHER_LOW_REVERSAL,True,True,True,2.85,True,NONE
SJVN,2025-07-02 15:30:00 IST,BULL,2025-07-02 09:15:00 IST,2121.32,2071.48,2196.08,2221.0,2245.92,2270.84,2025-07-16 15:30:00 IST,2196.08,TARGET_1,1.5,10,90.0,CUP_HANDLE,True,True,True,2.35,True,NONE
SJVN,2025-07-08 15:30:00 IST,BULL,2025-07-08 09:15:00 IST,2153.17,2075.27,2270.03,2308.97,2347.92,2386.87,2025-07-30 15:30:00 IST,2075.27,STOP_LOSS,-1.0,16,80.0,CUP_HANDLE,True,True,True,3.62,True,NONE
SJVN,2025-08-11 15:30:00 IST,BULL,2025-08-11 09:15:00 IST,2188.84,2131.88,2274.28,2302.76,2331.24,2359.72,2025-09-08 15:30:00 IST,2211.42,TIMEOUT_20D,0.4,20,85.0,CUP_HANDLE,True,True,True,2.6,True,NONE
SJVN,2025-12-09 15:30:00 IST,SIDEWAYS,2025-12-09 09:15:00 IST,2251.08,2153.23,2397.84,2446.78,2495.7,2544.63,2026-01-06 15:30:00 IST,2290.19,TIMEOUT_20D,0.4,20,89.0,WYCKOFF_SPRING_TYPE_2,True,True,True,4.35,True,NONE
SJVN,2026-01-14 15:30:00 IST,SIDEWAYS,2026-01-14 09:15:00 IST,2231.34,2168.32,2325.87,2357.38,2388.89,2420.4,2026-01-20 15:30:00 IST,2168.32,STOP_LOSS,-1.0,4,87.0,WYCKOFF_SPRING_TYPE_2,True,True,True,2.82,True,NONE
SJVN,2026-02-12 15:30:00 IST,BULL,2026-02-12 09:15:00 IST,2585.2,2470.31,2757.55,2814.98,2872.42,2929.87,2026-03-12 15:30:00 IST,2573.79,TIMEOUT_20D,-0.1,20,88.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.44,True,NONE
SKYGOLD,2026-01-27 15:30:00 IST,BEAR,2026-01-27 09:15:00 IST,315.15,296.46,343.18,352.53,361.88,371.22,2026-02-08 15:30:00 IST,343.18,TARGET_1,1.5,9,81.0,SHAKEOUT_RECLAIM,True,True,True,5.93,True,NONE
SKYGOLD,2026-02-09 15:30:00 IST,SIDEWAYS,2026-02-09 09:15:00 IST,349.65,328.67,381.12,391.61,402.1,412.59,2026-02-09 15:30:00 IST,328.67,STOP_LOSS,-1.0,1,88.0,V_REVERSAL,True,True,True,6.0,True,NONE
SKYGOLD,2026-04-06 15:30:00 IST,BULL,2026-04-06 09:15:00 IST,361.05,339.39,393.54,404.37,415.2,426.03,2026-04-09 15:30:00 IST,393.54,TARGET_1,1.5,4,92.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
SKYGOLD,2026-04-15 15:30:00 IST,BULL,2026-04-15 09:15:00 IST,419.6,394.42,457.37,469.96,482.55,495.14,2026-04-28 15:30:00 IST,457.37,TARGET_1,1.5,10,87.0,CUP_HANDLE,True,True,True,6.0,True,NONE
SKYGOLD,2026-06-02 15:30:00 IST,BULL,2026-06-02 09:15:00 IST,559.7,526.12,610.07,626.86,643.65,660.44,2026-06-04 15:30:00 IST,526.12,STOP_LOSS,-1.0,3,89.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SKYGOLD,2026-08-07 15:30:00 IST,BULL,2026-08-07 09:15:00 IST,719.4,676.24,784.14,805.72,827.3,848.88,2026-08-09 15:30:00 IST,784.14,TARGET_1,1.5,1,93.0,BULL_FLAG,True,True,True,6.0,True,NONE
SKFINDUS,2025-04-28 15:30:00 IST,BULL,2025-04-28 09:15:00 IST,2151.83,2050.06,2304.48,2355.37,2406.26,2457.14,2025-05-26 15:30:00 IST,2207.32,TIMEOUT_20D,0.55,20,92.0,BULL_FLAG,True,True,True,4.73,True,NONE
SKFINDUS,2025-07-01 15:30:00 IST,BEAR,2025-07-01 09:15:00 IST,2105.05,2035.61,2209.21,2243.93,2278.65,2313.37,2025-07-29 15:30:00 IST,2107.31,TIMEOUT_20D,0.03,20,81.0,V_REVERSAL,True,True,True,3.3,True,NONE
SKFINDUS,2025-09-25 15:30:00 IST,BULL,2025-09-25 09:15:00 IST,2740.46,2576.03,2987.1,3069.32,3151.53,3233.75,2025-10-23 15:30:00 IST,2719.56,TIMEOUT_20D,-0.13,20,86.0,V_REVERSAL,True,True,True,6.0,True,NONE
SKFINDUS,2025-12-24 15:30:00 IST,BULL,2025-12-24 09:15:00 IST,3312.96,3183.91,3506.53,3571.06,3635.59,3700.11,2026-01-21 15:30:00 IST,3266.7,TIMEOUT_20D,-0.36,20,87.0,BULL_FLAG,True,True,True,3.9,True,NONE
SKFINDUS,2026-04-08 15:30:00 IST,SIDEWAYS,2026-04-08 09:15:00 IST,3453.87,3381.66,3562.19,3598.29,3634.39,3670.5,2026-04-24 15:30:00 IST,3562.19,TARGET_1,1.5,12,92.0,CUP_HANDLE,True,True,True,2.09,True,NONE
SKIPPER,2025-02-21 15:30:00 IST,BULL,2025-02-21 09:15:00 IST,1123.91,1083.85,1184.01,1204.03,1224.06,1244.09,2025-03-12 15:30:00 IST,1083.85,STOP_LOSS,-1.0,13,87.0,CUP_HANDLE,True,True,True,3.56,True,NONE
SKIPPER,2025-05-20 15:30:00 IST,SIDEWAYS,2025-05-20 09:15:00 IST,969.86,939.33,1015.66,1030.92,1046.18,1061.45,2025-06-04 15:30:00 IST,1015.66,TARGET_1,1.5,11,87.0,BULL_FLAG,True,True,True,3.15,True,NONE
SKIPPER,2025-09-25 15:30:00 IST,SIDEWAYS,2025-09-25 09:15:00 IST,887.1,833.88,966.94,993.54,1020.15,1046.76,2025-10-23 15:30:00 IST,935.62,TIMEOUT_20D,0.91,20,86.0,V_REVERSAL,True,True,True,6.0,True,NONE
SKIPPER,2025-10-21 15:30:00 IST,BULL,2025-10-21 09:15:00 IST,915.99,901.16,938.24,945.65,953.07,960.48,2025-10-22 15:30:00 IST,938.24,TARGET_1,1.5,1,84.0,CUP_HANDLE,True,True,True,1.62,True,NONE
SKIPPER,2026-01-01 15:30:00 IST,BULL,2026-01-01 09:15:00 IST,1025.11,986.58,1082.9,1102.17,1121.43,1140.7,2026-01-09 15:30:00 IST,986.58,STOP_LOSS,-1.0,6,92.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.76,True,NONE
SKIPPER,2026-03-26 15:30:00 IST,BULL,2026-03-26 09:15:00 IST,1133.37,1090.24,1198.07,1219.63,1241.19,1262.76,2026-03-31 15:30:00 IST,1090.24,STOP_LOSS,-1.0,3,93.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.81,True,NONE
SKIPPER,2026-05-06 15:30:00 IST,BULL,2026-05-06 09:15:00 IST,1168.08,1137.44,1214.03,1229.36,1244.68,1260.0,2026-05-08 15:30:00 IST,1137.44,STOP_LOSS,-1.0,2,94.0,BULL_FLAG,True,True,True,2.62,True,NONE
SKIPPER,2026-05-28 15:30:00 IST,BULL,2026-05-28 09:15:00 IST,1210.42,1158.59,1288.17,1314.08,1340.0,1365.91,2026-06-18 15:30:00 IST,1288.17,TARGET_1,1.5,15,90.0,HIGHER_LOW_REVERSAL,True,True,True,4.28,True,NONE
SMSPHARMA,2025-10-24 15:30:00 IST,BULL,2025-10-24 09:15:00 IST,297.69,279.83,324.48,333.41,342.34,351.27,2025-11-03 15:30:00 IST,279.83,STOP_LOSS,-1.0,7,89.0,CUP_HANDLE,True,True,True,6.0,True,NONE
SMSPHARMA,2025-11-26 15:30:00 IST,BULL,2025-11-26 09:15:00 IST,322.3,302.96,351.31,360.98,370.65,380.32,2025-12-17 15:30:00 IST,302.96,STOP_LOSS,-1.0,16,92.0,V_REVERSAL,True,True,True,6.0,True,NONE
SMSPHARMA,2026-01-02 15:30:00 IST,BULL,2026-01-02 09:15:00 IST,326.25,306.67,355.62,365.41,375.2,384.99,2026-01-07 15:30:00 IST,355.62,TARGET_1,1.5,4,80.0,CUP_HANDLE,True,True,True,6.0,True,NONE
SMSPHARMA,2026-02-12 15:30:00 IST,BULL,2026-02-12 09:15:00 IST,350.8,329.75,382.37,392.9,403.43,413.95,2026-02-19 15:30:00 IST,382.37,TARGET_1,1.5,6,95.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
SMSPHARMA,2026-03-10 15:30:00 IST,BULL,2026-03-10 09:15:00 IST,420.3,395.08,458.13,470.74,483.35,495.96,2026-03-12 15:30:00 IST,395.08,STOP_LOSS,-1.0,3,95.0,BULL_FLAG,True,True,True,6.0,True,NONE
SMSPHARMA,2026-08-07 15:30:00 IST,BEAR,2026-08-07 09:15:00 IST,378.1,355.41,412.14,423.48,434.83,446.17,2026-08-17 15:30:00 IST,355.41,STOP_LOSS,-1.0,7,94.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SMLMAH,2025-12-30 15:30:00 IST,BULL,2025-12-30 09:15:00 IST,3939.46,3703.09,4294.01,4412.2,4530.39,4648.57,2026-01-06 15:30:00 IST,4294.01,TARGET_1,1.5,6,91.0,BULL_FLAG,True,True,True,6.0,True,NONE
SMLMAH,2026-01-07 15:30:00 IST,BULL,2026-01-07 09:15:00 IST,4405.51,4141.18,4802.0,4934.17,5066.34,5198.5,2026-01-11 15:30:00 IST,4141.18,STOP_LOSS,-1.0,3,87.0,BULL_FLAG,True,True,True,6.0,True,NONE
SMLMAH,2026-02-12 15:30:00 IST,BULL,2026-02-12 09:15:00 IST,4832.79,4542.82,5267.74,5412.73,5557.72,5702.7,2026-02-17 15:30:00 IST,5267.74,TARGET_1,1.5,4,95.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
SMLMAH,2026-04-08 15:30:00 IST,SIDEWAYS,2026-04-08 09:15:00 IST,4293.77,4036.14,4680.21,4809.03,4937.85,5066.66,2026-04-12 15:30:00 IST,4036.14,STOP_LOSS,-1.0,3,97.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
SMLMAH,2026-05-22 15:30:00 IST,SIDEWAYS,2026-05-22 09:15:00 IST,3842.93,3612.35,4188.79,4304.09,4419.38,4534.67,2026-05-31 15:30:00 IST,3612.35,STOP_LOSS,-1.0,6,84.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SMLMAH,2026-06-03 15:30:00 IST,SIDEWAYS,2026-06-03 09:15:00 IST,3791.03,3563.57,4132.23,4245.95,4359.68,4473.41,2026-06-14 15:30:00 IST,4132.23,TARGET_1,1.5,8,85.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
SMLMAH,2026-06-12 15:30:00 IST,SIDEWAYS,2026-06-12 09:15:00 IST,3861.02,3629.36,4208.51,4324.34,4440.17,4556.0,2026-07-09 15:30:00 IST,4154.9,TIMEOUT_20D,1.27,20,90.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SMLMAH,2026-06-25 15:30:00 IST,BULL,2026-06-25 09:15:00 IST,4068.89,3875.64,4358.77,4455.39,4552.01,4648.64,2026-07-06 15:30:00 IST,3875.64,STOP_LOSS,-1.0,8,97.0,CUP_HANDLE,True,True,True,4.75,True,NONE
SMLMAH,2026-07-29 15:30:00 IST,BULL,2026-07-29 09:15:00 IST,4566.0,4292.04,4976.94,5113.92,5250.9,5387.88,2026-07-29 15:30:00 IST,4976.94,TARGET_1,1.5,1,97.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,6.0,True,NONE
SMLMAH,2026-08-05 15:30:00 IST,BULL,2026-08-05 09:15:00 IST,5917.5,5562.45,6450.08,6627.6,6805.12,6982.65,2026-08-06 15:30:00 IST,5562.45,STOP_LOSS,-1.0,2,95.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
SOLARINDS,2025-12-19 15:30:00 IST,BEAR,2025-12-19 09:15:00 IST,11911.0,11587.77,12395.84,12557.46,12719.07,12880.69,2025-12-21 15:30:00 IST,12395.84,TARGET_1,1.5,1,90.0,SHAKEOUT_RECLAIM,True,True,True,2.71,True,NONE
SOLARINDS,2026-03-02 15:30:00 IST,BULL,2026-03-02 09:15:00 IST,13989.0,13149.66,15248.01,15667.68,16087.35,16507.02,2026-03-05 15:30:00 IST,15248.01,TARGET_1,1.5,3,92.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
SOLARINDS,2026-05-14 15:30:00 IST,BULL,2026-05-14 09:15:00 IST,16665.0,15665.1,18164.85,18664.8,19164.75,19664.7,2026-05-18 15:30:00 IST,18164.85,TARGET_1,1.5,3,94.0,CUP_HANDLE,True,True,True,6.0,True,NONE
SOLARINDS,2026-06-29 15:30:00 IST,BULL,2026-06-29 09:15:00 IST,17798.0,16747.84,19373.24,19898.32,20423.4,20948.48,2026-07-26 15:30:00 IST,18617.0,TIMEOUT_20D,0.78,20,92.0,WYCKOFF_SPRING_TYPE_2,True,True,True,5.9,True,NONE
SOLARINDS,2026-07-20 15:30:00 IST,BULL,2026-07-20 09:15:00 IST,19028.0,18402.84,19965.74,20278.32,20590.9,20903.48,2026-07-23 15:30:00 IST,18402.84,STOP_LOSS,-1.0,4,91.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.29,True,NONE
SOLARINDS,2026-08-13 15:30:00 IST,BULL,2026-08-13 09:15:00 IST,20324.0,19104.56,22153.16,22762.88,23372.6,23982.32,2026-09-03 15:30:00 IST,21445.0,TIMEOUT_20D,0.92,16,94.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SONACOMS,2025-11-19 15:30:00 IST,BULL,2025-11-19 09:15:00 IST,503.84,485.31,531.64,540.9,550.16,559.43,2025-12-04 15:30:00 IST,485.31,STOP_LOSS,-1.0,12,97.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.68,True,NONE
SONACOMS,2025-12-19 15:30:00 IST,BULL,2025-12-19 09:15:00 IST,493.76,464.13,538.19,553.02,567.84,582.65,2026-01-07 15:30:00 IST,464.13,STOP_LOSS,-1.0,13,91.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
SONACOMS,2026-01-22 15:30:00 IST,SIDEWAYS,2026-01-22 09:15:00 IST,466.23,438.25,508.19,522.19,536.18,550.17,2026-02-02 15:30:00 IST,508.19,TARGET_1,1.5,7,88.0,V_REVERSAL,True,True,True,6.0,True,NONE
SONACOMS,2026-04-10 15:30:00 IST,SIDEWAYS,2026-04-10 09:15:00 IST,552.64,531.42,584.48,595.08,605.69,616.3,2026-04-14 15:30:00 IST,584.48,TARGET_1,1.5,2,94.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.84,True,NONE
SONACOMS,2026-04-27 15:30:00 IST,BULL,2026-04-27 09:15:00 IST,586.94,551.73,639.77,657.36,674.97,692.57,2026-05-24 15:30:00 IST,592.93,TIMEOUT_20D,0.17,20,88.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SONACOMS,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,612.02,586.94,649.64,662.18,674.72,687.26,2026-07-01 15:30:00 IST,649.64,TARGET_1,1.5,9,81.0,CUP_HANDLE,True,True,True,4.1,True,NONE
SONACOMS,2026-07-02 15:30:00 IST,BULL,2026-07-02 09:15:00 IST,662.3,622.56,721.91,741.78,761.65,781.52,2026-07-20 15:30:00 IST,721.91,TARGET_1,1.5,13,90.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
SONACOMS,2026-07-30 15:30:00 IST,BULL,2026-07-30 09:15:00 IST,763.75,719.4,830.28,852.45,874.62,896.8,2026-08-09 15:30:00 IST,830.28,TARGET_1,1.5,7,98.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,5.81,True,NONE
SMARTWORKS,2025-09-09 15:30:00 IST,BULL,2025-09-09 09:15:00 IST,842.88,832.28,858.78,864.08,869.38,874.68,2025-09-12 15:30:00 IST,858.78,TARGET_1,1.5,3,87.0,CUP_HANDLE,True,True,True,1.26,True,NONE
SMARTWORKS,2025-10-15 15:30:00 IST,BULL,2025-10-15 09:15:00 IST,954.17,899.46,1036.24,1063.59,1090.94,1118.3,2025-11-12 15:30:00 IST,968.66,TIMEOUT_20D,0.26,20,84.0,V_REVERSAL,True,True,True,5.73,True,NONE
SMARTWORKS,2025-12-12 15:30:00 IST,SIDEWAYS,2025-12-12 09:15:00 IST,953.35,923.25,998.51,1013.55,1028.6,1043.65,2025-12-16 15:30:00 IST,923.25,STOP_LOSS,-1.0,2,85.0,WYCKOFF_SPRING_TYPE_2,True,True,True,3.16,True,NONE
SMARTWORKS,2026-04-13 15:30:00 IST,BULL,2026-04-13 09:15:00 IST,934.73,891.99,998.83,1020.21,1041.58,1062.95,2026-04-30 15:30:00 IST,891.99,STOP_LOSS,-1.0,13,91.0,DOUBLE_BOTTOM,True,True,True,4.57,True,NONE
SMARTWORKS,2026-06-10 15:30:00 IST,SIDEWAYS,2026-06-10 09:15:00 IST,872.13,834.92,927.95,946.55,965.16,983.76,2026-06-17 15:30:00 IST,927.95,TARGET_1,1.5,5,87.0,V_REVERSAL,True,True,True,4.27,True,NONE
SMARTWORKS,2026-07-16 15:30:00 IST,SIDEWAYS,2026-07-16 09:15:00 IST,875.69,845.34,921.21,936.39,951.57,966.74,2026-08-10 15:30:00 IST,845.34,STOP_LOSS,-1.0,17,95.0,WYCKOFF_SPRING_TYPE_2,True,True,True,3.47,True,NONE
SMARTWORKS,2026-08-19 15:30:00 IST,SIDEWAYS,2026-08-19 09:15:00 IST,841.27,790.79,916.98,942.23,967.47,992.71,2026-08-19 15:30:00 IST,790.79,STOP_LOSS,-1.0,1,90.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SONATSOFTW,2025-12-23 15:30:00 IST,SIDEWAYS,2025-12-23 09:15:00 IST,354.95,333.65,386.9,397.55,408.2,418.85,2026-01-15 15:30:00 IST,333.65,STOP_LOSS,-1.0,17,79.0,V_REVERSAL,True,True,True,6.0,True,NONE
SONATSOFTW,2026-01-07 15:30:00 IST,SIDEWAYS,2026-01-07 09:15:00 IST,364.79,343.2,397.16,407.97,418.77,429.56,2026-01-08 15:30:00 IST,343.2,STOP_LOSS,-1.0,2,93.0,HIGHER_LOW_REVERSAL,True,True,True,5.92,True,NONE
SONATSOFTW,2026-02-19 15:30:00 IST,BEAR,2026-02-19 09:15:00 IST,282.79,265.82,308.24,316.73,325.22,333.7,2026-02-23 15:30:00 IST,265.82,STOP_LOSS,-1.0,3,84.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
SONATSOFTW,2026-06-16 15:30:00 IST,BULL,2026-06-16 09:15:00 IST,305.88,290.49,328.97,336.66,344.35,352.05,2026-06-18 15:30:00 IST,290.49,STOP_LOSS,-1.0,3,96.0,DOUBLE_BOTTOM,True,True,True,5.03,True,NONE
SONATSOFTW,2026-08-28 15:30:00 IST,SIDEWAYS,2026-08-28 09:15:00 IST,304.6,286.61,331.59,340.58,349.58,358.57,2026-08-31 15:30:00 IST,286.61,STOP_LOSS,-1.0,2,88.0,SHAKEOUT_RECLAIM,True,True,True,5.91,True,NONE
