regime,r_multiple
SIDEWAYS,1.2853744349321368
SIDEWAYS,1.9999999999999987
SIDEWAYS,2.0000000000000027
SIDEWAYS,2.0000000000000013
BULL,-0.9999999999999997
BULL,1.7082193154629708
BULL,1.9999999999999973
BULL,1.9999999999999993
BULL,2.0
BULL,-0.3931186152466556
BULL,-0.3177097151138773
BULL,-1.0000000000000007
BULL,-0.9999999999999997
BULL,-0.9999999999999993
BULL,-1.0000000000000007
BULL,-1.0000000000000007
BULL,-0.9999999999999993
BULL,-1.0000000000000016
BULL,-0.6233371341695159
BULL,-0.9999999999999986
BULL,-1.0000000000000004
BULL,-0.9999999999999991
BULL,-1.0000000000000016
BULL,-1.0000000000000009
BULL,-1.0000000000000007
BULL,-0.999999999999999
BULL,-1.0000000000000018
BULL,-1.0000000000000009
BULL,-0.11054990899260575
BULL,0.11050252028959259
BULL,0.11019370810782188
BULL,-0.34679993700133993
BULL,0.07608207967910693
BULL,-0.12632168055805187
BULL,-0.1340106804956346
BULL,-0.2936679391948554
BULL,2.0000000000000018
BULL,-0.9999999999999999
BULL,1.9999999999999991
BULL,2.0
BULL,1.999999999999997
BULL,-1.000000000000002
BULL,2.0000000000000036
BULL,1.9999999999999998
BULL,2.0000000000000013
BULL,-1.0000000000000002
BULL,-1.0
BULL,-1.0
BULL,-1.0000000000000007
SIDEWAYS,-0.9999999999999986
SIDEWAYS,2.000000000000001
SIDEWAYS,2.000000000000002
SIDEWAYS,1.9999999999999976
BULL,-1.0000000000000018
BULL,-1.000000000000002
BULL,-1.0000000000000016
BULL,-0.999999999999999
BULL,-1.0000000000000004
BULL,-1.0
BULL,-0.9999999999999997
BULL,-0.999999999999999
SIDEWAYS,0.4804466166696866
SIDEWAYS,-1.0
SIDEWAYS,-1.0000000000000007
SIDEWAYS,-1.0000000000000002
SIDEWAYS,-1.0000000000000002
SIDEWAYS,2.0000000000000004
SIDEWAYS,-0.9999999999999991
SIDEWAYS,-1.0
SIDEWAYS,1.2120744916855524
SIDEWAYS,1.9999999999999993
SIDEWAYS,0.8712526236584689
SIDEWAYS,0.7714920953852478
SIDEWAYS,0.7777384771632402
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,-0.11851851851851852
SIDEWAYS,-0.13717421124828533
SIDEWAYS,-0.7859264336303404
SIDEWAYS,-0.4721371013505845
SIDEWAYS,-0.7037166491902598
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,2.0
SIDEWAYS,2.0
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,2.0
SIDEWAYS,2.0
SIDEWAYS,2.0
SIDEWAYS,2.0
SIDEWAYS,0.19607843137254902
SIDEWAYS,0.6936416184971098
SIDEWAYS,0.49597248619784595
BULL,0.21689497716894976
BULL,0.2412216710436728
BULL,0.12040939193257075
BULL,0.39438302957872723
BULL,-0.03577817531305903
BULL,-0.41653778740076297
BULL,-0.5930470347648262
BULL,-0.06385313778309887
BULL,-0.372904889417832
BULL,-0.7504363001745201
BULL,-0.867669500763026
BULL,-1.0
BULL,-1.0
BULL,-1.0
BULL,2.0
BULL,2.0
BULL,2.0
BULL,2.0
BULL,-1.0
BULL,-1.0
BULL,-1.0
BULL,-1.0
BULL,-1.0
BULL,0.6078475844862781
BULL,-1.0
BULL,0.8706130441331525
BULL,0.5766908212560387
BULL,1.2298983661391998
BULL,-0.8826681798121178
BULL,-1.0
BULL,-1.0
BULL,-1.0
BULL,-1.0
BULL,-1.0
BULL,-1.0
SIDEWAYS,-0.1528709917971663
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,-1.0
SIDEWAYS,0.692453340546389
SIDEWAYS,0.8035555555555556
SIDEWAYS,0.8588724933787363
SIDEWAYS,1.678743961352657
SIDEWAYS,2.0
SIDEWAYS,2.0
BULL,0.5371862554413263
BULL,-1.0
BULL,-1.0
BULL,-1.0
BULL,-0.1477572559366755
BULL,-0.9999999999999998
BULL,-0.9999999999999998
BULL,1.0763350893502746
BULL,1.9999999999999993
BULL,2.0000000000000004
BULL,-0.18377463426429663
BULL,0.11495648654118638
BULL,-0.5636053310091871
BULL,-0.7513365120647307
BULL,-0.64384493312174
BULL,-0.9999999999999993
BULL,0.05399932500843776
BULL,0.1670769001267985
BULL,-0.6670553935860057
BULL,-0.7361455748552524
BULL,-0.9999999999999996
BULL,-0.9999999999999992
BULL,-1.0000000000000004
BULL,-0.4755050908897054
BULL,-0.19579050416054827
BULL,-0.6644823820198883
BULL,-1.0000000000000013
SIDEWAYS,0.7003111322048187
SIDEWAYS,1.999999999999999
SIDEWAYS,2.0000000000000004
BULL,0.1548079785650505
BULL,0.30226199353716227
BULL,-0.41756867272814835
BULL,-0.6520484708597803
BULL,-0.2570844288635709
BULL,0.16095704187058135
BULL,-1.000000000000001
BULL,-1.0000000000000009
BULL,0.3101449275362302
BULL,1.9999999999999993
BULL,2.0
BULL,2.000000000000001
BULL,1.9999999999999993
BULL,2.0000000000000013
BULL,1.9999999999999993
BULL,1.9999999999999984
BULL,0.48948046371833487
BULL,0.97162510748065
BULL,2.000000000000002
BULL,1.9999999999999984
BULL,-1.0000000000000007
BULL,-0.19115044247787377
BULL,0.1301159214572982
BULL,-0.2279202279202282
BULL,0.4189597017575011
BULL,-0.20867455262359752
BULL,-0.08763921855029895
BULL,-0.07203179334327095
BULL,-0.8102025506376583
BULL,-1.0
BULL,-1.0000000000000013
BULL,-1.0
BULL,-0.9999999999999996
BULL,-1.0000000000000004
SIDEWAYS,-0.9999999999999999
SIDEWAYS,-1.0
SIDEWAYS,-0.9999999999999992
SIDEWAYS,-0.9999999999999992
SIDEWAYS,-1.0000000000000007
SIDEWAYS,-0.9999999999999997
SIDEWAYS,-1.0000000000000009
SIDEWAYS,-1.0000000000000002
SIDEWAYS,-0.9999999999999993
SIDEWAYS,0.5610440297597269
SIDEWAYS,0.5808080808080818
SIDEWAYS,0.5517618137120998
SIDEWAYS,0.8834131873146245
SIDEWAYS,0.29284164859002265
SIDEWAYS,1.3853301421934408
SIDEWAYS,-0.9999999999999988
SIDEWAYS,-0.9999999999999997
SIDEWAYS,-1.0
SIDEWAYS,-1.0000000000000002
SIDEWAYS,-1.0000000000000007
SIDEWAYS,2.0000000000000013
SIDEWAYS,2.0000000000000004
SIDEWAYS,1.9999999999999987
SIDEWAYS,1.9999999999999993
SIDEWAYS,2.0000000000000018
SIDEWAYS,1.9999999999999993
BULL,-0.198039215686275
BULL,0.5693519079345838
BULL,-0.015218218381434761
BULL,0.1610095735422101
BULL,-0.7633587786259539
BULL,-1.0000000000000004
BULL,-0.9999999999999997
BULL,-0.9999999999999993
BULL,-1.0000000000000018
BULL,-1.000000000000001
BULL,-0.999999999999999
BULL,-1.0000000000000007
BULL,-1.0
SIDEWAYS,-0.20017873100983102
SIDEWAYS,-0.4029692470837743
SIDEWAYS,-1.0000000000000013
SIDEWAYS,-0.999999999999999
SIDEWAYS,0.7051282051282015
SIDEWAYS,0.6682389937106918
SIDEWAYS,0.9896128423040627
SIDEWAYS,1.1600753295668538
SIDEWAYS,1.1216341689879314
SIDEWAYS,-1.0000000000000002
SIDEWAYS,-0.12615235322659032
SIDEWAYS,0.19723865877712057
SIDEWAYS,0.1922104198280202
SIDEWAYS,0.39364118092354095
SIDEWAYS,-0.40899795501022534
SIDEWAYS,0.4793348006847678
SIDEWAYS,0.0387315419995137
SIDEWAYS,0.08595988538681744
SIDEWAYS,0.6657018813314024
SIDEWAYS,0.29908345393150276
SIDEWAYS,0.09847365829640584
SIDEWAYS,-0.9999999999999979
SIDEWAYS,-0.4124635731898654
SIDEWAYS,0.017625027539104554
SIDEWAYS,-0.08563476771569266
SIDEWAYS,-0.17316017316017338
SIDEWAYS,-0.05990586221651599
SIDEWAYS,-0.5050505050505055
SIDEWAYS,0.02565747273893621
SIDEWAYS,0.008936550491512317
SIDEWAYS,0.21192052980132264
SIDEWAYS,2.0
SIDEWAYS,1.999999999999998
SIDEWAYS,2.0000000000000013
SIDEWAYS,2.0000000000000018
SIDEWAYS,2.0000000000000027
SIDEWAYS,1.9999999999999993
SIDEWAYS,2.000000000000003
SIDEWAYS,2.0000000000000018
SIDEWAYS,1.9999999999999976
SIDEWAYS,1.9999999999999978
SIDEWAYS,1.9999999999999978
SIDEWAYS,1.9999999999999991
SIDEWAYS,2.000000000000001
SIDEWAYS,2.0
SIDEWAYS,2.0
BULL,-0.999999999999999
BULL,-0.9999999999999991
BULL,-1.0000000000000009
BULL,-1.0000000000000007
BULL,-1.0
BULL,0.0935672514619863
BULL,-0.5039096437880097
BULL,-0.9999999999999988
SIDEWAYS,-1.0000000000000009
SIDEWAYS,-0.9999999999999988
SIDEWAYS,-1.0000000000000013
SIDEWAYS,-1.0000000000000009
SIDEWAYS,-0.9999999999999991
SIDEWAYS,-0.9999999999999991
SIDEWAYS,2.0
SIDEWAYS,-1.0000000000000009
SIDEWAYS,-1.0000000000000002
SIDEWAYS,-0.9999999999999998
SIDEWAYS,-0.04500160720025644
SIDEWAYS,0.22420046158918797
SIDEWAYS,-0.30828516377649173
SIDEWAYS,-0.1495726495726472
SIDEWAYS,-0.2561366061899657
SIDEWAYS,-0.1393242772553118
SIDEWAYS,-0.17238148772718848
SIDEWAYS,-0.1431127012522371
SIDEWAYS,-0.28265697557036146
SIDEWAYS,-0.2876984126984161
SIDEWAYS,-0.999999999999998
SIDEWAYS,2.0000000000000027
SIDEWAYS,-0.999999999999999
SIDEWAYS,-0.40792126170994747
SIDEWAYS,0.2694986867648728
SIDEWAYS,0.008652390222798555
SIDEWAYS,-0.14058209774848937
SIDEWAYS,0.1865988125530125
SIDEWAYS,-0.1252158894645956
SIDEWAYS,0.23399707503656156
SIDEWAYS,0.6908960057574686
SIDEWAYS,-0.16082422414876188
SIDEWAYS,0.0388565084651673
SIDEWAYS,-0.03943106604703501
SIDEWAYS,-0.18073167176796529
BULL,-1.0
BULL,0.6474820143884944
BULL,1.9999999999999967
BULL,2.0000000000000018
BULL,1.9999999999999982
BULL,1.9999999999999982
BULL,2.0000000000000036
BULL,2.000000000000001
BULL,2.0
BULL,2.0000000000000018
BULL,1.9999999999999984
BULL,-0.03663003663003454
BULL,-0.9999999999999978
BULL,-1.0000000000000018
BULL,-1.0
BULL,-0.9999999999999983
BULL,-1.0000000000000016
BULL,-1.0000000000000016
BULL,-0.9999999999999979
BULL,-1.000000000000002
BULL,-0.9999999999999991
BULL,-0.999999999999999
BULL,0.3625377643504534
BULL,0.21251475796930264
BULL,1.744993059686695
BULL,1.999999999999998
BULL,1.9999999999999978
BULL,1.9999999999999978
BULL,1.999999999999999
BULL,2.000000000000001
BULL,2.0
BULL,2.0000000000000013
BULL,2.0000000000000013
BULL,2.000000000000002
BULL,0.011242270938728986
BULL,0.24417944349801315
BULL,0.08676789587852494
BULL,-0.018561484918794204
BULL,0.0
BULL,-0.3884918453362661
BULL,-0.37764932562620246
BULL,-0.12736318407959926
BULL,-0.5073325406262368
BULL,-0.9999999999999991
BULL,-1.0000000000000013
BULL,-0.3083391730904005
BULL,-0.41226747109100276
BULL,-0.9999999999999979
BULL,-0.9999999999999984
SIDEWAYS,-1.0000000000000002
SIDEWAYS,-1.0000000000000002
SIDEWAYS,2.0
SIDEWAYS,2.0
SIDEWAYS,2.0000000000000004
SIDEWAYS,1.9999999999999993
SIDEWAYS,-1.0000000000000004
SIDEWAYS,1.6410256410256407
SIDEWAYS,2.000000000000001
SIDEWAYS,2.0
SIDEWAYS,2.0000000000000018
SIDEWAYS,2.000000000000003
SIDEWAYS,1.9999999999999976
BULL,-0.9999999999999991
BULL,0.6419835076650617
BULL,0.21327080367361642
BULL,-0.22809057188728232
BULL,-1.0000000000000013
BULL,-1.0
BULL,0.21541602858601225
BULL,-0.42837098760129255
BULL,-0.4800796229618569
BULL,-0.8090154211150656
BULL,-1.0
BULL,-0.5080500894454397
BULL,-0.9999999999999997
BULL,-0.9999999999999996
BULL,1.9999999999999982
BULL,2.0
BULL,2.0
BULL,1.9999999999999993
BULL,1.9999999999999984
BULL,0.14345089656810486
BULL,0.449177714989495
BULL,0.6046951086561533
BULL,0.4650813892431173
BULL,0.38437251187436483
BULL,2.0
BULL,2.000000000000001
BULL,1.9999999999999984
BULL,0.29116705047777885
BULL,0.4123492215314308
BULL,0.17646748031911905
BULL,0.09463051568314586
BULL,-0.11094693729424318
BULL,-1.0000000000000013
BULL,-1.0
BULL,-0.6860032113696124
BULL,-0.9999999999999978
SIDEWAYS,-0.9999999999999989
SIDEWAYS,-1.0000000000000022
SIDEWAYS,-1.0000000000000018
SIDEWAYS,-1.0000000000000004
SIDEWAYS,-1.0000000000000016
SIDEWAYS,-0.9999999999999992
SIDEWAYS,-1.0000000000000029
SIDEWAYS,-1.0000000000000007
SIDEWAYS,-0.9999999999999993
SIDEWAYS,-1.0000000000000007
SIDEWAYS,-1.0
