scanner,symbol,entry_date_str,signal_regime,entry_price,stop_loss,entry_atr,entry_risk_distance,holding_cap,arm_a_exit_date,arm_a_exit_reason,arm_a_exit_price,arm_a_holding_days,arm_a_gross_r,arm_a_cost_r,arm_a_net_r,arm_b_exit_dates,arm_b_exit_reasons,arm_b_exit_prices,arm_b_holding_days,arm_b_gross_r,arm_b_cost_r,arm_b_net_r,paired_delta
ACCUMULATION,BRITANNIA,2025-04-23,BULL,5544.3,5338.64,137.1067,205.66,14,2025-05-02,STOP_LOSS,5338.64,6,-1.0,0.0265,-1.0265,2025-05-02,STOP_LOSS(100%),5338.64,6,-1.0,0.0265,-1.0265,0.0
ACCUMULATION,BRITANNIA,2025-05-12,BULL,5608.5,5413.68,129.88,194.82,14,2025-05-23,STOP_LOSS,5413.68,9,-1.0,0.0283,-1.0283,2025-05-23,STOP_LOSS(100%),5413.68,9,-1.0,0.0283,-1.0283,0.0
ACCUMULATION,BRITANNIA,2025-06-09,BULL,5697.0,5541.68,103.5467,155.32,14,2025-06-13,STOP_LOSS,5541.68,4,-1.0,0.0362,-1.0362,2025-06-13,STOP_LOSS(100%),5541.68,4,-1.0,0.0362,-1.0362,0.0
ACCUMULATION,BRITANNIA,2025-09-01,BULL,5846.5,5619.18,151.5467,227.32,14,2025-09-04,TARGET,6301.14,3,2.0,0.0267,1.9733,2025-09-04;2025-09-05,TARGET_1(50%);TRAILING_STOP(50%),6187.48;6260.23,4,1.66,0.0265,1.6335,-0.3398
ACCUMULATION,BRITANNIA,2025-12-19,BULL,6103.0,5950.86,101.4267,152.14,14,2026-01-02,STOP_LOSS,5950.86,9,-1.0,0.0396,-1.0396,2026-01-02,STOP_LOSS(100%),5950.86,9,-1.0,0.0396,-1.0396,0.0
ACCUMULATION,BRITANNIA,2026-02-16,BULL,6106.0,5886.14,146.5733,219.86,14,2026-03-02,STOP_LOSS,5886.14,10,-1.0,0.0273,-1.0273,2026-03-02,STOP_LOSS(100%),5886.14,10,-1.0,0.0273,-1.0273,0.0
ACCUMULATION,BRITANNIA,2026-02-17,BULL,6145.5,5928.98,144.3467,216.52,14,2026-03-02,STOP_LOSS,5928.98,9,-1.0,0.0279,-1.0279,2026-03-02,STOP_LOSS(100%),5928.98,9,-1.0,0.0279,-1.0279,0.0
ACCUMULATION,BRITANNIA,2026-02-18,BULL,6176.0,5962.32,142.4533,213.68,14,2026-03-02,STOP_LOSS,5962.32,8,-1.0,0.0284,-1.0284,2026-03-02,STOP_LOSS(100%),5962.32,8,-1.0,0.0284,-1.0284,0.0
ACCUMULATION,BRITANNIA,2026-02-24,BULL,6162.5,5970.99,127.6733,191.51,14,2026-03-02,STOP_LOSS,5970.99,4,-1.0,0.0317,-1.0317,2026-03-02,STOP_LOSS(100%),5970.99,4,-1.0,0.0317,-1.0317,0.0
ACCUMULATION,BRITANNIA,2026-07-06,BULL,5454.5,5321.19,88.8733,133.31,14,2026-07-08,STOP_LOSS,5321.19,2,-1.0,0.0404,-1.0404,2026-07-08,STOP_LOSS(100%),5321.19,2,-1.0,0.0404,-1.0404,0.0
ACCUMULATION,BRITANNIA,2026-07-07,BULL,5447.0,5315.11,87.9267,131.89,14,2026-07-08,STOP_LOSS,5315.11,1,-1.0,0.0408,-1.0408,2026-07-08,STOP_LOSS(100%),5315.11,1,-1.0,0.0408,-1.0408,0.0
ACCUMULATION,BRITANNIA,2026-07-21,BULL,5482.0,5332.11,99.9267,149.89,14,2026-07-24,STOP_LOSS,5332.11,3,-1.0,0.0361,-1.0361,2026-07-24,STOP_LOSS(100%),5332.11,3,-1.0,0.0361,-1.0361,0.0
ACCUMULATION,BRITANNIA,2026-07-22,BULL,5485.5,5335.16,100.2267,150.34,14,2026-07-24,STOP_LOSS,5335.16,2,-1.0,0.036,-1.036,2026-07-24,STOP_LOSS(100%),5335.16,2,-1.0,0.036,-1.036,0.0
ACCUMULATION,BRITANNIA,2026-08-13,BULL,5615.0,5441.45,115.7,173.55,14,2026-08-21,STOP_LOSS,5441.45,6,-1.0,0.0319,-1.0319,2026-08-21,STOP_LOSS(100%),5441.45,6,-1.0,0.0319,-1.0319,0.0
ACCUMULATION,BSE,2017-06-01,BULL,121.0,116.35,3.1,4.65,14,2017-06-21,TIME_EXPIRY,122.5,14,0.3226,0.0262,0.2964,2017-06-06,TRAILING_STOP(100%),124.45,3,0.7419,0.0264,0.7155,0.4191
ACCUMULATION,BSE,2018-07-09,BULL,97.0,94.38,1.7467,2.62,14,2018-07-13,STOP_LOSS,94.38,4,-1.0,0.0365,-1.0365,2018-07-13,STOP_LOSS(100%),94.38,4,-1.0,0.0365,-1.0365,0.0
ACCUMULATION,BSE,2019-04-16,BULL,69.5,67.74,1.1733,1.76,14,2019-05-10,STOP_LOSS,67.74,14,-1.0,0.039,-1.039,2019-05-03,TRAILING_STOP(100%),70.91,9,0.803,0.0399,0.7631,1.8021
ACCUMULATION,BSE,2019-09-11,BULL,60.5,57.46,2.0267,3.04,14,2019-10-01,TIME_EXPIRY,62.5,14,0.6579,0.0202,0.6377,2019-09-30,TRAILING_STOP(100%),62.99,13,0.818,0.0203,0.7977,0.16
ACCUMULATION,BSE,2019-09-17,BULL,60.5,57.65,1.9,2.85,14,2019-10-09,TIME_EXPIRY,59.5,14,-0.3509,0.0211,-0.3719,2019-09-27,TRAILING_STOP(100%),63.05,8,0.8947,0.0217,0.8731,1.245
ACCUMULATION,BSE,2019-09-18,BULL,61.0,58.22,1.8533,2.78,14,2019-09-23,STOP_LOSS,58.22,3,-1.0,0.0214,-1.0214,2019-09-23,STOP_LOSS(100%),58.22,3,-1.0,0.0214,-1.0214,0.0
ACCUMULATION,BSE,2020-01-17,BULL,60.5,57.88,1.7467,2.62,14,2020-02-03,STOP_LOSS,57.88,12,-1.0,0.0226,-1.0226,2020-02-03,STOP_LOSS(100%),57.88,12,-1.0,0.0226,-1.0226,0.0
ACCUMULATION,BSE,2023-07-31,BULL,269.5,256.0,9.0,13.5,14,2023-08-09,TARGET,296.5,7,2.0,0.021,1.979,2023-08-02;2023-08-03,TARGET_1(50%);TRAILING_STOP(50%),289.75;287.0,3,1.3981,0.0207,1.3775,-0.6015
ACCUMULATION,BSE,2023-08-07,BULL,289.0,274.04,9.9733,14.96,14,2023-08-28,TIME_EXPIRY,302.5,14,0.9024,0.0198,0.8826,2023-08-10,TRAILING_STOP(100%),304.01,3,1.0036,0.0198,0.9837,0.1011
ACCUMULATION,BSE,2024-08-30,BULL,944.0,889.36,36.4267,54.64,14,2024-09-16,TARGET,1053.28,11,2.0,0.0183,1.9817,2024-09-16;2024-09-16,TARGET_1(50%);TARGET_2(50%),1025.96;1080.6,11,2.0,0.0183,1.9817,0.0
ACCUMULATION,BSE,2024-12-16,BULL,1887.5,1778.52,72.6533,108.98,14,2024-12-27,STOP_LOSS,1778.52,8,-1.0,0.0168,-1.0168,2024-12-27,STOP_LOSS(100%),1778.52,8,-1.0,0.0168,-1.0168,0.0
ACCUMULATION,BSE,2024-12-17,BULL,1909.0,1803.92,70.0533,105.08,14,2024-12-26,STOP_LOSS,1803.92,6,-1.0,0.0177,-1.0177,2024-12-26,STOP_LOSS(100%),1803.92,6,-1.0,0.0177,-1.0177,0.0
ACCUMULATION,BSE,2024-12-19,BULL,1930.5,1822.31,72.1267,108.19,14,2024-12-23,STOP_LOSS,1822.31,2,-1.0,0.0173,-1.0173,2024-12-23,STOP_LOSS(100%),1822.31,2,-1.0,0.0173,-1.0173,0.0
ACCUMULATION,BSE,2025-05-19,BULL,2486.0,2342.56,95.6267,143.44,14,2025-05-22,STOP_LOSS,2342.56,3,-1.0,0.0168,-1.0168,2025-05-22,STOP_LOSS(100%),2342.56,3,-1.0,0.0168,-1.0168,0.0
ACCUMULATION,BSE,2025-06-04,BULL,2797.1,2650.25,97.9,146.85,14,2025-06-17,STOP_LOSS,2650.25,9,-1.0,0.0185,-1.0185,2025-06-09,TRAILING_STOP(100%),2936.05,3,0.9462,0.0195,0.9267,1.9452
ACCUMULATION,BSE,2025-11-17,BULL,2811.9,2683.71,85.46,128.19,14,2025-12-05,TIME_EXPIRY,2815.9,14,0.0312,0.022,0.0093,2025-11-21,TRAILING_STOP(100%),2917.27,4,0.822,0.0223,0.7996,0.7903
ACCUMULATION,BSE,2026-04-27,BULL,3534.6,3364.66,113.2933,169.94,14,2026-05-07,TARGET,3874.48,7,2.0,0.0218,1.9782,2026-05-05,TRAILING_STOP(100%),3698.35,5,0.9636,0.0213,0.9423,-1.0359
ACCUMULATION,BSE,2026-04-29,BULL,3635.7,3469.76,110.6267,165.94,14,2026-05-07,TARGET,3967.58,5,2.0,0.0229,1.9771,2026-05-07;2026-05-08,TARGET_1(50%);TRAILING_STOP(50%),3884.61;3929.69,6,1.6358,0.0227,1.6131,-0.364
ACCUMULATION,BSE,2026-04-30,BULL,3640.5,3475.18,110.2133,165.32,14,2026-05-07,TARGET,3971.14,4,2.0,0.023,1.977,2026-05-07;2026-05-08,TARGET_1(50%);TRAILING_STOP(50%),3888.48;3929.89,5,1.6253,0.0228,1.6024,-0.3746
ACCUMULATION,BSE,2026-05-25,BULL,4291.2,4113.11,118.7267,178.09,14,2026-06-01,STOP_LOSS,4113.11,4,-1.0,0.0236,-1.0236,2026-06-01,STOP_LOSS(100%),4113.11,4,-1.0,0.0236,-1.0236,0.0
ACCUMULATION,BSOFT,2017-11-28,BULL,100.95,95.27,3.7867,5.68,14,2017-12-01,STOP_LOSS,95.27,3,-1.0,0.0173,-1.0173,2017-12-01,STOP_LOSS(100%),95.27,3,-1.0,0.0173,-1.0173,0.0
ACCUMULATION,BSOFT,2018-08-03,BULL,173.95,165.25,5.8,8.7,14,2018-08-10,STOP_LOSS,165.25,5,-1.0,0.0195,-1.0195,2018-08-10,STOP_LOSS(100%),165.25,5,-1.0,0.0195,-1.0195,0.0
ACCUMULATION,BSOFT,2021-12-31,BULL,544.7,515.17,19.6867,29.53,14,2022-01-19,STOP_LOSS,515.17,13,-1.0,0.0179,-1.0179,2022-01-10,TRAILING_STOP(100%),572.56,6,0.9433,0.0189,0.9244,1.9423
ACCUMULATION,BSOFT,2023-05-31,BULL,343.5,326.14,11.5733,17.36,14,2023-06-20,TIME_EXPIRY,337.3,14,-0.3571,0.0196,-0.3768,2023-06-20,TIME_EXPIRY(100%),337.3,14,-0.3571,0.0196,-0.3768,0.0
ACCUMULATION,BSOFT,2023-06-01,BULL,343.85,326.85,11.3333,17.0,14,2023-06-21,TIME_EXPIRY,339.55,14,-0.2529,0.0201,-0.273,2023-06-21,TIME_EXPIRY(100%),339.55,14,-0.2529,0.0201,-0.273,0.0
ACCUMULATION,BSOFT,2023-08-03,BULL,433.8,413.66,13.4267,20.14,14,2023-08-24,TARGET,474.08,14,2.0,0.0225,1.9775,2023-08-09,TRAILING_STOP(100%),448.04,4,0.7069,0.0219,0.685,-1.2925
ACCUMULATION,BSOFT,2023-08-04,BULL,438.8,418.52,13.52,20.28,14,2023-08-25,TARGET,479.36,14,2.0,0.0226,1.9774,2023-08-17;2023-08-18,TARGET_1(50%);TRAILING_STOP(50%),469.22;465.24,9,1.4019,0.0223,1.3795,-0.5979
ACCUMULATION,BSOFT,2023-08-07,BULL,448.6,428.28,13.5467,20.32,14,2023-08-28,TIME_EXPIRY,485.05,14,1.7938,0.023,1.7708,2023-08-18,TRAILING_STOP(100%),465.23,8,0.8182,0.0225,0.7958,-0.975
ACCUMULATION,BSOFT,2023-08-08,BULL,451.55,431.48,13.38,20.07,14,2023-08-29,TARGET,491.69,14,2.0,0.0235,1.9765,2023-08-18,TRAILING_STOP(100%),465.31,7,0.6856,0.0228,0.6628,-1.3137
ACCUMULATION,BSOFT,2023-08-09,BULL,454.15,434.01,13.4267,20.14,14,2023-08-29,TARGET,494.43,13,2.0,0.0235,1.9765,2023-08-25;2023-08-28,TARGET_1(50%);TRAILING_STOP(50%),484.36;480.94,12,1.415,0.0233,1.3918,-0.5847
ACCUMULATION,BSOFT,2023-08-16,BULL,451.55,433.58,11.98,17.97,14,2023-08-25,TARGET,487.49,7,2.0,0.0261,1.9739,2023-08-18,TRAILING_STOP(100%),466.01,2,0.8047,0.0255,0.7791,-1.1948
ACCUMULATION,BSOFT,2023-08-28,BULL,485.05,467.21,11.8933,17.84,14,2023-09-01,TARGET,520.73,4,2.0,0.0282,1.9718,2023-08-31;2023-09-01,TARGET_1(50%);TARGET_2(50%),511.81;529.65,4,2.0,0.0282,1.9718,0.0
ACCUMULATION,BSOFT,2023-08-30,BULL,493.45,476.35,11.4,17.1,14,2023-09-01,TARGET,527.65,2,2.0,0.0299,1.9701,2023-09-01;2023-09-04,TARGET_1(50%);TRAILING_STOP(50%),519.1;525.2,3,1.6784,0.0297,1.6487,-0.3214
ACCUMULATION,BSOFT,2023-10-13,BULL,543.5,519.6,15.9333,23.9,14,2023-10-26,STOP_LOSS,519.6,8,-1.0,0.0222,-1.0222,2023-10-26,STOP_LOSS(100%),519.6,8,-1.0,0.0222,-1.0222,0.0
ACCUMULATION,BSOFT,2023-10-16,BULL,544.1,521.12,15.32,22.98,14,2023-10-25,STOP_LOSS,521.12,6,-1.0,0.0232,-1.0232,2023-10-25,STOP_LOSS(100%),521.12,6,-1.0,0.0232,-1.0232,0.0
ACCUMULATION,BSOFT,2023-11-17,BULL,622.6,598.82,15.8533,23.78,14,2023-12-08,TIME_EXPIRY,657.75,14,1.4781,0.0269,1.4512,2023-12-06;2023-12-07,TARGET_1(50%);TRAILING_STOP(50%),658.27;651.92,13,1.3666,0.0269,1.3397,-0.1115
ACCUMULATION,BSOFT,2024-01-20,BULL,804.0,768.13,23.9133,35.87,14,2024-02-12,TIME_EXPIRY,824.45,14,0.5701,0.0227,0.5474,2024-01-29,TRAILING_STOP(100%),829.59,4,0.7135,0.0228,0.6907,0.1433
ACCUMULATION,BSOFT,2024-12-04,BULL,603.75,580.18,15.7133,23.57,14,2024-12-20,STOP_LOSS,580.18,12,-1.0,0.0251,-1.0251,2024-12-20,STOP_LOSS(100%),580.18,12,-1.0,0.0251,-1.0251,0.0
ACCUMULATION,BSOFT,2024-12-06,BULL,608.1,586.04,14.7067,22.06,14,2024-12-19,STOP_LOSS,586.04,9,-1.0,0.0271,-1.0271,2024-12-19,STOP_LOSS(100%),586.04,9,-1.0,0.0271,-1.0271,0.0
ACCUMULATION,BSOFT,2024-12-09,BULL,608.65,586.96,14.46,21.69,14,2024-12-19,STOP_LOSS,586.96,8,-1.0,0.0276,-1.0276,2024-12-19,STOP_LOSS(100%),586.96,8,-1.0,0.0276,-1.0276,0.0
ACCUMULATION,BSOFT,2025-05-16,BULL,429.7,409.44,13.5067,20.26,14,2025-05-30,STOP_LOSS,409.44,10,-1.0,0.0207,-1.0207,2025-05-30,STOP_LOSS(100%),409.44,10,-1.0,0.0207,-1.0207,0.0
ACCUMULATION,BSOFT,2026-08-04,BULL,323.2,305.45,11.8333,17.75,14,2026-08-18,STOP_LOSS,305.45,10,-1.0,0.0177,-1.0177,2026-08-18,STOP_LOSS(100%),305.45,10,-1.0,0.0177,-1.0177,0.0
ACCUMULATION,BSOFT,2026-08-05,BULL,323.65,306.21,11.6267,17.44,14,2026-08-17,STOP_LOSS,306.21,8,-1.0,0.0181,-1.0181,2026-08-17,STOP_LOSS(100%),306.21,8,-1.0,0.0181,-1.0181,0.0
ACCUMULATION,BUTTERFLY,2021-12-16,BULL,998.45,941.47,37.9867,56.98,14,2021-12-27,TARGET,1112.41,7,2.0,0.0185,1.9815,2021-12-21,TRAILING_STOP(100%),1050.81,3,0.9189,0.018,0.9009,-1.0806
ACCUMULATION,BUTTERFLY,2022-03-29,BULL,1389.45,1361.34,18.74,28.11,14,2022-03-31,TARGET,1445.67,2,2.0,0.0504,1.9496,2022-03-31;2022-03-31,TARGET_1(50%);TARGET_2(50%),1431.62;1459.73,2,2.0,0.0504,1.9496,0.0
ACCUMULATION,BUTTERFLY,2022-03-30,BULL,1387.55,1360.45,18.0667,27.1,14,2022-03-31,TARGET,1441.75,1,2.0,0.0522,1.9478,2022-03-31;2022-03-31,TARGET_1(50%);TARGET_2(50%),1428.2;1455.3,1,2.0,0.0522,1.9478,0.0
ACCUMULATION,CAMPUS,2023-11-29,BULL,283.3,271.51,7.86,11.79,14,2023-12-12,STOP_LOSS,271.51,9,-1.0,0.0235,-1.0235,2023-12-12,STOP_LOSS(100%),271.51,9,-1.0,0.0235,-1.0235,0.0
ACCUMULATION,CAMPUS,2025-05-15,BULL,255.62,245.51,6.74,10.11,14,2025-05-22,TARGET,275.84,5,2.0,0.0263,1.9737,2025-05-22;2025-05-23,TARGET_1(50%);TRAILING_STOP(50%),270.79;276.37,6,1.7762,0.0262,1.75,-0.2237
ACCUMULATION,CAMPUS,2025-06-04,BULL,297.85,283.47,9.5867,14.38,14,2025-06-12,STOP_LOSS,283.47,6,-1.0,0.0202,-1.0202,2025-06-12,STOP_LOSS(100%),283.47,6,-1.0,0.0202,-1.0202,0.0
ACCUMULATION,CAMPUS,2025-06-05,BULL,299.9,285.6,9.5333,14.3,14,2025-06-12,STOP_LOSS,285.6,5,-1.0,0.0205,-1.0205,2025-06-12,STOP_LOSS(100%),285.6,5,-1.0,0.0205,-1.0205,0.0
ACCUMULATION,CAMPUS,2025-07-14,BULL,288.75,277.23,7.68,11.52,14,2025-07-28,STOP_LOSS,277.23,10,-1.0,0.0246,-1.0246,2025-07-21,TRAILING_STOP(100%),300.56,5,1.0252,0.0256,0.9996,2.0242
ACCUMULATION,CAMPUS,2025-07-17,BULL,293.55,282.09,7.64,11.46,14,2025-07-25,STOP_LOSS,282.09,6,-1.0,0.0251,-1.0251,2025-07-25,STOP_LOSS(100%),282.09,6,-1.0,0.0251,-1.0251,0.0
ACCUMULATION,CAMPUS,2026-04-16,BULL,249.69,235.93,9.1733,13.76,14,2026-05-07,TIME_EXPIRY,249.26,14,-0.0313,0.0181,-0.0494,2026-05-07,TIME_EXPIRY(100%),249.26,14,-0.0313,0.0181,-0.0494,0.0
ACCUMULATION,CAMS,2022-07-25,BULL,487.2,469.22,11.9867,17.98,14,2022-08-08,STOP_LOSS,469.22,10,-1.0,0.0266,-1.0266,2022-08-08,STOP_LOSS(100%),469.22,10,-1.0,0.0266,-1.0266,0.0
ACCUMULATION,CAMS,2022-10-24,BULL,533.4,511.35,14.7,22.05,14,2022-10-28,STOP_LOSS,511.35,3,-1.0,0.0237,-1.0237,2022-10-28,STOP_LOSS(100%),511.35,3,-1.0,0.0237,-1.0237,0.0
ACCUMULATION,CAMS,2023-01-19,BULL,461.3,451.36,6.6267,9.94,14,2023-01-30,STOP_LOSS,451.36,6,-1.0,0.0459,-1.0459,2023-01-30,STOP_LOSS(100%),451.36,6,-1.0,0.0459,-1.0459,0.0
ACCUMULATION,CAMS,2024-01-09,BULL,553.3,535.73,11.7133,17.57,14,2024-01-24,STOP_LOSS,535.73,11,-1.0,0.031,-1.031,2024-01-16,TRAILING_STOP(100%),566.14,5,0.731,0.0319,0.6991,1.7301
ACCUMULATION,CAMS,2024-05-02,BULL,661.9,627.26,23.0933,34.64,14,2024-05-08,STOP_LOSS,627.26,4,-1.0,0.0186,-1.0186,2024-05-08,STOP_LOSS(100%),627.26,4,-1.0,0.0186,-1.0186,0.0
ACCUMULATION,CAMS,2026-02-10,BULL,742.6,704.91,25.1267,37.69,14,2026-02-24,STOP_LOSS,704.91,10,-1.0,0.0192,-1.0192,2026-02-24,STOP_LOSS(100%),704.91,10,-1.0,0.0192,-1.0192,0.0
ACCUMULATION,CAMS,2026-02-11,BULL,747.1,709.95,24.7667,37.15,14,2026-02-24,STOP_LOSS,709.95,9,-1.0,0.0196,-1.0196,2026-02-24,STOP_LOSS(100%),709.95,9,-1.0,0.0196,-1.0196,0.0
ACCUMULATION,CAMS,2026-04-10,BULL,715.8,680.53,23.5133,35.27,14,2026-05-04,TIME_EXPIRY,730.85,14,0.4267,0.0205,0.4062,2026-04-20,TRAILING_STOP(100%),746.24,5,0.8632,0.0207,0.8424,0.4362
ACCUMULATION,CAMS,2026-04-22,BULL,755.6,721.0,23.0667,34.6,14,2026-05-04,STOP_LOSS,721.0,7,-1.0,0.0213,-1.0213,2026-05-04,STOP_LOSS(100%),721.0,7,-1.0,0.0213,-1.0213,0.0
ACCUMULATION,CANFINHOME,2017-06-14,BULL,613.04,581.71,20.8867,31.33,14,2017-07-05,TIME_EXPIRY,646.14,14,1.0565,0.0201,1.0364,2017-06-22,TRAILING_STOP(100%),649.56,6,1.1655,0.0201,1.1454,0.109
ACCUMULATION,CANFINHOME,2017-06-19,BULL,627.27,599.19,18.72,28.08,14,2017-07-10,TIME_EXPIRY,648.91,14,0.7707,0.0227,0.7479,2017-06-22,TRAILING_STOP(100%),650.64,3,0.8323,0.0228,0.8095,0.0616
ACCUMULATION,CANFINHOME,2022-07-11,BULL,471.2,449.72,14.32,21.48,14,2022-07-20,TARGET,514.16,7,2.0,0.0229,1.9771,2022-07-18;2022-07-20,TARGET_1(50%);TARGET_2(50%),503.42;524.9,7,2.0,0.0229,1.9771,0.0
ACCUMULATION,CANFINHOME,2022-08-01,BULL,607.65,578.97,19.12,28.68,14,2022-08-04,STOP_LOSS,578.97,3,-1.0,0.0207,-1.0207,2022-08-04,STOP_LOSS(100%),578.97,3,-1.0,0.0207,-1.0207,0.0
ACCUMULATION,CANFINHOME,2022-08-16,BULL,616.05,582.74,22.2067,33.31,14,2022-08-22,STOP_LOSS,582.74,4,-1.0,0.018,-1.018,2022-08-22,STOP_LOSS(100%),582.74,4,-1.0,0.018,-1.018,0.0
ACCUMULATION,CANFINHOME,2022-08-17,BULL,623.05,590.43,21.7467,32.62,14,2022-08-22,STOP_LOSS,590.43,3,-1.0,0.0186,-1.0186,2022-08-22,STOP_LOSS(100%),590.43,3,-1.0,0.0186,-1.0186,0.0
ACCUMULATION,CANFINHOME,2022-08-18,BULL,623.65,591.15,21.6667,32.5,14,2022-08-22,STOP_LOSS,591.15,2,-1.0,0.0187,-1.0187,2022-08-22,STOP_LOSS(100%),591.15,2,-1.0,0.0187,-1.0187,0.0
ACCUMULATION,CANFINHOME,2022-12-02,BULL,551.8,533.86,11.96,17.94,14,2022-12-16,STOP_LOSS,533.86,10,-1.0,0.0303,-1.0303,2022-12-16,STOP_LOSS(100%),533.86,10,-1.0,0.0303,-1.0303,0.0
ACCUMULATION,CANFINHOME,2023-02-06,BULL,581.9,551.39,20.34,30.51,14,2023-02-24,TIME_EXPIRY,566.45,14,-0.5064,0.0188,-0.5252,2023-02-24,TIME_EXPIRY(100%),566.45,14,-0.5064,0.0188,-0.5252,0.0
ACCUMULATION,CANFINHOME,2023-02-07,BULL,579.8,549.34,20.3067,30.46,14,2023-02-27,TIME_EXPIRY,570.2,14,-0.3152,0.0189,-0.334,2023-02-27,TIME_EXPIRY(100%),570.2,14,-0.3152,0.0189,-0.334,0.0
ACCUMULATION,CANFINHOME,2023-02-10,BULL,597.35,565.77,21.0533,31.58,14,2023-02-22,STOP_LOSS,565.77,8,-1.0,0.0184,-1.0184,2023-02-22,STOP_LOSS(100%),565.77,8,-1.0,0.0184,-1.0184,0.0
ACCUMULATION,CANFINHOME,2023-05-04,BULL,637.4,613.3,16.0667,24.1,14,2023-05-18,TARGET,685.6,10,2.0,0.0274,1.9726,2023-05-17,TRAILING_STOP(100%),664.42,9,1.121,0.027,1.094,-0.8786
ACCUMULATION,CANFINHOME,2023-07-17,BULL,811.8,780.69,20.74,31.11,14,2023-07-24,TARGET,874.02,5,2.0,0.0271,1.9729,2023-07-21,TRAILING_STOP(100%),833.03,4,0.6824,0.0264,0.656,-1.3169
ACCUMULATION,CANFINHOME,2023-09-04,BULL,766.1,737.01,19.3933,29.09,14,2023-09-25,TIME_EXPIRY,771.75,14,0.1942,0.0264,0.1678,2023-09-06,TRAILING_STOP(100%),787.3,2,0.7289,0.0267,0.7022,0.5344
ACCUMULATION,CANFINHOME,2023-11-06,BULL,776.6,746.48,20.08,30.12,14,2023-11-17,STOP_LOSS,746.48,9,-1.0,0.0253,-1.0253,2023-11-17,STOP_LOSS(100%),746.48,9,-1.0,0.0253,-1.0253,0.0
ACCUMULATION,CANFINHOME,2024-06-28,BULL,915.2,868.47,31.1533,46.73,14,2024-07-10,STOP_LOSS,868.47,8,-1.0,0.0191,-1.0191,2024-07-10,STOP_LOSS(100%),868.47,8,-1.0,0.0191,-1.0191,0.0
ACCUMULATION,CANFINHOME,2025-03-19,BULL,660.05,624.71,23.56,35.34,14,2025-04-07,STOP_LOSS,624.71,12,-1.0,0.0182,-1.0182,2025-03-25,TRAILING_STOP(100%),684.97,4,0.7051,0.019,0.6861,1.7043
ACCUMULATION,CANFINHOME,2025-03-21,BULL,675.65,640.02,23.7533,35.63,14,2025-04-07,STOP_LOSS,640.02,10,-1.0,0.0185,-1.0185,2025-04-07,STOP_LOSS(100%),640.02,10,-1.0,0.0185,-1.0185,0.0
ACCUMULATION,CANFINHOME,2025-03-24,BULL,685.3,649.37,23.9533,35.93,14,2025-04-07,STOP_LOSS,649.37,9,-1.0,0.0186,-1.0186,2025-04-07,STOP_LOSS(100%),649.37,9,-1.0,0.0186,-1.0186,0.0
ACCUMULATION,CANFINHOME,2025-04-22,BULL,739.8,704.47,23.5533,35.33,14,2025-04-24,STOP_LOSS,704.47,2,-1.0,0.0204,-1.0204,2025-04-24,STOP_LOSS(100%),704.47,2,-1.0,0.0204,-1.0204,0.0
ACCUMULATION,CANFINHOME,2025-05-15,BULL,743.4,706.65,24.5,36.75,14,2025-06-04,TIME_EXPIRY,782.45,14,1.0626,0.0208,1.0418,2025-05-30,TRAILING_STOP(100%),772.95,11,0.8041,0.0206,0.7835,-0.2583
ACCUMULATION,CANFINHOME,2025-05-16,BULL,754.2,719.3,23.2667,34.9,14,2025-06-05,TIME_EXPIRY,778.4,14,0.6934,0.022,0.6715,2025-06-02,TRAILING_STOP(100%),779.17,11,0.7154,0.022,0.6934,0.0219
ACCUMULATION,CANFINHOME,2025-05-21,BULL,751.05,718.22,21.8867,32.83,14,2025-06-10,TARGET,816.71,14,2.0,0.0239,1.9761,2025-05-30,TRAILING_STOP(100%),774.26,7,0.7069,0.0232,0.6836,-1.2925
ACCUMULATION,CANFINHOME,2025-05-26,BULL,755.65,726.38,19.5133,29.27,14,2025-06-10,TARGET,814.19,11,2.0,0.0268,1.9732,2025-05-30,TRAILING_STOP(100%),775.44,4,0.6762,0.0262,0.6501,-1.3231
ACCUMULATION,CANFINHOME,2025-07-07,BULL,820.3,792.87,18.2867,27.43,14,2025-07-11,STOP_LOSS,792.87,4,-1.0,0.0294,-1.0294,2025-07-11,STOP_LOSS(100%),792.87,4,-1.0,0.0294,-1.0294,0.0
ACCUMULATION,CANFINHOME,2025-07-17,BULL,818.7,794.26,16.2933,24.44,14,2025-07-22,STOP_LOSS,794.26,3,-1.0,0.033,-1.033,2025-07-22,STOP_LOSS(100%),794.26,3,-1.0,0.033,-1.033,0.0
ACCUMULATION,CANFINHOME,2025-10-15,BULL,802.55,774.39,18.7733,28.16,14,2025-10-21,TARGET,858.87,4,2.0,0.0295,1.9705,2025-10-20;2025-10-21,TARGET_1(50%);TRAILING_STOP(50%),844.79;839.61,4,1.4081,0.0292,1.3789,-0.5916
ACCUMULATION,CANFINHOME,2025-10-21,BULL,844.4,812.12,21.52,32.28,14,2025-11-12,TIME_EXPIRY,884.2,14,1.233,0.0268,1.2062,2025-10-31,TRAILING_STOP(100%),868.64,7,0.7509,0.0265,0.7244,-0.4818
