scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,naive_baseline_fired,data_source_flags,gate_ma_alignment,gate_vol_floor,gate_clv_floor,gate_breakout_pattern
TECHNICAL,DMART,2020-02-13 15:30:00 IST,BULL,2020-02-13 09:15:00 IST,2544.15,2415.86,2736.58,2800.72,2864.87,2929.01,2020-02-14 15:30:00 IST,2415.86,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DMART,2021-03-05 15:30:00 IST,BULL,2021-03-05 09:15:00 IST,3286.1,3083.79,3589.57,3690.72,3791.88,3893.04,2021-03-15 15:30:00 IST,3083.79,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DMART,2024-03-22 15:30:00 IST,BULL,2024-03-22 09:15:00 IST,4297.6,4148.05,4521.92,4596.7,4671.48,4746.25,2024-04-02 15:30:00 IST,4596.7,TARGET,2.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DODLA,2023-07-20 15:30:00 IST,BULL,2023-07-20 09:15:00 IST,741.75,710.37,788.82,804.51,820.2,835.89,2023-07-24 15:30:00 IST,804.51,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DODLA,2024-08-30 15:30:00 IST,BULL,2024-08-30 09:15:00 IST,1276.45,1217.24,1365.26,1394.86,1424.46,1454.07,2024-09-05 15:30:00 IST,1217.24,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DODLA,2024-10-14 15:30:00 IST,BULL,2024-10-14 09:15:00 IST,1318.6,1255.46,1413.31,1444.88,1476.46,1508.03,2024-10-23 15:30:00 IST,1255.46,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DODLA,2025-08-26 15:30:00 IST,BULL,2025-08-26 09:15:00 IST,1392.1,1335.08,1477.63,1506.14,1534.66,1563.17,2025-09-11 15:30:00 IST,1427.4,TIME_EXPIRY,0.6191,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DOLLAR,2020-11-09 15:30:00 IST,BULL,2020-11-09 09:15:00 IST,155.85,148.91,166.26,169.73,173.2,176.67,2020-11-17 15:30:00 IST,169.73,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DOLLAR,2020-11-17 15:30:00 IST,BULL,2020-11-17 09:15:00 IST,170.4,161.38,183.92,188.43,192.94,197.44,2020-11-20 15:30:00 IST,188.43,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DOLLAR,2021-08-02 15:30:00 IST,BULL,2021-08-02 09:15:00 IST,370.25,348.84,402.36,413.07,423.77,434.48,2021-08-10 15:30:00 IST,348.84,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DOLLAR,2022-01-14 15:30:00 IST,BULL,2022-01-14 09:15:00 IST,631.35,592.17,690.13,709.72,729.31,748.9,2022-01-25 15:30:00 IST,592.17,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DOMS,2024-07-24 15:30:00 IST,BULL,2024-07-24 09:15:00 IST,2494.0,2351.5,2707.74,2778.99,2850.24,2921.49,2024-07-31 15:30:00 IST,2351.5,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DOMS,2024-11-25 15:30:00 IST,BULL,2024-11-25 09:15:00 IST,3069.0,2887.36,3341.45,3432.27,3523.09,3613.9,2024-12-03 15:30:00 IST,2887.36,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DPABHUSHAN,2021-02-12 15:30:00 IST,BULL,2021-02-12 09:15:00 IST,116.2,108.53,127.71,131.55,135.38,139.22,2021-02-16 15:30:00 IST,108.53,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DPABHUSHAN,2021-02-22 15:30:00 IST,BULL,2021-02-22 09:15:00 IST,125.35,116.56,138.54,142.94,147.33,151.73,2021-03-08 15:30:00 IST,116.56,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DPABHUSHAN,2021-06-02 15:30:00 IST,BULL,2021-06-02 09:15:00 IST,162.55,149.56,182.04,188.54,195.03,201.53,2021-06-18 15:30:00 IST,162.7,TIME_EXPIRY,0.0115,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DPABHUSHAN,2021-09-15 15:30:00 IST,BULL,2021-09-15 09:15:00 IST,221.05,207.73,241.03,247.69,254.35,261.01,2021-09-20 15:30:00 IST,207.73,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DPABHUSHAN,2021-11-08 15:30:00 IST,BULL,2021-11-08 09:15:00 IST,266.0,248.78,291.82,300.43,309.04,317.65,2021-11-24 15:30:00 IST,300.43,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DPEL,2024-12-10 15:30:00 IST,BULL,2024-12-10 09:15:00 IST,145.95,135.25,162.0,167.35,172.7,178.05,2024-12-26 15:30:00 IST,139.2,TIME_EXPIRY,-0.6309,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DPEL,2026-01-08 15:30:00 IST,BULL,2026-01-08 09:15:00 IST,330.6,316.19,352.21,359.42,366.62,373.82,2026-01-13 15:30:00 IST,316.19,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DPEL,2026-03-19 15:30:00 IST,BULL,2026-03-19 09:15:00 IST,408.1,384.09,444.12,456.12,468.13,480.13,2026-04-07 15:30:00 IST,456.12,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DRREDDY,2020-09-16 15:30:00 IST,BULL,2020-09-16 09:15:00 IST,925.6,890.59,978.12,995.63,1013.13,1030.64,2020-09-18 15:30:00 IST,995.63,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DRREDDY,2023-06-28 15:30:00 IST,BULL,2023-06-28 09:15:00 IST,1021.55,998.08,1056.76,1068.5,1080.24,1091.97,2023-07-14 15:30:00 IST,1045.95,TIME_EXPIRY,1.0394,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2021-05-05 15:30:00 IST,BULL,2021-05-05 09:15:00 IST,100.1,89.42,116.11,121.45,126.79,132.13,2021-05-07 15:30:00 IST,121.45,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2021-06-09 15:30:00 IST,BULL,2021-06-09 09:15:00 IST,150.8,138.38,169.42,175.63,181.84,188.05,2021-06-10 15:30:00 IST,175.63,TARGET,2.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2022-06-14 15:30:00 IST,BULL,2022-06-14 09:15:00 IST,415.85,376.95,474.2,493.65,513.1,532.55,2022-06-20 15:30:00 IST,376.95,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2023-01-27 15:30:00 IST,BULL,2023-01-27 09:15:00 IST,533.45,495.77,589.96,608.8,627.64,646.48,2023-01-31 15:30:00 IST,495.77,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2023-07-17 15:30:00 IST,BULL,2023-07-17 09:15:00 IST,541.1,505.1,595.11,613.11,631.11,649.11,2023-08-02 15:30:00 IST,613.11,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2023-08-21 15:30:00 IST,BULL,2023-08-21 09:15:00 IST,669.9,630.83,728.5,748.04,767.57,787.1,2023-08-25 15:30:00 IST,630.83,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2024-02-21 15:30:00 IST,BULL,2024-02-21 09:15:00 IST,846.6,777.87,949.69,984.05,1018.42,1052.78,2024-03-08 15:30:00 IST,857.5,TIME_EXPIRY,0.1586,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2024-03-27 15:30:00 IST,BULL,2024-03-27 09:15:00 IST,937.1,850.43,1067.11,1110.45,1153.78,1197.12,2024-04-12 15:30:00 IST,1110.45,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DSSL,2024-04-16 15:30:00 IST,BULL,2024-04-16 09:15:00 IST,1131.95,1031.44,1282.72,1332.97,1383.23,1433.48,2024-04-18 15:30:00 IST,1332.97,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DYCL,2023-07-28 15:30:00 IST,BULL,2023-07-28 09:15:00 IST,232.1,217.8,253.54,260.69,267.84,274.98,2023-07-31 15:30:00 IST,217.8,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,DYCL,2025-07-04 15:30:00 IST,BULL,2025-07-04 09:15:00 IST,491.6,457.88,542.18,559.04,575.9,592.76,2025-07-14 15:30:00 IST,457.88,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EBGNG,2026-06-19 15:30:00 IST,BULL,2026-06-19 09:15:00 IST,501.95,464.95,557.45,575.95,594.45,612.95,2026-06-25 15:30:00 IST,575.95,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EBGNG,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,625.45,578.75,695.5,718.86,742.21,765.56,2026-07-15 15:30:00 IST,578.75,STOP_LOSS,-1.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ECLERX,2020-12-03 15:30:00 IST,BULL,2020-12-03 09:15:00 IST,263.3,252.01,280.24,285.89,291.54,297.18,2020-12-21 15:30:00 IST,252.01,STOP_LOSS,-1.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ECLERX,2023-07-17 15:30:00 IST,BULL,2023-07-17 09:15:00 IST,913.8,860.42,993.87,1020.56,1047.24,1073.93,2023-07-26 15:30:00 IST,860.42,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ECLERX,2024-08-19 15:30:00 IST,BULL,2024-08-19 09:15:00 IST,1349.4,1278.86,1455.22,1490.49,1525.76,1561.04,2024-09-02 15:30:00 IST,1490.49,TARGET,2.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ECLERX,2025-07-17 15:30:00 IST,BULL,2025-07-17 09:15:00 IST,1834.6,1753.52,1956.21,1996.75,2037.29,2077.82,2025-08-04 15:30:00 IST,1996.75,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ECLERX,2025-08-04 15:30:00 IST,BULL,2025-08-04 09:15:00 IST,2043.6,1930.72,2212.91,2269.35,2325.79,2382.22,2025-08-06 15:30:00 IST,1930.72,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EDELWEISS,2021-07-13 15:30:00 IST,BULL,2021-07-13 09:15:00 IST,67.15,62.8,73.67,75.84,78.02,80.19,2021-07-15 15:30:00 IST,62.8,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EDELWEISS,2023-11-24 15:30:00 IST,BULL,2023-11-24 09:15:00 IST,70.95,67.33,76.38,78.2,80.01,81.82,2023-11-30 15:30:00 IST,78.2,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EICHERMOT,2017-05-11 15:30:00 IST,BULL,2017-05-11 09:15:00 IST,2946.9,2847.8,3095.55,3145.1,3194.64,3244.19,2017-05-18 15:30:00 IST,2847.8,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EICHERMOT,2022-08-23 15:30:00 IST,BULL,2022-08-23 09:15:00 IST,3464.75,3318.45,3684.2,3757.35,3830.5,3903.65,2022-08-29 15:30:00 IST,3318.45,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EICHERMOT,2026-02-13 15:30:00 IST,BULL,2026-02-13 09:15:00 IST,8065.0,7731.4,8565.4,8732.2,8899.0,9065.8,2026-03-02 15:30:00 IST,7731.4,STOP_LOSS,-1.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EIHAHOTELS,2020-12-14 15:30:00 IST,BULL,2020-12-14 09:15:00 IST,150.3,139.41,166.63,172.07,177.52,182.96,2020-12-21 15:30:00 IST,139.41,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EIHAHOTELS,2022-03-09 15:30:00 IST,BULL,2022-03-09 09:15:00 IST,195.5,180.78,217.58,224.94,232.31,239.67,2022-03-25 15:30:00 IST,224.94,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EIHAHOTELS,2022-03-28 15:30:00 IST,BULL,2022-03-28 09:15:00 IST,233.4,216.74,258.39,266.72,275.04,283.37,2022-03-31 15:30:00 IST,216.74,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EIHOTEL,2020-12-03 15:30:00 IST,BULL,2020-12-03 09:15:00 IST,99.05,92.8,108.42,111.54,114.67,117.79,2020-12-21 15:30:00 IST,92.8,STOP_LOSS,-1.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EIHOTEL,2021-05-24 15:30:00 IST,BULL,2021-05-24 09:15:00 IST,105.8,100.9,113.16,115.61,118.06,120.52,2021-06-04 15:30:00 IST,115.61,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EIHOTEL,2022-03-25 15:30:00 IST,BULL,2022-03-25 09:15:00 IST,149.0,140.15,162.28,166.7,171.12,175.55,2022-04-06 15:30:00 IST,166.7,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EIHOTEL,2023-08-21 15:30:00 IST,BULL,2023-08-21 09:15:00 IST,236.65,227.04,251.07,255.88,260.69,265.5,2023-09-01 15:30:00 IST,255.88,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EKC,2020-12-03 15:30:00 IST,BULL,2020-12-03 09:15:00 IST,56.35,53.17,61.12,62.71,64.3,65.89,2020-12-07 15:30:00 IST,53.17,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EKC,2021-01-07 15:30:00 IST,BULL,2021-01-07 09:15:00 IST,58.0,53.36,64.95,67.27,69.59,71.9,2021-01-21 15:30:00 IST,53.36,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EKC,2021-02-11 15:30:00 IST,BULL,2021-02-11 09:15:00 IST,71.55,65.97,79.92,82.71,85.5,88.29,2021-02-15 15:30:00 IST,65.97,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EKC,2021-02-19 15:30:00 IST,BULL,2021-02-19 09:15:00 IST,80.85,73.12,92.45,96.32,100.18,104.05,2021-03-02 15:30:00 IST,73.12,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EKC,2021-08-17 15:30:00 IST,BULL,2021-08-17 09:15:00 IST,110.35,102.97,121.42,125.11,128.8,132.49,2021-08-19 15:30:00 IST,102.97,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EKC,2024-02-05 15:30:00 IST,BULL,2024-02-05 09:15:00 IST,153.65,143.56,168.78,173.82,178.87,183.91,2024-02-07 15:30:00 IST,173.82,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELANTAS,2026-08-05 15:30:00 IST,BULL,2026-08-05 09:15:00 IST,11847.5,11255.98,12734.79,13030.55,13326.31,13622.08,2026-08-06 15:30:00 IST,13030.55,TARGET,2.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELECON,2021-05-24 15:30:00 IST,BULL,2021-05-24 09:15:00 IST,50.3,45.38,57.68,60.14,62.6,65.06,2021-05-28 15:30:00 IST,60.14,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELECON,2023-04-11 15:30:00 IST,BULL,2023-04-11 09:15:00 IST,216.35,204.94,233.46,239.16,244.87,250.57,2023-04-24 15:30:00 IST,204.94,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELECON,2024-12-10 15:30:00 IST,BULL,2024-12-10 09:15:00 IST,660.6,621.76,718.85,738.27,757.69,777.1,2024-12-18 15:30:00 IST,621.76,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELGIEQUIP,2017-09-01 15:30:00 IST,BULL,2017-09-01 09:15:00 IST,119.15,114.3,126.42,128.84,131.26,133.68,2017-09-05 15:30:00 IST,114.3,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELGIEQUIP,2021-11-24 15:30:00 IST,BULL,2021-11-24 09:15:00 IST,267.2,252.52,289.22,296.55,303.89,311.23,2021-11-29 15:30:00 IST,252.52,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELGIEQUIP,2022-04-22 15:30:00 IST,BULL,2022-04-22 09:15:00 IST,337.5,315.02,371.22,382.46,393.69,404.93,2022-05-05 15:30:00 IST,315.02,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELGIEQUIP,2022-08-03 15:30:00 IST,BULL,2022-08-03 09:15:00 IST,436.15,412.96,470.94,482.53,494.12,505.72,2022-08-19 15:30:00 IST,461.15,TIME_EXPIRY,1.0781,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ELGIEQUIP,2024-06-18 15:30:00 IST,BULL,2024-06-18 09:15:00 IST,696.5,653.09,761.62,783.32,805.03,826.73,2024-06-24 15:30:00 IST,783.32,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EMAMILTD,2017-10-26 15:30:00 IST,BULL,2017-10-26 09:15:00 IST,605.45,582.2,640.32,651.95,663.57,675.19,2017-11-13 15:30:00 IST,632.03,TIME_EXPIRY,1.1433,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EMAMILTD,2021-04-16 15:30:00 IST,BULL,2021-04-16 09:15:00 IST,543.55,514.18,587.61,602.3,616.98,631.67,2021-04-20 15:30:00 IST,514.18,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EMCURE,2025-10-06 15:30:00 IST,BULL,2025-10-06 09:15:00 IST,1435.3,1375.59,1524.86,1554.72,1584.57,1614.42,2025-10-08 15:30:00 IST,1375.59,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EMSLIMITED,2024-06-26 15:30:00 IST,BULL,2024-06-26 09:15:00 IST,641.25,588.98,719.66,745.79,771.93,798.06,2024-07-12 15:30:00 IST,653.7,TIME_EXPIRY,0.2382,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EMSLIMITED,2024-07-23 15:30:00 IST,BULL,2024-07-23 09:15:00 IST,768.05,707.5,858.88,889.15,919.43,949.7,2024-07-29 15:30:00 IST,889.15,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EMSLIMITED,2024-12-02 15:30:00 IST,BULL,2024-12-02 09:15:00 IST,845.05,794.9,920.28,945.35,970.43,995.51,2024-12-17 15:30:00 IST,945.35,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EMUDHRA,2024-02-20 15:30:00 IST,BULL,2024-02-20 09:15:00 IST,558.1,523.37,610.19,627.56,644.92,662.29,2024-03-07 15:30:00 IST,596.4,TIME_EXPIRY,1.1028,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENDURANCE,2021-03-22 15:30:00 IST,BULL,2021-03-22 09:15:00 IST,1489.25,1413.41,1603.01,1640.93,1678.85,1716.77,2021-03-25 15:30:00 IST,1413.41,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENDURANCE,2021-05-26 15:30:00 IST,BULL,2021-05-26 09:15:00 IST,1492.65,1416.79,1606.44,1644.38,1682.31,1720.24,2021-06-11 15:30:00 IST,1497.25,TIME_EXPIRY,0.0606,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENDURANCE,2021-10-12 15:30:00 IST,BULL,2021-10-12 09:15:00 IST,1792.25,1716.52,1905.85,1943.71,1981.58,2019.44,2021-10-18 15:30:00 IST,1716.52,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENDURANCE,2025-06-25 15:30:00 IST,BULL,2025-06-25 09:15:00 IST,2756.0,2607.64,2978.55,3052.73,3126.91,3201.1,2025-06-26 15:30:00 IST,2607.64,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENGINERSIN,2016-12-28 15:30:00 IST,BULL,2016-12-28 09:15:00 IST,165.93,157.61,178.4,182.56,186.72,190.88,2016-12-30 15:30:00 IST,157.61,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENGINERSIN,2017-11-03 15:30:00 IST,BULL,2017-11-03 09:15:00 IST,192.05,182.69,206.09,210.77,215.45,220.13,2017-11-14 15:30:00 IST,182.69,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENGINERSIN,2023-04-20 15:30:00 IST,BULL,2023-04-20 09:15:00 IST,80.6,77.61,85.09,86.58,88.08,89.58,2023-05-02 15:30:00 IST,86.58,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENGINERSIN,2023-06-20 15:30:00 IST,BULL,2023-06-20 09:15:00 IST,120.75,113.98,130.9,134.29,137.67,141.06,2023-06-22 15:30:00 IST,113.98,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENGINERSIN,2023-07-25 15:30:00 IST,BULL,2023-07-25 09:15:00 IST,148.25,140.94,159.21,162.87,166.52,170.18,2023-08-10 15:30:00 IST,149.8,TIME_EXPIRY,0.2121,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ENGINERSIN,2024-01-01 15:30:00 IST,BULL,2024-01-01 09:15:00 IST,181.75,169.13,200.68,207.0,213.31,219.62,2024-01-03 15:30:00 IST,207.0,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EPIGRAL,2022-01-27 15:30:00 IST,BULL,2022-01-27 09:15:00 IST,924.65,882.58,987.76,1008.79,1029.83,1050.86,2022-01-28 15:30:00 IST,882.58,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EPIGRAL,2022-03-22 15:30:00 IST,BULL,2022-03-22 09:15:00 IST,976.55,917.9,1064.53,1093.86,1123.18,1152.51,2022-04-05 15:30:00 IST,1093.86,TARGET,2.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EPIGRAL,2024-07-01 15:30:00 IST,BULL,2024-07-01 09:15:00 IST,1462.95,1362.27,1613.98,1664.32,1714.66,1765.0,2024-07-17 15:30:00 IST,1436.55,TIME_EXPIRY,-0.2622,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EPL,2017-08-14 15:30:00 IST,BULL,2017-08-14 09:15:00 IST,129.9,123.34,139.74,143.02,146.3,149.58,2017-08-30 15:30:00 IST,133.18,TIME_EXPIRY,0.5,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EPL,2019-12-19 15:30:00 IST,BULL,2019-12-19 09:15:00 IST,173.6,159.72,194.42,201.36,208.3,215.24,2020-01-06 15:30:00 IST,170.0,TIME_EXPIRY,-0.2594,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EPL,2023-06-28 15:30:00 IST,BULL,2023-06-28 09:15:00 IST,221.0,208.3,240.05,246.4,252.75,259.1,2023-07-14 15:30:00 IST,219.85,TIME_EXPIRY,-0.0905,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,EPL,2026-08-20 15:30:00 IST,BULL,2026-08-20 09:15:00 IST,270.1,256.58,290.37,297.13,303.89,310.65,2026-08-26 15:30:00 IST,256.58,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ERIS,2025-02-06 15:30:00 IST,BULL,2025-02-06 09:15:00 IST,1453.75,1348.32,1611.89,1664.61,1717.32,1770.03,2025-02-11 15:30:00 IST,1348.32,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
