scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,pattern,gate_pattern,gate_rvol,gate_clv,naive_baseline_fired,data_source_flags
TECHNICAL_INTRADAY,FINCABLES,421 IST,SIDEWAYS,421 IST,1413.0,1398.87,1434.2,1441.26,1448.32,1455.39,427 IST,1406.8,SESSION_CLOSE,-0.4388,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,FINCABLES,424 IST,BULL,424 IST,1413.9,1399.76,1435.11,1442.18,1449.25,1456.32,430 IST,1409.6,SESSION_CLOSE,-0.3041,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,FINCABLES,451 IST,BULL,451 IST,1428.2,1413.92,1449.62,1456.76,1463.9,1471.05,457 IST,1438.8,SESSION_CLOSE,0.7422,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,FINCABLES,460 IST,BULL,460 IST,1453.2,1438.67,1475.0,1482.26,1489.53,1496.8,466 IST,1456.5,SESSION_CLOSE,0.2271,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,FINCABLES,541 IST,BEAR,541 IST,1442.1,1427.68,1463.73,1470.94,1478.15,1485.36,547 IST,1455.9,SESSION_CLOSE,0.9569,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,46 IST,SIDEWAYS,46 IST,193.56,191.62,196.46,197.43,198.4,199.37,49 IST,191.62,STOP_LOSS,-1.0,3,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,199 IST,BULL,199 IST,185.46,183.61,188.24,189.17,190.1,191.02,200 IST,183.61,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,202 IST,SIDEWAYS,202 IST,183.33,181.5,186.08,187.0,187.91,188.83,208 IST,182.43,SESSION_CLOSE,-0.4909,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,217 IST,SIDEWAYS,217 IST,183.44,181.61,186.19,187.11,188.03,188.94,223 IST,182.7,SESSION_CLOSE,-0.4034,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,235 IST,BULL,235 IST,184.75,182.9,187.52,188.44,189.37,190.29,241 IST,185.14,SESSION_CLOSE,0.2111,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,247 IST,BEAR,247 IST,183.24,181.41,185.99,186.9,187.82,188.74,253 IST,181.41,STOP_LOSS,-1.0,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,295 IST,BULL,295 IST,181.95,180.13,184.68,185.59,186.5,187.41,296 IST,180.13,STOP_LOSS,-1.0,1,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,298 IST,BULL,298 IST,184.38,182.54,187.15,188.07,188.99,189.91,300 IST,182.54,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,346 IST,BULL,346 IST,178.86,177.07,181.54,182.44,183.33,184.23,347 IST,177.07,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,349 IST,SIDEWAYS,349 IST,177.0,175.23,179.66,180.54,181.42,182.31,350 IST,175.23,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,352 IST,BULL,352 IST,177.78,176.0,180.45,181.34,182.22,183.11,353 IST,176.0,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,418 IST,BEAR,418 IST,181.49,179.68,184.21,185.12,186.03,186.93,424 IST,179.68,STOP_LOSS,-1.0,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,427 IST,SIDEWAYS,427 IST,179.8,178.0,182.5,183.4,184.3,185.19,428 IST,178.0,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,448 IST,BULL,448 IST,182.48,180.66,185.22,186.13,187.04,187.95,450 IST,186.13,TARGET,2.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,KRISHANA,499 IST,BULL,499 IST,189.31,187.42,192.15,193.1,194.04,194.99,503 IST,187.42,STOP_LOSS,-1.0,4,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,97 IST,BEAR,97 IST,583.2,577.37,591.95,594.86,597.78,600.7,103 IST,582.55,SESSION_CLOSE,-0.1115,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,124 IST,BULL,124 IST,581.75,575.93,590.48,593.38,596.29,599.2,125 IST,575.93,STOP_LOSS,-1.0,1,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,169 IST,BEAR,169 IST,584.0,578.16,592.76,595.68,598.6,601.52,175 IST,581.7,SESSION_CLOSE,-0.3938,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,181 IST,BEAR,181 IST,572.95,567.22,581.54,584.41,587.27,590.14,187 IST,568.85,SESSION_CLOSE,-0.7156,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,199 IST,BEAR,199 IST,563.5,557.86,571.95,574.77,577.59,580.4,200 IST,557.86,STOP_LOSS,-1.0,1,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,223 IST,BEAR,223 IST,550.4,544.9,558.66,561.41,564.16,566.91,229 IST,551.4,SESSION_CLOSE,0.1817,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,232 IST,BULL,232 IST,552.85,547.32,561.14,563.91,566.67,569.44,238 IST,560.7,SESSION_CLOSE,1.4199,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,235 IST,BULL,235 IST,558.35,552.77,566.73,569.52,572.31,575.1,241 IST,560.5,SESSION_CLOSE,0.3851,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,286 IST,BULL,286 IST,542.85,537.42,550.99,553.71,556.42,559.14,292 IST,543.0,SESSION_CLOSE,0.0276,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,301 IST,SIDEWAYS,301 IST,534.35,529.01,542.37,545.04,547.71,550.38,307 IST,534.6,SESSION_CLOSE,0.0468,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,325 IST,BULL,325 IST,544.0,538.56,552.16,554.88,557.6,560.32,331 IST,544.85,SESSION_CLOSE,0.1563,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,328 IST,BULL,328 IST,543.15,537.72,551.3,554.01,556.73,559.44,334 IST,548.25,SESSION_CLOSE,0.939,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,352 IST,SIDEWAYS,352 IST,541.5,536.08,549.62,552.33,555.04,557.74,358 IST,545.25,SESSION_CLOSE,0.6925,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,481 IST,BULL,481 IST,522.1,516.88,529.93,532.54,535.15,537.76,487 IST,522.95,SESSION_CLOSE,0.1628,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TTKPRESTIG,490 IST,BULL,490 IST,525.25,520.0,533.13,535.76,538.38,541.01,496 IST,526.8,SESSION_CLOSE,0.2951,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,49 IST,BULL,49 IST,609.85,603.75,619.0,622.05,625.1,628.15,55 IST,607.15,SESSION_CLOSE,-0.4427,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,82 IST,BULL,82 IST,647.65,641.17,657.36,660.6,663.84,667.08,86 IST,660.6,TARGET,2.0,4,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,124 IST,BEAR,124 IST,636.9,630.53,646.45,649.64,652.82,656.01,125 IST,630.53,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,223 IST,BULL,223 IST,610.5,604.4,619.66,622.71,625.76,628.82,225 IST,604.4,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,226 IST,BULL,226 IST,611.5,605.38,620.67,623.73,626.79,629.84,228 IST,605.38,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,238 IST,BEAR,238 IST,605.65,599.59,614.73,617.76,620.79,623.82,244 IST,607.85,SESSION_CLOSE,0.3632,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,352 IST,SIDEWAYS,352 IST,604.55,598.5,613.62,616.64,619.66,622.69,358 IST,613.4,SESSION_CLOSE,1.4639,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,361 IST,BULL,361 IST,623.1,616.87,632.45,635.56,638.68,641.79,367 IST,616.87,STOP_LOSS,-1.0,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,400 IST,BULL,400 IST,627.1,620.83,636.51,639.64,642.78,645.91,402 IST,639.64,TARGET,2.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,421 IST,BULL,421 IST,653.9,647.36,663.71,666.98,670.25,673.52,425 IST,666.98,TARGET,2.0,4,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,448 IST,SIDEWAYS,448 IST,656.0,649.44,665.84,669.12,672.4,675.68,451 IST,669.12,TARGET,2.0,3,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,451 IST,BULL,451 IST,672.15,665.43,682.23,685.59,688.95,692.31,453 IST,665.43,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,ASKAUTOLTD,475 IST,BULL,475 IST,676.95,670.18,687.1,690.49,693.87,697.26,477 IST,670.18,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,43 IST,BULL,43 IST,4703.2,4656.17,4773.75,4797.26,4820.78,4844.3,49 IST,4708.0,SESSION_CLOSE,0.1021,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,79 IST,BULL,79 IST,4824.9,4776.65,4897.27,4921.4,4945.52,4969.65,85 IST,4792.8,SESSION_CLOSE,-0.6653,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,172 IST,BULL,172 IST,4765.0,4717.35,4836.48,4860.3,4884.12,4907.95,178 IST,4839.8,SESSION_CLOSE,1.5698,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,226 IST,BULL,226 IST,4803.0,4754.97,4875.04,4899.06,4923.08,4947.09,232 IST,4799.2,SESSION_CLOSE,-0.0791,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,298 IST,BULL,298 IST,4724.8,4677.55,4795.67,4819.3,4842.92,4866.54,300 IST,4677.55,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,301 IST,BEAR,301 IST,4674.0,4627.26,4744.11,4767.48,4790.85,4814.22,307 IST,4719.9,SESSION_CLOSE,0.982,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,349 IST,BULL,349 IST,4644.5,4598.06,4714.17,4737.39,4760.61,4783.84,350 IST,4598.06,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,373 IST,BULL,373 IST,4587.6,4541.72,4656.41,4679.35,4702.29,4725.23,379 IST,4623.6,SESSION_CLOSE,0.7847,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,400 IST,BULL,400 IST,4607.0,4560.93,4676.1,4699.14,4722.18,4745.21,406 IST,4587.2,SESSION_CLOSE,-0.4298,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,406 IST,BULL,406 IST,4587.2,4541.33,4656.01,4678.94,4701.88,4724.82,412 IST,4560.9,SESSION_CLOSE,-0.5733,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,433 IST,BULL,433 IST,4646.1,4599.64,4715.79,4739.02,4762.25,4785.48,439 IST,4610.8,SESSION_CLOSE,-0.7598,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,457 IST,BULL,457 IST,4655.0,4608.45,4724.82,4748.1,4771.38,4794.65,463 IST,4613.2,SESSION_CLOSE,-0.898,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,CRISIL,499 IST,BULL,499 IST,4632.5,4586.18,4701.99,4725.15,4748.31,4771.48,500 IST,4586.18,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TCS,148 IST,BULL,148 IST,2340.0,2316.6,2375.1,2386.8,2398.5,2410.2,150 IST,2316.6,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TCS,223 IST,BULL,223 IST,2274.1,2251.36,2308.21,2319.58,2330.95,2342.32,225 IST,2251.36,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TCS,325 IST,BULL,325 IST,2314.7,2291.55,2349.42,2360.99,2372.57,2384.14,327 IST,2291.55,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TCS,328 IST,SIDEWAYS,328 IST,2296.8,2273.83,2331.25,2342.74,2354.22,2365.7,334 IST,2318.6,SESSION_CLOSE,0.9491,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TCS,373 IST,BEAR,373 IST,2183.0,2161.17,2215.74,2226.66,2237.57,2248.49,379 IST,2169.7,SESSION_CLOSE,-0.6093,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TCS,424 IST,BEAR,424 IST,2105.0,2083.95,2136.57,2147.1,2157.62,2168.15,425 IST,2083.95,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TCS,451 IST,BEAR,451 IST,2121.5,2100.28,2153.32,2163.93,2174.54,2185.14,455 IST,2100.28,STOP_LOSS,-1.0,4,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,TCS,523 IST,BEAR,523 IST,2073.6,2052.86,2104.7,2115.07,2125.44,2135.81,525 IST,2052.86,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,46 IST,BEAR,46 IST,11211.5,11099.38,11379.67,11435.73,11491.79,11547.84,52 IST,11215.5,SESSION_CLOSE,0.0357,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,73 IST,BEAR,73 IST,11063.0,10952.37,11228.94,11284.26,11339.58,11394.89,79 IST,11069.5,SESSION_CLOSE,0.0588,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,106 IST,BULL,106 IST,11073.0,10962.27,11239.1,11294.46,11349.82,11405.19,111 IST,10962.27,STOP_LOSS,-1.0,5,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,160 IST,BULL,160 IST,11152.0,11040.48,11319.28,11375.04,11430.8,11486.56,166 IST,11091.0,SESSION_CLOSE,-0.547,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,223 IST,BULL,223 IST,11086.0,10975.14,11252.29,11307.72,11363.15,11418.58,229 IST,11276.0,SESSION_CLOSE,1.7139,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,250 IST,BULL,250 IST,11330.0,11216.7,11499.95,11556.6,11613.25,11669.9,256 IST,11275.0,SESSION_CLOSE,-0.4854,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,400 IST,BULL,400 IST,10882.0,10773.18,11045.23,11099.64,11154.05,11208.46,406 IST,10873.0,SESSION_CLOSE,-0.0827,6,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,421 IST,BULL,421 IST,10933.0,10823.67,11097.0,11151.66,11206.32,11260.99,425 IST,10823.67,STOP_LOSS,-1.0,4,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,424 IST,BULL,424 IST,10898.0,10789.02,11061.47,11115.96,11170.45,11224.94,427 IST,10789.02,STOP_LOSS,-1.0,3,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,VOLTAMP,514 IST,BEAR,514 IST,10636.0,10529.64,10795.54,10848.72,10901.9,10955.08,520 IST,10586.0,SESSION_CLOSE,-0.4701,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,46 IST,BEAR,46 IST,1457.8,1443.22,1479.67,1486.96,1494.24,1501.53,52 IST,1454.1,SESSION_CLOSE,-0.2538,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,124 IST,BULL,124 IST,1429.0,1414.71,1450.44,1457.58,1464.72,1471.87,125 IST,1414.71,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,148 IST,BULL,148 IST,1418.9,1404.71,1440.18,1447.28,1454.37,1461.47,150 IST,1404.71,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,199 IST,BEAR,199 IST,1364.8,1351.15,1385.27,1392.1,1398.92,1405.74,204 IST,1351.15,STOP_LOSS,-1.0,5,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,250 IST,BEAR,250 IST,1349.5,1336.0,1369.74,1376.49,1383.24,1389.98,256 IST,1351.0,SESSION_CLOSE,0.1112,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,325 IST,BULL,325 IST,1343.0,1329.57,1363.14,1369.86,1376.58,1383.29,327 IST,1329.57,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,349 IST,BEAR,349 IST,1288.0,1275.12,1307.32,1313.76,1320.2,1326.64,351 IST,1275.12,STOP_LOSS,-1.0,2,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,400 IST,BULL,400 IST,1334.2,1320.86,1354.21,1360.88,1367.56,1374.23,405 IST,1320.86,STOP_LOSS,-1.0,5,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,412 IST,BEAR,412 IST,1322.1,1308.88,1341.93,1348.54,1355.15,1361.76,418 IST,1331.0,SESSION_CLOSE,0.6732,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,415 IST,BULL,415 IST,1330.0,1316.7,1349.95,1356.6,1363.25,1369.9,421 IST,1345.9,SESSION_CLOSE,1.1955,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,421 IST,BULL,421 IST,1345.9,1332.44,1366.09,1372.82,1379.55,1386.28,423 IST,1332.44,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,490 IST,BULL,490 IST,1363.9,1350.26,1384.36,1391.18,1398.0,1404.82,496 IST,1381.0,SESSION_CLOSE,1.2538,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,496 IST,BULL,496 IST,1381.0,1367.19,1401.72,1408.62,1415.52,1422.43,500 IST,1367.19,STOP_LOSS,-1.0,4,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,499 IST,BULL,499 IST,1388.0,1374.12,1408.82,1415.76,1422.7,1429.64,500 IST,1374.12,STOP_LOSS,-1.0,1,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,523 IST,BEAR,523 IST,1362.5,1348.88,1382.94,1389.75,1396.56,1403.38,525 IST,1348.88,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,DEEPAKFERT,526 IST,BULL,526 IST,1390.5,1376.6,1411.36,1418.31,1425.26,1432.22,529 IST,1376.6,STOP_LOSS,-1.0,3,81.0,BULL_FLAG,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,EICHERMOT,85 IST,BULL,85 IST,7978.5,7898.72,8098.18,8138.07,8177.96,8217.86,91 IST,7952.5,SESSION_CLOSE,-0.3259,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,EICHERMOT,121 IST,BEAR,121 IST,7917.5,7838.32,8036.26,8075.85,8115.44,8155.02,125 IST,7838.32,STOP_LOSS,-1.0,4,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,EICHERMOT,148 IST,BULL,148 IST,7689.0,7612.11,7804.34,7842.78,7881.22,7919.67,154 IST,7632.5,SESSION_CLOSE,-0.7348,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,EICHERMOT,298 IST,BULL,298 IST,7680.0,7603.2,7795.2,7833.6,7872.0,7910.4,300 IST,7603.2,STOP_LOSS,-1.0,2,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,EICHERMOT,352 IST,BEAR,352 IST,7434.5,7360.16,7546.02,7583.19,7620.36,7657.54,358 IST,7470.0,SESSION_CLOSE,0.4775,6,81.0,WYCKOFF_SPRING_TYPE_2,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
TECHNICAL_INTRADAY,EICHERMOT,397 IST,BULL,397 IST,7549.0,7473.51,7662.24,7699.98,7737.72,7775.47,403 IST,7530.0,SESSION_CLOSE,-0.2517,6,81.0,BULL_FLAG,True,True,True,False,UPSTOX_V3_FRESH_2026-09-26
