scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,naive_baseline_fired,data_source_flags,gate_uptrend,gate_pullback_zone,gate_vol_dryup
PULLBACK,HDFCLIFE,2025-12-05 15:30:00 IST,BULL,2025-12-05 09:15:00 IST,768.3,747.88,798.92,809.13,819.34,829.54,2025-12-19 15:30:00 IST,766.45,TIME_EXPIRY,-0.0906,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HDFCLIFE,2025-12-15 15:30:00 IST,BULL,2025-12-15 09:15:00 IST,772.7,752.48,803.02,813.13,823.24,833.35,2025-12-17 15:30:00 IST,752.48,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HDFCLIFE,2025-12-23 15:30:00 IST,BULL,2025-12-23 09:15:00 IST,763.95,741.95,796.95,807.95,818.95,829.95,2025-12-29 15:30:00 IST,741.95,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2019-06-24 15:30:00 IST,BULL,2019-06-24 09:15:00 IST,190.75,179.65,207.41,212.96,218.51,224.06,2019-07-08 15:30:00 IST,189.15,TIME_EXPIRY,-0.1441,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2020-09-16 15:30:00 IST,BULL,2020-09-16 09:15:00 IST,190.1,181.18,203.49,207.95,212.41,216.88,2020-09-22 15:30:00 IST,181.18,STOP_LOSS,-1.0,4,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2020-10-13 15:30:00 IST,BULL,2020-10-13 09:15:00 IST,187.7,179.45,200.08,204.2,208.32,212.45,2020-10-27 15:30:00 IST,186.85,TIME_EXPIRY,-0.103,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2021-03-26 15:30:00 IST,BULL,2021-03-26 09:15:00 IST,235.2,224.87,250.69,255.85,261.02,266.18,2021-04-07 15:30:00 IST,255.85,TARGET,2.0,8,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2021-04-16 15:30:00 IST,BULL,2021-04-16 09:15:00 IST,234.85,221.94,254.22,260.68,267.14,273.59,2021-04-30 15:30:00 IST,240.6,TIME_EXPIRY,0.4452,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2021-06-17 15:30:00 IST,BULL,2021-06-17 09:15:00 IST,251.0,240.04,267.44,272.92,278.4,283.88,2021-07-01 15:30:00 IST,250.05,TIME_EXPIRY,-0.0867,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2021-06-25 15:30:00 IST,BULL,2021-06-25 09:15:00 IST,252.65,240.83,270.37,276.28,282.19,288.1,2021-07-09 15:30:00 IST,258.45,TIME_EXPIRY,0.4908,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2021-07-30 15:30:00 IST,BULL,2021-07-30 09:15:00 IST,264.65,254.48,279.9,284.99,290.08,295.16,2021-08-13 15:30:00 IST,262.6,TIME_EXPIRY,-0.2016,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2021-08-09 15:30:00 IST,BULL,2021-08-09 09:15:00 IST,265.95,255.57,281.53,286.72,291.91,297.1,2021-08-11 15:30:00 IST,255.57,STOP_LOSS,-1.0,2,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2021-08-26 15:30:00 IST,BULL,2021-08-26 09:15:00 IST,259.4,248.44,275.84,281.32,286.8,292.28,2021-09-09 15:30:00 IST,261.5,TIME_EXPIRY,0.1916,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2022-11-21 15:30:00 IST,BULL,2022-11-21 09:15:00 IST,201.05,191.54,215.32,220.08,224.83,229.59,2022-12-05 15:30:00 IST,204.6,TIME_EXPIRY,0.3731,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2022-11-29 15:30:00 IST,BULL,2022-11-29 09:15:00 IST,201.05,191.93,214.74,219.3,223.86,228.42,2022-12-13 15:30:00 IST,204.15,TIME_EXPIRY,0.3398,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2023-10-20 15:30:00 IST,BULL,2023-10-20 09:15:00 IST,191.0,184.33,201.01,204.34,207.68,211.01,2023-10-25 15:30:00 IST,184.33,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2024-01-25 15:30:00 IST,BULL,2024-01-25 09:15:00 IST,225.3,215.03,240.71,245.84,250.98,256.11,2024-01-30 15:30:00 IST,245.84,TARGET,2.0,3,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2024-02-05 15:30:00 IST,BULL,2024-02-05 09:15:00 IST,224.85,211.94,244.21,250.66,257.12,263.57,2024-02-13 15:30:00 IST,211.94,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2024-08-27 15:30:00 IST,BULL,2024-08-27 09:15:00 IST,231.53,224.1,242.68,246.39,250.11,253.83,2024-09-04 15:30:00 IST,224.1,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEIDELBERG,2025-09-09 15:30:00 IST,BULL,2025-09-09 09:15:00 IST,213.71,206.73,224.18,227.67,231.16,234.65,2025-09-23 15:30:00 IST,212.76,TIME_EXPIRY,-0.1361,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HERITGFOOD,2017-06-06 15:30:00 IST,BULL,2017-06-06 09:15:00 IST,288.3,273.19,310.96,318.52,326.07,333.63,2017-06-20 15:30:00 IST,288.45,TIME_EXPIRY,0.0099,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HERITGFOOD,2021-04-16 15:30:00 IST,BULL,2021-04-16 09:15:00 IST,159.75,146.4,179.78,186.45,193.12,199.8,2021-04-27 15:30:00 IST,186.45,TARGET,2.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HERITGFOOD,2022-10-24 15:30:00 IST,BULL,2022-10-24 09:15:00 IST,162.25,151.03,179.08,184.69,190.3,195.91,2022-11-07 15:30:00 IST,162.5,TIME_EXPIRY,0.0223,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HERITGFOOD,2024-08-08 15:30:00 IST,BULL,2024-08-08 09:15:00 IST,557.15,522.8,608.67,625.84,643.02,660.19,2024-08-22 15:30:00 IST,547.85,TIME_EXPIRY,-0.2708,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HERITGFOOD,2025-08-04 15:30:00 IST,BULL,2025-08-04 09:15:00 IST,475.6,452.22,510.67,522.36,534.05,545.74,2025-08-18 15:30:00 IST,469.85,TIME_EXPIRY,-0.2459,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HERITGFOOD,2025-10-06 15:30:00 IST,BULL,2025-10-06 09:15:00 IST,499.05,475.34,534.61,546.46,558.32,570.17,2025-10-15 15:30:00 IST,475.34,STOP_LOSS,-1.0,7,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2017-08-14 15:30:00 IST,BULL,2017-08-14 09:15:00 IST,3857.05,3735.18,4039.86,4100.79,4161.73,4222.66,2017-08-28 15:30:00 IST,3888.1,TIME_EXPIRY,0.2548,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2018-01-03 15:30:00 IST,BULL,2018-01-03 09:15:00 IST,3655.2,3539.35,3828.97,3886.89,3944.81,4002.73,2018-01-15 15:30:00 IST,3539.35,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2019-11-06 15:30:00 IST,BULL,2019-11-06 09:15:00 IST,2578.35,2475.07,2733.26,2784.9,2836.54,2888.18,2019-11-14 15:30:00 IST,2475.07,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2020-09-24 15:30:00 IST,BULL,2020-09-24 09:15:00 IST,2818.3,2688.17,3013.49,3078.56,3143.62,3208.69,2020-09-29 15:30:00 IST,3078.56,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2020-12-30 15:30:00 IST,BULL,2020-12-30 09:15:00 IST,3001.4,2895.21,3160.68,3213.78,3266.87,3319.97,2021-01-13 15:30:00 IST,3213.78,TARGET,2.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2022-08-23 15:30:00 IST,BULL,2022-08-23 09:15:00 IST,2703.4,2603.98,2852.53,2902.24,2951.95,3001.66,2022-09-06 15:30:00 IST,2754.75,TIME_EXPIRY,0.5165,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2022-12-15 15:30:00 IST,BULL,2022-12-15 09:15:00 IST,2670.85,2594.27,2785.72,2824.01,2862.3,2900.59,2022-12-23 15:30:00 IST,2594.27,STOP_LOSS,-1.0,6,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2023-01-18 15:30:00 IST,BULL,2023-01-18 09:15:00 IST,2669.95,2591.62,2787.44,2826.61,2865.78,2904.94,2023-01-27 15:30:00 IST,2591.62,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2025-10-31 15:30:00 IST,BULL,2025-10-31 09:15:00 IST,5544.0,5384.92,5782.61,5862.15,5941.69,6021.22,2025-11-04 15:30:00 IST,5384.92,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2025-12-15 15:30:00 IST,BULL,2025-12-15 09:15:00 IST,5959.5,5780.25,6228.38,6318.0,6407.62,6497.25,2025-12-18 15:30:00 IST,5780.25,STOP_LOSS,-1.0,3,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HEROMOTOCO,2026-01-01 15:30:00 IST,BULL,2026-01-01 09:15:00 IST,5841.5,5652.31,6125.28,6219.88,6314.47,6409.06,2026-01-12 15:30:00 IST,5652.31,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HESTERBIO,2017-02-17 15:30:00 IST,BULL,2017-02-17 09:15:00 IST,766.25,739.98,805.65,818.78,831.91,845.04,2017-03-03 15:30:00 IST,755.4,TIME_EXPIRY,-0.4131,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HESTERBIO,2017-02-28 15:30:00 IST,BULL,2017-02-28 09:15:00 IST,769.75,746.23,805.02,816.78,828.54,840.3,2017-03-10 15:30:00 IST,746.23,STOP_LOSS,-1.0,8,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HESTERBIO,2017-05-29 15:30:00 IST,BULL,2017-05-29 09:15:00 IST,861.9,820.98,923.27,943.73,964.19,984.65,2017-06-12 15:30:00 IST,899.35,TIME_EXPIRY,0.9153,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HESTERBIO,2017-06-06 15:30:00 IST,BULL,2017-06-06 09:15:00 IST,882.7,848.14,934.54,951.82,969.1,986.38,2017-06-20 15:30:00 IST,920.55,TIME_EXPIRY,1.0952,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HESTERBIO,2017-07-03 15:30:00 IST,BULL,2017-07-03 09:15:00 IST,893.65,853.95,953.2,973.04,992.89,1012.74,2017-07-06 15:30:00 IST,973.04,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HESTERBIO,2018-02-16 15:30:00 IST,BULL,2018-02-16 09:15:00 IST,1655.4,1522.55,1854.68,1921.1,1987.53,2053.95,2018-03-02 15:30:00 IST,1649.8,TIME_EXPIRY,-0.0422,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HESTERBIO,2019-05-02 15:30:00 IST,BULL,2019-05-02 09:15:00 IST,1451.35,1372.16,1570.13,1609.73,1649.32,1688.92,2019-05-08 15:30:00 IST,1609.73,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HGINFRA,2020-02-05 15:30:00 IST,BULL,2020-02-05 09:15:00 IST,253.9,234.52,282.96,292.65,302.34,312.03,2020-02-19 15:30:00 IST,246.1,TIME_EXPIRY,-0.4026,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HGINFRA,2022-01-19 15:30:00 IST,BULL,2022-01-19 09:15:00 IST,618.6,585.13,668.8,685.54,702.27,719.01,2022-01-24 15:30:00 IST,585.13,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HGINFRA,2024-03-14 15:30:00 IST,BULL,2024-03-14 09:15:00 IST,913.65,862.97,989.67,1015.0,1040.34,1065.68,2024-03-28 15:30:00 IST,991.35,TIME_EXPIRY,1.5332,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2017-04-05 15:30:00 IST,BULL,2017-04-05 09:15:00 IST,198.2,190.32,210.01,213.95,217.89,221.82,2017-04-13 15:30:00 IST,190.32,STOP_LOSS,-1.0,6,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2017-04-24 15:30:00 IST,BULL,2017-04-24 09:15:00 IST,190.8,182.86,202.7,206.67,210.64,214.6,2017-05-05 15:30:00 IST,182.86,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2018-01-19 15:30:00 IST,BULL,2018-01-19 09:15:00 IST,258.0,246.94,274.59,280.12,285.66,291.19,2018-02-01 15:30:00 IST,246.94,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2021-07-13 15:30:00 IST,BULL,2021-07-13 09:15:00 IST,392.25,376.98,415.16,422.8,430.43,438.07,2021-07-27 15:30:00 IST,416.3,TIME_EXPIRY,1.5746,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2021-07-22 15:30:00 IST,BULL,2021-07-22 09:15:00 IST,393.5,378.91,415.38,422.67,429.97,437.26,2021-07-29 15:30:00 IST,422.67,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2023-08-21 15:30:00 IST,BULL,2023-08-21 09:15:00 IST,449.4,432.14,475.29,483.92,492.55,501.18,2023-09-04 15:30:00 IST,483.92,TARGET,2.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2025-07-17 15:30:00 IST,BULL,2025-07-17 09:15:00 IST,674.55,653.92,705.5,715.82,726.13,736.45,2025-07-31 15:30:00 IST,683.05,TIME_EXPIRY,0.412,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2025-08-04 15:30:00 IST,BULL,2025-08-04 09:15:00 IST,687.7,669.13,715.56,724.85,734.13,743.42,2025-08-08 15:30:00 IST,669.13,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2025-08-21 15:30:00 IST,BULL,2025-08-21 09:15:00 IST,707.3,685.15,740.53,751.6,762.68,773.75,2025-09-04 15:30:00 IST,743.8,TIME_EXPIRY,1.6478,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2025-09-01 15:30:00 IST,BULL,2025-09-01 09:15:00 IST,719.6,697.17,753.24,764.46,775.67,786.89,2025-09-15 15:30:00 IST,753.65,TIME_EXPIRY,1.5181,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2025-11-11 15:30:00 IST,BULL,2025-11-11 09:15:00 IST,793.75,764.96,836.93,851.32,865.71,880.1,2025-11-25 15:30:00 IST,789.35,TIME_EXPIRY,-0.1529,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2025-12-05 15:30:00 IST,BULL,2025-12-05 09:15:00 IST,823.25,799.61,858.7,870.52,882.34,894.16,2025-12-19 15:30:00 IST,852.0,TIME_EXPIRY,1.2164,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDALCO,2026-03-12 15:30:00 IST,BULL,2026-03-12 09:15:00 IST,969.75,923.32,1039.39,1062.6,1085.81,1109.02,2026-03-13 15:30:00 IST,923.32,STOP_LOSS,-1.0,1,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDCOPPER,2017-06-22 15:30:00 IST,BULL,2017-06-22 09:15:00 IST,64.95,62.24,69.02,70.37,71.73,73.08,2017-07-06 15:30:00 IST,65.15,TIME_EXPIRY,0.0738,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDCOPPER,2017-07-03 15:30:00 IST,BULL,2017-07-03 09:15:00 IST,64.7,62.05,68.68,70.0,71.33,72.65,2017-07-17 15:30:00 IST,64.85,TIME_EXPIRY,0.0566,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDCOPPER,2026-06-04 15:30:00 IST,BULL,2026-06-04 09:15:00 IST,541.4,509.69,588.96,604.81,620.67,636.52,2026-06-08 15:30:00 IST,509.69,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDPETRO,2017-06-06 15:30:00 IST,BULL,2017-06-06 09:15:00 IST,232.35,220.47,250.17,256.11,262.05,267.99,2017-06-15 15:30:00 IST,220.47,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDPETRO,2017-10-06 15:30:00 IST,BULL,2017-10-06 09:15:00 IST,287.0,266.43,317.85,328.14,338.42,348.71,2017-10-20 15:30:00 IST,300.7,TIME_EXPIRY,0.6661,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDPETRO,2021-02-11 15:30:00 IST,BULL,2021-02-11 09:15:00 IST,141.6,134.03,152.95,156.73,160.52,164.3,2021-02-18 15:30:00 IST,156.73,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDPETRO,2021-04-07 15:30:00 IST,BULL,2021-04-07 09:15:00 IST,147.35,140.42,157.74,161.2,164.67,168.13,2021-04-12 15:30:00 IST,140.42,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDPETRO,2021-09-22 15:30:00 IST,BULL,2021-09-22 09:15:00 IST,174.4,166.94,185.59,189.32,193.05,196.78,2021-09-29 15:30:00 IST,189.32,TARGET,2.0,5,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2017-03-08 15:30:00 IST,BULL,2017-03-08 09:15:00 IST,871.3,851.46,901.06,910.97,920.89,930.81,2017-03-13 15:30:00 IST,910.97,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2017-05-03 15:30:00 IST,BULL,2017-05-03 09:15:00 IST,934.0,912.12,966.82,977.76,988.69,999.63,2017-05-10 15:30:00 IST,977.76,TARGET,2.0,5,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2017-08-14 15:30:00 IST,BULL,2017-08-14 09:15:00 IST,1155.7,1119.07,1210.64,1228.96,1247.28,1265.59,2017-08-28 15:30:00 IST,1204.3,TIME_EXPIRY,1.3268,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2017-10-06 15:30:00 IST,BULL,2017-10-06 09:15:00 IST,1207.3,1167.88,1266.44,1286.15,1305.86,1325.57,2017-10-16 15:30:00 IST,1286.15,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2017-11-21 15:30:00 IST,BULL,2017-11-21 09:15:00 IST,1277.35,1236.83,1338.13,1358.39,1378.65,1398.91,2017-12-05 15:30:00 IST,1261.0,TIME_EXPIRY,-0.4035,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2017-11-29 15:30:00 IST,BULL,2017-11-29 09:15:00 IST,1276.15,1240.93,1328.98,1346.59,1364.2,1381.81,2017-12-13 15:30:00 IST,1315.05,TIME_EXPIRY,1.1045,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2018-04-04 15:30:00 IST,BULL,2018-04-04 09:15:00 IST,1357.45,1324.57,1406.77,1423.21,1439.65,1456.09,2018-04-17 15:30:00 IST,1423.21,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2018-11-13 15:30:00 IST,BULL,2018-11-13 09:15:00 IST,1671.1,1607.02,1767.21,1799.25,1831.29,1863.33,2018-11-27 15:30:00 IST,1732.2,TIME_EXPIRY,0.9536,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2019-02-07 15:30:00 IST,BULL,2019-02-07 09:15:00 IST,1839.05,1791.96,1909.69,1933.24,1956.78,1980.33,2019-02-12 15:30:00 IST,1791.96,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2019-07-02 15:30:00 IST,BULL,2019-07-02 09:15:00 IST,1789.2,1745.73,1854.4,1876.13,1897.87,1919.6,2019-07-09 15:30:00 IST,1745.73,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2019-11-25 15:30:00 IST,BULL,2019-11-25 09:15:00 IST,2062.4,2005.3,2148.05,2176.6,2205.15,2233.7,2019-12-09 15:30:00 IST,2005.3,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2020-01-23 15:30:00 IST,BULL,2020-01-23 09:15:00 IST,2056.9,2017.45,2116.07,2135.79,2155.52,2175.24,2020-02-04 15:30:00 IST,2135.79,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2020-08-21 15:30:00 IST,BULL,2020-08-21 09:15:00 IST,2202.05,2150.31,2279.66,2305.53,2331.4,2357.27,2020-08-28 15:30:00 IST,2150.31,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2021-03-26 15:30:00 IST,BULL,2021-03-26 09:15:00 IST,2317.9,2242.78,2430.58,2468.14,2505.7,2543.26,2021-04-07 15:30:00 IST,2468.14,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2021-04-27 15:30:00 IST,BULL,2021-04-27 09:15:00 IST,2379.85,2289.64,2515.16,2560.27,2605.37,2650.48,2021-05-11 15:30:00 IST,2402.1,TIME_EXPIRY,0.2466,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2021-05-14 15:30:00 IST,BULL,2021-05-14 09:15:00 IST,2376.85,2289.28,2508.2,2551.98,2595.77,2639.55,2021-05-28 15:30:00 IST,2321.7,TIME_EXPIRY,-0.6298,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDUNILVR,2023-07-17 15:30:00 IST,BULL,2023-07-17 09:15:00 IST,2681.7,2616.99,2778.76,2811.12,2843.48,2875.83,2023-07-21 15:30:00 IST,2616.99,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDZINC,2017-09-26 15:30:00 IST,BULL,2017-09-26 09:15:00 IST,300.05,287.57,318.77,325.01,331.25,337.49,2017-10-10 15:30:00 IST,309.35,TIME_EXPIRY,0.7452,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDZINC,2017-11-09 15:30:00 IST,BULL,2017-11-09 09:15:00 IST,314.55,302.22,333.05,339.22,345.38,351.55,2017-11-15 15:30:00 IST,302.22,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDZINC,2018-01-17 15:30:00 IST,BULL,2018-01-17 09:15:00 IST,323.14,312.74,338.74,343.94,349.14,354.34,2018-01-18 15:30:00 IST,312.74,STOP_LOSS,-1.0,1,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDZINC,2018-02-14 15:30:00 IST,BULL,2018-02-14 09:15:00 IST,309.1,289.15,339.02,349.0,358.98,368.95,2018-02-28 15:30:00 IST,326.45,TIME_EXPIRY,0.8697,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDZINC,2018-04-18 15:30:00 IST,BULL,2018-04-18 09:15:00 IST,323.39,312.83,339.23,344.51,349.79,355.07,2018-05-01 15:30:00 IST,312.83,STOP_LOSS,-1.0,9,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDZINC,2021-09-08 15:30:00 IST,BULL,2021-09-08 09:15:00 IST,329.95,315.91,351.02,358.04,365.06,372.08,2021-09-20 15:30:00 IST,315.91,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HINDZINC,2021-09-17 15:30:00 IST,BULL,2021-09-17 09:15:00 IST,334.75,322.25,353.5,359.76,366.01,372.26,2021-09-20 15:30:00 IST,322.25,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,HIRECT,2017-12-15 15:30:00 IST,BULL,2017-12-15 09:15:00 IST,58.4,54.48,64.28,66.24,68.21,70.17,2017-12-25 15:30:00 IST,66.24,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
