scanner,symbol,entry_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_days,stride,data_source,gate_ma_alignment,gate_vol_floor,gate_clv_floor,gate_breakout_pattern
TECHNICAL,TECHNOE,2024-04-05,BULL,837.8,779.03,955.34,955.34,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TECHNOE,2024-05-30,BULL,1208.9,1118.61,1389.48,1389.48,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TECHNOE,2024-05-31,BULL,1418.35,1312.66,1629.74,1312.66,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TECHNOE,2024-12-18,BULL,1575.3,1476.55,1772.8,1540.6,TIME_EXPIRY,-0.3514,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TECHNOE,2024-12-20,BULL,1625.15,1523.33,1828.78,1523.33,STOP_LOSS,-1.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TENNIND,2026-02-04,BULL,559.85,527.12,625.3,527.12,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2017-10-09,BULL,207.05,192.23,236.68,203.2,TIME_EXPIRY,-0.2598,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2017-11-22,BULL,252.35,233.46,290.12,290.12,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2017-11-23,BULL,264.2,245.16,302.28,302.28,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2017-11-28,BULL,305.8,285.22,346.95,285.22,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2017-12-12,BULL,348.7,324.97,396.17,324.97,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2018-04-16,BULL,284.9,263.38,327.94,263.38,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2020-01-15,BULL,194.7,186.2,211.7,186.2,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2020-09-25,BULL,210.6,193.4,245.0,193.4,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2020-12-08,BULL,255.7,238.23,290.64,290.64,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2020-12-17,BULL,301.8,281.66,342.08,281.66,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2021-01-05,BULL,320.6,289.97,381.87,302.0,TIME_EXPIRY,-0.6072,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2021-01-13,BULL,331.6,300.09,394.63,300.09,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2021-05-21,BULL,384.25,362.76,427.24,427.24,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2021-05-25,BULL,426.15,396.68,485.08,396.68,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2021-07-29,BULL,439.2,420.98,475.64,475.64,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2021-10-07,BULL,621.5,573.88,716.74,716.74,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2021-10-14,BULL,678.15,625.14,784.18,625.14,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2022-10-07,BULL,659.6,620.42,737.95,620.42,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2023-06-02,BULL,743.7,703.49,824.12,773.9,TIME_EXPIRY,0.751,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2023-07-24,BULL,1003.35,945.6,1118.84,1118.84,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2023-07-28,BULL,1315.1,1227.05,1491.21,1227.05,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2023-09-06,BULL,1333.8,1245.42,1510.56,1245.42,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2023-10-11,BULL,1457.15,1373.74,1623.96,1373.74,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2023-12-26,BULL,1490.65,1416.34,1639.26,1416.34,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2024-07-09,BULL,1838.3,1720.32,2074.25,1720.32,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2024-07-23,BULL,1882.55,1766.52,2114.6,1766.52,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2024-07-24,BULL,1942.55,1826.92,2173.81,1826.92,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2024-10-09,BULL,2595.7,2402.62,2981.86,2402.62,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2025-11-03,BULL,2603.5,2472.65,2865.19,2865.19,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2025-11-04,BULL,3041.2,2877.23,3369.13,2877.23,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2025-11-07,BULL,3389.3,3184.78,3798.34,3184.78,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2026-01-07,BULL,3835.7,3626.86,4253.39,3626.86,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2026-06-02,BULL,4590.7,4248.6,5274.9,5274.9,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2026-06-04,BULL,5520.6,5109.79,6342.22,5109.79,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2026-06-30,BULL,6398.2,5901.08,7392.43,5901.08,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THANGAMAYL,2026-07-08,BULL,6806.0,6295.06,7827.89,6295.06,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2017-08-23,BULL,132.3,126.36,144.17,126.36,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2017-09-06,BULL,132.75,127.85,142.54,127.85,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2017-11-01,BULL,138.65,131.96,152.03,152.03,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2018-08-23,BULL,206.5,199.87,219.75,219.75,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2020-08-18,BULL,205.8,196.62,224.16,224.16,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2020-08-20,BULL,225.1,215.13,245.04,215.13,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2020-08-27,BULL,227.85,216.43,250.69,250.69,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2020-08-31,BULL,251.2,239.43,274.74,239.43,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-02-08,BULL,458.35,428.73,517.58,428.73,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-04-08,BULL,477.85,438.24,557.07,557.07,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-04-09,BULL,573.4,527.48,665.23,665.23,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-04-12,BULL,682.8,632.38,783.63,632.38,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-06-15,BULL,887.5,827.82,1006.87,827.82,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-06-29,BULL,965.3,875.39,1145.13,875.39,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-08-30,BULL,935.85,869.19,1069.17,869.19,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-09-30,BULL,1111.9,1051.36,1232.97,1232.97,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2021-12-02,BULL,1199.5,1091.77,1414.96,1091.77,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2022-01-10,BULL,1238.8,1151.97,1412.46,1261.55,TIME_EXPIRY,0.262,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2022-11-03,BULL,1160.3,1104.66,1271.58,1104.66,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2022-11-09,BULL,1237.95,1178.4,1357.05,1178.4,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2023-01-06,BULL,1205.0,1126.87,1361.26,1267.5,TIME_EXPIRY,0.8,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2023-01-09,BULL,1225.0,1149.12,1376.76,1245.0,TIME_EXPIRY,0.2636,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2023-01-10,BULL,1258.3,1181.35,1412.2,1249.95,TIME_EXPIRY,-0.1085,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2023-03-08,BULL,1422.1,1369.35,1527.6,1369.35,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2023-06-20,BULL,1614.6,1540.28,1763.25,1763.25,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2023-06-21,BULL,1760.55,1677.48,1926.7,1677.48,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2023-10-11,BULL,1883.95,1796.98,2057.9,1796.98,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2024-02-27,BULL,2504.95,2287.43,2940.0,2287.43,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2024-02-28,BULL,2619.0,2403.96,3049.08,2403.96,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2024-02-29,BULL,2735.25,2506.17,3193.4,2506.17,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2024-06-28,BULL,3241.5,2986.17,3752.15,3353.3,TIME_EXPIRY,0.4379,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2024-07-01,BULL,3482.2,3205.09,4036.43,3205.09,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2026-07-31,BULL,2108.7,2003.89,2318.31,2051.4,TIME_EXPIRY,-0.5467,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2026-08-03,BULL,2169.1,2062.97,2381.37,2062.97,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THEJO,2026-08-07,BULL,2223.9,2105.78,2460.15,2105.78,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THELEELA,2025-10-13,BULL,465.4,441.27,513.66,441.27,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THELEELA,2026-06-19,BULL,494.2,469.38,543.84,469.38,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THELEELA,2026-08-21,BULL,561.7,533.35,618.39,542.5,TIME_EXPIRY,-0.6773,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2017-03-17,BULL,906.9,879.4,961.9,961.9,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2017-03-30,BULL,989.65,957.06,1054.82,957.06,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2017-12-08,BULL,1164.9,1101.65,1291.4,1211.75,TIME_EXPIRY,0.7407,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2017-12-11,BULL,1217.3,1150.68,1350.54,1150.68,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2019-09-20,BULL,1097.55,1049.3,1194.05,1120.2,TIME_EXPIRY,0.4694,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2020-12-17,BULL,950.85,908.74,1035.07,908.74,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2021-02-04,BULL,1206.75,1146.52,1327.21,1146.52,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2021-04-27,BULL,1477.65,1386.54,1659.87,1386.54,STOP_LOSS,-1.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2021-11-11,BULL,1522.85,1437.4,1693.75,1693.75,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2021-11-15,BULL,1628.1,1534.11,1816.09,1816.09,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2022-07-21,BULL,2186.75,2083.32,2393.6,2083.32,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2022-08-25,BULL,2451.1,2337.51,2678.28,2442.95,TIME_EXPIRY,-0.0717,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2023-07-21,BULL,2469.75,2386.24,2636.78,2636.78,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2023-09-08,BULL,2927.35,2812.24,3157.56,2812.24,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2023-12-18,BULL,2998.95,2852.25,3292.35,3187.75,TIME_EXPIRY,1.287,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2024-02-22,BULL,3721.7,3517.11,4130.88,3517.11,STOP_LOSS,-1.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2024-03-26,BULL,4101.75,3868.73,4567.78,4567.78,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2024-09-16,BULL,5003.9,4794.65,5422.4,5422.4,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2024-09-17,BULL,5230.35,5010.67,5669.72,5010.67,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2024-10-25,BULL,5431.15,5143.43,6006.59,5143.43,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2026-05-08,BULL,4677.5,4383.21,5266.08,4383.21,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2026-05-29,BULL,4982.7,4668.84,5610.42,4668.84,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THERMAX,2026-06-29,BULL,5125.1,4839.4,5696.5,4839.4,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2017-06-16,BULL,248.6,240.11,265.58,240.11,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2017-07-03,BULL,252.6,242.13,273.54,273.54,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2020-02-03,BULL,200.8,190.23,221.94,221.94,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2020-08-17,BULL,278.8,259.48,317.44,259.48,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2020-10-06,BULL,294.7,274.45,335.2,335.2,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2020-10-07,BULL,353.7,329.84,401.43,329.84,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2021-04-01,BULL,315.1,301.02,343.26,343.26,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2021-04-05,BULL,338.5,322.45,370.6,339.2,TIME_EXPIRY,0.0436,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2021-06-07,BULL,377.1,359.57,412.16,359.57,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2021-06-11,BULL,409.6,386.79,455.22,455.22,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2021-06-25,BULL,482.7,446.84,554.43,446.84,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2023-11-24,BULL,189.9,182.46,204.78,204.78,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2023-12-04,BULL,193.4,186.86,206.48,206.48,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2024-07-24,BULL,255.1,242.1,281.11,268.8,TIME_EXPIRY,1.0534,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2024-10-16,BULL,296.5,283.08,323.33,323.33,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2024-12-02,BULL,345.8,324.11,389.18,324.11,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2025-07-07,BULL,357.3,340.36,391.17,340.36,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2025-07-14,BULL,387.1,367.74,425.82,425.82,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2025-07-16,BULL,399.4,378.27,441.66,441.66,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2025-07-24,BULL,445.6,421.22,494.35,421.22,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,THYROCARE,2026-06-08,BULL,541.35,511.47,601.1,555.8,TIME_EXPIRY,0.4837,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2017-01-30,BULL,441.45,422.14,480.07,422.14,STOP_LOSS,-1.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2017-02-02,BULL,452.65,432.99,491.97,432.99,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2018-01-22,BULL,600.15,570.0,660.45,570.0,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2018-04-30,BULL,535.05,509.66,585.82,530.5,TIME_EXPIRY,-0.1792,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2018-05-02,BULL,544.95,519.65,595.55,519.65,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2018-12-18,BULL,607.3,576.98,667.94,596.8,TIME_EXPIRY,-0.3463,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2021-01-05,BULL,375.35,344.73,436.59,344.73,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2021-02-10,BULL,409.75,383.64,461.98,383.64,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2021-06-02,BULL,476.1,446.5,535.3,446.5,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2021-08-02,BULL,728.9,671.14,844.43,671.14,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2021-09-15,BULL,889.55,823.9,1020.85,823.9,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2021-10-12,BULL,911.9,853.1,1029.5,853.1,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2022-01-14,BULL,900.55,849.36,1002.92,849.36,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2022-03-14,BULL,1054.2,962.6,1237.41,962.6,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2022-04-05,BULL,1227.35,1103.45,1475.15,1103.45,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2023-02-15,BULL,1157.05,1090.98,1289.18,1090.98,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2023-04-03,BULL,1338.65,1232.23,1551.5,1551.5,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2023-05-23,BULL,1712.6,1592.61,1952.58,1592.61,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2023-08-14,BULL,1921.15,1809.75,2143.95,2143.95,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2023-08-18,BULL,2033.75,1909.66,2281.94,2158.8,TIME_EXPIRY,1.0077,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2023-10-16,BULL,2237.4,2117.64,2476.93,2117.64,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2023-12-11,BULL,2431.4,2281.88,2730.45,2492.95,TIME_EXPIRY,0.4116,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2023-12-14,BULL,2697.3,2536.05,3019.79,2536.05,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2024-05-31,BULL,2468.95,2327.52,2751.81,2327.52,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2024-07-29,BULL,3558.35,3325.7,4023.66,3325.7,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2024-07-30,BULL,3740.1,3482.32,4255.66,3482.32,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2024-12-11,BULL,3233.4,3029.59,3641.02,3029.59,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2025-07-01,BULL,3199.8,3020.69,3558.02,3020.69,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,TIIL,2026-08-12,BULL,2878.3,2728.2,3178.51,3178.51,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
