scanner,symbol,entry_date,exit_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_period_days,ledger_type,data_source
WEALTH_ENGINE,MRF,2022-09-27,2022-12-20,BULL,79831.05,73444.57,98990.5,86071.0,TIME_EXPIRY,0.9771,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2022-12-26,2023-03-20,BULL,87596.6,80588.87,108619.78,84399.85,TIME_EXPIRY,-0.4562,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2023-04-18,2023-07-11,SIDEWAYS,86821.35,79875.64,107658.47,101263.95,TIME_EXPIRY,2.0794,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2023-07-14,2023-10-06,BULL,102141.2,93969.9,126655.09,107738.15,TIME_EXPIRY,0.685,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2023-10-12,2024-01-04,BULL,108685.25,99990.43,134769.71,131692.45,TIME_EXPIRY,2.6461,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2024-01-10,2024-04-03,BULL,131828.4,121282.13,163467.22,132708.45,TIME_EXPIRY,0.0834,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2024-04-09,2024-05-30,BULL,132923.7,122289.8,164825.39,122289.8,STOP_LOSS,-1.0,37,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2024-06-05,2024-08-28,SIDEWAYS,127959.7,117722.92,158670.03,134195.25,TIME_EXPIRY,0.6091,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2024-09-03,2024-10-24,SIDEWAYS,134419.0,123665.48,166679.56,123665.48,STOP_LOSS,-1.0,37,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2024-12-10,2025-01-06,SIDEWAYS,132458.25,121861.59,164248.23,121861.59,STOP_LOSS,-1.0,19,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2025-04-17,2025-07-10,SIDEWAYS,126475.0,116357.0,156829.0,148845.0,TIME_EXPIRY,2.2109,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2025-07-15,2025-08-12,BULL,150785.0,138722.2,186973.4,138722.2,STOP_LOSS,-1.0,20,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2025-08-13,2025-11-05,BULL,138840.0,127732.8,172161.6,157775.0,TIME_EXPIRY,1.7048,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2025-11-13,2026-01-09,BULL,158315.0,145649.8,196310.6,145649.8,STOP_LOSS,-1.0,41,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2026-01-13,2026-01-23,SIDEWAYS,147710.0,135893.2,183160.4,135893.2,STOP_LOSS,-1.0,8,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRF,2026-02-10,2026-03-02,SIDEWAYS,148640.0,136748.8,184313.6,136748.8,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2017-07-19,2017-07-24,BULL,130.65,120.2,162.01,120.2,STOP_LOSS,-1.0,3,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2017-07-25,2017-10-17,BULL,122.8,112.98,152.27,130.6,TIME_EXPIRY,0.794,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2017-10-25,2017-12-18,BULL,129.7,119.32,160.83,119.32,STOP_LOSS,-1.0,38,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2017-12-20,2018-02-01,SIDEWAYS,124.45,114.49,154.32,114.49,STOP_LOSS,-1.0,31,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2021-05-18,2021-07-08,BULL,52.95,48.71,65.66,48.71,STOP_LOSS,-1.0,37,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2021-10-01,2021-11-16,BULL,50.85,46.78,63.05,46.78,STOP_LOSS,-1.0,32,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-04-06,2022-04-15,BULL,50.6,46.55,62.74,62.74,TARGET,3.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-04-20,2022-04-27,BULL,67.9,62.47,84.2,62.47,STOP_LOSS,-1.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-04-28,2022-05-17,BULL,69.0,63.48,85.56,85.56,TARGET,3.0,13,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-05-19,2022-05-25,BULL,88.35,81.28,109.55,81.28,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-05-26,2022-05-30,BULL,83.5,76.82,103.54,76.82,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-05-31,2022-06-07,BULL,81.15,74.66,100.63,100.63,TARGET,3.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-06-08,2022-06-14,BULL,118.0,108.56,146.32,108.56,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-06-15,2022-06-16,BULL,102.95,94.71,127.66,94.71,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-06-17,2022-06-20,BULL,94.6,87.03,117.3,87.03,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2022-06-28,2022-07-01,BULL,90.35,83.12,112.03,83.12,STOP_LOSS,-1.0,3,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2023-06-21,2023-08-24,BULL,76.9,70.75,95.36,95.36,TARGET,3.0,46,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2023-08-29,2023-09-12,BULL,94.7,87.12,117.43,87.12,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2023-09-13,2023-10-13,BULL,91.4,84.09,113.34,113.34,TARGET,3.0,22,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2023-10-18,2023-10-23,BULL,107.45,98.85,133.24,98.85,STOP_LOSS,-1.0,3,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2023-10-25,2023-11-15,BULL,96.95,89.19,120.22,120.22,TARGET,3.0,15,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2023-11-16,2024-01-09,BULL,117.3,107.92,145.45,145.45,TARGET,3.0,38,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-01-12,2024-02-01,BULL,159.3,146.56,197.53,197.53,TARGET,3.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-02-05,2024-02-09,BULL,197.0,181.24,244.28,181.24,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-02-12,2024-02-15,BULL,184.95,170.15,229.34,229.34,TARGET,3.0,3,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-02-16,2024-03-11,BULL,241.05,221.77,298.9,221.77,STOP_LOSS,-1.0,16,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-03-12,2024-03-13,BULL,210.0,193.2,260.4,193.2,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-03-14,2024-04-22,BULL,207.9,191.27,257.8,257.8,TARGET,3.0,27,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-04-29,2024-05-03,BULL,250.45,230.41,310.56,230.41,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-05-07,2024-06-04,BULL,214.7,197.52,266.23,197.52,STOP_LOSS,-1.0,20,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2024-06-07,2024-08-30,BULL,205.4,188.97,254.7,201.68,TIME_EXPIRY,-0.2264,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2025-09-29,2025-10-28,SIDEWAYS,134.11,123.38,166.3,166.3,TARGET,3.0,21,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2025-10-31,2025-12-05,BULL,166.4,153.09,206.34,153.09,STOP_LOSS,-1.0,25,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2025-12-09,2025-12-29,BULL,153.71,141.41,190.6,141.41,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2025-12-31,2026-01-09,BULL,152.03,139.87,188.52,139.87,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2026-01-13,2026-02-03,SIDEWAYS,145.18,133.57,180.02,180.02,TARGET,3.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2026-02-04,2026-04-29,BULL,182.93,168.3,226.83,168.3,STOP_LOSS,-1.0,56,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2026-05-04,2026-05-18,SIDEWAYS,159.47,146.71,197.74,146.71,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MRPL,2026-06-09,2026-07-07,SIDEWAYS,160.34,147.51,198.82,147.51,STOP_LOSS,-1.0,19,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-01-23,2020-01-29,BULL,138.7,127.6,171.99,127.6,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-02-07,2020-02-17,BULL,142.85,131.42,177.13,177.13,TARGET,3.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-02-18,2020-02-20,BULL,162.1,149.13,201.0,201.0,TARGET,3.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-02-24,2020-02-25,BULL,213.85,196.74,265.17,196.74,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-02-26,2020-02-27,BULL,173.25,159.39,214.83,159.39,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-02-28,2020-03-02,BULL,167.05,153.69,207.14,153.69,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-07-09,2020-07-16,BULL,168.3,154.84,208.69,154.84,STOP_LOSS,-1.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-07-20,2020-07-24,BULL,165.8,152.54,205.59,152.54,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-09-18,2020-09-24,BULL,171.95,158.19,213.22,158.19,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-09-25,2020-10-13,BULL,165.5,152.26,205.22,152.26,STOP_LOSS,-1.0,12,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-12-03,2020-12-21,BULL,165.4,152.17,205.1,152.17,STOP_LOSS,-1.0,12,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2020-12-29,2021-01-14,BULL,167.5,154.1,207.7,207.7,TARGET,3.0,12,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-01-15,2021-01-18,BULL,257.2,236.62,318.93,236.62,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-01-19,2021-01-22,BULL,244.55,224.99,303.24,224.99,STOP_LOSS,-1.0,3,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-01-25,2021-01-26,BULL,222.75,204.93,276.21,204.93,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-01-28,2021-02-04,BULL,210.35,193.52,260.83,260.83,TARGET,3.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-02-05,2021-02-09,BULL,302.75,278.53,375.41,375.41,TARGET,3.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-02-10,2021-02-12,BULL,343.4,315.93,425.82,315.93,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-02-18,2021-03-08,BULL,284.7,261.92,353.03,353.03,TARGET,3.0,12,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-03-09,2021-03-18,BULL,328.3,302.04,407.09,302.04,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-03-22,2021-04-05,BULL,313.15,288.1,388.31,288.1,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-04-08,2021-04-12,BULL,293.05,269.61,363.38,269.61,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-06-30,2021-08-10,BULL,285.4,262.57,353.9,262.57,STOP_LOSS,-1.0,29,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-08-13,2021-08-17,BULL,289.9,266.71,359.48,266.71,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-09-08,2021-10-06,BULL,280.6,258.15,347.94,347.94,TARGET,3.0,20,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-10-08,2021-10-14,BULL,352.5,324.3,437.1,437.1,TARGET,3.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-10-18,2021-10-19,BULL,512.45,471.45,635.44,471.45,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-10-20,2021-10-29,BULL,445.8,410.14,552.79,410.14,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2021-11-02,2021-11-17,BULL,391.1,359.81,484.96,359.81,STOP_LOSS,-1.0,11,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2022-11-16,2022-11-24,SIDEWAYS,292.8,269.38,363.07,269.38,STOP_LOSS,-1.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2022-11-28,2022-12-09,BULL,338.8,311.7,420.11,311.7,STOP_LOSS,-1.0,9,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2022-12-12,2022-12-22,BULL,321.45,295.73,398.6,295.73,STOP_LOSS,-1.0,8,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2022-12-26,2023-03-10,SIDEWAYS,285.9,263.03,354.52,263.03,STOP_LOSS,-1.0,54,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2023-04-25,2023-06-19,SIDEWAYS,282.8,260.18,350.67,350.67,TARGET,3.0,39,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2023-06-21,2023-07-17,BULL,352.55,324.35,437.16,437.16,TARGET,3.0,18,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2023-07-19,2023-08-17,BULL,417.15,383.78,517.27,383.78,STOP_LOSS,-1.0,21,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2023-08-21,2023-10-12,BULL,380.7,350.24,472.07,472.07,TARGET,3.0,38,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2023-10-17,2023-10-23,BULL,494.95,455.35,613.74,455.35,STOP_LOSS,-1.0,4,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2023-10-25,2023-12-19,BULL,438.05,403.01,543.18,543.18,TARGET,3.0,39,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2023-12-21,2023-12-28,BULL,546.65,502.92,677.85,677.85,TARGET,3.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2024-01-01,2024-01-15,BULL,659.15,606.42,817.35,817.35,TARGET,3.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2024-01-16,2024-01-30,BULL,916.9,843.55,1136.96,1136.96,TARGET,3.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2024-02-01,2024-02-09,BULL,1034.85,952.06,1283.21,952.06,STOP_LOSS,-1.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2024-02-12,2024-03-13,BULL,884.0,813.28,1096.16,813.28,STOP_LOSS,-1.0,22,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2024-03-14,2024-05-06,BULL,850.75,782.69,1054.93,782.69,STOP_LOSS,-1.0,37,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2024-05-14,2024-06-04,BULL,844.25,776.71,1046.87,776.71,STOP_LOSS,-1.0,15,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2024-06-06,2024-08-29,BULL,848.15,780.3,1051.71,780.3,STOP_LOSS,-1.0,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2025-12-29,2026-01-12,SIDEWAYS,520.25,478.63,645.11,478.63,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2026-06-04,2026-06-08,BULL,531.85,489.3,659.49,489.3,STOP_LOSS,-1.0,2,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2026-06-09,2026-06-16,BULL,544.95,501.35,675.74,675.74,TARGET,3.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2026-06-17,2026-06-29,BULL,687.8,632.78,852.87,632.78,STOP_LOSS,-1.0,7,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MSTCLTD,2026-06-30,2026-07-08,BULL,709.4,652.65,879.66,652.65,STOP_LOSS,-1.0,6,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2022-01-04,2022-01-21,BULL,2447.15,2251.38,3034.47,2251.38,STOP_LOSS,-1.0,13,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2022-01-24,2022-02-11,BULL,2053.6,1889.31,2546.46,1889.31,STOP_LOSS,-1.0,14,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2022-02-15,2022-02-22,BULL,1943.65,1788.16,2410.13,1788.16,STOP_LOSS,-1.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2022-02-23,2022-02-24,BULL,1804.8,1660.42,2237.95,1660.42,STOP_LOSS,-1.0,1,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2022-02-25,2022-04-13,BULL,1834.8,1688.02,2275.15,1688.02,STOP_LOSS,-1.0,33,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2023-01-13,2023-03-23,BULL,1687.15,1552.18,2092.07,1552.18,STOP_LOSS,-1.0,49,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2023-03-31,2023-05-11,SIDEWAYS,1581.55,1455.03,1961.12,1961.12,TARGET,3.0,29,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2023-05-18,2023-08-10,BULL,1896.25,1744.55,2351.35,2211.2,TIME_EXPIRY,2.0761,60,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2023-08-14,2023-08-31,BULL,2217.15,2039.78,2749.27,2749.27,TARGET,3.0,13,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2023-09-04,2023-09-20,BULL,2758.05,2537.41,3419.98,2537.41,STOP_LOSS,-1.0,12,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2023-09-22,2023-11-07,BULL,2489.5,2290.34,3086.98,2290.34,STOP_LOSS,-1.0,32,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2023-11-10,2024-01-29,BULL,2217.5,2040.1,2749.7,2040.1,STOP_LOSS,-1.0,56,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2025-05-16,2025-07-25,SIDEWAYS,1636.4,1505.49,2029.14,1505.49,STOP_LOSS,-1.0,50,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2025-08-05,2025-08-12,SIDEWAYS,1590.4,1463.17,1972.1,1463.17,STOP_LOSS,-1.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2025-09-11,2025-09-24,SIDEWAYS,1532.1,1409.53,1899.8,1899.8,TARGET,3.0,9,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2025-09-25,2025-10-27,BULL,1898.3,1746.44,2353.89,2353.89,TARGET,3.0,22,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2025-10-30,2025-11-06,BULL,2467.4,2270.01,3059.58,2270.01,STOP_LOSS,-1.0,5,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2025-11-10,2026-01-28,BULL,2427.5,2233.3,3010.1,3010.1,TARGET,3.0,56,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2026-02-01,2026-02-25,BULL,3086.2,2839.3,3826.89,3826.89,TARGET,3.0,18,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2026-02-26,2026-03-13,BULL,3683.4,3388.73,4567.42,3388.73,STOP_LOSS,-1.0,10,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
WEALTH_ENGINE,MTARTECH,2026-03-16,2026-04-08,BULL,3438.2,3163.14,4263.37,4263.37,TARGET,3.0,15,ONE_ROW_PER_HOLDING,UPSTOX_V3_FRESH_2026-09-26
