scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,naive_baseline_fired,data_source_flags,gate_vcp_tightness,gate_vol_contraction,gate_pivot_breakout
ACCUMULATION,KIRLOSBROS,2019-02-25 15:30:00 IST,BULL,2019-02-25 09:15:00 IST,153.65,146.24,164.76,168.47,172.18,175.88,2019-03-04 15:30:00 IST,168.47,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KIRLOSBROS,2025-05-12 15:30:00 IST,BULL,2025-05-12 09:15:00 IST,1866.6,1756.6,2031.6,2086.6,2141.61,2196.61,2025-05-28 15:30:00 IST,1756.6,STOP_LOSS,-1.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KIRLOSENG,2023-12-13 15:30:00 IST,BULL,2023-12-13 09:15:00 IST,627.2,598.11,670.84,685.38,699.93,714.48,2024-01-02 15:30:00 IST,663.4,TIME_EXPIRY,1.2443,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KIRLOSENG,2023-12-21 15:30:00 IST,BULL,2023-12-21 09:15:00 IST,652.55,620.03,701.33,717.59,733.85,750.11,2024-01-10 15:30:00 IST,700.15,TIME_EXPIRY,1.4637,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KIRLPNU,2023-12-13 15:30:00 IST,BULL,2023-12-13 09:15:00 IST,307.7,293.52,328.97,336.06,343.16,350.25,2024-01-02 15:30:00 IST,305.6,TIME_EXPIRY,-0.1481,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KIRLPNU,2026-01-29 15:30:00 IST,BULL,2026-01-29 09:15:00 IST,572.3,539.58,621.38,637.74,654.11,670.47,2026-02-18 15:30:00 IST,561.3,TIME_EXPIRY,-0.3362,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KIRLPNU,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,602.0,569.79,650.32,666.42,682.53,698.64,2026-04-20 15:30:00 IST,666.42,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KKCL,2017-02-09 15:30:00 IST,BULL,2017-02-09 09:15:00 IST,359.0,346.2,378.2,384.6,391.0,397.4,2017-02-13 15:30:00 IST,346.2,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KKCL,2017-03-17 15:30:00 IST,BULL,2017-03-17 09:15:00 IST,358.8,348.65,374.03,379.11,384.19,389.26,2017-03-29 15:30:00 IST,348.65,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KKCL,2018-08-21 15:30:00 IST,BULL,2018-08-21 09:15:00 IST,299.0,284.44,320.85,328.13,335.41,342.7,2018-09-10 15:30:00 IST,295.65,TIME_EXPIRY,-0.23,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KKCL,2023-05-18 15:30:00 IST,BULL,2023-05-18 09:15:00 IST,500.2,480.02,530.47,540.56,550.66,560.75,2023-06-07 15:30:00 IST,507.85,TIME_EXPIRY,0.379,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KKCL,2023-08-22 15:30:00 IST,BULL,2023-08-22 09:15:00 IST,718.45,686.3,766.68,782.76,798.83,814.91,2023-08-30 15:30:00 IST,686.3,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KKCL,2024-06-27 15:30:00 IST,BULL,2024-06-27 09:15:00 IST,735.2,696.52,793.23,812.57,831.91,851.26,2024-07-05 15:30:00 IST,696.52,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KODYTECH,2026-05-14 15:30:00 IST,BULL,2026-05-14 09:15:00 IST,834.55,814.96,863.94,873.74,883.53,893.33,2026-05-18 15:30:00 IST,873.74,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2017-01-13 15:30:00 IST,BEAR,2017-01-13 09:15:00 IST,145.6,142.1,150.85,152.6,154.36,156.11,2017-01-25 15:30:00 IST,152.6,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2017-05-03 15:30:00 IST,BULL,2017-05-03 09:15:00 IST,183.4,178.26,191.11,193.68,196.24,198.81,2017-05-15 15:30:00 IST,193.68,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2017-10-06 15:30:00 IST,BULL,2017-10-06 09:15:00 IST,207.9,201.8,217.06,220.11,223.16,226.22,2017-10-18 15:30:00 IST,220.11,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2018-04-12 15:30:00 IST,BULL,2018-04-12 09:15:00 IST,226.9,220.14,237.05,240.43,243.81,247.2,2018-04-27 15:30:00 IST,240.43,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2018-05-25 15:30:00 IST,BULL,2018-05-25 09:15:00 IST,259.2,249.94,273.09,277.72,282.36,286.99,2018-05-31 15:30:00 IST,277.72,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2018-07-06 15:30:00 IST,BULL,2018-07-06 09:15:00 IST,274.2,267.7,283.95,287.2,290.46,293.71,2018-07-19 15:30:00 IST,267.7,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2020-12-30 15:30:00 IST,BULL,2020-12-30 09:15:00 IST,403.6,390.75,422.87,429.3,435.72,442.14,2021-01-05 15:30:00 IST,390.75,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2021-08-09 15:30:00 IST,BULL,2021-08-09 09:15:00 IST,356.2,345.49,372.26,377.62,382.98,388.33,2021-08-19 15:30:00 IST,345.49,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2023-09-14 15:30:00 IST,BEAR,2023-09-14 09:15:00 IST,364.3,357.28,374.83,378.34,381.85,385.36,2023-09-19 15:30:00 IST,357.28,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2023-11-16 15:30:00 IST,BULL,2023-11-16 09:15:00 IST,354.6,347.03,365.95,369.74,373.52,377.3,2023-11-24 15:30:00 IST,347.03,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2023-12-21 15:30:00 IST,BULL,2023-12-21 09:15:00 IST,370.5,362.26,382.86,386.98,391.11,395.23,2024-01-10 15:30:00 IST,364.6,TIME_EXPIRY,-0.7158,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2024-01-01 15:30:00 IST,BULL,2024-01-01 09:15:00 IST,381.8,372.3,396.05,400.8,405.56,410.31,2024-01-02 15:30:00 IST,372.3,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2024-06-07 15:30:00 IST,BULL,2024-06-07 09:15:00 IST,350.7,340.24,366.38,371.61,376.84,382.06,2024-06-27 15:30:00 IST,360.5,TIME_EXPIRY,0.9374,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2024-07-04 15:30:00 IST,BULL,2024-07-04 09:15:00 IST,366.8,355.21,384.18,389.98,395.77,401.56,2024-07-19 15:30:00 IST,355.21,STOP_LOSS,-1.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2024-12-10 15:30:00 IST,BULL,2024-12-10 09:15:00 IST,358.9,350.09,372.12,376.52,380.93,385.34,2024-12-13 15:30:00 IST,350.09,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2025-06-23 15:30:00 IST,BULL,2025-06-23 09:15:00 IST,436.8,426.19,452.72,458.02,463.33,468.64,2025-07-03 15:30:00 IST,426.19,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2025-07-09 15:30:00 IST,BULL,2025-07-09 09:15:00 IST,445.9,434.17,463.5,469.36,475.22,481.09,2025-07-16 15:30:00 IST,434.17,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2025-10-14 15:30:00 IST,BULL,2025-10-14 09:15:00 IST,430.4,419.81,446.28,451.58,456.88,462.17,2025-10-20 15:30:00 IST,451.58,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2025-12-05 15:30:00 IST,BULL,2025-12-05 09:15:00 IST,431.0,422.2,444.21,448.61,453.01,457.42,2025-12-09 15:30:00 IST,422.2,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2026-01-01 15:30:00 IST,BULL,2026-01-01 09:15:00 IST,443.6,434.48,457.28,461.84,466.4,470.96,2026-01-06 15:30:00 IST,434.48,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2026-02-23 15:30:00 IST,BULL,2026-02-23 09:15:00 IST,430.7,417.28,450.83,457.54,464.24,470.95,2026-02-27 15:30:00 IST,417.28,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KOTAKBANK,2026-08-04 15:30:00 IST,BULL,2026-08-04 09:15:00 IST,398.0,386.2,415.71,421.61,427.51,433.42,2026-08-24 15:30:00 IST,401.45,TIME_EXPIRY,0.2922,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPIGREEN,2024-02-02 15:30:00 IST,BULL,2024-02-02 09:15:00 IST,464.15,438.36,502.84,515.73,528.63,541.53,2024-02-07 15:30:00 IST,515.73,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPIL,2018-01-11 15:30:00 IST,BULL,2018-01-11 09:15:00 IST,531.0,502.38,573.93,588.24,602.55,616.86,2018-01-15 15:30:00 IST,502.38,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPIL,2020-01-15 15:30:00 IST,BULL,2020-01-15 09:15:00 IST,430.85,412.72,458.05,467.12,476.19,485.26,2020-01-20 15:30:00 IST,467.12,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPIL,2022-10-24 15:30:00 IST,BULL,2022-10-24 09:15:00 IST,463.65,437.06,503.53,516.82,530.12,543.41,2022-10-25 15:30:00 IST,437.06,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPIL,2023-08-10 15:30:00 IST,BULL,2023-08-10 09:15:00 IST,644.9,614.26,690.86,706.18,721.5,736.82,2023-08-23 15:30:00 IST,614.26,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPIL,2025-08-21 15:30:00 IST,BULL,2025-08-21 09:15:00 IST,1295.2,1237.44,1381.85,1410.73,1439.61,1468.5,2025-08-29 15:30:00 IST,1237.44,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPIL,2026-04-29 15:30:00 IST,BULL,2026-04-29 09:15:00 IST,1264.3,1210.01,1345.73,1372.87,1400.01,1427.16,2026-05-20 15:30:00 IST,1243.4,TIME_EXPIRY,-0.385,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPITTECH,2024-12-12 15:30:00 IST,BULL,2024-12-12 09:15:00 IST,1541.2,1471.64,1645.54,1680.32,1715.11,1749.89,2024-12-19 15:30:00 IST,1471.64,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPITTECH,2025-05-14 15:30:00 IST,BULL,2025-05-14 09:15:00 IST,1351.5,1276.71,1463.69,1501.09,1538.48,1575.88,2025-06-03 15:30:00 IST,1321.1,TIME_EXPIRY,-0.4065,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPRMILL,2017-09-11 15:30:00 IST,BULL,2017-09-11 09:15:00 IST,158.95,151.27,170.48,174.32,178.16,182.0,2017-09-14 15:30:00 IST,151.27,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPRMILL,2017-12-07 15:30:00 IST,BULL,2017-12-07 09:15:00 IST,148.05,142.13,156.93,159.89,162.84,165.8,2017-12-13 15:30:00 IST,142.13,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPRMILL,2018-01-03 15:30:00 IST,BULL,2018-01-03 09:15:00 IST,163.2,156.26,173.61,177.08,180.54,184.01,2018-01-23 15:30:00 IST,161.2,TIME_EXPIRY,-0.2883,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPRMILL,2018-01-11 15:30:00 IST,BULL,2018-01-11 09:15:00 IST,166.35,159.18,177.11,180.7,184.28,187.87,2018-01-18 15:30:00 IST,159.18,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KPRMILL,2025-03-13 15:30:00 IST,BEAR,2025-03-13 09:15:00 IST,897.55,848.9,970.53,994.85,1019.18,1043.51,2025-04-01 15:30:00 IST,994.85,TARGET,2.0,13,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KRBL,2025-07-09 15:30:00 IST,BULL,2025-07-09 09:15:00 IST,401.6,380.54,433.2,443.73,454.26,464.79,2025-07-14 15:30:00 IST,380.54,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KRISHIVAL,2023-03-22 15:30:00 IST,BULL,2023-03-22 09:15:00 IST,306.5,291.98,328.29,335.55,342.81,350.07,2023-03-24 15:30:00 IST,291.98,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KRISHIVAL,2024-05-07 15:30:00 IST,BULL,2024-05-07 09:15:00 IST,264.9,254.42,280.62,285.86,291.1,296.34,2024-05-09 15:30:00 IST,254.42,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KRISHIVAL,2025-05-06 15:30:00 IST,BULL,2025-05-06 09:15:00 IST,242.65,229.8,261.93,268.35,274.78,281.2,2025-05-22 15:30:00 IST,268.35,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KRISHIVAL,2026-06-04 15:30:00 IST,BULL,2026-06-04 09:15:00 IST,399.95,391.55,412.56,416.76,420.96,425.16,2026-06-24 15:30:00 IST,404.4,TIME_EXPIRY,0.5295,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KRISHIVAL,2026-08-12 15:30:00 IST,BULL,2026-08-12 09:15:00 IST,405.7,389.51,429.98,438.08,446.17,454.27,2026-08-18 15:30:00 IST,389.51,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KRISHNADEF,2022-08-01 15:30:00 IST,BEAR,2022-08-01 09:15:00 IST,65.15,62.93,68.49,69.6,70.71,71.82,2022-08-02 15:30:00 IST,62.93,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KRISHNADEF,2022-08-10 15:30:00 IST,BULL,2022-08-10 09:15:00 IST,77.5,74.16,82.51,84.18,85.85,87.52,2022-08-12 15:30:00 IST,84.18,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSB,2019-05-28 15:30:00 IST,BULL,2019-05-28 09:15:00 IST,142.35,136.43,151.23,154.18,157.14,160.1,2019-05-31 15:30:00 IST,136.43,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSB,2021-07-13 15:30:00 IST,BULL,2021-07-13 09:15:00 IST,216.35,204.29,234.44,240.47,246.5,252.53,2021-07-29 15:30:00 IST,240.47,TARGET,2.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSB,2022-06-30 15:30:00 IST,BULL,2022-06-30 09:15:00 IST,296.75,281.46,319.69,327.33,334.98,342.63,2022-07-20 15:30:00 IST,290.4,TIME_EXPIRY,-0.4152,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSB,2024-02-05 15:30:00 IST,BULL,2024-02-05 09:15:00 IST,736.3,696.06,796.66,816.78,836.89,857.01,2024-02-16 15:30:00 IST,816.78,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSB,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,893.25,843.7,967.57,992.34,1017.11,1041.88,2026-04-20 15:30:00 IST,992.34,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSB,2026-07-01 15:30:00 IST,BULL,2026-07-01 09:15:00 IST,962.55,919.42,1027.24,1048.8,1070.36,1091.92,2026-07-07 15:30:00 IST,919.42,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSCL,2022-11-29 15:30:00 IST,BULL,2022-11-29 09:15:00 IST,510.45,495.03,533.59,541.3,549.01,556.72,2022-12-14 15:30:00 IST,541.3,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSCL,2026-04-21 15:30:00 IST,BULL,2026-04-21 09:15:00 IST,945.15,891.28,1025.96,1052.9,1079.83,1106.77,2026-05-12 15:30:00 IST,949.5,TIME_EXPIRY,0.0807,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSL,2020-11-14 15:30:00 IST,BULL,2020-11-14 09:15:00 IST,225.7,215.44,241.09,246.22,251.35,256.48,2020-11-23 15:30:00 IST,246.22,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KSL,2026-04-29 15:30:00 IST,BULL,2026-04-29 09:15:00 IST,811.35,766.62,878.45,900.82,923.18,945.55,2026-05-05 15:30:00 IST,900.82,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KTKBANK,2017-01-05 15:30:00 IST,BULL,2017-01-05 09:15:00 IST,105.65,100.89,112.79,115.17,117.55,119.93,2017-01-25 15:30:00 IST,103.8,TIME_EXPIRY,-0.3888,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,KTKBANK,2018-12-18 15:30:00 IST,BULL,2018-12-18 09:15:00 IST,100.05,95.95,106.2,108.26,110.31,112.36,2019-01-07 15:30:00 IST,105.25,TIME_EXPIRY,1.2675,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LALPATHLAB,2021-07-05 15:30:00 IST,BULL,2021-07-05 09:15:00 IST,1679.2,1600.2,1797.71,1837.21,1876.71,1916.22,2021-07-23 15:30:00 IST,1767.3,TIME_EXPIRY,1.1151,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LALPATHLAB,2022-08-12 15:30:00 IST,BULL,2022-08-12 09:15:00 IST,1218.7,1159.58,1307.38,1336.94,1366.51,1396.07,2022-08-25 15:30:00 IST,1336.94,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LALPATHLAB,2024-06-07 15:30:00 IST,BULL,2024-06-07 09:15:00 IST,1399.2,1338.52,1490.22,1520.56,1550.91,1581.25,2024-06-18 15:30:00 IST,1338.52,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LALPATHLAB,2025-04-23 15:30:00 IST,BULL,2025-04-23 09:15:00 IST,1384.1,1316.74,1485.15,1518.83,1552.51,1586.2,2025-05-13 15:30:00 IST,1403.2,TIME_EXPIRY,0.2835,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LALPATHLAB,2025-07-17 15:30:00 IST,BULL,2025-07-17 09:15:00 IST,1491.2,1435.5,1574.75,1602.6,1630.46,1658.31,2025-08-01 15:30:00 IST,1602.6,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LALPATHLAB,2025-08-12 15:30:00 IST,BULL,2025-08-12 09:15:00 IST,1628.0,1565.68,1721.48,1752.64,1783.79,1814.95,2025-08-18 15:30:00 IST,1752.64,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LAOPALA,2020-11-14 15:30:00 IST,BULL,2020-11-14 09:15:00 IST,218.45,209.77,231.47,235.8,240.14,244.48,2020-11-24 15:30:00 IST,235.8,TARGET,2.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LAURUSLABS,2021-05-25 15:30:00 IST,BULL,2021-05-25 09:15:00 IST,515.7,490.71,553.19,565.68,578.17,590.67,2021-06-07 15:30:00 IST,565.68,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LAURUSLABS,2021-06-02 15:30:00 IST,BULL,2021-06-02 09:15:00 IST,536.4,515.61,567.59,577.99,588.38,598.78,2021-06-08 15:30:00 IST,577.99,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LAURUSLABS,2023-05-10 15:30:00 IST,BULL,2023-05-10 09:15:00 IST,332.55,313.88,360.56,369.9,379.24,388.58,2023-05-11 15:30:00 IST,313.88,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LAURUSLABS,2025-07-18 15:30:00 IST,BULL,2025-07-18 09:15:00 IST,827.0,798.88,869.18,883.24,897.29,911.35,2025-07-28 15:30:00 IST,883.24,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LAURUSLABS,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,1381.7,1331.5,1457.0,1482.1,1507.19,1532.29,2026-06-16 15:30:00 IST,1369.8,TIME_EXPIRY,-0.2371,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LGBBROSLTD,2018-02-26 15:30:00 IST,BULL,2018-02-26 09:15:00 IST,541.18,508.88,589.63,605.78,621.92,638.07,2018-03-16 15:30:00 IST,523.05,TIME_EXPIRY,-0.5613,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LGBBROSLTD,2023-04-20 15:30:00 IST,BULL,2023-04-20 09:15:00 IST,867.3,827.55,926.93,946.81,966.68,986.56,2023-05-01 15:30:00 IST,827.55,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LGBBROSLTD,2023-12-13 15:30:00 IST,BULL,2023-12-13 09:15:00 IST,1311.0,1243.71,1411.94,1445.59,1479.23,1512.88,2023-12-29 15:30:00 IST,1243.71,STOP_LOSS,-1.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LGEINDIA,2026-02-09 15:30:00 IST,BULL,2026-02-09 09:15:00 IST,1521.3,1465.18,1605.47,1633.53,1661.59,1689.64,2026-02-12 15:30:00 IST,1465.18,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LGEINDIA,2026-02-25 15:30:00 IST,BULL,2026-02-25 09:15:00 IST,1568.0,1493.26,1680.11,1717.48,1754.84,1792.21,2026-03-18 15:30:00 IST,1580.8,TIME_EXPIRY,0.1713,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LGEINDIA,2026-08-06 15:30:00 IST,BULL,2026-08-06 09:15:00 IST,1578.3,1529.75,1651.12,1675.4,1699.67,1723.94,2026-08-14 15:30:00 IST,1675.4,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LICHSGFIN,2017-06-06 15:30:00 IST,BULL,2017-06-06 09:15:00 IST,730.35,706.83,765.62,777.38,789.14,800.9,2017-06-20 15:30:00 IST,777.38,TARGET,2.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LICHSGFIN,2020-01-15 15:30:00 IST,BULL,2020-01-15 09:15:00 IST,448.45,427.8,479.43,489.76,500.09,510.42,2020-01-30 15:30:00 IST,427.8,STOP_LOSS,-1.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LICHSGFIN,2022-07-18 15:30:00 IST,BULL,2022-07-18 09:15:00 IST,355.85,343.44,374.46,380.67,386.87,393.08,2022-07-22 15:30:00 IST,380.67,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LICHSGFIN,2025-04-23 15:30:00 IST,BULL,2025-04-23 09:15:00 IST,613.7,585.82,655.52,669.46,683.39,697.33,2025-05-05 15:30:00 IST,585.82,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LICHSGFIN,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,531.65,507.8,567.43,579.36,591.28,603.21,2026-05-04 15:30:00 IST,557.0,TIME_EXPIRY,1.0627,14,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
ACCUMULATION,LINCOLN,2022-07-18 15:30:00 IST,BULL,2022-07-18 09:15:00 IST,313.0,299.05,333.92,340.9,347.88,354.85,2022-07-26 15:30:00 IST,299.05,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
