scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_20d_high,gate_vol_surge,gate_rsi_corridor,gate_candle_struct,gate_atr_tightness,gate_52w_prox,naive_baseline_fired,data_source_flags
EOD,RAMCOSYS,2024-07-16 15:30:00 IST,BULL,2024-07-16 09:15:00 IST,379.65,356.55,414.29,425.84,437.39,448.94,2024-07-22 15:30:00 IST,356.55,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RAMCOSYS,2025-05-22 15:30:00 IST,BULL,2025-05-22 09:15:00 IST,440.25,408.62,487.7,503.51,519.33,535.14,2025-06-05 15:30:00 IST,468.05,TIME_EXPIRY,0.8789,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RAMCOSYS,2025-09-15 15:30:00 IST,BULL,2025-09-15 09:15:00 IST,474.45,445.24,518.26,532.86,547.46,562.06,2025-09-18 15:30:00 IST,532.86,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RAMCOSYS,2025-12-11 15:30:00 IST,BULL,2025-12-11 09:15:00 IST,654.4,615.85,712.23,731.51,750.78,770.06,2025-12-16 15:30:00 IST,615.85,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RANEHOLDIN,2017-09-01 15:30:00 IST,BULL,2017-09-01 09:15:00 IST,1794.4,1679.83,1966.25,2023.53,2080.82,2138.1,2017-09-15 15:30:00 IST,1820.85,TIME_EXPIRY,0.2309,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RANEHOLDIN,2026-06-17 15:30:00 IST,BULL,2026-06-17 09:15:00 IST,1610.6,1511.46,1759.31,1808.88,1858.46,1908.03,2026-07-02 15:30:00 IST,1735.2,TIME_EXPIRY,1.2568,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RATEGAIN,2024-11-04 15:30:00 IST,BULL,2024-11-04 09:15:00 IST,795.05,757.09,851.99,870.96,889.94,908.92,2024-11-12 15:30:00 IST,757.09,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RATNAMANI,2020-09-16 15:30:00 IST,BULL,2020-09-16 09:15:00 IST,840.15,797.27,904.47,925.9,947.34,968.78,2020-09-22 15:30:00 IST,797.27,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RATNAMANI,2020-11-12 15:30:00 IST,BULL,2020-11-12 09:15:00 IST,893.1,856.96,947.31,965.38,983.45,1001.52,2020-11-16 15:30:00 IST,965.38,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RATNAMANI,2022-03-22 15:30:00 IST,BULL,2022-03-22 09:15:00 IST,1673.25,1582.7,1809.08,1854.36,1899.64,1944.91,2022-03-25 15:30:00 IST,1582.7,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RATNAVEER,2024-01-20 15:30:00 IST,BULL,2024-01-20 09:15:00 IST,125.65,119.84,134.36,137.27,140.17,143.08,2024-01-22 15:30:00 IST,119.84,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RATNAVEER,2026-04-13 15:30:00 IST,BULL,2026-04-13 09:15:00 IST,157.15,145.13,175.18,181.2,187.21,193.22,2026-04-20 15:30:00 IST,145.13,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RECLTD,2019-06-25 15:30:00 IST,BULL,2019-06-25 09:15:00 IST,120.7,115.59,128.37,130.92,133.48,136.03,2019-07-09 15:30:00 IST,115.59,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RECLTD,2023-01-02 15:30:00 IST,BULL,2023-01-02 09:15:00 IST,120.4,115.56,127.66,130.08,132.49,134.91,2023-01-16 15:30:00 IST,123.45,TIME_EXPIRY,0.6305,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RECLTD,2023-03-08 15:30:00 IST,BULL,2023-03-08 09:15:00 IST,124.65,120.57,130.76,132.8,134.84,136.88,2023-03-13 15:30:00 IST,120.57,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RECLTD,2023-07-27 15:30:00 IST,BULL,2023-07-27 09:15:00 IST,188.2,181.2,198.7,202.2,205.69,209.19,2023-07-31 15:30:00 IST,202.2,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RECLTD,2023-09-08 15:30:00 IST,BULL,2023-09-08 09:15:00 IST,270.15,256.35,290.86,297.76,304.66,311.56,2023-09-12 15:30:00 IST,256.35,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RECLTD,2024-01-19 15:30:00 IST,BULL,2024-01-19 09:15:00 IST,451.6,427.98,487.03,498.84,510.64,522.45,2024-01-23 15:30:00 IST,427.98,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RECLTD,2024-01-29 15:30:00 IST,BULL,2024-01-29 09:15:00 IST,499.7,468.48,546.53,562.14,577.75,593.36,2024-02-09 15:30:00 IST,468.48,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RECLTD,2024-06-03 15:30:00 IST,BULL,2024-06-03 09:15:00 IST,604.5,569.44,657.09,674.62,692.16,709.69,2024-06-04 15:30:00 IST,569.44,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,REDTAPE,2024-03-27 15:30:00 IST,BULL,2024-03-27 09:15:00 IST,165.45,156.14,179.42,184.07,188.73,193.38,2024-04-08 15:30:00 IST,184.07,TARGET,2.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RELAXO,2020-12-18 15:30:00 IST,BULL,2020-12-18 09:15:00 IST,786.75,759.55,827.55,841.15,854.75,868.35,2020-12-21 15:30:00 IST,759.55,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RELIANCE,2017-04-06 15:30:00 IST,BULL,2017-04-06 09:15:00 IST,342.8,331.68,359.48,365.04,370.61,376.17,2017-04-10 15:30:00 IST,331.68,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RELIANCE,2020-04-22 15:30:00 IST,BULL,2020-04-22 09:15:00 IST,649.9,586.44,745.09,776.82,808.54,840.27,2020-05-06 15:30:00 IST,718.2,TIME_EXPIRY,1.0763,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RELIANCE,2023-06-16 15:30:00 IST,BULL,2023-06-16 09:15:00 IST,1228.4,1205.39,1262.92,1274.43,1285.93,1297.44,2023-06-23 15:30:00 IST,1205.39,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RELIANCE,2023-07-10 15:30:00 IST,BULL,2023-07-10 09:15:00 IST,1303.5,1274.26,1347.36,1361.98,1376.61,1391.23,2023-07-21 15:30:00 IST,1274.26,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RELIANCE,2024-06-27 15:30:00 IST,BULL,2024-06-27 09:15:00 IST,1530.55,1474.87,1614.07,1641.91,1669.75,1697.59,2024-07-11 15:30:00 IST,1580.65,TIME_EXPIRY,0.8998,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,REPCOHOME,2024-06-10 15:30:00 IST,BULL,2024-06-10 09:15:00 IST,540.7,502.79,597.57,616.53,635.48,654.44,2024-06-24 15:30:00 IST,533.15,TIME_EXPIRY,-0.1991,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RISHABH,2023-12-15 15:30:00 IST,BULL,2023-12-15 09:15:00 IST,557.85,528.83,601.38,615.89,630.4,644.91,2023-12-29 15:30:00 IST,578.4,TIME_EXPIRY,0.7081,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RITES,2021-10-05 15:30:00 IST,BULL,2021-10-05 09:15:00 IST,145.75,140.55,153.55,156.14,158.74,161.34,2021-10-08 15:30:00 IST,140.55,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RITES,2022-09-29 15:30:00 IST,BULL,2022-09-29 09:15:00 IST,161.95,153.76,174.23,178.32,182.42,186.51,2022-10-03 15:30:00 IST,178.32,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RITES,2023-03-09 15:30:00 IST,BULL,2023-03-09 09:15:00 IST,185.4,176.96,198.07,202.29,206.51,210.74,2023-03-13 15:30:00 IST,176.96,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ROUTE,2018-04-11 15:30:00 IST,BULL,2018-04-11 09:15:00 IST,1040.0,1028.07,1057.89,1063.85,1069.81,1075.78,2018-04-17 15:30:00 IST,1028.07,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RPGLIFE,2021-09-03 15:30:00 IST,BULL,2021-09-03 09:15:00 IST,611.95,562.87,685.58,710.12,734.66,759.2,2021-09-17 15:30:00 IST,710.12,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RPGLIFE,2022-08-16 15:30:00 IST,BULL,2022-08-16 09:15:00 IST,730.25,684.43,798.98,821.89,844.8,867.71,2022-08-29 15:30:00 IST,684.43,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RPGLIFE,2023-10-17 15:30:00 IST,BULL,2023-10-17 09:15:00 IST,1444.3,1368.7,1557.71,1595.51,1633.31,1671.11,2023-10-18 15:30:00 IST,1368.7,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RPGLIFE,2024-07-16 15:30:00 IST,BULL,2024-07-16 09:15:00 IST,1827.25,1718.73,1990.03,2044.29,2098.55,2152.81,2024-07-19 15:30:00 IST,2044.29,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RPGLIFE,2025-01-29 15:30:00 IST,SIDEWAYS,2025-01-29 09:15:00 IST,2412.25,2231.38,2683.56,2773.99,2864.42,2954.86,2025-02-12 15:30:00 IST,2299.75,TIME_EXPIRY,-0.622,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RPTECH,2026-08-03 15:30:00 IST,BULL,2026-08-03 09:15:00 IST,883.65,827.58,967.75,995.78,1023.82,1051.85,2026-08-17 15:30:00 IST,871.85,TIME_EXPIRY,-0.2105,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RSYSTEMS,2020-09-16 15:30:00 IST,BULL,2020-09-16 09:15:00 IST,114.4,107.21,125.18,128.78,132.37,135.97,2020-09-21 15:30:00 IST,107.21,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RSYSTEMS,2021-11-25 15:30:00 IST,BULL,2021-11-25 09:15:00 IST,287.4,266.29,319.06,329.62,340.17,350.73,2021-11-30 15:30:00 IST,329.62,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RVNL,2023-12-11 15:30:00 IST,BULL,2023-12-11 09:15:00 IST,178.35,170.67,189.87,193.71,197.55,201.39,2023-12-20 15:30:00 IST,170.67,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,RVNL,2024-04-23 15:30:00 IST,BULL,2024-04-23 09:15:00 IST,277.35,263.02,298.85,306.02,313.18,320.35,2024-05-07 15:30:00 IST,263.02,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAFARI,2021-08-25 15:30:00 IST,BULL,2021-08-25 09:15:00 IST,413.0,381.82,459.77,475.36,490.95,506.54,2021-09-08 15:30:00 IST,431.1,TIME_EXPIRY,0.5805,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAFARI,2023-02-10 15:30:00 IST,BULL,2023-02-10 09:15:00 IST,1052.0,996.68,1134.98,1162.64,1190.3,1217.96,2023-02-14 15:30:00 IST,996.68,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAILIFE,2025-12-19 15:30:00 IST,BULL,2025-12-19 09:15:00 IST,917.6,880.19,973.71,992.41,1011.12,1029.82,2026-01-02 15:30:00 IST,955.25,TIME_EXPIRY,1.0065,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAILIFE,2026-01-05 15:30:00 IST,BULL,2026-01-05 09:15:00 IST,955.25,918.6,1010.23,1028.56,1046.88,1065.21,2026-01-09 15:30:00 IST,918.6,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAKAR,2023-06-01 15:30:00 IST,BULL,2023-06-01 09:15:00 IST,269.1,247.98,300.79,311.35,321.91,332.47,2023-06-09 15:30:00 IST,247.98,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAKAR,2025-09-23 15:30:00 IST,BULL,2025-09-23 09:15:00 IST,363.75,344.27,392.97,402.71,412.45,422.19,2025-10-07 15:30:00 IST,363.3,TIME_EXPIRY,-0.0231,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAKSOFT,2023-01-09 15:30:00 IST,BULL,2023-01-09 09:15:00 IST,112.3,104.29,124.32,128.32,132.33,136.33,2023-01-23 15:30:00 IST,114.8,TIME_EXPIRY,0.3121,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SALZERELEC,2017-10-25 15:30:00 IST,BULL,2017-10-25 09:15:00 IST,194.25,183.3,210.68,216.16,221.63,227.11,2017-11-08 15:30:00 IST,195.45,TIME_EXPIRY,0.1096,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SALZERELEC,2022-09-14 15:30:00 IST,BULL,2022-09-14 09:15:00 IST,278.9,258.14,310.05,320.43,330.81,341.19,2022-09-26 15:30:00 IST,258.14,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SALZERELEC,2023-05-10 15:30:00 IST,BULL,2023-05-10 09:15:00 IST,331.4,312.33,360.0,369.53,379.06,388.6,2023-05-22 15:30:00 IST,312.33,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAMHI,2024-01-11 15:30:00 IST,BULL,2024-01-11 09:15:00 IST,192.15,179.45,211.2,217.55,223.9,230.25,2024-01-18 15:30:00 IST,179.45,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SAMHI,2025-07-09 15:30:00 IST,BULL,2025-07-09 09:15:00 IST,237.05,224.51,255.85,262.12,268.39,274.66,2025-07-23 15:30:00 IST,240.58,TIME_EXPIRY,0.2816,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANDHAR,2026-05-07 15:30:00 IST,SIDEWAYS,2026-05-07 09:15:00 IST,528.3,500.46,570.06,583.98,597.9,611.82,2026-05-14 15:30:00 IST,500.46,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANDHAR,2026-05-21 15:30:00 IST,BULL,2026-05-21 09:15:00 IST,586.2,549.75,640.87,659.09,677.32,695.54,2026-05-25 15:30:00 IST,659.09,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANDUMA,2024-12-02 15:30:00 IST,BULL,2024-12-02 09:15:00 IST,178.25,166.52,195.84,201.7,207.57,213.43,2024-12-12 15:30:00 IST,166.52,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANDUMA,2025-05-28 15:30:00 IST,BULL,2025-05-28 09:15:00 IST,183.85,171.88,201.8,207.79,213.77,219.76,2025-05-29 15:30:00 IST,171.88,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANGHVIMOV,2017-03-16 15:30:00 IST,BULL,2017-03-16 09:15:00 IST,127.2,121.67,135.5,138.26,141.03,143.79,2017-03-22 15:30:00 IST,121.67,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANGHVIMOV,2017-04-24 15:30:00 IST,BULL,2017-04-24 09:15:00 IST,132.8,126.81,141.79,144.79,147.78,150.78,2017-05-04 15:30:00 IST,126.81,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANGHVIMOV,2021-11-02 15:30:00 IST,BULL,2021-11-02 09:15:00 IST,117.8,108.04,132.44,137.32,142.2,147.08,2021-11-11 15:30:00 IST,108.04,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANGHVIMOV,2022-08-16 15:30:00 IST,SIDEWAYS,2022-08-16 09:15:00 IST,125.2,117.0,137.5,141.6,145.7,149.8,2022-08-30 15:30:00 IST,127.25,TIME_EXPIRY,0.25,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANGHVIMOV,2023-05-31 15:30:00 IST,BULL,2023-05-31 09:15:00 IST,221.9,206.71,244.68,252.28,259.87,267.46,2023-06-14 15:30:00 IST,241.15,TIME_EXPIRY,1.2675,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANGHVIMOV,2024-07-31 15:30:00 IST,BULL,2024-07-31 09:15:00 IST,587.4,557.47,632.29,647.25,662.21,677.18,2024-08-02 15:30:00 IST,557.47,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANOFICONR,2025-01-02 15:30:00 IST,BULL,2025-01-02 09:15:00 IST,4998.15,4873.72,5184.8,5247.02,5309.23,5371.45,2025-01-06 15:30:00 IST,4873.72,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANOFICONR,2026-06-18 15:30:00 IST,BULL,2026-06-18 09:15:00 IST,4948.6,4740.51,5260.74,5364.79,5468.84,5572.88,2026-06-19 15:30:00 IST,4740.51,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANSERA,2025-07-02 15:30:00 IST,BULL,2025-07-02 09:15:00 IST,1403.5,1346.04,1489.7,1518.43,1547.16,1575.9,2025-07-14 15:30:00 IST,1346.04,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANSERA,2026-01-01 15:30:00 IST,BULL,2026-01-01 09:15:00 IST,1765.5,1683.14,1889.04,1930.22,1971.39,2012.57,2026-01-05 15:30:00 IST,1930.22,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANSERA,2026-06-23 15:30:00 IST,BULL,2026-06-23 09:15:00 IST,3120.6,2963.0,3357.0,3435.79,3514.59,3593.39,2026-07-08 15:30:00 IST,3096.7,TIME_EXPIRY,-0.1517,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SANSERA,2026-08-05 15:30:00 IST,BULL,2026-08-05 09:15:00 IST,3742.8,3552.9,4027.65,4122.6,4217.55,4312.5,2026-08-19 15:30:00 IST,3894.3,TIME_EXPIRY,0.7978,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SARDAEN,2023-01-02 15:30:00 IST,BULL,2023-01-02 09:15:00 IST,111.3,104.98,120.78,123.94,127.11,130.27,2023-01-16 15:30:00 IST,108.4,TIME_EXPIRY,-0.4587,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SARDAEN,2023-05-24 15:30:00 IST,SIDEWAYS,2023-05-24 09:15:00 IST,117.75,112.32,125.9,128.62,131.33,134.05,2023-06-07 15:30:00 IST,125.35,TIME_EXPIRY,1.3987,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SARDAEN,2023-10-17 15:30:00 IST,SIDEWAYS,2023-10-17 09:15:00 IST,228.65,216.27,247.22,253.42,259.61,265.8,2023-10-20 15:30:00 IST,216.27,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SARDAEN,2025-09-15 15:30:00 IST,BULL,2025-09-15 09:15:00 IST,626.15,590.5,679.63,697.45,715.28,733.1,2025-09-18 15:30:00 IST,590.5,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SATIN,2022-10-28 15:30:00 IST,BULL,2022-10-28 09:15:00 IST,158.7,147.76,175.11,180.58,186.05,191.52,2022-10-31 15:30:00 IST,147.76,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SATIN,2023-09-15 15:30:00 IST,BULL,2023-09-15 09:15:00 IST,241.2,227.52,261.71,268.55,275.39,282.23,2023-09-26 15:30:00 IST,227.52,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBCL,2021-09-06 15:30:00 IST,BULL,2021-09-06 09:15:00 IST,135.45,122.84,154.37,160.67,166.98,173.28,2021-09-15 15:30:00 IST,160.67,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBCL,2024-01-01 15:30:00 IST,BULL,2024-01-01 09:15:00 IST,597.2,571.25,636.13,649.1,662.08,675.05,2024-01-04 15:30:00 IST,571.25,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBCL,2026-02-03 15:30:00 IST,BULL,2026-02-03 09:15:00 IST,489.0,462.51,528.74,541.98,555.22,568.47,2026-02-05 15:30:00 IST,462.51,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBICARD,2024-04-09 15:30:00 IST,BULL,2024-04-09 09:15:00 IST,752.1,729.41,786.14,797.48,808.83,820.17,2024-04-12 15:30:00 IST,729.41,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBICARD,2025-06-04 15:30:00 IST,BULL,2025-06-04 09:15:00 IST,942.05,911.57,987.78,1003.02,1018.26,1033.5,2025-06-09 15:30:00 IST,1003.02,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBILIFE,2018-06-11 15:30:00 IST,BULL,2018-06-11 09:15:00 IST,712.5,681.29,759.31,774.92,790.52,806.12,2018-06-15 15:30:00 IST,681.29,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBILIFE,2023-05-04 15:30:00 IST,BULL,2023-05-04 09:15:00 IST,1167.45,1134.46,1216.93,1233.43,1249.92,1266.42,2023-05-18 15:30:00 IST,1152.7,TIME_EXPIRY,-0.4471,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBILIFE,2025-03-21 15:30:00 IST,BULL,2025-03-21 09:15:00 IST,1546.4,1495.52,1622.73,1648.17,1673.61,1699.05,2025-04-04 15:30:00 IST,1495.52,STOP_LOSS,-1.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBIN,2019-05-20 15:30:00 IST,BULL,2019-05-20 09:15:00 IST,344.7,331.35,364.72,371.4,378.07,384.75,2019-06-03 15:30:00 IST,355.45,TIME_EXPIRY,0.8052,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBIN,2021-02-02 15:30:00 IST,BULL,2021-02-02 09:15:00 IST,333.1,314.36,361.21,370.58,379.95,389.32,2021-02-05 15:30:00 IST,370.58,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBIN,2021-07-29 15:30:00 IST,BULL,2021-07-29 09:15:00 IST,441.55,429.3,459.92,466.04,472.17,478.29,2021-08-04 15:30:00 IST,466.04,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBIN,2023-07-20 15:30:00 IST,BULL,2023-07-20 09:15:00 IST,610.05,595.15,632.4,639.86,647.31,654.76,2023-08-02 15:30:00 IST,595.15,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SBIN,2026-02-09 15:30:00 IST,BULL,2026-02-09 09:15:00 IST,1146.0,1102.14,1211.78,1233.71,1255.64,1277.57,2026-02-23 15:30:00 IST,1227.8,TIME_EXPIRY,1.8652,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SCHAEFFLER,2018-03-13 15:30:00 IST,BULL,2018-03-13 09:15:00 IST,1124.2,1076.44,1195.83,1219.71,1243.59,1267.47,2018-03-15 15:30:00 IST,1076.44,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,SCHAEFFLER,2023-09-01 15:30:00 IST,BULL,2023-09-01 09:15:00 IST,3157.6,3056.18,3309.72,3360.43,3411.14,3461.84,2023-09-05 15:30:00 IST,3360.43,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
